"Action","Reason","CanonicalFile","CanonicalPath","AssetId","FileName","Path","Extension","StylePackId","Category","NormalizedName","SuffixScore","Bytes","Modified","Result","NewPath"
"KEEP","Canonical lowest suffix score","yfinance_asset_class_matrix_(3)__4061A7B93D.svg","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\icon base\managed_icons\MISC_ICON_STYLE\02_finance_market_trading\yfinance_asset_class_matrix_(3)__4061A7B93D.svg","VIA-ICON-4061A7B93DBA","yfinance_asset_class_matrix_(3)__4061A7B93D.svg","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\icon base\managed_icons\MISC_ICON_STYLE\02_finance_market_trading\yfinance_asset_class_matrix_(3)__4061A7B93D.svg",".svg","MISC_ICON_STYLE","02_finance_market_trading","yfinance_asset_class_matrix_(3)","70.47","166348","2026-03-23 10:00:37","KEEP",""
"KEEP","Canonical lowest suffix score","01_Bar_Chart_tab10_128px__DD9B9AD979.png","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\icon base\managed_icons\PNG_MISC_STYLE_UNKNOWN_SIZE\04_vap_chart_visualization\01_Bar_Chart_tab10_128px__DD9B9AD979.png","VIA-ICON-DD9B9AD97923","01_Bar_Chart_tab10_128px__DD9B9AD979.png","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\icon base\managed_icons\PNG_MISC_STYLE_UNKNOWN_SIZE\04_vap_chart_visualization\01_Bar_Chart_tab10_128px__DD9B9AD979.png",".png","PNG_MISC_STYLE_UNKNOWN_SIZE","04_vap_chart_visualization","01_bar_chart_tab10_128px","20.4","7581","2026-04-07 12:20:05","KEEP",""
"KEEP","Canonical lowest suffix score","01_Bar_Chart_tab10_128px__DD9B9AD979.png","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\icon base\managed_icons\PNG_MISC_STYLE_UNKNOWN_SIZE\04_vap_chart_visualization\01_Bar_Chart_tab10_128px__DD9B9AD979.png","VIA-ICON-DD9B9AD97923","01_Bar_Chart_tab10_128px__DD9B9AD979.png","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\icon base\managed_icons\PNG_MISC_STYLE_UNKNOWN_SIZE\04_vap_chart_visualization\01_Bar_Chart_tab10_128px__DD9B9AD979.png",".png","PNG_MISC_STYLE_UNKNOWN_SIZE","04_vap_chart_visualization","01_bar_chart_tab10_128px","20.4","7581","2026-04-07 12:20:05","KEEP",""
"KEEP","Canonical lowest suffix score","03_Candlestick_set2_128px__ED7557530B.png","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\icon base\managed_icons\PNG_MISC_STYLE_UNKNOWN_SIZE\02_finance_market_trading\03_Candlestick_set2_128px__ED7557530B.png","VIA-ICON-ED7557530B00","03_Candlestick_set2_128px__ED7557530B.png","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\icon base\managed_icons\PNG_MISC_STYLE_UNKNOWN_SIZE\02_finance_market_trading\03_Candlestick_set2_128px__ED7557530B.png",".png","PNG_MISC_STYLE_UNKNOWN_SIZE","02_finance_market_trading","03_candlestick_set2_128px","20.41","7494","2026-04-07 12:19:07","KEEP",""
"KEEP","Canonical lowest suffix score","03_Candlestick_set2_128px__ED7557530B.png","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\icon base\managed_icons\PNG_MISC_STYLE_UNKNOWN_SIZE\02_finance_market_trading\03_Candlestick_set2_128px__ED7557530B.png","VIA-ICON-ED7557530B00","03_Candlestick_set2_128px__ED7557530B.png","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\icon base\managed_icons\PNG_MISC_STYLE_UNKNOWN_SIZE\02_finance_market_trading\03_Candlestick_set2_128px__ED7557530B.png",".png","PNG_MISC_STYLE_UNKNOWN_SIZE","02_finance_market_trading","03_candlestick_set2_128px","20.41","7494","2026-04-07 12:19:07","KEEP",""
"KEEP","Canonical lowest suffix score","06_Heatmap_tab10_128px__CE2F1905DC.png","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\icon base\managed_icons\PNG_MISC_STYLE_UNKNOWN_SIZE\04_vap_chart_visualization\06_Heatmap_tab10_128px__CE2F1905DC.png","VIA-ICON-CE2F1905DCD9","06_Heatmap_tab10_128px__CE2F1905DC.png","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\icon base\managed_icons\PNG_MISC_STYLE_UNKNOWN_SIZE\04_vap_chart_visualization\06_Heatmap_tab10_128px__CE2F1905DC.png",".png","PNG_MISC_STYLE_UNKNOWN_SIZE","04_vap_chart_visualization","06_heatmap_tab10_128px","20.38","8273","2026-04-07 12:20:23","KEEP",""
"KEEP","Canonical lowest suffix score","06_Heatmap_tab10_128px__CE2F1905DC.png","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\icon base\managed_icons\PNG_MISC_STYLE_UNKNOWN_SIZE\04_vap_chart_visualization\06_Heatmap_tab10_128px__CE2F1905DC.png","VIA-ICON-CE2F1905DCD9","06_Heatmap_tab10_128px__CE2F1905DC.png","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\icon base\managed_icons\PNG_MISC_STYLE_UNKNOWN_SIZE\04_vap_chart_visualization\06_Heatmap_tab10_128px__CE2F1905DC.png",".png","PNG_MISC_STYLE_UNKNOWN_SIZE","04_vap_chart_visualization","06_heatmap_tab10_128px","20.38","8273","2026-04-07 12:20:23","KEEP",""
"KEEP","Canonical lowest suffix score","10548774__0E23E4098D.png","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\icon base\managed_icons\PNG_MISC_STYLE_UNKNOWN_SIZE\05_file_format_export\10548774__0E23E4098D.png","VIA-ICON-0E23E4098D1A","10548774__0E23E4098D.png","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\icon base\managed_icons\PNG_MISC_STYLE_UNKNOWN_SIZE\05_file_format_export\10548774__0E23E4098D.png",".png","PNG_MISC_STYLE_UNKNOWN_SIZE","05_file_format_export","10548774","20.24","26667","2026-06-06 08:34:02","KEEP",""
"KEEP","Canonical lowest suffix score","10548774__0E23E4098D.png","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\icon base\managed_icons\PNG_MISC_STYLE_UNKNOWN_SIZE\05_file_format_export\10548774__0E23E4098D.png","VIA-ICON-0E23E4098D1A","10548774__0E23E4098D.png","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\icon base\managed_icons\PNG_MISC_STYLE_UNKNOWN_SIZE\05_file_format_export\10548774__0E23E4098D.png",".png","PNG_MISC_STYLE_UNKNOWN_SIZE","05_file_format_export","10548774","20.24","26667","2026-06-06 08:34:02","KEEP",""
"KEEP","Canonical lowest suffix score","1427137175__A30804E5C9.png","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\icon base\managed_icons\PNG_MISC_STYLE_UNKNOWN_SIZE\05_file_format_export\1427137175__A30804E5C9.png","VIA-ICON-A30804E5C958","1427137175__A30804E5C9.png","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\icon base\managed_icons\PNG_MISC_STYLE_UNKNOWN_SIZE\05_file_format_export\1427137175__A30804E5C9.png",".png","PNG_MISC_STYLE_UNKNOWN_SIZE","05_file_format_export","1427137175","20.26","62830","2026-03-23 10:26:22","KEEP",""
"KEEP","Canonical lowest suffix score","1427137175__A30804E5C9.png","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\icon base\managed_icons\PNG_MISC_STYLE_UNKNOWN_SIZE\05_file_format_export\1427137175__A30804E5C9.png","VIA-ICON-A30804E5C958","1427137175__A30804E5C9.png","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\icon base\managed_icons\PNG_MISC_STYLE_UNKNOWN_SIZE\05_file_format_export\1427137175__A30804E5C9.png",".png","PNG_MISC_STYLE_UNKNOWN_SIZE","05_file_format_export","1427137175","20.26","62830","2026-03-23 10:26:22","KEEP",""
"KEEP","Canonical lowest suffix score","3-5-1024x508__3F819E36F2.png","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\icon base\managed_icons\PNG_MISC_STYLE_UNKNOWN_SIZE\05_file_format_export\3-5-1024x508__3F819E36F2.png","VIA-ICON-3F819E36F226","3-5-1024x508__3F819E36F2.png","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\icon base\managed_icons\PNG_MISC_STYLE_UNKNOWN_SIZE\05_file_format_export\3-5-1024x508__3F819E36F2.png",".png","PNG_MISC_STYLE_UNKNOWN_SIZE","05_file_format_export","3_5_1024x508","20.28","34871","2026-04-09 23:53:04","KEEP",""
"KEEP","Canonical lowest suffix score","3-5-1024x508__3F819E36F2.png","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\icon base\managed_icons\PNG_MISC_STYLE_UNKNOWN_SIZE\05_file_format_export\3-5-1024x508__3F819E36F2.png","VIA-ICON-3F819E36F226","3-5-1024x508__3F819E36F2.png","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\icon base\managed_icons\PNG_MISC_STYLE_UNKNOWN_SIZE\05_file_format_export\3-5-1024x508__3F819E36F2.png",".png","PNG_MISC_STYLE_UNKNOWN_SIZE","05_file_format_export","3_5_1024x508","20.28","34871","2026-04-09 23:53:04","KEEP",""
"KEEP","Canonical lowest suffix score","android-chrome-192x192__2816C9F6BA.png","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\icon base\managed_icons\PNG_MISC_STYLE_UNKNOWN_SIZE\05_file_format_export\android-chrome-192x192__2816C9F6BA.png","VIA-ICON-2816C9F6BA23","android-chrome-192x192__2816C9F6BA.png","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\icon base\managed_icons\PNG_MISC_STYLE_UNKNOWN_SIZE\05_file_format_export\android-chrome-192x192__2816C9F6BA.png",".png","PNG_MISC_STYLE_UNKNOWN_SIZE","05_file_format_export","android_chrome_192x192","20.38","44255","2025-09-16 15:09:24","KEEP",""
"KEEP","Canonical lowest suffix score","android-chrome-192x192__2816C9F6BA.png","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\icon base\managed_icons\PNG_MISC_STYLE_UNKNOWN_SIZE\05_file_format_export\android-chrome-192x192__2816C9F6BA.png","VIA-ICON-2816C9F6BA23","android-chrome-192x192__2816C9F6BA.png","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\icon base\managed_icons\PNG_MISC_STYLE_UNKNOWN_SIZE\05_file_format_export\android-chrome-192x192__2816C9F6BA.png",".png","PNG_MISC_STYLE_UNKNOWN_SIZE","05_file_format_export","android_chrome_192x192","20.38","44255","2025-09-16 15:09:24","KEEP",""
"KEEP","Canonical lowest suffix score","android-chrome-512x512__38764CE51A.png","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\icon base\managed_icons\PNG_MISC_STYLE_UNKNOWN_SIZE\05_file_format_export\android-chrome-512x512__38764CE51A.png","VIA-ICON-38764CE51AF8","android-chrome-512x512__38764CE51A.png","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\icon base\managed_icons\PNG_MISC_STYLE_UNKNOWN_SIZE\05_file_format_export\android-chrome-512x512__38764CE51A.png",".png","PNG_MISC_STYLE_UNKNOWN_SIZE","05_file_format_export","android_chrome_512x512","20.38","292499","2025-09-16 15:09:24","KEEP",""
"KEEP","Canonical lowest suffix score","android-chrome-512x512__38764CE51A.png","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\icon base\managed_icons\PNG_MISC_STYLE_UNKNOWN_SIZE\05_file_format_export\android-chrome-512x512__38764CE51A.png","VIA-ICON-38764CE51AF8","android-chrome-512x512__38764CE51A.png","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\icon base\managed_icons\PNG_MISC_STYLE_UNKNOWN_SIZE\05_file_format_export\android-chrome-512x512__38764CE51A.png",".png","PNG_MISC_STYLE_UNKNOWN_SIZE","05_file_format_export","android_chrome_512x512","20.38","292499","2025-09-16 15:09:24","KEEP",""
"KEEP","Canonical lowest suffix score","apple-touch-icon__00E236A9E0.png","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\icon base\managed_icons\PNG_MISC_STYLE_UNKNOWN_SIZE\05_file_format_export\apple-touch-icon__00E236A9E0.png","VIA-ICON-00E236A9E0B6","apple-touch-icon__00E236A9E0.png","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\icon base\managed_icons\PNG_MISC_STYLE_UNKNOWN_SIZE\05_file_format_export\apple-touch-icon__00E236A9E0.png",".png","PNG_MISC_STYLE_UNKNOWN_SIZE","05_file_format_export","apple_touch_icon","20.32","39336","2025-09-16 15:09:24","KEEP",""
"KEEP","Canonical lowest suffix score","apple-touch-icon__00E236A9E0.png","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\icon base\managed_icons\PNG_MISC_STYLE_UNKNOWN_SIZE\05_file_format_export\apple-touch-icon__00E236A9E0.png","VIA-ICON-00E236A9E0B6","apple-touch-icon__00E236A9E0.png","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\icon base\managed_icons\PNG_MISC_STYLE_UNKNOWN_SIZE\05_file_format_export\apple-touch-icon__00E236A9E0.png",".png","PNG_MISC_STYLE_UNKNOWN_SIZE","05_file_format_export","apple_touch_icon","20.32","39336","2025-09-16 15:09:24","KEEP",""
"KEEP","Canonical lowest suffix score","BDI_2025-10-31_08-06-17__32E4AB880F.png","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\icon base\managed_icons\PNG_MISC_STYLE_UNKNOWN_SIZE\05_file_format_export\BDI_2025-10-31_08-06-17__32E4AB880F.png","VIA-ICON-32E4AB880F80","BDI_2025-10-31_08-06-17__32E4AB880F.png","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\icon base\managed_icons\PNG_MISC_STYLE_UNKNOWN_SIZE\05_file_format_export\BDI_2025-10-31_08-06-17__32E4AB880F.png",".png","PNG_MISC_STYLE_UNKNOWN_SIZE","05_file_format_export","bdi_2025_10_31_08_06","20.39","117981","2025-10-31 08:06:21","KEEP",""
"KEEP","Canonical lowest suffix score","BDI_2025-10-31_08-06-17__32E4AB880F.png","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\icon base\managed_icons\PNG_MISC_STYLE_UNKNOWN_SIZE\05_file_format_export\BDI_2025-10-31_08-06-17__32E4AB880F.png","VIA-ICON-32E4AB880F80","BDI_2025-10-31_08-06-17__32E4AB880F.png","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\icon base\managed_icons\PNG_MISC_STYLE_UNKNOWN_SIZE\05_file_format_export\BDI_2025-10-31_08-06-17__32E4AB880F.png",".png","PNG_MISC_STYLE_UNKNOWN_SIZE","05_file_format_export","bdi_2025_10_31_08_06","20.39","117981","2025-10-31 08:06:21","KEEP",""
"KEEP","Canonical lowest suffix score","commodities_shipping_full_matrix_(1)__4D6A24CFA9.png","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\icon base\managed_icons\PNG_MISC_STYLE_UNKNOWN_SIZE\05_file_format_export\commodities_shipping_full_matrix_(1)__4D6A24CFA9.png","VIA-ICON-4D6A24CFA95F","commodities_shipping_full_matrix_(1)__4D6A24CFA9.png","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\icon base\managed_icons\PNG_MISC_STYLE_UNKNOWN_SIZE\05_file_format_export\commodities_shipping_full_matrix_(1)__4D6A24CFA9.png",".png","PNG_MISC_STYLE_UNKNOWN_SIZE","05_file_format_export","commodities_shipping_full_matrix_(1)","70.52","2293269","2026-04-23 15:18:36","KEEP",""
"KEEP","Canonical lowest suffix score","commodities_shipping_full_matrix_(1)__4D6A24CFA9.png","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\icon base\managed_icons\PNG_MISC_STYLE_UNKNOWN_SIZE\05_file_format_export\commodities_shipping_full_matrix_(1)__4D6A24CFA9.png","VIA-ICON-4D6A24CFA95F","commodities_shipping_full_matrix_(1)__4D6A24CFA9.png","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\icon base\managed_icons\PNG_MISC_STYLE_UNKNOWN_SIZE\05_file_format_export\commodities_shipping_full_matrix_(1)__4D6A24CFA9.png",".png","PNG_MISC_STYLE_UNKNOWN_SIZE","05_file_format_export","commodities_shipping_full_matrix_(1)","70.52","2293269","2026-04-23 15:18:36","KEEP",""
"KEEP","Canonical lowest suffix score","commodities_shipping_full_matrix_(1)@3x__8BBFF8E8AF.png","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\icon base\managed_icons\PNG_MISC_STYLE_UNKNOWN_SIZE\05_file_format_export\commodities_shipping_full_matrix_(1)@3x__8BBFF8E8AF.png","VIA-ICON-8BBFF8E8AF16","commodities_shipping_full_matrix_(1)@3x__8BBFF8E8AF.png","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\icon base\managed_icons\PNG_MISC_STYLE_UNKNOWN_SIZE\05_file_format_export\commodities_shipping_full_matrix_(1)@3x__8BBFF8E8AF.png",".png","PNG_MISC_STYLE_UNKNOWN_SIZE","05_file_format_export","commodities_shipping_full_matrix_(1)@3x","70.55","4987941","2026-04-05 14:35:46","KEEP",""
"KEEP","Canonical lowest suffix score","commodities_shipping_full_matrix_(1)@3x__8BBFF8E8AF.png","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\icon base\managed_icons\PNG_MISC_STYLE_UNKNOWN_SIZE\05_file_format_export\commodities_shipping_full_matrix_(1)@3x__8BBFF8E8AF.png","VIA-ICON-8BBFF8E8AF16","commodities_shipping_full_matrix_(1)@3x__8BBFF8E8AF.png","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\icon base\managed_icons\PNG_MISC_STYLE_UNKNOWN_SIZE\05_file_format_export\commodities_shipping_full_matrix_(1)@3x__8BBFF8E8AF.png",".png","PNG_MISC_STYLE_UNKNOWN_SIZE","05_file_format_export","commodities_shipping_full_matrix_(1)@3x","70.55","4987941","2026-04-05 14:35:46","KEEP",""
"KEEP","Canonical lowest suffix score","dots__B20B56FADC.png","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\icon base\managed_icons\PNG_MISC_STYLE_UNKNOWN_SIZE\05_file_format_export\dots__B20B56FADC.png","VIA-ICON-B20B56FADC74","dots__B20B56FADC.png","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\icon base\managed_icons\PNG_MISC_STYLE_UNKNOWN_SIZE\05_file_format_export\dots__B20B56FADC.png",".png","PNG_MISC_STYLE_UNKNOWN_SIZE","05_file_format_export","dots","20.2","2114","2025-10-18 23:15:25","KEEP",""
"KEEP","Canonical lowest suffix score","dots__B20B56FADC.png","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\icon base\managed_icons\PNG_MISC_STYLE_UNKNOWN_SIZE\05_file_format_export\dots__B20B56FADC.png","VIA-ICON-B20B56FADC74","dots__B20B56FADC.png","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\icon base\managed_icons\PNG_MISC_STYLE_UNKNOWN_SIZE\05_file_format_export\dots__B20B56FADC.png",".png","PNG_MISC_STYLE_UNKNOWN_SIZE","05_file_format_export","dots","20.2","2114","2025-10-18 23:15:25","KEEP",""
"KEEP","Canonical lowest suffix score","dxy_mega_model@3x__466D1220CE.png","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\icon base\managed_icons\PNG_MISC_STYLE_UNKNOWN_SIZE\05_file_format_export\dxy_mega_model@3x__466D1220CE.png","VIA-ICON-466D1220CE82","dxy_mega_model@3x__466D1220CE.png","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\icon base\managed_icons\PNG_MISC_STYLE_UNKNOWN_SIZE\05_file_format_export\dxy_mega_model@3x__466D1220CE.png",".png","PNG_MISC_STYLE_UNKNOWN_SIZE","05_file_format_export","dxy_mega_model@3x","20.33","3061113","2026-04-05 14:35:46","KEEP",""
"KEEP","Canonical lowest suffix score","dxy_mega_model@3x__466D1220CE.png","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\icon base\managed_icons\PNG_MISC_STYLE_UNKNOWN_SIZE\05_file_format_export\dxy_mega_model@3x__466D1220CE.png","VIA-ICON-466D1220CE82","dxy_mega_model@3x__466D1220CE.png","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\icon base\managed_icons\PNG_MISC_STYLE_UNKNOWN_SIZE\05_file_format_export\dxy_mega_model@3x__466D1220CE.png",".png","PNG_MISC_STYLE_UNKNOWN_SIZE","05_file_format_export","dxy_mega_model@3x","20.33","3061113","2026-04-05 14:35:46","KEEP",""
"KEEP","Canonical lowest suffix score","etf_universe_matrix__078C78D507.png","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\icon base\managed_icons\PNG_MISC_STYLE_UNKNOWN_SIZE\05_file_format_export\etf_universe_matrix__078C78D507.png","VIA-ICON-078C78D50789","etf_universe_matrix__078C78D507.png","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\icon base\managed_icons\PNG_MISC_STYLE_UNKNOWN_SIZE\05_file_format_export\etf_universe_matrix__078C78D507.png",".png","PNG_MISC_STYLE_UNKNOWN_SIZE","05_file_format_export","etf_universe_matrix","20.35","2052847","2026-04-23 15:16:51","KEEP",""
"KEEP","Canonical lowest suffix score","etf_universe_matrix__078C78D507.png","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\icon base\managed_icons\PNG_MISC_STYLE_UNKNOWN_SIZE\05_file_format_export\etf_universe_matrix__078C78D507.png","VIA-ICON-078C78D50789","etf_universe_matrix__078C78D507.png","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\icon base\managed_icons\PNG_MISC_STYLE_UNKNOWN_SIZE\05_file_format_export\etf_universe_matrix__078C78D507.png",".png","PNG_MISC_STYLE_UNKNOWN_SIZE","05_file_format_export","etf_universe_matrix","20.35","2052847","2026-04-23 15:16:51","KEEP",""
"KEEP","Canonical lowest suffix score","etf_universe_matrix_(1)@3x__8027EA0963.png","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\icon base\managed_icons\PNG_MISC_STYLE_UNKNOWN_SIZE\05_file_format_export\etf_universe_matrix_(1)@3x__8027EA0963.png","VIA-ICON-8027EA0963CF","etf_universe_matrix_(1)@3x__8027EA0963.png","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\icon base\managed_icons\PNG_MISC_STYLE_UNKNOWN_SIZE\05_file_format_export\etf_universe_matrix_(1)@3x__8027EA0963.png",".png","PNG_MISC_STYLE_UNKNOWN_SIZE","05_file_format_export","etf_universe_matrix_(1)@3x","70.42","4362576","2026-04-05 14:35:46","KEEP",""
"KEEP","Canonical lowest suffix score","etf_universe_matrix_(1)@3x__8027EA0963.png","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\icon base\managed_icons\PNG_MISC_STYLE_UNKNOWN_SIZE\05_file_format_export\etf_universe_matrix_(1)@3x__8027EA0963.png","VIA-ICON-8027EA0963CF","etf_universe_matrix_(1)@3x__8027EA0963.png","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\icon base\managed_icons\PNG_MISC_STYLE_UNKNOWN_SIZE\05_file_format_export\etf_universe_matrix_(1)@3x__8027EA0963.png",".png","PNG_MISC_STYLE_UNKNOWN_SIZE","05_file_format_export","etf_universe_matrix_(1)@3x","70.42","4362576","2026-04-05 14:35:46","KEEP",""
"KEEP","Canonical lowest suffix score","favicon_32__BC8100FA87.png","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\icon base\managed_icons\PNG_MISC_STYLE_UNKNOWN_SIZE\05_file_format_export\favicon_32__BC8100FA87.png","VIA-ICON-BC8100FA8743","favicon_32__BC8100FA87.png","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\icon base\managed_icons\PNG_MISC_STYLE_UNKNOWN_SIZE\05_file_format_export\favicon_32__BC8100FA87.png",".png","PNG_MISC_STYLE_UNKNOWN_SIZE","05_file_format_export","favicon","20.26","1732","2025-10-18 22:53:31","KEEP",""
"KEEP","Canonical lowest suffix score","favicon_32__BC8100FA87.png","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\icon base\managed_icons\PNG_MISC_STYLE_UNKNOWN_SIZE\05_file_format_export\favicon_32__BC8100FA87.png","VIA-ICON-BC8100FA8743","favicon_32__BC8100FA87.png","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\icon base\managed_icons\PNG_MISC_STYLE_UNKNOWN_SIZE\05_file_format_export\favicon_32__BC8100FA87.png",".png","PNG_MISC_STYLE_UNKNOWN_SIZE","05_file_format_export","favicon","20.26","1732","2025-10-18 22:53:31","KEEP",""
"KEEP","Canonical lowest suffix score","favicon-16x16__17E6A112F0.png","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\icon base\managed_icons\PNG_MISC_STYLE_UNKNOWN_SIZE\05_file_format_export\favicon-16x16__17E6A112F0.png","VIA-ICON-17E6A112F06C","favicon-16x16__17E6A112F0.png","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\icon base\managed_icons\PNG_MISC_STYLE_UNKNOWN_SIZE\05_file_format_export\favicon-16x16__17E6A112F0.png",".png","PNG_MISC_STYLE_UNKNOWN_SIZE","05_file_format_export","favicon_16x16","20.29","754","2025-09-16 15:09:24","KEEP",""
"KEEP","Canonical lowest suffix score","favicon-16x16__17E6A112F0.png","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\icon base\managed_icons\PNG_MISC_STYLE_UNKNOWN_SIZE\05_file_format_export\favicon-16x16__17E6A112F0.png","VIA-ICON-17E6A112F06C","favicon-16x16__17E6A112F0.png","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\icon base\managed_icons\PNG_MISC_STYLE_UNKNOWN_SIZE\05_file_format_export\favicon-16x16__17E6A112F0.png",".png","PNG_MISC_STYLE_UNKNOWN_SIZE","05_file_format_export","favicon_16x16","20.29","754","2025-09-16 15:09:24","KEEP",""
"KEEP","Canonical lowest suffix score","favicon-32x32__C2FE860B37.png","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\icon base\managed_icons\PNG_MISC_STYLE_UNKNOWN_SIZE\05_file_format_export\favicon-32x32__C2FE860B37.png","VIA-ICON-C2FE860B37A5","favicon-32x32__C2FE860B37.png","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\icon base\managed_icons\PNG_MISC_STYLE_UNKNOWN_SIZE\05_file_format_export\favicon-32x32__C2FE860B37.png",".png","PNG_MISC_STYLE_UNKNOWN_SIZE","05_file_format_export","favicon_32x32","20.29","2062","2025-09-16 15:09:24","KEEP",""
"KEEP","Canonical lowest suffix score","favicon-32x32__C2FE860B37.png","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\icon base\managed_icons\PNG_MISC_STYLE_UNKNOWN_SIZE\05_file_format_export\favicon-32x32__C2FE860B37.png","VIA-ICON-C2FE860B37A5","favicon-32x32__C2FE860B37.png","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\icon base\managed_icons\PNG_MISC_STYLE_UNKNOWN_SIZE\05_file_format_export\favicon-32x32__C2FE860B37.png",".png","PNG_MISC_STYLE_UNKNOWN_SIZE","05_file_format_export","favicon_32x32","20.29","2062","2025-09-16 15:09:24","KEEP",""
