id,code,severity,category,target,detail
VIA-ERR-c1dcd9e753dc8dac,DISCOVERY_DEPTH,WARN,Sequence-Dependent,C:\Users\tonyk\OneDrive\Documents\movies-dataset\VeritasIntelligenceAnalytics\functional modules\VAP\input\SOURCE_VAP_MODULE\core,達探索深度，子目錄未掃描
VIA-ERR-40d0b51d8b527602,DISCOVERY_DEPTH,WARN,Sequence-Dependent,C:\Users\tonyk\OneDrive\Documents\movies-dataset\VeritasIntelligenceAnalytics\functional modules\VAP\input\SOURCE_VAP_MODULE\VeritasAutoPlot,達探索深度，子目錄未掃描
VIA-ERR-dfc59e1e7f13b81e,DISCOVERY_DEPTH,WARN,Sequence-Dependent,C:\Users\tonyk\OneDrive\Documents\movies-dataset\VeritasIntelligenceAnalytics\functional modules\VAP\input\SOURCE_VAP_MODULE\_output,達探索深度，子目錄未掃描
VIA-ERR-80bb1a27489b9460,DISCOVERY_DEPTH,WARN,Sequence-Dependent,C:\Users\tonyk\OneDrive\Documents\movies-dataset\VeritasIntelligenceAnalytics\functional modules\VAP\input\SOURCE_VAP_MODULE\_registry,達探索深度，子目錄未掃描
VIA-ERR-8596d8201561bce7,DISCOVERY_DEPTH,WARN,Sequence-Dependent,C:\Users\tonyk\OneDrive\Documents\movies-dataset\VeritasIntelligenceAnalytics\functional modules\VAP\input\SOURCE_VAP_MODULE\_warehouse,達探索深度，子目錄未掃描
VIA-ERR-4901a359ecc4e48b,DISCOVERY_DEPTH,WARN,Sequence-Dependent,C:\Users\tonyk\OneDrive\Documents\movies-dataset\VeritasIntelligenceAnalytics\functional modules\VAP\references\intake\VAP_Chart_Library_b245,達探索深度，子目錄未掃描
VIA-ERR-24d676bad86f9fb9,DISCOVERY_DEPTH,WARN,Sequence-Dependent,C:\Users\tonyk\OneDrive\Documents\movies-dataset\VeritasIntelligenceAnalytics\functional modules\VAP\references\intake\VAP_v025_Complete_Package,達探索深度，子目錄未掃描
VIA-ERR-f54da32c21d237c7,DISCOVERY_DEPTH,WARN,Sequence-Dependent,C:\Users\tonyk\OneDrive\Documents\movies-dataset\VeritasIntelligenceAnalytics\functional modules\VAP\references\intake\VAP_Workbench_v023_b245,達探索深度，子目錄未掃描
VIA-ERR-70a7e392986c8fd5,DISCOVERY_DEPTH,WARN,Sequence-Dependent,C:\Users\tonyk\OneDrive\Documents\movies-dataset\VeritasIntelligenceAnalytics\functional modules\VAP\references\intake\VIA_VAP_User_Workflow_Spec_v023_b245,達探索深度，子目錄未掃描
VIA-ERR-b6b8dfa5b13655b5,DISCOVERY_DEPTH,WARN,Sequence-Dependent,C:\Users\tonyk\OneDrive\Documents\movies-dataset\VeritasIntelligenceAnalytics\functional modules\VAP\references\intake\VIA_VAP_v023_QA_Report_b245,達探索深度，子目錄未掃描
VIA-ERR-e61e244d5b0c9479,DISCOVERY_DEPTH,WARN,Sequence-Dependent,C:\Users\tonyk\OneDrive\Documents\movies-dataset\VeritasIntelligenceAnalytics\functional modules\VAP\spec\UIUX_Design_Source\assets,達探索深度，子目錄未掃描
VIA-ERR-137ca29791976b19,DISCOVERY_DEPTH,WARN,Sequence-Dependent,C:\Users\tonyk\OneDrive\Documents\movies-dataset\VeritasIntelligenceAnalytics\functional modules\VAP\spec\UIUX_Design_Source\uploads,達探索深度，子目錄未掃描
VIA-ERR-d95d62827f4cdc39,DISCOVERY_DEPTH,WARN,Sequence-Dependent,C:\Users\tonyk\OneDrive\Documents\movies-dataset\VeritasIntelligenceAnalytics\functional modules\VAP\spec\UIUX_Design_Source\_superseded_20260813,達探索深度，子目錄未掃描
VIA-ERR-13ee417680ba3e0c,DISCOVERY_DEPTH,WARN,Sequence-Dependent,C:\Users\tonyk\OneDrive\Documents\movies-dataset\VeritasIntelligenceAnalytics\functional modules\VAP\VeritasAutoPlot_v42_EcoSystem\sample_data\vdf_export,達探索深度，子目錄未掃描
VIA-ERR-ecbadb8e8c621e54,DISCOVERY_DEPTH,WARN,Sequence-Dependent,C:\Users\tonyk\OneDrive\Documents\movies-dataset\VeritasIntelligenceAnalytics\functional modules\VAP\VeritasAutoPlot_v42_EcoSystem\temp\sim_vdf,達探索深度，子目錄未掃描
VIA-ERR-dc6cd2c3a28fd34c,DISCOVERY_DEPTH,WARN,Sequence-Dependent,C:\Users\tonyk\OneDrive\Documents\movies-dataset\VeritasIntelligenceAnalytics\functional modules\VDF\output_hub\active_tw_etf\active_tw_etf_holdings,達探索深度，子目錄未掃描
VIA-ERR-53ffc59918fa8617,DISCOVERY_DEPTH,WARN,Sequence-Dependent,C:\Users\tonyk\OneDrive\Documents\movies-dataset\VeritasIntelligenceAnalytics\functional modules\VDF\output_hub\active_tw_etf\active_tw_etf_ssot,達探索深度，子目錄未掃描
VIA-ERR-236cfccee2e262a7,DISCOVERY_DEPTH,WARN,Sequence-Dependent,C:\Users\tonyk\OneDrive\Documents\movies-dataset\VeritasIntelligenceAnalytics\functional modules\VDF\output_hub\candidates\vetf_consensus,達探索深度，子目錄未掃描
VIA-ERR-5e9a9f42a02c2eaf,DISCOVERY_DEPTH,WARN,Sequence-Dependent,C:\Users\tonyk\OneDrive\Documents\movies-dataset\VeritasIntelligenceAnalytics\functional modules\VDF\output_hub\mega\history_gap_batches,達探索深度，子目錄未掃描
VIA-ERR-aaaa26dfaff66392,DISCOVERY_DEPTH,WARN,Sequence-Dependent,C:\Users\tonyk\OneDrive\Documents\movies-dataset\VeritasIntelligenceAnalytics\functional modules\VDF\output_hub\mega\macro,達探索深度，子目錄未掃描
VIA-ERR-d836df36511e269e,DISCOVERY_DEPTH,WARN,Sequence-Dependent,C:\Users\tonyk\OneDrive\Documents\movies-dataset\VeritasIntelligenceAnalytics\functional modules\VDF\output_hub\orders\ORDER_001_20260903_224738,達探索深度，子目錄未掃描
VIA-ERR-6afe7fb2196e8a65,DISCOVERY_DEPTH,WARN,Sequence-Dependent,C:\Users\tonyk\OneDrive\Documents\movies-dataset\VeritasIntelligenceAnalytics\functional modules\VDF\output_hub\orders\ORDER_001_20260903_231615,達探索深度，子目錄未掃描
VIA-ERR-cfa16039c5188cf7,DISCOVERY_DEPTH,WARN,Sequence-Dependent,C:\Users\tonyk\OneDrive\Documents\movies-dataset\VeritasIntelligenceAnalytics\functional modules\VDF\output_hub\orders\ORDER_001_20260908_151149,達探索深度，子目錄未掃描
VIA-ERR-67057ad20f264272,DISCOVERY_DEPTH,WARN,Sequence-Dependent,C:\Users\tonyk\OneDrive\Documents\movies-dataset\VeritasIntelligenceAnalytics\functional modules\VDF\output_hub\orders\ORDER_001_20260908_210425,達探索深度，子目錄未掃描
VIA-ERR-4c7c0c75f96d4425,DISCOVERY_DEPTH,WARN,Sequence-Dependent,C:\Users\tonyk\OneDrive\Documents\movies-dataset\VeritasIntelligenceAnalytics\functional modules\VDF\output_hub\orders\ORDER_001_20260910_080625,達探索深度，子目錄未掃描
VIA-ERR-99b6bca0c7e3ba67,DISCOVERY_DEPTH,WARN,Sequence-Dependent,C:\Users\tonyk\OneDrive\Documents\movies-dataset\VeritasIntelligenceAnalytics\functional modules\VDF\output_hub\orders\ORDER_001_20260911_080232,達探索深度，子目錄未掃描
VIA-ERR-9fdaf3e6b07f468e,DISCOVERY_DEPTH,WARN,Sequence-Dependent,C:\Users\tonyk\OneDrive\Documents\movies-dataset\VeritasIntelligenceAnalytics\functional modules\VDF\output_hub\orders\ORDER_001_20260913_002309,達探索深度，子目錄未掃描
VIA-ERR-94f9d354c07ffed0,DISCOVERY_DEPTH,WARN,Sequence-Dependent,C:\Users\tonyk\OneDrive\Documents\movies-dataset\VeritasIntelligenceAnalytics\functional modules\VDF\output_hub\orders\ORDER_001_20260913_004842,達探索深度，子目錄未掃描
VIA-ERR-2bc2fae3cb730f86,DISCOVERY_DEPTH,WARN,Sequence-Dependent,C:\Users\tonyk\OneDrive\Documents\movies-dataset\VeritasIntelligenceAnalytics\functional modules\VDF\output_hub\orders\ORDER_001_20260913_030105,達探索深度，子目錄未掃描
VIA-ERR-1a20e279812d3dc3,DISCOVERY_DEPTH,WARN,Sequence-Dependent,C:\Users\tonyk\OneDrive\Documents\movies-dataset\VeritasIntelligenceAnalytics\functional modules\VDF\output_hub\orders\ORDER_001_20260913_030106,達探索深度，子目錄未掃描
VIA-ERR-ca743db6a8898f76,DISCOVERY_DEPTH,WARN,Sequence-Dependent,C:\Users\tonyk\OneDrive\Documents\movies-dataset\VeritasIntelligenceAnalytics\functional modules\VDF\output_hub\orders\ORDER_001_20260913_143722,達探索深度，子目錄未掃描
VIA-ERR-e2c4636b8ecbd3cb,DISCOVERY_DEPTH,WARN,Sequence-Dependent,C:\Users\tonyk\OneDrive\Documents\movies-dataset\VeritasIntelligenceAnalytics\functional modules\VDF\output_hub\orders\ORDER_001_20260914_080259,達探索深度，子目錄未掃描
VIA-ERR-bbc84ba5e2a54a60,DISCOVERY_DEPTH,WARN,Sequence-Dependent,C:\Users\tonyk\OneDrive\Documents\movies-dataset\VeritasIntelligenceAnalytics\functional modules\VDF\output_hub\orders\ORDER_002_20260903_224750,達探索深度，子目錄未掃描
VIA-ERR-62f09582419383d5,DISCOVERY_DEPTH,WARN,Sequence-Dependent,C:\Users\tonyk\OneDrive\Documents\movies-dataset\VeritasIntelligenceAnalytics\functional modules\VDF\output_hub\orders\ORDER_002_20260903_231626,達探索深度，子目錄未掃描
VIA-ERR-9d4a9aee58252600,DISCOVERY_DEPTH,WARN,Sequence-Dependent,C:\Users\tonyk\OneDrive\Documents\movies-dataset\VeritasIntelligenceAnalytics\functional modules\VDF\output_hub\orders\ORDER_002_20260908_151331,達探索深度，子目錄未掃描
VIA-ERR-c1d3d626e1709fe2,DISCOVERY_DEPTH,WARN,Sequence-Dependent,C:\Users\tonyk\OneDrive\Documents\movies-dataset\VeritasIntelligenceAnalytics\functional modules\VDF\output_hub\orders\ORDER_002_20260908_210446,達探索深度，子目錄未掃描
VIA-ERR-6bad17a12dacd1d8,DISCOVERY_DEPTH,WARN,Sequence-Dependent,C:\Users\tonyk\OneDrive\Documents\movies-dataset\VeritasIntelligenceAnalytics\functional modules\VDF\output_hub\orders\ORDER_002_20260910_080740,達探索深度，子目錄未掃描
VIA-ERR-fd49f35bff738954,DISCOVERY_DEPTH,WARN,Sequence-Dependent,C:\Users\tonyk\OneDrive\Documents\movies-dataset\VeritasIntelligenceAnalytics\functional modules\VDF\output_hub\orders\ORDER_002_20260911_080318,達探索深度，子目錄未掃描
VIA-ERR-8928b05f9fcb3a8c,DISCOVERY_DEPTH,WARN,Sequence-Dependent,C:\Users\tonyk\OneDrive\Documents\movies-dataset\VeritasIntelligenceAnalytics\functional modules\VDF\output_hub\orders\ORDER_002_20260913_002310,達探索深度，子目錄未掃描
VIA-ERR-228ce5cf3f7e5a18,DISCOVERY_DEPTH,WARN,Sequence-Dependent,C:\Users\tonyk\OneDrive\Documents\movies-dataset\VeritasIntelligenceAnalytics\functional modules\VDF\output_hub\orders\ORDER_002_20260913_004939,達探索深度，子目錄未掃描
VIA-ERR-dd3302ea68dc6df6,DISCOVERY_DEPTH,WARN,Sequence-Dependent,C:\Users\tonyk\OneDrive\Documents\movies-dataset\VeritasIntelligenceAnalytics\functional modules\VDF\output_hub\orders\ORDER_002_20260913_030148,達探索深度，子目錄未掃描
VIA-ERR-9c4d9a2db66d97aa,DISCOVERY_DEPTH,WARN,Sequence-Dependent,C:\Users\tonyk\OneDrive\Documents\movies-dataset\VeritasIntelligenceAnalytics\functional modules\VDF\output_hub\orders\ORDER_002_20260913_143835,達探索深度，子目錄未掃描
VIA-ERR-303dbd82a0595bf8,DISCOVERY_DEPTH,WARN,Sequence-Dependent,C:\Users\tonyk\OneDrive\Documents\movies-dataset\VeritasIntelligenceAnalytics\functional modules\VDF\output_hub\orders\ORDER_002_20260914_080346,達探索深度，子目錄未掃描
VIA-ERR-8a2297aeca010ecd,DISCOVERY_DEPTH,WARN,Sequence-Dependent,C:\Users\tonyk\OneDrive\Documents\movies-dataset\VeritasIntelligenceAnalytics\functional modules\VDF\references\intake\TWREV_v2.7_FULL_b477,達探索深度，子目錄未掃描
VIA-ERR-e78de41828f57523,DISCOVERY_DEPTH,WARN,Sequence-Dependent,C:\Users\tonyk\OneDrive\Documents\movies-dataset\VeritasIntelligenceAnalytics\functional modules\VDF\references\intake\vdf_fetchers_financials_b504,達探索深度，子目錄未掃描
VIA-ERR-ac1d01ac3ac6fc97,DISCOVERY_DEPTH,WARN,Sequence-Dependent,C:\Users\tonyk\OneDrive\Documents\movies-dataset\VeritasIntelligenceAnalytics\functional modules\VDF\references\intake\VDF_TW_MonthlyRevenue_CrossGroupPhase_v030_b481,達探索深度，子目錄未掃描
VIA-ERR-75ab7e3129858caa,DISCOVERY_DEPTH,WARN,Sequence-Dependent,C:\Users\tonyk\OneDrive\Documents\movies-dataset\VeritasIntelligenceAnalytics\functional modules\VDF\references\intake\VETF_FINAL_SEAL_b242,達探索深度，子目錄未掃描
VIA-ERR-7ff69e6fcb6cfde6,DISCOVERY_DEPTH,WARN,Sequence-Dependent,C:\Users\tonyk\OneDrive\Documents\movies-dataset\VeritasIntelligenceAnalytics\functional modules\VDF\references\intake\VIA_AKShare_VAKE_b367,達探索深度，子目錄未掃描
VIA-ERR-63d014620419482a,DISCOVERY_DEPTH,WARN,Sequence-Dependent,C:\Users\tonyk\OneDrive\Documents\movies-dataset\VeritasIntelligenceAnalytics\functional modules\VDF\references\intake\VIA_Hybrid_TW_Flow_Engine_v1.5.0_b245,達探索深度，子目錄未掃描
VIA-ERR-2778aea5bd930841,DISCOVERY_DEPTH,WARN,Sequence-Dependent,C:\Users\tonyk\OneDrive\Documents\movies-dataset\VeritasIntelligenceAnalytics\functional modules\VDF\references\intake\VIA_VDF_SSOT_b360,達探索深度，子目錄未掃描
VIA-ERR-ea97c6013fd0a575,DISCOVERY_DEPTH,WARN,Sequence-Dependent,C:\Users\tonyk\OneDrive\Documents\movies-dataset\VeritasIntelligenceAnalytics\functional modules\VDF\_integration_fifthstep_smoke_accept_gate\RUN_20260622_182717_VIA_INTEGRATION_FIFTHSTEP_SMOKE_GATE_v0111\output,達探索深度，子目錄未掃描
VIA-ERR-e40e63ec640bda62,DISCOVERY_DEPTH,WARN,Sequence-Dependent,C:\Users\tonyk\OneDrive\Documents\movies-dataset\VeritasIntelligenceAnalytics\functional modules\VDF\_integration_fifthstep_smoke_accept_gate\RUN_20260622_182717_VIA_INTEGRATION_FIFTHSTEP_SMOKE_GATE_v0111\report,達探索深度，子目錄未掃描
VIA-ERR-d2486afa8a0f5698,DISCOVERY_DEPTH,WARN,Sequence-Dependent,C:\Users\tonyk\OneDrive\Documents\movies-dataset\VeritasIntelligenceAnalytics\functional modules\VDF\_integration_fifthstep_smoke_accept_gate\RUN_20260622_182717_VIA_INTEGRATION_FIFTHSTEP_SMOKE_GATE_v0111\_fixed_smoke_scripts,達探索深度，子目錄未掃描
VIA-ERR-acee6e1cfe67dab4,DISCOVERY_DEPTH,WARN,Sequence-Dependent,C:\Users\tonyk\OneDrive\Documents\movies-dataset\VeritasIntelligenceAnalytics\functional modules\VDF\_integration_seventhstep_accept_gate\RUN_20260622_183301_VIA_INTEGRATION_SEVENTHSTEP_ACCEPT_GATE_v0113\output,達探索深度，子目錄未掃描
VIA-ERR-dd2ea42eabaeb74a,DISCOVERY_DEPTH,WARN,Sequence-Dependent,C:\Users\tonyk\OneDrive\Documents\movies-dataset\VeritasIntelligenceAnalytics\functional modules\VDF\_integration_seventhstep_accept_gate\RUN_20260622_183301_VIA_INTEGRATION_SEVENTHSTEP_ACCEPT_GATE_v0113\report,達探索深度，子目錄未掃描
VIA-ERR-2157762fc12aa5a0,DISCOVERY_DEPTH,WARN,Sequence-Dependent,C:\Users\tonyk\OneDrive\Documents\movies-dataset\VeritasIntelligenceAnalytics\functional modules\VDF\_integration_seventhstep_accept_gate\RUN_20260622_183301_VIA_INTEGRATION_SEVENTHSTEP_ACCEPT_GATE_v0113\_accept_gate_user_edit,達探索深度，子目錄未掃描
VIA-ERR-857d3ae35606a254,DISCOVERY_DEPTH,WARN,Sequence-Dependent,C:\Users\tonyk\OneDrive\Documents\movies-dataset\VeritasIntelligenceAnalytics\functional modules\VDF\_integration_sixthstep_direct_smoke_gate\RUN_20260622_183015_VIA_INTEGRATION_SIXTHSTEP_DIRECT_SMOKE_v0112\output,達探索深度，子目錄未掃描
VIA-ERR-041a6b0e74f10e0a,DISCOVERY_DEPTH,WARN,Sequence-Dependent,C:\Users\tonyk\OneDrive\Documents\movies-dataset\VeritasIntelligenceAnalytics\functional modules\VDF\_integration_sixthstep_direct_smoke_gate\RUN_20260622_183015_VIA_INTEGRATION_SIXTHSTEP_DIRECT_SMOKE_v0112\report,達探索深度，子目錄未掃描
VIA-ERR-ae1a55d1be73e979,DISCOVERY_DEPTH,WARN,Sequence-Dependent,C:\Users\tonyk\OneDrive\Documents\movies-dataset\VeritasIntelligenceAnalytics\functional modules\VDF\_integration_thirdstep_convergence\RUN_20260622_181456_VIA_INTEGRATION_THIRDSTEP_CONVERGENCE_v0109\output,達探索深度，子目錄未掃描
VIA-ERR-2488be5b1b2b5d0a,DISCOVERY_DEPTH,WARN,Sequence-Dependent,C:\Users\tonyk\OneDrive\Documents\movies-dataset\VeritasIntelligenceAnalytics\functional modules\VDF\_integration_thirdstep_convergence\RUN_20260622_181456_VIA_INTEGRATION_THIRDSTEP_CONVERGENCE_v0109\report,達探索深度，子目錄未掃描
VIA-ERR-6b6a66dddfbaef0b,DISCOVERY_DEPTH,WARN,Sequence-Dependent,C:\Users\tonyk\OneDrive\Documents\movies-dataset\VeritasIntelligenceAnalytics\functional modules\VDF\_integration_v0113A_secretmask_accept_suggestion\RUN_20260622_183655_VIA_v0113A_SECRETMASK_ACCEPT_SUGGESTION\output,達探索深度，子目錄未掃描
VIA-ERR-4c90c2fda3554862,DISCOVERY_DEPTH,WARN,Sequence-Dependent,C:\Users\tonyk\OneDrive\Documents\movies-dataset\VeritasIntelligenceAnalytics\functional modules\VDF\_integration_v0113A_secretmask_accept_suggestion\RUN_20260622_183655_VIA_v0113A_SECRETMASK_ACCEPT_SUGGESTION\report,達探索深度，子目錄未掃描
VIA-ERR-860ff0b7b1bbad26,DISCOVERY_DEPTH,WARN,Sequence-Dependent,C:\Users\tonyk\OneDrive\Documents\movies-dataset\VeritasIntelligenceAnalytics\functional modules\VDF\_integration_v0113A_secretmask_accept_suggestion\RUN_20260622_183655_VIA_v0113A_SECRETMASK_ACCEPT_SUGGESTION\_user_edit_sanitized,達探索深度，子目錄未掃描
VIA-ERR-606182cce5ad560d,DISCOVERY_DEPTH,WARN,Sequence-Dependent,C:\Users\tonyk\OneDrive\Documents\movies-dataset\VeritasIntelligenceAnalytics\functional modules\VDF\_integration_v0113B_secret_triage_manual_gate\RUN_20260622_184034_VIA_v0113B_SECRET_TRIAGE_MANUAL_GATE\output,達探索深度，子目錄未掃描
VIA-ERR-ee42cec66098da12,DISCOVERY_DEPTH,WARN,Sequence-Dependent,C:\Users\tonyk\OneDrive\Documents\movies-dataset\VeritasIntelligenceAnalytics\functional modules\VDF\_integration_v0113B_secret_triage_manual_gate\RUN_20260622_184034_VIA_v0113B_SECRET_TRIAGE_MANUAL_GATE\report,達探索深度，子目錄未掃描
VIA-ERR-ae002de549cc79be,DISCOVERY_DEPTH,WARN,Sequence-Dependent,C:\Users\tonyk\OneDrive\Documents\movies-dataset\VeritasIntelligenceAnalytics\functional modules\VDF\_integration_v0113C_secret_resolution_gate\RUN_20260622_184359_VIA_v0113C_SECRET_RESOLUTION_GATE\output,達探索深度，子目錄未掃描
VIA-ERR-850554fae0af5406,DISCOVERY_DEPTH,WARN,Sequence-Dependent,C:\Users\tonyk\OneDrive\Documents\movies-dataset\VeritasIntelligenceAnalytics\functional modules\VDF\_integration_v0113C_secret_resolution_gate\RUN_20260622_184359_VIA_v0113C_SECRET_RESOLUTION_GATE\report,達探索深度，子目錄未掃描
VIA-ERR-3bdfe0ec3ebe5880,DISCOVERY_DEPTH,WARN,Sequence-Dependent,C:\Users\tonyk\OneDrive\Documents\movies-dataset\VeritasIntelligenceAnalytics\functional modules\VDF\_integration_v0113C_secret_resolution_gate\RUN_20260622_184359_VIA_v0113C_SECRET_RESOLUTION_GATE\_user_edit_secret_resolution,達探索深度，子目錄未掃描
VIA-ERR-537195297ff91097,DISCOVERY_DEPTH,WARN,Sequence-Dependent,C:\Users\tonyk\OneDrive\Documents\movies-dataset\VeritasIntelligenceAnalytics\functional modules\VDF\_integration_v0113D_manual_secret_resolution\RUN_20260622_184749_VIA_v0113D_MANUAL_SECRET_RESOLUTION\output,達探索深度，子目錄未掃描
VIA-ERR-ff0e3c81445a3f36,DISCOVERY_DEPTH,WARN,Sequence-Dependent,C:\Users\tonyk\OneDrive\Documents\movies-dataset\VeritasIntelligenceAnalytics\functional modules\VDF\_integration_v0113D_manual_secret_resolution\RUN_20260622_184749_VIA_v0113D_MANUAL_SECRET_RESOLUTION\report,達探索深度，子目錄未掃描
VIA-ERR-81fe82f599945770,DISCOVERY_DEPTH,WARN,Sequence-Dependent,C:\Users\tonyk\OneDrive\Documents\movies-dataset\VeritasIntelligenceAnalytics\functional modules\VDF\_integration_v0113D_manual_secret_resolution\RUN_20260622_184749_VIA_v0113D_MANUAL_SECRET_RESOLUTION\_user_edit_after_secret_resolution,達探索深度，子目錄未掃描
VIA-ERR-22b5fc9e843cd911,DISCOVERY_DEPTH,WARN,Sequence-Dependent,C:\Users\tonyk\OneDrive\Documents\movies-dataset\VeritasIntelligenceAnalytics\functional modules\VDF\_integration_v0113D_manual_secret_resolution\RUN_20260622_185821_VIA_v0113D_MANUAL_SECRET_RESOLUTION\output,達探索深度，子目錄未掃描
VIA-ERR-3057fbc9487c88eb,DISCOVERY_DEPTH,WARN,Sequence-Dependent,C:\Users\tonyk\OneDrive\Documents\movies-dataset\VeritasIntelligenceAnalytics\functional modules\VDF\_integration_v0113D_manual_secret_resolution\RUN_20260622_185821_VIA_v0113D_MANUAL_SECRET_RESOLUTION\report,達探索深度，子目錄未掃描
VIA-ERR-e0d86f26697e2a4f,DISCOVERY_DEPTH,WARN,Sequence-Dependent,C:\Users\tonyk\OneDrive\Documents\movies-dataset\VeritasIntelligenceAnalytics\functional modules\VDF\_integration_v0113D_manual_secret_resolution\RUN_20260622_185821_VIA_v0113D_MANUAL_SECRET_RESOLUTION\_user_edit_after_secret_resolution,達探索深度，子目錄未掃描
VIA-ERR-f14beeb4c827aedb,DISCOVERY_DEPTH,WARN,Sequence-Dependent,C:\Users\tonyk\OneDrive\Documents\movies-dataset\VeritasIntelligenceAnalytics\functional modules\VDF\_integration_v0113F_test_debug_hardening\RUN_20260622_190742_VIA_v0113F_TEST_DEBUG_HARDENING\output,達探索深度，子目錄未掃描
VIA-ERR-910eb464fe9d1c24,DISCOVERY_DEPTH,WARN,Sequence-Dependent,C:\Users\tonyk\OneDrive\Documents\movies-dataset\VeritasIntelligenceAnalytics\functional modules\VDF\_integration_v0113F_test_debug_hardening\RUN_20260622_190742_VIA_v0113F_TEST_DEBUG_HARDENING\report,達探索深度，子目錄未掃描
VIA-ERR-e464f8cf0b2cd578,DISCOVERY_DEPTH,WARN,Sequence-Dependent,C:\Users\tonyk\OneDrive\Documents\movies-dataset\VeritasIntelligenceAnalytics\functional modules\VDF\_integration_v0113F_test_debug_hardening\RUN_20260622_190742_VIA_v0113F_TEST_DEBUG_HARDENING\_unified_html_ui_secret_parameter_contract,達探索深度，子目錄未掃描
VIA-ERR-08c9ef57a24ef41c,DISCOVERY_DEPTH,WARN,Sequence-Dependent,C:\Users\tonyk\OneDrive\Documents\movies-dataset\VeritasIntelligenceAnalytics\functional modules\VDF\_integration_v0113G_p0p1_gate_compression\RUN_20260622_200208_VIA_v0113G_P0P1_GATE_COMPRESSION\output,達探索深度，子目錄未掃描
VIA-ERR-dbfedfa1e50aaed2,DISCOVERY_DEPTH,WARN,Sequence-Dependent,C:\Users\tonyk\OneDrive\Documents\movies-dataset\VeritasIntelligenceAnalytics\functional modules\VDF\_integration_v0113G_p0p1_gate_compression\RUN_20260622_200208_VIA_v0113G_P0P1_GATE_COMPRESSION\report,達探索深度，子目錄未掃描
VIA-ERR-b35b715f8b5e4c4a,DISCOVERY_DEPTH,WARN,Sequence-Dependent,C:\Users\tonyk\OneDrive\Documents\movies-dataset\VeritasIntelligenceAnalytics\functional modules\VDF\_integration_v0113G_p0p1_gate_compression\RUN_20260622_200208_VIA_v0113G_P0P1_GATE_COMPRESSION\_user_edit_group_decision,達探索深度，子目錄未掃描
VIA-ERR-6d494710cb5eaa76,DISCOVERY_DEPTH,WARN,Sequence-Dependent,C:\Users\tonyk\OneDrive\Documents\movies-dataset\VeritasIntelligenceAnalytics\functional modules\VDF\_integration_v0113H_group_decision_autodraft\RUN_20260622_200548_VIA_v0113H_GROUP_DECISION_AUTODRAFT\output,達探索深度，子目錄未掃描
VIA-ERR-3dfca80a91327c17,DISCOVERY_DEPTH,WARN,Sequence-Dependent,C:\Users\tonyk\OneDrive\Documents\movies-dataset\VeritasIntelligenceAnalytics\functional modules\VDF\_integration_v0113H_group_decision_autodraft\RUN_20260622_200548_VIA_v0113H_GROUP_DECISION_AUTODRAFT\report,達探索深度，子目錄未掃描
VIA-ERR-7e8144f27366bd8b,DISCOVERY_DEPTH,WARN,Sequence-Dependent,C:\Users\tonyk\OneDrive\Documents\movies-dataset\VeritasIntelligenceAnalytics\functional modules\VDF\_integration_v0113H_group_decision_autodraft\RUN_20260622_200548_VIA_v0113H_GROUP_DECISION_AUTODRAFT\_user_edit_final_group_decision,達探索深度，子目錄未掃描
VIA-ERR-9c1f7435803539fc,DISCOVERY_DEPTH,WARN,Sequence-Dependent,C:\Users\tonyk\OneDrive\Documents\movies-dataset\VeritasIntelligenceAnalytics\functional modules\VDF\_integration_v0113I_formal_accept_draft\RUN_20260622_200836_VIA_v0113I_FORMAL_ACCEPT_DRAFT\output,達探索深度，子目錄未掃描
VIA-ERR-a5601f532b6ea452,DISCOVERY_DEPTH,WARN,Sequence-Dependent,C:\Users\tonyk\OneDrive\Documents\movies-dataset\VeritasIntelligenceAnalytics\functional modules\VDF\_integration_v0113I_formal_accept_draft\RUN_20260622_200836_VIA_v0113I_FORMAL_ACCEPT_DRAFT\report,達探索深度，子目錄未掃描
VIA-ERR-e906e5d181ec4ae9,DISCOVERY_DEPTH,WARN,Sequence-Dependent,C:\Users\tonyk\OneDrive\Documents\movies-dataset\VeritasIntelligenceAnalytics\functional modules\VDF\_integration_v0113I_formal_accept_draft\RUN_20260622_200836_VIA_v0113I_FORMAL_ACCEPT_DRAFT\_user_edit_formal_accept_draft,達探索深度，子目錄未掃描
VIA-ERR-684096fd61cf0f3c,DISCOVERY_DEPTH,WARN,Sequence-Dependent,C:\Users\tonyk\OneDrive\Documents\movies-dataset\VeritasIntelligenceAnalytics\functional modules\VDF\_integration_v0113J_formal_decision_promotion\RUN_20260622_201203_VIA_v0113J_FORMAL_DECISION_PROMOTION\output,達探索深度，子目錄未掃描
VIA-ERR-7e06d3c41dc847f0,DISCOVERY_DEPTH,WARN,Sequence-Dependent,C:\Users\tonyk\OneDrive\Documents\movies-dataset\VeritasIntelligenceAnalytics\functional modules\VDF\_integration_v0113J_formal_decision_promotion\RUN_20260622_201203_VIA_v0113J_FORMAL_DECISION_PROMOTION\report,達探索深度，子目錄未掃描
