id,movie_title,genres,budget,gross,revenue,popularity,imdb_score,release_date,duration,runtime,aspect_ratio,title_year,content_rating,production_companies,production_countries,vote_average,vote_count,num_critic_for_reviews,num_user_for_reviews,num_voted_users,original_language,spoken_languages,original_title,overview,keywords,tagline,status,homepage,movie_imdb_link,facenumber_in_poster,plot_keywords,director_name,actor_1_name,actor_2_name,actor_3_name,movie_facebook_likes,director_facebook_likes,cast_total_facebook_likes,actor_1_facebook_likes,actor_2_facebook_likes,actor_3_facebook_likes
557,Spider-Man,Action|Adventure|Romance,139000000,336530303.0,821708551,82.502566,6.2,2002-05-01,156.0,121.0,2.35,2007.0,PG-13,"[{""name"": ""Columbia Pictures"", ""id"": 5}, {""name"": ""Marvel Enterprises"", ""id"": 19551}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",6.8,5265,392.0,1902.0,383071,en,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Spider-Man,"After being bitten by a genetically altered spider, nerdy high school student Peter Parker is endowed with amazing powers.","[{""id"": 1014, ""name"": ""loss of lover""}, {""id"": 3986, ""name"": ""spider""}, {""id"": 4543, ""name"": ""thanksgiving""}, {""id"": 5812, ""name"": ""bad boss""}, {""id"": 6062, ""name"": ""hostility""}, {""id"": 8828, ""name"": ""marvel comic""}, {""id"": 9715, ""name"": ""superhero""}, {""id"": 11794, ""name"": ""pokies""}, {""id"": 156075, ""name"": ""evil""}, {""id"": 169887, ""name"": ""reference to superman""}, {""id"": 189094, ""name"": ""goblin""}]",With great power comes great responsibility.,Released,http://www.sonypictures.com/movies/spider-man/,http://www.imdb.com/title/tt0413300/?ref_=fn_tt_tt_1,0.0,sandman|spider man|symbiote|venom|villain,Sam Raimi,J.K. Simmons,James Franco,Kirsten Dunst,0,0.0,46055,24000.0,11000.0,4000.0
9613,Spider,Action|Adventure|Romance,0,336530303.0,0,6.948401,6.2,2002-12-13,156.0,98.0,2.35,2007.0,PG-13,"[{""name"": ""T\u00e9l\u00e9film Canada"", ""id"": 806}, {""name"": ""Capitol Films"", ""id"": 826}, {""name"": ""Canadian Film or Video Production Tax Credit (CPTC)"", ""id"": 8582}, {""name"": ""Metropolitan Films"", ""id"": 16419}, {""name"": ""Grosvenor Park Productions"", ""id"": 17449}, {""name"": ""Odeon Films"", ""id"": 22209}, {""name"": ""Catherine Bailey Ltd."", ""id"": 46694}, {""name"": ""Artists Independent Network"", ""id"": 46695}]","[{""iso_3166_1"": ""CA"", ""name"": ""Canada""}, {""iso_3166_1"": ""GB"", ""name"": ""United Kingdom""}]",6.4,168,392.0,1902.0,383056,en,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Spider,"A mentally disturbed man takes residence in a halfway house. His mind gradually slips back into the realm created by his illness, where he replays a key part of his childhood.","[{""id"": 1328, ""name"": ""secret""}, {""id"": 2884, ""name"": ""asylum""}, {""id"": 5832, ""name"": ""bed and breakfast place""}, {""id"": 6162, ""name"": ""past""}, {""id"": 6259, ""name"": ""psychopath""}]",The only thing worse than losing your mind... is finding it again.,Released,http://www.spiderthemovie.com/,http://www.imdb.com/title/tt0413300/?ref_=fn_tt_tt_1,0.0,sandman|spider man|symbiote|venom|villain,Sam Raimi,J.K. Simmons,James Franco,Kirsten Dunst,0,0.0,46055,24000.0,11000.0,4000.0
9613,Spider,Action|Adventure|Romance,0,336530303.0,0,6.948401,6.2,2002-12-13,156.0,98.0,2.35,2007.0,PG-13,"[{""name"": ""T\u00e9l\u00e9film Canada"", ""id"": 806}, {""name"": ""Capitol Films"", ""id"": 826}, {""name"": ""Canadian Film or Video Production Tax Credit (CPTC)"", ""id"": 8582}, {""name"": ""Metropolitan Films"", ""id"": 16419}, {""name"": ""Grosvenor Park Productions"", ""id"": 17449}, {""name"": ""Odeon Films"", ""id"": 22209}, {""name"": ""Catherine Bailey Ltd."", ""id"": 46694}, {""name"": ""Artists Independent Network"", ""id"": 46695}]","[{""iso_3166_1"": ""CA"", ""name"": ""Canada""}, {""iso_3166_1"": ""GB"", ""name"": ""United Kingdom""}]",6.4,168,392.0,1902.0,383071,en,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Spider,"A mentally disturbed man takes residence in a halfway house. His mind gradually slips back into the realm created by his illness, where he replays a key part of his childhood.","[{""id"": 1328, ""name"": ""secret""}, {""id"": 2884, ""name"": ""asylum""}, {""id"": 5832, ""name"": ""bed and breakfast place""}, {""id"": 6162, ""name"": ""past""}, {""id"": 6259, ""name"": ""psychopath""}]",The only thing worse than losing your mind... is finding it again.,Released,http://www.spiderthemovie.com/,http://www.imdb.com/title/tt0413300/?ref_=fn_tt_tt_1,0.0,sandman|spider man|symbiote|venom|villain,Sam Raimi,J.K. Simmons,James Franco,Kirsten Dunst,0,0.0,46055,24000.0,11000.0,4000.0
38757,Tangled,Adventure|Animation|Comedy|Family|Fantasy|Musical|Romance,260000000,200807262.0,591794936,48.681969,7.8,2010-11-24,100.0,100.0,1.85,2010.0,PG,"[{""name"": ""Walt Disney Pictures"", ""id"": 2}, {""name"": ""Walt Disney Animation Studios"", ""id"": 6125}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",7.4,3330,324.0,387.0,294810,en,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Tangled,"When the kingdom's most wanted-and most charming-bandit Flynn Rider hides out in a mysterious tower, he's taken hostage by Rapunzel, a beautiful and feisty tower-bound teen with 70 feet of magical, golden hair. Flynn's curious captor, who's looking for her ticket out of the tower where she's been locked away for years, strikes a deal with the handsome thief and the unlikely duo sets off on an action-packed escapade, complete with a super-cop horse, an over-protective chameleon and a gruff gang of pub thugs.","[{""id"": 1562, ""name"": ""hostage""}, {""id"": 2343, ""name"": ""magic""}, {""id"": 2673, ""name"": ""horse""}, {""id"": 3205, ""name"": ""fairy tale""}, {""id"": 4344, ""name"": ""musical""}, {""id"": 7376, ""name"": ""princess""}, {""id"": 10336, ""name"": ""animation""}, {""id"": 33787, ""name"": ""tower""}, {""id"": 155658, ""name"": ""blonde woman""}, {""id"": 162219, ""name"": ""selfishness""}, {""id"": 163545, ""name"": ""healing power""}, {""id"": 179411, ""name"": ""based on fairy tale""}, {""id"": 179431, ""name"": ""duringcreditsstinger""}, {""id"": 215258, ""name"": ""healing gift""}, {""id"": 234183, ""name"": ""animal sidekick""}]",They're taking adventure to new lengths.,Released,http://disney.go.com/disneypictures/tangled/,http://www.imdb.com/title/tt0398286/?ref_=fn_tt_tt_1,1.0,17th century|based on fairy tale|disney|flower|tower,Nathan Greno,Brad Garrett,Donna Murphy,M.C. Gainey,29000,15.0,2036,799.0,553.0,284.0
99861,Avengers: Age of Ultron,Action|Adventure|Sci-Fi,280000000,458991599.0,1405403694,134.279229,7.5,2015-04-22,141.0,141.0,2.35,2015.0,PG-13,"[{""name"": ""Marvel Studios"", ""id"": 420}, {""name"": ""Prime Focus"", ""id"": 15357}, {""name"": ""Revolution Sun Studios"", ""id"": 76043}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",7.3,6767,635.0,1117.0,462669,en,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Avengers: Age of Ultron,"When Tony Stark tries to jumpstart a dormant peacekeeping program, things go awry and Earth’s Mightiest Heroes are put to the ultimate test as the fate of the planet hangs in the balance. As the villainous Ultron emerges, it is up to The Avengers to stop him from enacting his terrible plans, and soon uneasy alliances and unexpected action pave the way for an epic and unique global adventure.","[{""id"": 8828, ""name"": ""marvel comic""}, {""id"": 9663, ""name"": ""sequel""}, {""id"": 9715, ""name"": ""superhero""}, {""id"": 9717, ""name"": ""based on comic book""}, {""id"": 10629, ""name"": ""vision""}, {""id"": 155030, ""name"": ""superhero team""}, {""id"": 179431, ""name"": ""duringcreditsstinger""}, {""id"": 180547, ""name"": ""marvel cinematic universe""}, {""id"": 209714, ""name"": ""3d""}]",A New Age Has Come.,Released,http://marvel.com/movies/movie/193/avengers_age_of_ultron,http://www.imdb.com/title/tt2395427/?ref_=fn_tt_tt_1,4.0,artificial intelligence|based on comic book|captain america|marvel cinematic universe|superhero,Joss Whedon,Chris Hemsworth,Robert Downey Jr.,Scarlett Johansson,118000,0.0,92000,26000.0,21000.0,19000.0
767,Harry Potter and the Half-Blood Prince,Adventure|Family|Fantasy|Mystery,250000000,301956980.0,933959197,98.885637,7.5,2009-07-07,153.0,153.0,2.35,2009.0,PG,"[{""name"": ""Warner Bros."", ""id"": 6194}, {""name"": ""Heyday Films"", ""id"": 7364}]","[{""iso_3166_1"": ""GB"", ""name"": ""United Kingdom""}, {""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",7.4,5293,375.0,973.0,321795,en,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Harry Potter and the Half-Blood Prince,"As Harry begins his sixth year at Hogwarts, he discovers an old book marked as 'Property of the Half-Blood Prince', and begins to learn more about Lord Voldemort's dark past.","[{""id"": 616, ""name"": ""witch""}, {""id"": 2343, ""name"": ""magic""}, {""id"": 3872, ""name"": ""broom""}, {""id"": 3884, ""name"": ""school of witchcraft""}, {""id"": 6333, ""name"": ""wizardry""}, {""id"": 10164, ""name"": ""apparition""}, {""id"": 10791, ""name"": ""teenage crush""}, {""id"": 12564, ""name"": ""werewolf""}]",Dark Secrets Revealed,Released,http://harrypotter.warnerbros.com/harrypotterandthehalf-bloodprince/dvd/index.html,http://www.imdb.com/title/tt0417741/?ref_=fn_tt_tt_1,3.0,blood|book|love|potion|professor,David Yates,Alan Rickman,Daniel Radcliffe,Rupert Grint,10000,282.0,58753,25000.0,11000.0,10000.0
241254,The Prince,Adventure|Family|Fantasy|Mystery,18000000,301956980.0,266586800,21.638673,7.5,2014-08-22,153.0,93.0,2.35,2009.0,PG,"[{""name"": ""Grindstone Entertainment Group"", ""id"": 3604}, {""name"": ""Emmett/Furla Films"", ""id"": 10405}, {""name"": ""Oasis Films"", ""id"": 33831}, {""name"": ""Aperture Entertainment"", ""id"": 33832}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",4.6,218,375.0,973.0,321795,en,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",The Prince,A family man who turns out to be a retired mob enforcer must travel across the country to find his daughter who has gone missing.,"[{""id"": 11578, ""name"": ""mobster""}, {""id"": 15108, ""name"": ""justice""}, {""id"": 18115, ""name"": ""retired""}, {""id"": 184402, ""name"": ""missing""}, {""id"": 197430, ""name"": ""missing daughter""}]",Mercy is for the Weak,Released,,http://www.imdb.com/title/tt0417741/?ref_=fn_tt_tt_1,3.0,blood|book|love|potion|professor,David Yates,Alan Rickman,Daniel Radcliffe,Rupert Grint,10000,282.0,58753,25000.0,11000.0,10000.0
209112,Batman v Superman: Dawn of Justice,Action|Adventure|Sci-Fi,250000000,330249062.0,873260194,155.790452,6.9,2016-03-23,183.0,151.0,2.35,2016.0,PG-13,"[{""name"": ""DC Comics"", ""id"": 429}, {""name"": ""Atlas Entertainment"", ""id"": 507}, {""name"": ""Warner Bros."", ""id"": 6194}, {""name"": ""DC Entertainment"", ""id"": 9993}, {""name"": ""Cruel & Unusual Films"", ""id"": 9995}, {""name"": ""RatPac-Dune Entertainment"", ""id"": 41624}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",5.7,7004,673.0,3018.0,371639,en,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Batman v Superman: Dawn of Justice,"Fearing the actions of a god-like Super Hero left unchecked, Gotham City’s own formidable, forceful vigilante takes on Metropolis’s most revered, modern-day savior, while the world wrestles with what sort of hero it really needs. And with Batman and Superman at war with one another, a new threat quickly arises, putting mankind in greater danger than it’s ever known before.","[{""id"": 849, ""name"": ""dc comics""}, {""id"": 7002, ""name"": ""vigilante""}, {""id"": 9715, ""name"": ""superhero""}, {""id"": 9717, ""name"": ""based on comic book""}, {""id"": 9748, ""name"": ""revenge""}, {""id"": 163455, ""name"": ""super powers""}, {""id"": 195242, ""name"": ""clark kent""}, {""id"": 195243, ""name"": ""bruce wayne""}, {""id"": 229266, ""name"": ""dc extended universe""}]",Justice or revenge,Released,http://www.batmanvsupermandawnofjustice.com/,http://www.imdb.com/title/tt2975590/?ref_=fn_tt_tt_1,0.0,based on comic book|batman|sequel to a reboot|superhero|superman,Zack Snyder,Henry Cavill,Lauren Cohan,Alan D. Purwin,197000,0.0,24450,15000.0,4000.0,2000.0
1924,Superman,Action|Adventure|Sci-Fi,55000000,330249062.0,300218018,48.507081,6.9,1978-12-13,183.0,143.0,2.35,2016.0,PG-13,"[{""name"": ""Warner Bros."", ""id"": 6194}, {""name"": ""Dovemead Films"", ""id"": 51861}, {""name"": ""Film Export A.G."", ""id"": 51862}]","[{""iso_3166_1"": ""GB"", ""name"": ""United Kingdom""}, {""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",6.9,1022,673.0,3018.0,371639,en,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Superman,"Mild-mannered Clark Kent works as a reporter at the Daily Planet alongside his crush, Lois Lane − who's in love with Superman. Clark must summon his superhero alter ego when the nefarious Lex Luthor launches a plan to take over the world.","[{""id"": 83, ""name"": ""saving the world""}, {""id"": 736, ""name"": ""journalist""}, {""id"": 849, ""name"": ""dc comics""}, {""id"": 853, ""name"": ""crime fighter""}, {""id"": 3312, ""name"": ""nuclear missile""}, {""id"": 4270, ""name"": ""galaxy""}, {""id"": 9715, ""name"": ""superhero""}, {""id"": 9717, ""name"": ""based on comic book""}, {""id"": 15009, ""name"": ""criminal""}, {""id"": 15246, ""name"": ""sabotage""}, {""id"": 34154, ""name"": ""north pole""}, {""id"": 156230, ""name"": ""midwest""}, {""id"": 163420, ""name"": ""kryptonite""}, {""id"": 163455, ""name"": ""super powers""}, {""id"": 179102, ""name"": ""superhuman strength""}, {""id"": 179430, ""name"": ""aftercreditsstinger""}, {""id"": 193544, ""name"": ""save the day""}]",You'll Believe a Man Can Fly!,Released,,http://www.imdb.com/title/tt2975590/?ref_=fn_tt_tt_1,0.0,based on comic book|batman|sequel to a reboot|superhero|superman,Zack Snyder,Henry Cavill,Lauren Cohan,Alan D. Purwin,197000,0.0,24450,15000.0,4000.0,2000.0
268,Batman,Action|Adventure|Sci-Fi,35000000,330249062.0,411348924,44.104469,6.9,1989-06-23,183.0,126.0,2.35,2016.0,PG-13,"[{""name"": ""PolyGram Filmed Entertainment"", ""id"": 1382}, {""name"": ""The Guber-Peters Company"", ""id"": 4357}, {""name"": ""Warner Bros."", ""id"": 6194}]","[{""iso_3166_1"": ""GB"", ""name"": ""United Kingdom""}, {""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",7.0,2096,673.0,3018.0,371639,en,"[{""iso_639_1"": ""en"", ""name"": ""English""}, {""iso_639_1"": ""fr"", ""name"": ""Fran\u00e7ais""}]",Batman,"The Dark Knight of Gotham City begins his war on crime with his first major enemy being the clownishly homicidal Joker, who has seized control of Gotham's underworld.","[{""id"": 848, ""name"": ""double life""}, {""id"": 849, ""name"": ""dc comics""}, {""id"": 851, ""name"": ""dual identity""}, {""id"": 852, ""name"": ""chemical""}, {""id"": 853, ""name"": ""crime fighter""}, {""id"": 855, ""name"": ""fictional place""}, {""id"": 6969, ""name"": ""gotham city""}, {""id"": 9715, ""name"": ""superhero""}, {""id"": 163455, ""name"": ""super powers""}]",Have you ever danced with the devil in the pale moonlight?,Released,,http://www.imdb.com/title/tt2975590/?ref_=fn_tt_tt_1,0.0,based on comic book|batman|sequel to a reboot|superhero|superman,Zack Snyder,Henry Cavill,Lauren Cohan,Alan D. Purwin,197000,0.0,24450,15000.0,4000.0,2000.0
2661,Batman,Action|Adventure|Sci-Fi,1377800,330249062.0,0,9.815394,6.9,1966-07-30,183.0,105.0,2.35,2016.0,PG-13,"[{""name"": ""Twentieth Century Fox Film Corporation"", ""id"": 306}, {""name"": ""DC Comics"", ""id"": 429}, {""name"": ""William Dozier Productions"", ""id"": 1188}, {""name"": ""Greenlawn Productions"", ""id"": 1189}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",6.1,203,673.0,3018.0,371639,en,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Batman,The Dynamic Duo faces four super-villains who plan to hold the world for ransom with the help of a secret invention that instantly dehydrates people.,"[{""id"": 339, ""name"": ""submarine""}, {""id"": 849, ""name"": ""dc comics""}, {""id"": 2534, ""name"": ""missile""}, {""id"": 2988, ""name"": ""shark attack""}, {""id"": 10084, ""name"": ""rescue""}, {""id"": 15097, ""name"": ""shark""}, {""id"": 155461, ""name"": ""shark repelent""}, {""id"": 155488, ""name"": ""black cat""}, {""id"": 163455, ""name"": ""super powers""}]",He's Here Big As Life In A Real Bat-Epic,Released,,http://www.imdb.com/title/tt2975590/?ref_=fn_tt_tt_1,0.0,based on comic book|batman|sequel to a reboot|superhero|superman,Zack Snyder,Henry Cavill,Lauren Cohan,Alan D. Purwin,197000,0.0,24450,15000.0,4000.0,2000.0
1452,Superman Returns,Action|Adventure|Sci-Fi,270000000,200069408.0,391081192,57.925623,6.1,2006-06-28,169.0,154.0,2.35,2006.0,PG-13,"[{""name"": ""DC Comics"", ""id"": 429}, {""name"": ""Legendary Pictures"", ""id"": 923}, {""name"": ""Warner Bros."", ""id"": 6194}, {""name"": ""Bad Hat Harry Productions"", ""id"": 9168}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",5.4,1400,434.0,2367.0,240396,en,"[{""iso_639_1"": ""en"", ""name"": ""English""}, {""iso_639_1"": ""fr"", ""name"": ""Fran\u00e7ais""}, {""iso_639_1"": ""de"", ""name"": ""Deutsch""}]",Superman Returns,"Superman returns to discover his 5-year absence has allowed Lex Luthor to walk free, and that those he was closest too felt abandoned and have moved on. Luthor plots his ultimate revenge that could see millions killed and change the face of the planet forever, as well as ridding himself of the Man of Steel.","[{""id"": 83, ""name"": ""saving the world""}, {""id"": 849, ""name"": ""dc comics""}, {""id"": 8872, ""name"": ""invulnerability""}, {""id"": 9663, ""name"": ""sequel""}, {""id"": 9715, ""name"": ""superhero""}, {""id"": 9717, ""name"": ""based on comic book""}, {""id"": 163420, ""name"": ""kryptonite""}, {""id"": 163455, ""name"": ""super powers""}, {""id"": 179102, ""name"": ""superhuman strength""}, {""id"": 202526, ""name"": ""lex luthor""}]",,Released,http://www.superman.com,http://www.imdb.com/title/tt0348150/?ref_=fn_tt_tt_1,0.0,crystal|epic|lex luthor|lois lane|return to earth,Bryan Singer,Kevin Spacey,Marlon Brando,Frank Langella,0,0.0,29991,18000.0,10000.0,903.0
10764,Quantum of Solace,Action|Adventure,200000000,168368427.0,586090727,107.928811,6.7,2008-10-30,106.0,106.0,2.35,2008.0,PG-13,"[{""name"": ""Eon Productions"", ""id"": 7576}]","[{""iso_3166_1"": ""GB"", ""name"": ""United Kingdom""}, {""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",6.1,2965,403.0,1243.0,330784,en,"[{""iso_639_1"": ""en"", ""name"": ""English""}, {""iso_639_1"": ""es"", ""name"": ""Espa\u00f1ol""}, {""iso_639_1"": ""it"", ""name"": ""Italiano""}, {""iso_639_1"": ""fr"", ""name"": ""Fran\u00e7ais""}, {""iso_639_1"": ""de"", ""name"": ""Deutsch""}]",Quantum of Solace,"Quantum of Solace continues the adventures of James Bond after Casino Royale. Betrayed by Vesper, the woman he loved, 007 fights the urge to make his latest mission personal. Pursuing his determination to uncover the truth, Bond and M interrogate Mr. White, who reveals that the organization that blackmailed Vesper is far more complex and dangerous than anyone had imagined.","[{""id"": 627, ""name"": ""killing""}, {""id"": 1568, ""name"": ""undercover""}, {""id"": 4289, ""name"": ""secret agent""}, {""id"": 156095, ""name"": ""british secret service""}]","For love, for hate, for justice, for revenge.",Released,http://www.mgm.com/view/movie/234/Quantum-of-Solace/,http://www.imdb.com/title/tt0830515/?ref_=fn_tt_tt_1,1.0,action hero|attempted rape|bond girl|official james bond series|revenge,Marc Forster,Giancarlo Giannini,Mathieu Amalric,Rory Kinnear,0,395.0,2023,451.0,412.0,393.0
58,Pirates of the Caribbean: Dead Man's Chest,Action|Adventure|Fantasy,200000000,423032628.0,1065659812,145.847379,7.3,2006-06-20,151.0,151.0,2.35,2006.0,PG-13,"[{""name"": ""Walt Disney Pictures"", ""id"": 2}, {""name"": ""Jerry Bruckheimer Films"", ""id"": 130}, {""name"": ""Second Mate Productions"", ""id"": 19936}]","[{""iso_3166_1"": ""JM"", ""name"": ""Jamaica""}, {""iso_3166_1"": ""US"", ""name"": ""United States of America""}, {""iso_3166_1"": ""BS"", ""name"": ""Bahamas""}, {""iso_3166_1"": ""DM"", ""name"": ""Dominica""}]",7.0,5246,313.0,1832.0,522040,en,"[{""iso_639_1"": ""en"", ""name"": ""English""}, {""iso_639_1"": ""tr"", ""name"": ""T\u00fcrk\u00e7e""}, {""iso_639_1"": ""el"", ""name"": ""\u03b5\u03bb\u03bb\u03b7\u03bd\u03b9\u03ba\u03ac""}, {""iso_639_1"": ""zh"", ""name"": ""\u666e\u901a\u8bdd""}]",Pirates of the Caribbean: Dead Man's Chest,"Captain Jack Sparrow works his way out of a blood debt with the ghostly Davey Jones, he also attempts to avoid eternal damnation.","[{""id"": 616, ""name"": ""witch""}, {""id"": 663, ""name"": ""fortune teller""}, {""id"": 910, ""name"": ""bondage""}, {""id"": 911, ""name"": ""exotic island""}, {""id"": 1299, ""name"": ""monster""}, {""id"": 1316, ""name"": ""captain""}, {""id"": 1317, ""name"": ""card game""}, {""id"": 1319, ""name"": ""east india trading company""}, {""id"": 1461, ""name"": ""compass""}, {""id"": 3799, ""name"": ""ship""}, {""id"": 5600, ""name"": ""daughter""}, {""id"": 12988, ""name"": ""pirate""}, {""id"": 157186, ""name"": ""swashbuckler""}, {""id"": 179430, ""name"": ""aftercreditsstinger""}]",Jack is back!,Released,http://disney.go.com/disneypictures/pirates/,http://www.imdb.com/title/tt0383574/?ref_=fn_tt_tt_1,2.0,box office hit|giant squid|heart|liar's dice|monster,Gore Verbinski,Johnny Depp,Orlando Bloom,Jack Davenport,5000,563.0,48486,40000.0,5000.0,1000.0
9074,The Man,Action|Adventure|Fantasy,0,423032628.0,12382362,6.925645,7.3,2005-09-08,151.0,83.0,2.35,2006.0,PG-13,"[{""name"": ""New Line Cinema"", ""id"": 12}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",5.4,133,313.0,1832.0,522040,en,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",The Man,"Special Agent Derrick Vann is a man out to get the man who killed his partner but a case of mistaken identity leads him to Andy Fidler, a salesman with too many questions and a knack of getting in Vanns way","[{""id"": 2281, ""name"": ""mistake in person""}, {""id"": 3864, ""name"": ""false identity""}, {""id"": 6163, ""name"": ""arms dealer""}, {""id"": 8015, ""name"": ""cop""}, {""id"": 15090, ""name"": ""police officer""}, {""id"": 33780, ""name"": ""dentist""}]",One guy walks the walk. The other talks and talks.,Released,,http://www.imdb.com/title/tt0383574/?ref_=fn_tt_tt_1,2.0,box office hit|giant squid|heart|liar's dice|monster,Gore Verbinski,Johnny Depp,Orlando Bloom,Jack Davenport,5000,563.0,48486,40000.0,5000.0,1000.0
57201,The Lone Ranger,Action|Adventure|Western,255000000,89289910.0,89289910,49.046956,6.5,2013-07-03,150.0,149.0,2.35,2013.0,PG-13,"[{""name"": ""Walt Disney Pictures"", ""id"": 2}, {""name"": ""Jerry Bruckheimer Films"", ""id"": 130}, {""name"": ""Infinitum Nihil"", ""id"": 2691}, {""name"": ""Silver Bullet Productions (II)"", ""id"": 37380}, {""name"": ""Blind Wink Productions"", ""id"": 37381}, {""name"": ""Classic Media"", ""id"": 37382}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",5.9,2311,450.0,711.0,181792,en,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",The Lone Ranger,"The Texas Rangers chase down a gang of outlaws led by Butch Cavendish, but the gang ambushes the Rangers, seemingly killing them all. One survivor is found, however, by an American Indian named Tonto, who nurses him back to health. The Ranger, donning a mask and riding a white stallion named Silver, teams up with Tonto to bring the unscrupulous gang and others of that ilk to justice.","[{""id"": 1556, ""name"": ""texas""}, {""id"": 2673, ""name"": ""horse""}, {""id"": 5385, ""name"": ""survivor""}, {""id"": 5901, ""name"": ""texas ranger""}, {""id"": 9104, ""name"": ""partner""}, {""id"": 9503, ""name"": ""outlaw""}, {""id"": 10685, ""name"": ""escape""}, {""id"": 10909, ""name"": ""lawyer""}, {""id"": 13008, ""name"": ""train""}, {""id"": 178867, ""name"": ""lone ranger""}, {""id"": 179419, ""name"": ""comanche""}, {""id"": 222787, ""name"": ""the lone ranger""}, {""id"": 228232, ""name"": ""tonto""}]",Never Take Off the Mask,Released,http://disney.go.com/the-lone-ranger/,http://www.imdb.com/title/tt1210819/?ref_=fn_tt_tt_1,1.0,horse|outlaw|texas|texas ranger|train,Gore Verbinski,Johnny Depp,Ruth Wilson,Tom Wilkinson,48000,563.0,45757,40000.0,2000.0,1000.0
38665,The Legend of the Lone Ranger,Action|Adventure|Western,18000000,89289910.0,2945600,11.725805,6.5,1981-08-20,150.0,98.0,2.35,2013.0,PG-13,"[{""name"": ""ITC Entertainment"", ""id"": 1584}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",3.7,14,450.0,711.0,181792,en,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",The Legend of the Lone Ranger,"When the young Texas Ranger, John Reid, is the sole survivor of an ambush arranged by the militaristic outlaw leader, Butch Cavendich, he is rescued by an old childhood Comanche friend, Tonto. When he recovers from his wounds, he dedicates his life to fighting the evil that Cavendich represents. To this end, John Reid becomes the great masked western hero, The Lone Ranger. With the help of Tonto, the pair go to rescue President Grant when Cavendich takes him hostage.","[{""id"": 178867, ""name"": ""lone ranger""}, {""id"": 180234, ""name"": ""wild bill hickok""}, {""id"": 190296, ""name"": ""buffalo bill""}, {""id"": 222787, ""name"": ""the lone ranger""}]","The untold story of the man behind the mask, and the legend behind the man.",Released,,http://www.imdb.com/title/tt1210819/?ref_=fn_tt_tt_1,1.0,horse|outlaw|texas|texas ranger|train,Gore Verbinski,Johnny Depp,Ruth Wilson,Tom Wilkinson,48000,563.0,45757,40000.0,2000.0,1000.0
49521,Man of Steel,Action|Adventure|Fantasy|Sci-Fi,225000000,291021565.0,662845518,99.398009,7.2,2013-06-12,143.0,143.0,2.35,2013.0,PG-13,"[{""name"": ""Legendary Pictures"", ""id"": 923}, {""name"": ""Warner Bros."", ""id"": 6194}, {""name"": ""DC Entertainment"", ""id"": 9993}, {""name"": ""Syncopy"", ""id"": 9996}, {""name"": ""Cruel and Unusual Films"", ""id"": 78685}]","[{""iso_3166_1"": ""GB"", ""name"": ""United Kingdom""}, {""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",6.5,6359,733.0,2536.0,548573,en,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Man of Steel,"A young boy learns that he has extraordinary powers and is not of this earth. As a young man, he journeys to discover where he came from and what he was sent here to do. But the hero in him must emerge if he is to save the world from annihilation and become the symbol of hope for all mankind.","[{""id"": 83, ""name"": ""saving the world""}, {""id"": 849, ""name"": ""dc comics""}, {""id"": 9715, ""name"": ""superhero""}, {""id"": 9717, ""name"": ""based on comic book""}, {""id"": 10761, ""name"": ""superhuman""}, {""id"": 14909, ""name"": ""alien invasion""}, {""id"": 161184, ""name"": ""reboot""}, {""id"": 163455, ""name"": ""super powers""}, {""id"": 229266, ""name"": ""dc extended universe""}]",You will believe that a man can fly.,Released,http://www.manofsteel.com/,http://www.imdb.com/title/tt0770828/?ref_=fn_tt_tt_1,0.0,based on comic book|british actor playing american character|final battle|origin of hero|reboot,Zack Snyder,Henry Cavill,Christopher Meloni,Harry Lennix,118000,0.0,20495,15000.0,3000.0,748.0
