def_path,def_exists,def_file_name,def_ext,def_project,def_file_role,def_size_bytes,def_sha12,def_status,def_encoding,def_error,def_param_count,def_json_valid,def_json_error,def_csv_valid,def_csv_error,def_columns
C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VDF\_vdf_logs\RUN_20260619_131814_VDF_SUPPORTIVE_TOOLS_IMPLEMENT_v0100\VIA_SafePolyglotOptimizer.InputJson_BaseDir.stdout.log,True,VIA_SafePolyglotOptimizer.InputJson_BaseDir.stdout.log,.log,VDF,SOURCE,996,c3078343d63a,OK,utf-8-sig,,3,,,,,
C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VDF\_vdf_logs\RUN_20260619_131814_VDF_SUPPORTIVE_TOOLS_IMPLEMENT_v0100\VIA_SafePolyglotOptimizer.InputJson_StaticValidation_BaseDir.stderr.log,True,VIA_SafePolyglotOptimizer.InputJson_StaticValidation_BaseDir.stderr.log,.log,VDF,SOURCE,235,43e12c6ce558,OK,utf-8-sig,,1,,,,,
C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VDF\_vdf_logs\RUN_20260619_131814_VDF_SUPPORTIVE_TOOLS_IMPLEMENT_v0100\VIA_SafePolyglotOptimizer.InputJson_StaticValidation_BaseDir.stdout.log,True,VIA_SafePolyglotOptimizer.InputJson_StaticValidation_BaseDir.stdout.log,.log,VDF,SOURCE,996,c3078343d63a,OK,utf-8-sig,,3,,,,,
C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VDF\_vdf_logs\RUN_20260619_131814_VDF_SUPPORTIVE_TOOLS_IMPLEMENT_v0100\VIA_SafePolyglotOptimizer.JsonPath_BaseDir.stderr.log,True,VIA_SafePolyglotOptimizer.JsonPath_BaseDir.stderr.log,.log,VDF,SOURCE,235,43e12c6ce558,OK,utf-8-sig,,1,,,,,
C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VDF\_vdf_logs\RUN_20260619_131814_VDF_SUPPORTIVE_TOOLS_IMPLEMENT_v0100\VIA_SafePolyglotOptimizer.JsonPath_BaseDir.stdout.log,True,VIA_SafePolyglotOptimizer.JsonPath_BaseDir.stdout.log,.log,VDF,SOURCE,996,c3078343d63a,OK,utf-8-sig,,3,,,,,
C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VDF\_vdf_logs\RUN_20260619_131814_VDF_SUPPORTIVE_TOOLS_IMPLEMENT_v0100\VIA_SafePolyglotOptimizer.RootPath_InputJson.stderr.log,True,VIA_SafePolyglotOptimizer.RootPath_InputJson.stderr.log,.log,VDF,SOURCE,235,43e12c6ce558,OK,utf-8-sig,,1,,,,,
C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VDF\_vdf_logs\RUN_20260619_131814_VDF_SUPPORTIVE_TOOLS_IMPLEMENT_v0100\VIA_SafePolyglotOptimizer.RootPath_InputJson.stdout.log,True,VIA_SafePolyglotOptimizer.RootPath_InputJson.stdout.log,.log,VDF,SOURCE,996,c3078343d63a,OK,utf-8-sig,,3,,,,,
C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VDF\_vdf_logs\RUN_20260619_131814_VDF_SUPPORTIVE_TOOLS_IMPLEMENT_v0100\VIA_SafePolyglotOptimizer.TargetRoot_InputJson.stderr.log,True,VIA_SafePolyglotOptimizer.TargetRoot_InputJson.stderr.log,.log,VDF,SOURCE,235,43e12c6ce558,OK,utf-8-sig,,1,,,,,
C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VDF\_vdf_logs\RUN_20260619_131814_VDF_SUPPORTIVE_TOOLS_IMPLEMENT_v0100\VIA_SafePolyglotOptimizer.TargetRoot_InputJson.stdout.log,True,VIA_SafePolyglotOptimizer.TargetRoot_InputJson.stdout.log,.log,VDF,SOURCE,996,c3078343d63a,OK,utf-8-sig,,3,,,,,
C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VDF\_vdf_logs\RUN_20260619_132716_VDF_SUPPORTIVE_TOOLS_HOTFIX_v0101\VDF_SupportiveTools_Hotfix_v0101.log,True,VDF_SupportiveTools_Hotfix_v0101.log,.log,VDF,SOURCE,1231,928939be6428,OK,utf-8-sig,,5,,,,,
C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\supportive modules\chartspec_registry.json,True,chartspec_registry.json,.json,UNKNOWN,REGISTRY,1075,65758292949b,OK,utf-8-sig,,34,True,,,,
C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\supportive modules\governance_report.html,True,governance_report.html,.html,UNKNOWN,UI_VISUAL,947376,357c79818267,OK,utf-8-sig,,2683,,,,,
C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\supportive modules\Invoke-VeritasNexusCore.ps1,True,Invoke-VeritasNexusCore.ps1,.ps1,UNKNOWN,SOURCE,20693,f00501761ef6,OK,utf-8-sig,,42,,,,,
C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\supportive modules\Invoke-VIA-CentralGovernanceManager.ps1,True,Invoke-VIA-CentralGovernanceManager.ps1,.ps1,VIA,SOURCE,309,213adee1778c,OK,utf-8-sig,,0,,,,,
C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\supportive modules\Invoke-VIA-PolyglotCheckTestRepair-v0101.ps1,True,Invoke-VIA-PolyglotCheckTestRepair-v0101.ps1,.ps1,VIA,TEST_VALIDATION,49218,265cef36c198,OK,utf-8-sig,,76,,,,,
C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\supportive modules\Invoke-VIA-SafePolyglotOptimizer-AIO-v0102.ps1,True,Invoke-VIA-SafePolyglotOptimizer-AIO-v0102.ps1,.ps1,VIA,SOURCE,55970,9b31dc0b6600,OK,utf-8-sig,,138,,,,,
C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\supportive modules\Invoke-VIA-SafePolyglotOptimizer.ps1,True,Invoke-VIA-SafePolyglotOptimizer.ps1,.ps1,VIA,SOURCE,524,1cc6ffe64372,OK,utf-8-sig,,5,,,,,
C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\supportive modules\Invoke-VIA-UltimateEngineForge-AIO-v060.ps1,True,Invoke-VIA-UltimateEngineForge-AIO-v060.ps1,.ps1,VEF,ENGINE_MODULE,87955,a3d947cf0439,OK,utf-8-sig,,233,,,,,
C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\supportive modules\Read_Me_VeritasNexusCore.md,True,Read_Me_VeritasNexusCore.md,.md,UNKNOWN,SOURCE,11108,e17a9d1312f6,OK,utf-8-sig,,45,,,,,
C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\supportive modules\schema_registry.json,True,schema_registry.json,.json,UNKNOWN,REGISTRY,1343,0fe89f3562b2,OK,utf-8-sig,,42,True,,,,
C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\supportive modules\unified_veritas_data.json,True,unified_veritas_data.json,.json,UNKNOWN,SOURCE,21567959,e1f1512e8250,OK,,,0,False,Unterminated string starting at: line 162783 column 15 (char 5998611),,,
C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\supportive modules\vap_orchestrator.js,True,vap_orchestrator.js,.js,UNKNOWN,SOURCE,3329,9f6115b45188,OK,utf-8-sig,,7,,,,,
C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\supportive modules\VIA_EngineForge_Config.template.json,True,VIA_EngineForge_Config.template.json,.json,VEF,CONFIG_TEMPLATE,1379,b14ba6667bae,OK,utf-8-sig,,28,True,,,,
C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\supportive modules\VIA_SafePolyglotOptimizer_v0102_README.md,True,VIA_SafePolyglotOptimizer_v0102_README.md,.md,VIA,SOURCE,2023,5d32588c39e0,OK,utf-8-sig,,11,,,,,
C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\supportive modules\VIA_SafePolyglotOptimizer_v0102_StaticValidation.json,True,VIA_SafePolyglotOptimizer_v0102_StaticValidation.json,.json,VIA,SOURCE,864,883ea4839251,OK,utf-8-sig,,18,True,,,,
C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\supportive modules\10_Core_Runtime\VIA_Runtime_Bridge_All_in_One.py,True,VIA_Runtime_Bridge_All_in_One.py,.py,VIA,SOURCE,29537,b5bdd7a1f29d,OK,utf-8-sig,,57,,,,,
C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\supportive modules\10_Core_Runtime\VIA_Runtime_Bridge_All_in_One.py.freeze.lock.json,True,VIA_Runtime_Bridge_All_in_One.py.freeze.lock.json,.json,VIA,LOCK_REGISTRY,1079,7dd93e617dea,OK,utf-8-sig,,17,True,,,,
C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\supportive modules\10_Core_Runtime\VIA_RuntimeImportFirewall.py,True,VIA_RuntimeImportFirewall.py,.py,VIA,SOURCE,9658,44e6514c7d2b,OK,utf-8-sig,,39,,,,,
C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\supportive modules\10_Core_Runtime\VIA_RuntimeImportFirewall.py.freeze.lock.json,True,VIA_RuntimeImportFirewall.py.freeze.lock.json,.json,VIA,LOCK_REGISTRY,1063,7167308bbf55,OK,utf-8-sig,,17,True,,,,
C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\supportive modules\10_Core_Runtime\VIA_Supportive_Runtime_HardGate_Bridge.py,True,VIA_Supportive_Runtime_HardGate_Bridge.py,.py,VIA,SOURCE,14829,7bed139672c8,OK,utf-8-sig,,37,,,,,
C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\supportive modules\10_Core_Runtime\VIA_Supportive_Runtime_HardGate_Bridge.py.freeze.lock.json,True,VIA_Supportive_Runtime_HardGate_Bridge.py.freeze.lock.json,.json,VIA,LOCK_REGISTRY,1115,ee46c31a9115,OK,utf-8-sig,,17,True,,,,
C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\supportive modules\20_Registry_SSOT\VIA_RegistryCore_v1.py,True,VIA_RegistryCore_v1.py,.py,VIA,REGISTRY,49130,f69dab6bd6c7,OK,utf-8-sig,,97,,,,,
C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\supportive modules\20_Registry_SSOT\VIA_RegistryCore_v1.py.freeze.lock.json,True,VIA_RegistryCore_v1.py.freeze.lock.json,.json,VIA,REGISTRY,1042,79b2893dfce1,OK,utf-8-sig,,17,True,,,,
C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\supportive modules\20_Registry_SSOT\VIA_SSOT_Unified.py,True,VIA_SSOT_Unified.py,.py,VIA,SOURCE,306724,613700c560aa,OK,utf-8-sig,,287,,,,,
C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\supportive modules\20_Registry_SSOT\VIA_SSOT_Unified.py.freeze.lock.json,True,VIA_SSOT_Unified.py.freeze.lock.json,.json,VIA,LOCK_REGISTRY,1031,e081e6eb1574,OK,utf-8-sig,,17,True,,,,
C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\supportive modules\20_Registry_SSOT\VIS_Supportive_Module_Index.html,True,VIS_Supportive_Module_Index.html,.html,VIS,UI_VISUAL,1934207,8a38c287d890,OK,utf-8-sig,,3064,,,,,
C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\supportive modules\20_Registry_SSOT\VIS_Supportive_Module_Index.html.freeze.lock.json,True,VIS_Supportive_Module_Index.html.freeze.lock.json,.json,VIS,LOCK_REGISTRY,1128,a58e20207023,OK,utf-8-sig,,17,True,,,,
C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\supportive modules\20_Registry_SSOT\VIS_Supportive_Module_Index.json,True,VIS_Supportive_Module_Index.json,.json,VIS,SOURCE,2652,d8226503e7d4,OK,utf-8-sig,,29,True,,,,
C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\supportive modules\20_Registry_SSOT\VIS_Supportive_Module_Index.json.freeze.lock.json,True,VIS_Supportive_Module_Index.json.freeze.lock.json,.json,VIS,LOCK_REGISTRY,1017,ba360b1169fa,OK,utf-8-sig,,17,True,,,,
C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\supportive modules\30_HardGate_Governance\VIA_HardGate_SealEngine.py,True,VIA_HardGate_SealEngine.py,.py,VIA,ENGINE_MODULE,4582,8fe7c3fac5a2,OK,utf-8-sig,,23,,,,,
C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\supportive modules\30_HardGate_Governance\VIA_HardGate_SealEngine.py.freeze.lock.json,True,VIA_HardGate_SealEngine.py.freeze.lock.json,.json,VIA,ENGINE_MODULE,1068,bc1b162c7291,OK,utf-8-sig,,17,True,,,,
C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\supportive modules\30_HardGate_Governance\VIA_Panorama_AST_RuntimeInjector.py,True,VIA_Panorama_AST_RuntimeInjector.py,.py,VIA,SOURCE,13403,63cefe28feeb,OK,utf-8-sig,,58,,,,,
C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\supportive modules\30_HardGate_Governance\VIA_Panorama_AST_RuntimeInjector.py.freeze.lock.json,True,VIA_Panorama_AST_RuntimeInjector.py.freeze.lock.json,.json,VIA,LOCK_REGISTRY,1105,04a3172ba7ee,OK,utf-8-sig,,17,True,,,,
C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\supportive modules\30_HardGate_Governance\VIA_Supportive_HardGate_Seal.json,True,VIA_Supportive_HardGate_Seal.json,.json,VIA,SOURCE,714,61377677573c,OK,utf-8-sig,,14,True,,,,
C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\supportive modules\30_HardGate_Governance\VIA_Supportive_HardGate_Seal.json.freeze.lock.json,True,VIA_Supportive_HardGate_Seal.json.freeze.lock.json,.json,VIA,LOCK_REGISTRY,1033,9acb3f04e1fa,OK,utf-8-sig,,17,True,,,,
C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\supportive modules\30_HardGate_Governance\VIA_Supportive_HardGate_Seal.ps1,True,VIA_Supportive_HardGate_Seal.ps1,.ps1,VIA,SOURCE,366,e748f25011ab,OK,utf-8-sig,,0,,,,,
C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\supportive modules\30_HardGate_Governance\VIA_Supportive_HardGate_Seal.ps1.freeze.lock.json,True,VIA_Supportive_HardGate_Seal.ps1.freeze.lock.json,.json,VIA,LOCK_REGISTRY,1041,9fab4c43651c,OK,utf-8-sig,,17,True,,,,
C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\supportive modules\30_HardGate_Governance\VIA_VRN_HardGate_Bridge_Seal.json,True,VIA_VRN_HardGate_Bridge_Seal.json,.json,VRN,SOURCE,898,c294c9426c75,OK,utf-8-sig,,11,True,,,,
C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\supportive modules\30_HardGate_Governance\VIA_VRN_HardGate_Bridge_Seal.json.freeze.lock.json,True,VIA_VRN_HardGate_Bridge_Seal.json.freeze.lock.json,.json,VRN,LOCK_REGISTRY,1033,da748419c222,OK,utf-8-sig,,17,True,,,,
C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\supportive modules\40_Environment_Health\VIA_EnvManager.py,True,VIA_EnvManager.py,.py,VIA,SOURCE,68497,e9aeb5985276,OK,utf-8-sig,,106,,,,,
C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\supportive modules\40_Environment_Health\VIA_EnvManager.py.freeze.lock.json,True,VIA_EnvManager.py.freeze.lock.json,.json,VIA,LOCK_REGISTRY,1032,ecc8d554cc08,OK,utf-8-sig,,17,True,,,,
C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\supportive modules\40_Environment_Health\VIS_InstallHealthRegistry.py,True,VIS_InstallHealthRegistry.py,.py,VIS,REGISTRY,5107,6d68e22432fe,OK,utf-8-sig,,23,,,,,
C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\supportive modules\40_Environment_Health\VIS_InstallHealthRegistry.py.freeze.lock.json,True,VIS_InstallHealthRegistry.py.freeze.lock.json,.json,VIS,REGISTRY,1074,1505e3eb2b58,OK,utf-8-sig,,17,True,,,,
C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\supportive modules\50_Protection_Acceleration\VeritasAegisNexus.py,True,VeritasAegisNexus.py,.py,UNKNOWN,SOURCE,208495,4a9443686a8f,OK,utf-8-sig,,257,,,,,
C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\supportive modules\50_Protection_Acceleration\VeritasAegisNexus.py.freeze.lock.json,True,VeritasAegisNexus.py.freeze.lock.json,.json,UNKNOWN,LOCK_REGISTRY,1056,abb75de9d63b,OK,utf-8-sig,,17,True,,,,
C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\supportive modules\50_Protection_Acceleration\VeritasCeleritas.py,True,VeritasCeleritas.py,.py,UNKNOWN,SOURCE,242127,ecb06be4badb,OK,utf-8-sig,,582,,,,,
C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\supportive modules\50_Protection_Acceleration\VeritasCeleritas.py.freeze.lock.json,True,VeritasCeleritas.py.freeze.lock.json,.json,UNKNOWN,LOCK_REGISTRY,1053,1f062bfa1f19,OK,utf-8-sig,,17,True,,,,
C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\supportive modules\60_PowerShell_Entry_Internal\Invoke-VIA-ALL.ps1,True,Invoke-VIA-ALL.ps1,.ps1,VIA,SOURCE,23771,be06b7700d8f,OK,utf-8-sig,,45,,,,,
C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\supportive modules\60_PowerShell_Entry_Internal\Invoke-VIA-ALL.ps1.freeze.lock.json,True,Invoke-VIA-ALL.ps1.freeze.lock.json,.json,VIA,LOCK_REGISTRY,997,0aa97299e49b,OK,utf-8-sig,,17,True,,,,
C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\supportive modules\60_PowerShell_Entry_Internal\Invoke-VIA-FinishProject-SafeFast.ps1,True,Invoke-VIA-FinishProject-SafeFast.ps1,.ps1,VIA,SOURCE,10436,eac08e218907,OK,utf-8-sig,,4,,,,,
C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\supportive modules\60_PowerShell_Entry_Internal\Invoke-VIA-FinishProject-SafeFast.ps1.freeze.lock.json,True,Invoke-VIA-FinishProject-SafeFast.ps1.freeze.lock.json,.json,VIA,LOCK_REGISTRY,1073,d78ff1781495,OK,utf-8-sig,,17,True,,,,
C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\supportive modules\60_PowerShell_Entry_Internal\Invoke-VIA-PanoramaHardGateSafeFix.ps1,True,Invoke-VIA-PanoramaHardGateSafeFix.ps1,.ps1,VIA,SOURCE,6368,a13450e1c53d,OK,utf-8-sig,,4,,,,,
C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\supportive modules\60_PowerShell_Entry_Internal\Invoke-VIA-PanoramaHardGateSafeFix.ps1.freeze.lock.json,True,Invoke-VIA-PanoramaHardGateSafeFix.ps1.freeze.lock.json,.json,VIA,LOCK_REGISTRY,1077,1584a10a4a51,OK,utf-8-sig,,17,True,,,,
C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\supportive modules\60_PowerShell_Entry_Internal\Invoke-VIA-SupportiveHardGate.ps1,True,Invoke-VIA-SupportiveHardGate.ps1,.ps1,VIA,SOURCE,1770,fbb40a799485,OK,utf-8-sig,,2,,,,,
C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\supportive modules\60_PowerShell_Entry_Internal\Invoke-VIA-SupportiveHardGate.ps1.freeze.lock.json,True,Invoke-VIA-SupportiveHardGate.ps1.freeze.lock.json,.json,VIA,LOCK_REGISTRY,1057,d79565bb6c18,OK,utf-8-sig,,17,True,,,,
C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\supportive modules\60_PowerShell_Entry_Internal\Invoke-VRN-Guarded-Entry-v217.ps1,True,Invoke-VRN-Guarded-Entry-v217.ps1,.ps1,VRN,SOURCE,2316,ba76a6d42599,OK,utf-8-sig,,12,,,,,
C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\supportive modules\60_PowerShell_Entry_Internal\Invoke-VRN-Guarded-Entry-v217.ps1.freeze.lock.json,True,Invoke-VRN-Guarded-Entry-v217.ps1.freeze.lock.json,.json,VRN,LOCK_REGISTRY,1057,9a58faf4bba6,OK,utf-8-sig,,17,True,,,,
C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\supportive modules\60_PowerShell_Entry_Internal\Invoke-VRN-MQ-NoOCR-Staging-v222.ps1,True,Invoke-VRN-MQ-NoOCR-Staging-v222.ps1,.ps1,VRN,SOURCE,2233,c36a7b42bfcc,OK,utf-8-sig,,2,,,,,
C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\supportive modules\60_PowerShell_Entry_Internal\Invoke-VRN-MQ-NoOCR-Staging-v222.ps1.freeze.lock.json,True,Invoke-VRN-MQ-NoOCR-Staging-v222.ps1.freeze.lock.json,.json,VRN,LOCK_REGISTRY,1069,5be33cdf19c2,OK,utf-8-sig,,17,True,,,,
C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\supportive modules\60_PowerShell_Entry_Internal\Invoke-VRN-PURE-NOHANG-v2192.ps1,True,Invoke-VRN-PURE-NOHANG-v2192.ps1,.ps1,VRN,SOURCE,1877,7e562a514c00,OK,utf-8-sig,,11,,,,,
C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\supportive modules\60_PowerShell_Entry_Internal\Invoke-VRN-PURE-NOHANG-v2192.ps1.freeze.lock.json,True,Invoke-VRN-PURE-NOHANG-v2192.ps1.freeze.lock.json,.json,VRN,LOCK_REGISTRY,1053,7e8814e3676f,OK,utf-8-sig,,17,True,,,,
C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\supportive modules\70_VRN_Rules\VIS_VRN_BrokerAlias_Compatibility_v0222.py,True,VIS_VRN_BrokerAlias_Compatibility_v0222.py,.py,VRN,SOURCE,4922,1311200f8fc9,OK,utf-8-sig,,20,,,,,
C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\supportive modules\70_VRN_Rules\VIS_VRN_BrokerAlias_Compatibility_v0222.py.freeze.lock.json,True,VIS_VRN_BrokerAlias_Compatibility_v0222.py.freeze.lock.json,.json,VRN,LOCK_REGISTRY,1112,3f289a26bf86,OK,utf-8-sig,,17,True,,,,
C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\supportive modules\70_VRN_Rules\VIS_VRN_BrokerAlias_Extension_v0224.py,True,VIS_VRN_BrokerAlias_Extension_v0224.py,.py,VRN,SOURCE,4801,1b54bdb3b4ad,OK,utf-8-sig,,20,,,,,
C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\supportive modules\70_VRN_Rules\VIS_VRN_BrokerAlias_Extension_v0224.py.freeze.lock.json,True,VIS_VRN_BrokerAlias_Extension_v0224.py.freeze.lock.json,.json,VRN,LOCK_REGISTRY,1096,209129c15bef,OK,utf-8-sig,,17,True,,,,
C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\supportive modules\70_VRN_Rules\VIS_VRN_BrokerAnalystAdapters_v06146.py,True,VIS_VRN_BrokerAnalystAdapters_v06146.py,.py,VRN,SOURCE,14701,061d58110b19,OK,utf-8-sig,,19,,,,,
C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\supportive modules\70_VRN_Rules\VIS_VRN_BrokerAnalystAdapters_v06146.py.freeze.lock.json,True,VIS_VRN_BrokerAnalystAdapters_v06146.py.freeze.lock.json,.json,VRN,LOCK_REGISTRY,1101,7df24832b4a0,OK,utf-8-sig,,17,True,,,,
C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\supportive modules\70_VRN_Rules\VIS_VRN_FinancialRescueRules_v06126.py,True,VIS_VRN_FinancialRescueRules_v06126.py,.py,VRN,SOURCE,9644,72391b3885f3,OK,utf-8-sig,,21,,,,,
C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\supportive modules\70_VRN_Rules\VIS_VRN_FinancialRescueRules_v06126.py.freeze.lock.json,True,VIS_VRN_FinancialRescueRules_v06126.py.freeze.lock.json,.json,VRN,LOCK_REGISTRY,1096,619061881476,OK,utf-8-sig,,17,True,,,,
C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\supportive modules\70_VRN_Rules\VIS_VRN_FinancialSSOT_v05910.py,True,VIS_VRN_FinancialSSOT_v05910.py,.py,VRN,SOURCE,18265,b09761cf7c9a,OK,utf-8-sig,,6,,,,,
C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\supportive modules\70_VRN_Rules\VIS_VRN_FinancialSSOT_v05910.py.freeze.lock.json,True,VIS_VRN_FinancialSSOT_v05910.py.freeze.lock.json,.json,VRN,LOCK_REGISTRY,1092,5af39122c96b,OK,utf-8-sig,,17,True,,,,
C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\supportive modules\70_VRN_Rules\VIS_VRN_FinancialSSOT_v05911.py,True,VIS_VRN_FinancialSSOT_v05911.py,.py,VRN,SOURCE,26447,9d16fc690d63,OK,utf-8-sig,,6,,,,,
C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\supportive modules\70_VRN_Rules\VIS_VRN_FinancialSSOT_v05911.py.freeze.lock.json,True,VIS_VRN_FinancialSSOT_v05911.py.freeze.lock.json,.json,VRN,LOCK_REGISTRY,1092,2d8fbeaf7760,OK,utf-8-sig,,17,True,,,,
C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\supportive modules\70_VRN_Rules\VIS_VRN_FinancialSSOT_v05912.py,True,VIS_VRN_FinancialSSOT_v05912.py,.py,VRN,SOURCE,26597,517cfc638103,OK,utf-8-sig,,6,,,,,
C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\supportive modules\70_VRN_Rules\VIS_VRN_FinancialSSOT_v05912.py.freeze.lock.json,True,VIS_VRN_FinancialSSOT_v05912.py.freeze.lock.json,.json,VRN,LOCK_REGISTRY,1092,e922e5b25014,OK,utf-8-sig,,17,True,,,,
C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\supportive modules\70_VRN_Rules\VIS_VRN_FinancialSSOT_v0599.py,True,VIS_VRN_FinancialSSOT_v0599.py,.py,VRN,SOURCE,15529,caf62b4fca57,OK,utf-8-sig,,19,,,,,
C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\supportive modules\70_VRN_Rules\VIS_VRN_FinancialSSOT_v0599.py.freeze.lock.json,True,VIS_VRN_FinancialSSOT_v0599.py.freeze.lock.json,.json,VRN,LOCK_REGISTRY,1072,ad6250498c3d,OK,utf-8-sig,,17,True,,,,
C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\supportive modules\70_VRN_Rules\VIS_VRN_FinancialSSOT_v0600.py,True,VIS_VRN_FinancialSSOT_v0600.py,.py,VRN,SOURCE,26861,f7acf9de0e7e,OK,utf-8-sig,,6,,,,,
C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\supportive modules\70_VRN_Rules\VIS_VRN_FinancialSSOT_v0600.py.freeze.lock.json,True,VIS_VRN_FinancialSSOT_v0600.py.freeze.lock.json,.json,VRN,LOCK_REGISTRY,1088,ec3dde299cdd,OK,utf-8-sig,,17,True,,,,
C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\supportive modules\70_VRN_Rules\VIS_VRN_FinancialSSOT_v0608.py,True,VIS_VRN_FinancialSSOT_v0608.py,.py,VRN,SOURCE,17050,6f5706335472,OK,utf-8-sig,,19,,,,,
