"GroupType","GroupKey","Count","Sizes","Example","RecommendedAction"
"VISUAL_HASH","VH_00002a2a083e3e00","12","SIZE_48x48","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\ASSETS\ICONS\12_seo_business_marketing_png\Social-Media-Sharing-Icon__07D1C0FED9.png","SAME_VISUAL_REVIEW"
"VISUAL_HASH","VH_0000320606000000","6","SIZE_243x149","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\ASSETS\ICONS\_duplicates_review\PNG_MISC_STYLE_UNKNOWN_SIZE\page7_img6__DUP__84ACCE3663.png","SAME_VISUAL_REVIEW"
"VISUAL_HASH","VH_000034363e360000","4","SIZE_185x124","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\ASSETS\ICONS\_duplicates_review\PNG_MISC_STYLE_UNKNOWN_SIZE\page3_img7__DUP__82E34171C1.png","SAME_VISUAL_REVIEW"
"VISUAL_HASH","VH_0000360014000000","4","SIZE_243x149","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\ASSETS\ICONS\_duplicates_review\PNG_MISC_STYLE_UNKNOWN_SIZE\page7_img10__DUP__E16AFA09BD.png","SAME_VISUAL_REVIEW"
"VISUAL_HASH","VH_0000361c0c000000","4","SIZE_243x149","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\ASSETS\ICONS\_duplicates_review\PNG_MISC_STYLE_UNKNOWN_SIZE\page8_img19__DUP__F718D242FE.png","SAME_VISUAL_REVIEW"
"VISUAL_HASH","VH_0000363626220000","22","SIZE_222x149","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\ASSETS\ICONS\managed_icons\PNG_MISC_STYLE_UNKNOWN_SIZE\05_file_format_export\page7_img11__63A82006B3.png","SAME_VISUAL_REVIEW"
"VISUAL_HASH","VH_0000363626260000","6","SIZE_185x124","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\ASSETS\ICONS\_duplicates_review\PNG_MISC_STYLE_UNKNOWN_SIZE\page3_img5__DUP__6281BDA615.png","SAME_VISUAL_REVIEW"
"VISUAL_HASH","VH_0000363636060000","12","SIZE_222x149","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\ASSETS\ICONS\_duplicates_review\PNG_MISC_STYLE_UNKNOWN_SIZE\page7_img5__DUP__B491A4D957.png","SAME_VISUAL_REVIEW"
"VISUAL_HASH","VH_0000363636140000","4","SIZE_297x124","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\ASSETS\ICONS\_duplicates_review\PNG_MISC_STYLE_UNKNOWN_SIZE\page3_img10__DUP__6F70E64396.png","SAME_VISUAL_REVIEW"
"VISUAL_HASH","VH_0000363636160000","12","SIZE_222x149","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\ASSETS\ICONS\_duplicates_review\PNG_MISC_STYLE_UNKNOWN_SIZE\page7_img9__DUP__24CE36E305.png","SAME_VISUAL_REVIEW"
"VISUAL_HASH","VH_0000363c0c000000","4","SIZE_243x149","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\ASSETS\ICONS\_duplicates_review\PNG_MISC_STYLE_UNKNOWN_SIZE\page7_img18__DUP__1F5C185C0A.png","SAME_VISUAL_REVIEW"
"VISUAL_HASH","VH_00003e2a22000000","4","SIZE_282x149","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\ASSETS\ICONS\_duplicates_review\PNG_MISC_STYLE_UNKNOWN_SIZE\page7_img15__DUP__E858D9C19F.png","SAME_VISUAL_REVIEW"
"VISUAL_HASH","VH_00003e2a2a000000","4","SIZE_282x149","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\ASSETS\ICONS\_duplicates_review\PNG_MISC_STYLE_UNKNOWN_SIZE\page8_img10__DUP__71A0AD1344.png","SAME_VISUAL_REVIEW"
"VISUAL_HASH","VH_00003e2e22000000","4","SIZE_281x149","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\ASSETS\ICONS\_duplicates_review\PNG_MISC_STYLE_UNKNOWN_SIZE\page8_img6__DUP__7EC0E15B3C.png","SAME_VISUAL_REVIEW"
"VISUAL_HASH","VH_00003e3a32000000","4","SIZE_282x149","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\ASSETS\ICONS\_duplicates_review\PNG_MISC_STYLE_UNKNOWN_SIZE\page8_img15__DUP__72836A22A2.png","SAME_VISUAL_REVIEW"
"VISUAL_HASH","VH_00003f3f6c243f00","24","SIZE_256x256;SIZE_128x128","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\ASSETS\ICONS\10_language_network_translation\Back-Link-Icon__DD3F6DB908.png","SAME_IMAGE_DIFFERENT_SIZE_REVIEW"
"VISUAL_HASH","VH_00003f3f6d253f00","12","SIZE_72x72","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\ASSETS\ICONS\10_language_network_translation\Back-Link-Icon__4E49E43085.png","SAME_VISUAL_REVIEW"
"VISUAL_HASH","VH_00003f3f6d653f00","12","SIZE_48x48","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\ASSETS\ICONS\10_language_network_translation\Back-Link-Icon__382DBFCFD7.png","SAME_VISUAL_REVIEW"
"VISUAL_HASH","VH_00003f7f7f7f7f07","4","SIZE_418x120","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\ASSETS\ICONS\managed_icons\PNG_MISC_STYLE_UNKNOWN_SIZE\05_file_format_export\images__5F4CAE287F.png","SAME_VISUAL_REVIEW"
"VISUAL_HASH","VH_000040404f5f5240","4","SIZE_318x91","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\ASSETS\ICONS\_duplicates_review\PNG_MISC_STYLE_UNKNOWN_SIZE\page15_img8__DUP__FED28B77A5.png","SAME_VISUAL_REVIEW"
"VISUAL_HASH","VH_0000414549410800","12","SIZE_256x256","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\ASSETS\ICONS\03_chart_visualization_vap_core\SEO-Monitoring-Icon__A1EE52CE1E.png","SAME_VISUAL_REVIEW"
"VISUAL_HASH","VH_0000415549410800","24","SIZE_72x72;SIZE_128x128","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\ASSETS\ICONS\03_chart_visualization_vap_core\SEO-Monitoring-Icon__5C739AA9CF.png","SAME_IMAGE_DIFFERENT_SIZE_REVIEW"
"VISUAL_HASH","VH_0000415559410800","12","SIZE_48x48","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\ASSETS\ICONS\03_chart_visualization_vap_core\SEO-Monitoring-Icon__21CE0D7DEA.png","SAME_VISUAL_REVIEW"
"VISUAL_HASH","VH_00004741797f4100","38","SIZE_256x256;SIZE_72x72;SIZE_128x128","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\ASSETS\ICONS\12_seo_business_marketing_png\Review-Post-Icon__90B28FB71A.png","SAME_IMAGE_DIFFERENT_SIZE_REVIEW"
"VISUAL_HASH","VH_0000480000030300","12","SIZE_72x72","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\ASSETS\ICONS\12_seo_business_marketing_png\Website-Optimization-Icon__CFBF79CCD0.png","SAME_VISUAL_REVIEW"
"VISUAL_HASH","VH_0000480030030300","12","SIZE_72x72","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\ASSETS\ICONS\08_navigation_action_ui\Homepage-Optimization-Icon__149E4BB053.png","SAME_VISUAL_REVIEW"
"VISUAL_HASH","VH_0000484040430300","12","SIZE_48x48","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\ASSETS\ICONS\12_seo_business_marketing_png\Website-Optimization-Icon__AA1A4A077C.png","SAME_VISUAL_REVIEW"
"VISUAL_HASH","VH_0000484070630300","12","SIZE_48x48","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\ASSETS\ICONS\08_navigation_action_ui\Homepage-Optimization-Icon__A0E073DB28.png","SAME_VISUAL_REVIEW"
"VISUAL_HASH","VH_00004b4141474d00","36","SIZE_256x256;SIZE_72x72;SIZE_128x128","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\ASSETS\ICONS\12_seo_business_marketing_png\Page-Rank-Checker-Icon__1FD8E5AC7E.png","SAME_IMAGE_DIFFERENT_SIZE_REVIEW"
"VISUAL_HASH","VH_0000555555555555","24","SIZE_256x256;SIZE_128x128","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\ASSETS\ICONS\12_seo_business_marketing_png\Campaign-Tweaking-Icon__C97060D9CC.png","SAME_IMAGE_DIFFERENT_SIZE_REVIEW"
"VISUAL_HASH","VH_000056400040003c","3","SIZE_400x200","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\ASSETS\ICONS\managed_icons\PNG_MISC_STYLE_UNKNOWN_SIZE\05_file_format_export\office_intro-q7gr5mz4l708gobzna36ev9ie185oyww7wpn12l0i8__30EF65C054.png","SAME_VISUAL_REVIEW"
"VISUAL_HASH","VH_000071417f417f00","12","SIZE_256x256","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\ASSETS\ICONS\05_cloud_io_link_share\Keyword-Selection-Icon__1EBE225771.png","SAME_VISUAL_REVIEW"
"VISUAL_HASH","VH_000075417f417f00","26","SIZE_72x72;SIZE_128x128","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\ASSETS\ICONS\05_cloud_io_link_share\Keyword-Selection-Icon__C83EEFF3A8.png","SAME_IMAGE_DIFFERENT_SIZE_REVIEW"
"VISUAL_HASH","VH_000075457f417f00","12","SIZE_48x48","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\ASSETS\ICONS\05_cloud_io_link_share\Keyword-Selection-Icon__5EFF7EA72C.png","SAME_VISUAL_REVIEW"
"VISUAL_HASH","VH_0000786c1c18363c","4","SIZE_32x32","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\ASSETS\ICONS\managed_icons\MISC_ICON_STYLE\05_file_format_export\python__2E7402ED16.ico","SAME_VISUAL_REVIEW"
"VISUAL_HASH","VH_00007e7e7e000000","4","SIZE_852x305","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\ASSETS\ICONS\_duplicates_review\PNG_MISC_STYLE_UNKNOWN_SIZE\page24_img4__DUP__EC070C4318.png","SAME_VISUAL_REVIEW"
"VISUAL_HASH","VH_00007e7e7e7e0000","4","SIZE_800x600","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\ASSETS\ICONS\_duplicates_review\PNG_MISC_STYLE_UNKNOWN_SIZE\page32_img3__DUP__05F8FB3D92.png","SAME_VISUAL_REVIEW"
"VISUAL_HASH","VH_00007f4141497f00","38","SIZE_72x72;SIZE_256x256;SIZE_128x128","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\ASSETS\ICONS\12_seo_business_marketing_png\Page-Speed-Icon__075F87C6CE.png","SAME_IMAGE_DIFFERENT_SIZE_REVIEW"
"VISUAL_HASH","VH_00007f4141717f00","36","SIZE_72x72;SIZE_256x256;SIZE_128x128","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\ASSETS\ICONS\12_seo_business_marketing_png\Content-Writing-Icon__DDD837AAF9.png","SAME_IMAGE_DIFFERENT_SIZE_REVIEW"
"VISUAL_HASH","VH_00007f4149417f00","36","SIZE_72x72;SIZE_256x256;SIZE_128x128","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\ASSETS\ICONS\06_code_devops_builder\Custom-Coding-Icon__343480EA92.png","SAME_IMAGE_DIFFERENT_SIZE_REVIEW"
"VISUAL_HASH","VH_00007f41797f4300","12","SIZE_48x48","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\ASSETS\ICONS\12_seo_business_marketing_png\Review-Post-Icon__E7A737ED8C.png","SAME_VISUAL_REVIEW"
"VISUAL_HASH","VH_00007f7741497f00","12","SIZE_48x48","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\ASSETS\ICONS\12_seo_business_marketing_png\Page-Speed-Icon__D53DD6D30B.png","SAME_VISUAL_REVIEW"
"VISUAL_HASH","VH_00007f7f41717f00","11","SIZE_48x48","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\ASSETS\ICONS\12_seo_business_marketing_png\Content-Writing-Icon__2583390822.png","SAME_VISUAL_REVIEW"
"VISUAL_HASH","VH_00007f7f4949497f","50","SIZE_48x48;SIZE_256x256;SIZE_72x72;SIZE_128x128","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\ASSETS\ICONS\11_time_calendar_project\Events-Calendar-Icon__021D88F828.png","SAME_IMAGE_DIFFERENT_SIZE_REVIEW"
"VISUAL_HASH","VH_00007f7f5d557f00","12","SIZE_48x48","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\ASSETS\ICONS\06_code_devops_builder\Custom-Coding-Icon__E23CC81EDC.png","SAME_VISUAL_REVIEW"
"VISUAL_HASH","VH_00007fffffffffff","4","SIZE_690x241","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\ASSETS\ICONS\_duplicates_review\PNG_MISC_STYLE_UNKNOWN_SIZE\page34_img1__DUP__536B779AA9.png","SAME_VISUAL_REVIEW"
"VISUAL_HASH","VH_0000f1ffffffffff","4","SIZE_736x1104","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\ASSETS\ICONS\managed_icons\MISC_ICON_STYLE\05_file_format_export\d3085e6f04977e9379ddf3f8a3544dfb__F6318721E7.jpg","SAME_VISUAL_REVIEW"
"VISUAL_HASH","VH_0000ff00ff6f48ff","4","SIZE_2125x4953","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\ASSETS\ICONS\managed_icons\PNG_MISC_STYLE_UNKNOWN_SIZE\02_finance_market_trading\yfinance_asset_class_matrix_(2)__F9F0F42E7A.png","SAME_VISUAL_REVIEW"
"VISUAL_HASH","VH_0000ffbffffbfffb","6","SIZE_1072x1527","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\ASSETS\ICONS\_duplicates_review\PNG_MISC_STYLE_UNKNOWN_SIZE\page3_img1__DUP__734EA0404F.png","SAME_VISUAL_REVIEW"
"VISUAL_HASH","VH_0000ffffff000000","4","SIZE_1387x305","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\ASSETS\ICONS\_duplicates_review\PNG_MISC_STYLE_UNKNOWN_SIZE\page24_img10__DUP__90B1A8E168.png","SAME_VISUAL_REVIEW"
"VISUAL_HASH","VH_0000ffffffffffff","4","SIZE_612x318","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\ASSETS\ICONS\managed_icons\MISC_ICON_STYLE\05_file_format_export\istockphoto-2193943924-612x612__DC49BACBD3.jpg","SAME_VISUAL_REVIEW"
"VISUAL_HASH","VH_00017f7f7f7f0000","4","SIZE_1578x758","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\ASSETS\ICONS\_duplicates_review\PNG_MISC_STYLE_UNKNOWN_SIZE\page19_img1__DUP__F7369498FD.png","SAME_VISUAL_REVIEW"
"VISUAL_HASH","VH_0001ffffe7c383ff","4","SIZE_604x447","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\ASSETS\ICONS\managed_icons\MISC_ICON_STYLE\05_file_format_export\168ee480a25fe815d7791438e8e176a2__5F00E376EE.jpg","SAME_VISUAL_REVIEW"
"VISUAL_HASH","VH_0002141b18187e00","12","SIZE_72x72","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\ASSETS\ICONS\12_seo_business_marketing_png\Blog-Commenting-Icon__E3449A2AF4.png","SAME_VISUAL_REVIEW"
"VISUAL_HASH","VH_00031e1b18187e00","12","SIZE_48x48","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\ASSETS\ICONS\12_seo_business_marketing_png\Blog-Commenting-Icon__C61EEDDE7E.png","SAME_VISUAL_REVIEW"
"VISUAL_HASH","VH_0004043c7f7d3310","12","SIZE_72x72","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\ASSETS\ICONS\05_cloud_io_link_share\Keyword-Analysis-Icon__D12A19C915.png","SAME_VISUAL_REVIEW"
"VISUAL_HASH","VH_0004043c7f7f3310","12","SIZE_48x48","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\ASSETS\ICONS\05_cloud_io_link_share\Keyword-Analysis-Icon__8739581FEB.png","SAME_VISUAL_REVIEW"
"VISUAL_HASH","VH_00043e7f7f7f0804","38","SIZE_256x256;SIZE_72x72;SIZE_128x128","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\ASSETS\ICONS\04_file_format_export\Upload-Information-Icon__A11BB48561.png","SAME_IMAGE_DIFFERENT_SIZE_REVIEW"
"VISUAL_HASH","VH_00043e7f7f7f0c00","36","SIZE_72x72;SIZE_256x256;SIZE_128x128","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\ASSETS\ICONS\04_file_format_export\Download-Information-Icon__397E739437.png","SAME_IMAGE_DIFFERENT_SIZE_REVIEW"
"VISUAL_HASH","VH_00060fffff7fff9a","4","SIZE_2400x3288","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\ASSETS\ICONS\managed_icons\PNG_MISC_STYLE_UNKNOWN_SIZE\05_file_format_export\macro_rendered__7CE110427C.png","SAME_VISUAL_REVIEW"
"VISUAL_HASH","VH_00081e2a4949221c","26","SIZE_256x256;SIZE_128x128","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\ASSETS\ICONS\11_time_calendar_project\Time-Management-Icon__000F9070A1.png","SAME_IMAGE_DIFFERENT_SIZE_REVIEW"
"VISUAL_HASH","VH_00081f2a4949221c","24","SIZE_72x72;SIZE_48x48","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\ASSETS\ICONS\11_time_calendar_project\Time-Management-Icon__84612CB694.png","SAME_IMAGE_DIFFERENT_SIZE_REVIEW"
"VISUAL_HASH","VH_0008414151417f14","26","SIZE_256x256;SIZE_128x128","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\ASSETS\ICONS\12_seo_business_marketing_png\SEO-Practice-Icon__747AE27403.png","SAME_IMAGE_DIFFERENT_SIZE_REVIEW"
"VISUAL_HASH","VH_00087f4159417f14","24","SIZE_72x72;SIZE_48x48","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\ASSETS\ICONS\12_seo_business_marketing_png\SEO-Practice-Icon__0B02B35145.png","SAME_IMAGE_DIFFERENT_SIZE_REVIEW"
"VISUAL_HASH","VH_000a1f1e3f1e0000","4","SIZE_2193x1651","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\ASSETS\ICONS\_duplicates_review\PNG_MISC_STYLE_UNKNOWN_SIZE\page24_img7__DUP__4CF0B017F2.png","SAME_VISUAL_REVIEW"
"VISUAL_HASH","VH_000b1f1f1f1f3f3f","6","SIZE_960x540","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\ASSETS\ICONS\_duplicates_review\PNG_MISC_STYLE_UNKNOWN_SIZE\page7_img1__DUP__9DB02B0FAD.png","SAME_VISUAL_REVIEW"
"VISUAL_HASH","VH_000c02014d5c2418","24","SIZE_256x256;SIZE_128x128","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\ASSETS\ICONS\01_finance_market_trading\Market-Analysis-Icon__18773E283C.png","SAME_IMAGE_DIFFERENT_SIZE_REVIEW"
"VISUAL_HASH","VH_000c0e0e0c3e3f3e","6","SIZE_920x494","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\ASSETS\ICONS\_duplicates_review\PNG_MISC_STYLE_UNKNOWN_SIZE\page1_img3__DUP__C6EC737DFE.png","SAME_VISUAL_REVIEW"
"VISUAL_HASH","VH_000c12014d5c2418","24","SIZE_72x72;SIZE_48x48","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\ASSETS\ICONS\01_finance_market_trading\Market-Analysis-Icon__4E0D030A21.png","SAME_IMAGE_DIFFERENT_SIZE_REVIEW"
"VISUAL_HASH","VH_000c3e7f7f7f0804","12","SIZE_48x48","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\ASSETS\ICONS\04_file_format_export\Upload-Information-Icon__F52F4657D3.png","SAME_VISUAL_REVIEW"
"VISUAL_HASH","VH_000c3e7f7f7f0c00","12","SIZE_48x48","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\ASSETS\ICONS\04_file_format_export\Download-Information-Icon__4AECC72ADE.png","SAME_VISUAL_REVIEW"
"VISUAL_HASH","VH_00131b1b78000f18","4","SIZE_347x106","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\ASSETS\ICONS\_duplicates_review\PNG_MISC_STYLE_UNKNOWN_SIZE\page24_img8__DUP__0CE22E6D5C.png","SAME_VISUAL_REVIEW"
"VISUAL_HASH","VH_00141c0000000000","4","SIZE_321x203","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\ASSETS\ICONS\_duplicates_review\PNG_MISC_STYLE_UNKNOWN_SIZE\page24_img11__DUP__5EE7BEE76A.png","SAME_VISUAL_REVIEW"
"VISUAL_HASH","VH_0014224949493408","12","SIZE_256x256","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\ASSETS\ICONS\12_seo_business_marketing_png\Pay-Per-Click-Icon__56120DA1FC.png","SAME_VISUAL_REVIEW"
"VISUAL_HASH","VH_0014224949693408","12","SIZE_128x128","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\ASSETS\ICONS\12_seo_business_marketing_png\Pay-Per-Click-Icon.png","SAME_VISUAL_REVIEW"
"VISUAL_HASH","VH_0014267776363400","4","SIZE_228x176","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\ASSETS\ICONS\_duplicates_review\PNG_MISC_STYLE_UNKNOWN_SIZE\page18_img3__DUP__00D20222B2.png","SAME_VISUAL_REVIEW"
"VISUAL_HASH","VH_0018181e3c1fdf03","4","SIZE_186x234","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\ASSETS\ICONS\_duplicates_review\PNG_MISC_STYLE_UNKNOWN_SIZE\page10_img4__DUP__197AD390DC.png","SAME_VISUAL_REVIEW"
"VISUAL_HASH","VH_00182f6f5852161c","14","SIZE_160x148","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\ASSETS\ICONS\managed_icons\PNG_MISC_STYLE_UNKNOWN_SIZE\05_file_format_export\page2_img1__9013BCFA04.png","SAME_VISUAL_REVIEW"
"VISUAL_HASH","VH_001a053f0d123000","12","SIZE_256x256","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\ASSETS\ICONS\05_cloud_io_link_share\Target-Keywords-Icon__49C70A0986.png","SAME_VISUAL_REVIEW"
"VISUAL_HASH","VH_001c007f5d000000","20","SIZE_256x256;SIZE_128x128","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\ASSETS\ICONS\12_seo_business_marketing_png\Professional-Consultancy-Icon__F191557BA3.png","SAME_IMAGE_DIFFERENT_SIZE_REVIEW"
"VISUAL_HASH","VH_001c223e3e2a1408","6","SIZE_256x256","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\ASSETS\ICONS\_duplicates_review\MISC_ICON_STYLE\Logo_ico_256x256_2__DUP__9C7C7BBFBC.ico","SAME_VISUAL_REVIEW"
"VISUAL_HASH","VH_001c223e6c2a1408","4","SIZE_192x192","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\ASSETS\ICONS\managed_icons\PNG_MISC_STYLE_UNKNOWN_SIZE\05_file_format_export\android-chrome-192x192__2816C9F6BA.png","SAME_VISUAL_REVIEW"
"VISUAL_HASH","VH_001c223e7c2e1408","4","SIZE_180x180","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\ASSETS\ICONS\managed_icons\PNG_MISC_STYLE_UNKNOWN_SIZE\05_file_format_export\apple-touch-icon__00E236A9E0.png","SAME_VISUAL_REVIEW"
"VISUAL_HASH","VH_001c223e7e2e1408","5","SIZE_256x256","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\ASSETS\ICONS\_duplicates_review\MISC_ICON_STYLE\Logo_ico_256x256_1__DUP__2DC467A856.ico","SAME_VISUAL_REVIEW"
"VISUAL_HASH","VH_001c2e3e7e3a1408","4","SIZE_32x32","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\ASSETS\ICONS\managed_icons\PNG_MISC_STYLE_UNKNOWN_SIZE\05_file_format_export\favicon-32x32__C2FE860B37.png","SAME_VISUAL_REVIEW"
"VISUAL_HASH","VH_001c36361c1c0808","12","SIZE_256x256","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\ASSETS\ICONS\12_seo_business_marketing_png\Places-Optimization-Icon__C817C05C4F.png","SAME_VISUAL_REVIEW"
"VISUAL_HASH","VH_001c383a1c011118","4","SIZE_201x251","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\ASSETS\ICONS\managed_icons\MISC_ICON_STYLE\05_file_format_export\1-1__1E22AC656F.jpg","SAME_VISUAL_REVIEW"
"VISUAL_HASH","VH_001c3e1e1e1c141c","6","SIZE_254x257","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\ASSETS\ICONS\_duplicates_review\PNG_MISC_STYLE_UNKNOWN_SIZE\page10_img6__DUP__DBE4A4DD26.png","SAME_VISUAL_REVIEW"
"VISUAL_HASH","VH_001c3e361c1c0808","36","SIZE_72x72;SIZE_48x48;SIZE_128x128","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\ASSETS\ICONS\12_seo_business_marketing_png\Places-Optimization-Icon__8FD8E96D7E.png","SAME_IMAGE_DIFFERENT_SIZE_REVIEW"
"VISUAL_HASH","VH_001c7f7f5d000000","20","SIZE_72x72;SIZE_48x48","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\ASSETS\ICONS\12_seo_business_marketing_png\Professional-Consultancy-Icon__7ACC7C78E4.png","SAME_IMAGE_DIFFERENT_SIZE_REVIEW"
