"AssetID","FileName","FullPath","Extension","AssetType","VisualRole","SizeKB","Width","Height","DimensionGroup","VisualHash","VisualHashGroup","ImageMetaMethod","Sha256","Sha256Group","IsExactDuplicate","IsSameImageDifferentSize","IsSameSizeGroup","ModifiedAt","Status"
"VAP_AST_009674","page31_img3_7637FE0FC3__DELETE_CANDIDATE__2f9190f8.png","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\ASSETS\SCOPE_COPY\VeritasIntelligenceAnalytics\icon base\_suffix_duplicate_delete_candidates\PNG_MISC_STYLE_UNKNOWN_SIZE\page31_img3_7637FE0FC3__DELETE_CANDIDATE__2f9190f8.png",".png","RASTER_IMAGE","ICON_IMAGE_LIBRARY","141.99","360","521","SIZE_360x521","efc1c1c1c18181cf","VH_efc1c1c1c18181cf","RASTER_AVERAGE_HASH_8X8","7637FE0FC33F937AB0EE51E7FB7031ED04C564CC8A3D366795932EE533760312","SHA_DUP_0637","True","False","True","2025-12-11 16:38:42","EXACT_DUPLICATE_REVIEW"
"VAP_AST_009675","page31_img4_C8574A636F__DELETE_CANDIDATE__fbb50eb8.png","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\ASSETS\SCOPE_COPY\VeritasIntelligenceAnalytics\icon base\_suffix_duplicate_delete_candidates\PNG_MISC_STYLE_UNKNOWN_SIZE\page31_img4_C8574A636F__DELETE_CANDIDATE__fbb50eb8.png",".png","RASTER_IMAGE","ICON_IMAGE_LIBRARY","168.83","653","321","SIZE_653x321","ff1f1717071793ff","VH_ff1f1717071793ff","RASTER_AVERAGE_HASH_8X8","C8574A636F5F56D6E938199F4C98633E807A8865CD7A8D7EAED8EC17614BE32A","SHA_DUP_1099","True","False","True","2025-12-11 16:38:42","EXACT_DUPLICATE_REVIEW"
"VAP_AST_009676","page32_img1__DELETE_CANDIDATE__ddb76958.png","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\ASSETS\SCOPE_COPY\VeritasIntelligenceAnalytics\icon base\_suffix_duplicate_delete_candidates\PNG_MISC_STYLE_UNKNOWN_SIZE\page32_img1__DELETE_CANDIDATE__ddb76958.png",".png","RASTER_IMAGE","ICON_IMAGE_LIBRARY","68.8","347","106","SIZE_347x106","ffefe4e4a7fff0e7","VH_ffefe4e4a7fff0e7","RASTER_AVERAGE_HASH_8X8","18E1D284FB9F1477DBC02F04C5AE705D690D17112BE214E7A57C7B882EEE282D","SHA_DUP_0144","True","False","True","2025-12-11 16:38:56","EXACT_DUPLICATE_REVIEW"
"VAP_AST_009677","page32_img1_E3A884905D__DELETE_CANDIDATE__efa629ea.png","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\ASSETS\SCOPE_COPY\VeritasIntelligenceAnalytics\icon base\_suffix_duplicate_delete_candidates\PNG_MISC_STYLE_UNKNOWN_SIZE\page32_img1_E3A884905D__DELETE_CANDIDATE__efa629ea.png",".png","RASTER_IMAGE","ICON_IMAGE_LIBRARY","131.5","374","505","SIZE_374x505","ff818181818181cf","VH_ff818181818181cf","RASTER_AVERAGE_HASH_8X8","E3A884905DBC8E2F2A14F30730E19CE2B64916FE824B60D177DDAE46372206D0","SHA_DUP_1231","True","False","True","2025-12-11 16:38:42","EXACT_DUPLICATE_REVIEW"
"VAP_AST_009678","page32_img2__DELETE_CANDIDATE__f37de7b0.png","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\ASSETS\SCOPE_COPY\VeritasIntelligenceAnalytics\icon base\_suffix_duplicate_delete_candidates\PNG_MISC_STYLE_UNKNOWN_SIZE\page32_img2__DELETE_CANDIDATE__f37de7b0.png",".png","RASTER_IMAGE","ICON_IMAGE_LIBRARY","5.54","377","83","SIZE_377x83","ffffffffbfffe0ff","VH_ffffffffbfffe0ff","RASTER_AVERAGE_HASH_8X8","6AE15597A0506D9E7103636A1C90DD3B00C2EE2F932EF5E3BFF2524385A17FBF","SHA_DUP_0587","True","False","True","2025-12-11 16:38:56","EXACT_DUPLICATE_REVIEW"
"VAP_AST_009679","page32_img2_30EE3D20DD__DELETE_CANDIDATE__febc1c6f.png","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\ASSETS\SCOPE_COPY\VeritasIntelligenceAnalytics\icon base\_suffix_duplicate_delete_candidates\PNG_MISC_STYLE_UNKNOWN_SIZE\page32_img2_30EE3D20DD__DELETE_CANDIDATE__febc1c6f.png",".png","RASTER_IMAGE","ICON_IMAGE_LIBRARY","121.41","653","367","SIZE_653x367","ffbf1f0f07038fff","VH_ffbf1f0f07038fff","RASTER_AVERAGE_HASH_8X8","30EE3D20DD3512739E50418D6A41F78AA0F1A92BA5C8BD4D08475AEE983AEF4C","SHA_DUP_0286","True","False","True","2025-12-11 16:38:42","EXACT_DUPLICATE_REVIEW"
"VAP_AST_009680","page32_img3__DELETE_CANDIDATE__3723f178.png","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\ASSETS\SCOPE_COPY\VeritasIntelligenceAnalytics\icon base\_suffix_duplicate_delete_candidates\PNG_MISC_STYLE_UNKNOWN_SIZE\page32_img3__DELETE_CANDIDATE__3723f178.png",".png","RASTER_IMAGE","ICON_IMAGE_LIBRARY","0.52","12","12","SIZE_12x12","ff8787878787878f","VH_ff8787878787878f","RASTER_AVERAGE_HASH_8X8","D965B126008D8ADA6E944FC9A8A9E1E3815AED8F8FA8A8C8F984B83764065953","SHA_DUP_1179","True","False","True","2025-12-11 16:38:56","EXACT_DUPLICATE_REVIEW"
"VAP_AST_009681","page32_img3_05F8FB3D92__DELETE_CANDIDATE__30a7062b.png","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\ASSETS\SCOPE_COPY\VeritasIntelligenceAnalytics\icon base\_suffix_duplicate_delete_candidates\PNG_MISC_STYLE_UNKNOWN_SIZE\page32_img3_05F8FB3D92__DELETE_CANDIDATE__30a7062b.png",".png","RASTER_IMAGE","ICON_IMAGE_LIBRARY","403.67","800","600","SIZE_800x600","00007e7e7e7e0000","VH_00007e7e7e7e0000","RASTER_AVERAGE_HASH_8X8","05F8FB3D92C1DD613ECC3DFA893F730B654DD7CF0186987F7518E5DCFAE1D3BD","SHA_DUP_0033","True","False","True","2025-12-11 16:38:46","EXACT_DUPLICATE_REVIEW"
"VAP_AST_009682","page33_img1__DELETE_CANDIDATE__e9907847.png","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\ASSETS\SCOPE_COPY\VeritasIntelligenceAnalytics\icon base\_suffix_duplicate_delete_candidates\PNG_MISC_STYLE_UNKNOWN_SIZE\page33_img1__DELETE_CANDIDATE__e9907847.png",".png","RASTER_IMAGE","ICON_IMAGE_LIBRARY","68.8","347","106","SIZE_347x106","ffefe4e4a7fff0e7","VH_ffefe4e4a7fff0e7","RASTER_AVERAGE_HASH_8X8","18E1D284FB9F1477DBC02F04C5AE705D690D17112BE214E7A57C7B882EEE282D","SHA_DUP_0144","True","False","True","2025-12-11 16:38:56","EXACT_DUPLICATE_REVIEW"
"VAP_AST_009683","page33_img1_389595C90D__DELETE_CANDIDATE__2282fff8.png","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\ASSETS\SCOPE_COPY\VeritasIntelligenceAnalytics\icon base\_suffix_duplicate_delete_candidates\PNG_MISC_STYLE_UNKNOWN_SIZE\page33_img1_389595C90D__DELETE_CANDIDATE__2282fff8.png",".png","RASTER_IMAGE","ICON_IMAGE_LIBRARY","156.29","408","478","SIZE_408x478","f99a9e9e1e1e1ebe","VH_f99a9e9e1e1e1ebe","RASTER_AVERAGE_HASH_8X8","389595C90DEF70DB5D5EAD0D2AA57518D4524A3659741181A1071E7191322F27","SHA_DUP_0328","True","False","True","2025-12-11 16:38:42","EXACT_DUPLICATE_REVIEW"
"VAP_AST_009684","page33_img2__DELETE_CANDIDATE__01fa38bc.png","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\ASSETS\SCOPE_COPY\VeritasIntelligenceAnalytics\icon base\_suffix_duplicate_delete_candidates\PNG_MISC_STYLE_UNKNOWN_SIZE\page33_img2__DELETE_CANDIDATE__01fa38bc.png",".png","RASTER_IMAGE","ICON_IMAGE_LIBRARY","5.54","377","83","SIZE_377x83","ffffffffbfffe0ff","VH_ffffffffbfffe0ff","RASTER_AVERAGE_HASH_8X8","6AE15597A0506D9E7103636A1C90DD3B00C2EE2F932EF5E3BFF2524385A17FBF","SHA_DUP_0587","True","False","True","2025-12-11 16:38:56","EXACT_DUPLICATE_REVIEW"
"VAP_AST_009685","page33_img2_E7FA0D4374__DELETE_CANDIDATE__a7583534.png","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\ASSETS\SCOPE_COPY\VeritasIntelligenceAnalytics\icon base\_suffix_duplicate_delete_candidates\PNG_MISC_STYLE_UNKNOWN_SIZE\page33_img2_E7FA0D4374__DELETE_CANDIDATE__a7583534.png",".png","RASTER_IMAGE","ICON_IMAGE_LIBRARY","88.61","408","452","SIZE_408x452","d60666666666606f","VH_d60666666666606f","RASTER_AVERAGE_HASH_8X8","E7FA0D43749C1FD817798DA9D8E7C4A46876B2A4D23317C61DC6B75D6B48D157","SHA_DUP_1253","True","False","True","2025-12-11 16:38:42","EXACT_DUPLICATE_REVIEW"
"VAP_AST_009686","page33_img3__DELETE_CANDIDATE__63acfd92.png","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\ASSETS\SCOPE_COPY\VeritasIntelligenceAnalytics\icon base\_suffix_duplicate_delete_candidates\PNG_MISC_STYLE_UNKNOWN_SIZE\page33_img3__DELETE_CANDIDATE__63acfd92.png",".png","RASTER_IMAGE","ICON_IMAGE_LIBRARY","0.52","12","12","SIZE_12x12","ff8787878787878f","VH_ff8787878787878f","RASTER_AVERAGE_HASH_8X8","D965B126008D8ADA6E944FC9A8A9E1E3815AED8F8FA8A8C8F984B83764065953","SHA_DUP_1179","True","False","True","2025-12-11 16:38:56","EXACT_DUPLICATE_REVIEW"
"VAP_AST_009687","page33_img3_14125F74BC__DELETE_CANDIDATE__96f16a72.png","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\ASSETS\SCOPE_COPY\VeritasIntelligenceAnalytics\icon base\_suffix_duplicate_delete_candidates\PNG_MISC_STYLE_UNKNOWN_SIZE\page33_img3_14125F74BC__DELETE_CANDIDATE__96f16a72.png",".png","RASTER_IMAGE","ICON_IMAGE_LIBRARY","167.99","327","499","SIZE_327x499","787c7c7c7878787c","VH_787c7c7c7878787c","RASTER_AVERAGE_HASH_8X8","14125F74BCA7AC36C55CF062B41976AAE3AD61AED59B270A1C627C124C00632F","SHA_DUP_0109","True","False","True","2025-12-11 16:38:42","EXACT_DUPLICATE_REVIEW"
"VAP_AST_009688","page33_img4__DELETE_CANDIDATE__0c83f572.png","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\ASSETS\SCOPE_COPY\VeritasIntelligenceAnalytics\icon base\_suffix_duplicate_delete_candidates\PNG_MISC_STYLE_UNKNOWN_SIZE\page33_img4__DELETE_CANDIDATE__0c83f572.png",".png","RASTER_IMAGE","ICON_IMAGE_LIBRARY","0.52","12","12","SIZE_12x12","ff8787878787878f","VH_ff8787878787878f","RASTER_AVERAGE_HASH_8X8","D965B126008D8ADA6E944FC9A8A9E1E3815AED8F8FA8A8C8F984B83764065953","SHA_DUP_1179","True","False","True","2025-12-11 16:38:56","EXACT_DUPLICATE_REVIEW"
"VAP_AST_009689","page33_img4_846671889B__DELETE_CANDIDATE__e10f79fa.png","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\ASSETS\SCOPE_COPY\VeritasIntelligenceAnalytics\icon base\_suffix_duplicate_delete_candidates\PNG_MISC_STYLE_UNKNOWN_SIZE\page33_img4_846671889B__DELETE_CANDIDATE__e10f79fa.png",".png","RASTER_IMAGE","ICON_IMAGE_LIBRARY","62.07","528","422","SIZE_528x422","e7c3c3c3c3e3e7e7","VH_e7c3c3c3c3e3e7e7","RASTER_AVERAGE_HASH_8X8","846671889B7966158C1DEE7BB75671D485F4D2A74310C63C9938720D1679E20B","SHA_DUP_0731","True","False","True","2025-12-11 16:38:44","EXACT_DUPLICATE_REVIEW"
"VAP_AST_009690","page33_img5__DELETE_CANDIDATE__d93096f1.png","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\ASSETS\SCOPE_COPY\VeritasIntelligenceAnalytics\icon base\_suffix_duplicate_delete_candidates\PNG_MISC_STYLE_UNKNOWN_SIZE\page33_img5__DELETE_CANDIDATE__d93096f1.png",".png","RASTER_IMAGE","ICON_IMAGE_LIBRARY","0.52","12","12","SIZE_12x12","ff8787878787878f","VH_ff8787878787878f","RASTER_AVERAGE_HASH_8X8","D965B126008D8ADA6E944FC9A8A9E1E3815AED8F8FA8A8C8F984B83764065953","SHA_DUP_1179","True","False","True","2025-12-11 16:38:56","EXACT_DUPLICATE_REVIEW"
"VAP_AST_009691","page33_img5_77D2062BA1__DELETE_CANDIDATE__e827a6d7.png","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\ASSETS\SCOPE_COPY\VeritasIntelligenceAnalytics\icon base\_suffix_duplicate_delete_candidates\PNG_MISC_STYLE_UNKNOWN_SIZE\page33_img5_77D2062BA1__DELETE_CANDIDATE__e827a6d7.png",".png","RASTER_IMAGE","ICON_IMAGE_LIBRARY","108.92","513","239","SIZE_513x239","ffefc781010135ff","VH_ffefc781010135ff","RASTER_AVERAGE_HASH_8X8","77D2062BA17298C7AC106BDBCAEA7369B58BED45F9664106BFCB315F124218CD","SHA_DUP_0644","True","False","True","2025-12-11 16:38:44","EXACT_DUPLICATE_REVIEW"
"VAP_AST_009692","page33_img8_2A724F7762__DELETE_CANDIDATE__269d0916.png","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\ASSETS\SCOPE_COPY\VeritasIntelligenceAnalytics\icon base\_suffix_duplicate_delete_candidates\PNG_MISC_STYLE_UNKNOWN_SIZE\page33_img8_2A724F7762__DELETE_CANDIDATE__269d0916.png",".png","RASTER_IMAGE","ICON_IMAGE_LIBRARY","297.64","911","320","SIZE_911x320","0f0f0f0b0bef4f0f","VH_0f0f0f0b0bef4f0f","RASTER_AVERAGE_HASH_8X8","2A724F77628BC9A679ADD224D9268B63E16E7DAB845B47833CF419297CE59C18","SHA_DUP_0242","True","False","True","2025-12-11 16:38:56","EXACT_DUPLICATE_REVIEW"
"VAP_AST_009693","page34_img1__DELETE_CANDIDATE__31d04c2b.png","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\ASSETS\SCOPE_COPY\VeritasIntelligenceAnalytics\icon base\_suffix_duplicate_delete_candidates\PNG_MISC_STYLE_UNKNOWN_SIZE\page34_img1__DELETE_CANDIDATE__31d04c2b.png",".png","RASTER_IMAGE","ICON_IMAGE_LIBRARY","68.8","347","106","SIZE_347x106","ffefe4e4a7fff0e7","VH_ffefe4e4a7fff0e7","RASTER_AVERAGE_HASH_8X8","18E1D284FB9F1477DBC02F04C5AE705D690D17112BE214E7A57C7B882EEE282D","SHA_DUP_0144","True","False","True","2025-12-11 16:38:56","EXACT_DUPLICATE_REVIEW"
"VAP_AST_009694","page34_img1__DELETE_CANDIDATE__73f71ee5.png","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\ASSETS\SCOPE_COPY\VeritasIntelligenceAnalytics\icon base\_suffix_duplicate_delete_candidates\PNG_MISC_STYLE_UNKNOWN_SIZE\page34_img1__DELETE_CANDIDATE__73f71ee5.png",".png","RASTER_IMAGE","ICON_IMAGE_LIBRARY","126.07","528","416","SIZE_528x416","fffde800030dffff","VH_fffde800030dffff","RASTER_AVERAGE_HASH_8X8","0B1247C08C855E67149AE479C5E1FE34035475E298D9E9595FAAEFECA1F7A3C7","SHA_DUP_0061","True","False","True","2025-12-11 16:38:46","EXACT_DUPLICATE_REVIEW"
"VAP_AST_009695","page34_img1_0B1247C08C__DELETE_CANDIDATE__4e11f967.png","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\ASSETS\SCOPE_COPY\VeritasIntelligenceAnalytics\icon base\_suffix_duplicate_delete_candidates\PNG_MISC_STYLE_UNKNOWN_SIZE\page34_img1_0B1247C08C__DELETE_CANDIDATE__4e11f967.png",".png","RASTER_IMAGE","ICON_IMAGE_LIBRARY","126.07","528","416","SIZE_528x416","fffde800030dffff","VH_fffde800030dffff","RASTER_AVERAGE_HASH_8X8","0B1247C08C855E67149AE479C5E1FE34035475E298D9E9595FAAEFECA1F7A3C7","SHA_DUP_0061","True","False","True","2025-12-11 16:38:44","EXACT_DUPLICATE_REVIEW"
"VAP_AST_009696","page34_img1_536B779AA9__DELETE_CANDIDATE__d422e1be.png","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\ASSETS\SCOPE_COPY\VeritasIntelligenceAnalytics\icon base\_suffix_duplicate_delete_candidates\PNG_MISC_STYLE_UNKNOWN_SIZE\page34_img1_536B779AA9__DELETE_CANDIDATE__d422e1be.png",".png","RASTER_IMAGE","ICON_IMAGE_LIBRARY","17.6","690","241","SIZE_690x241","00007fffffffffff","VH_00007fffffffffff","RASTER_AVERAGE_HASH_8X8","536B779AA987BB3B37FC2161D6F9A248F3B5D0849E19437FF0F3E720BFC78F22","SHA_DUP_0478","True","False","True","2025-12-11 16:39:00","EXACT_DUPLICATE_REVIEW"
"VAP_AST_009697","page34_img2__DELETE_CANDIDATE__276925f9.png","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\ASSETS\SCOPE_COPY\VeritasIntelligenceAnalytics\icon base\_suffix_duplicate_delete_candidates\PNG_MISC_STYLE_UNKNOWN_SIZE\page34_img2__DELETE_CANDIDATE__276925f9.png",".png","RASTER_IMAGE","ICON_IMAGE_LIBRARY","5.54","377","83","SIZE_377x83","ffffffffbfffe0ff","VH_ffffffffbfffe0ff","RASTER_AVERAGE_HASH_8X8","6AE15597A0506D9E7103636A1C90DD3B00C2EE2F932EF5E3BFF2524385A17FBF","SHA_DUP_0587","True","False","True","2025-12-11 16:38:56","EXACT_DUPLICATE_REVIEW"
"VAP_AST_009698","page34_img2_77E7BCC69C__DELETE_CANDIDATE__0eeb80f4.png","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\ASSETS\SCOPE_COPY\VeritasIntelligenceAnalytics\icon base\_suffix_duplicate_delete_candidates\PNG_MISC_STYLE_UNKNOWN_SIZE\page34_img2_77E7BCC69C__DELETE_CANDIDATE__0eeb80f4.png",".png","RASTER_IMAGE","ICON_IMAGE_LIBRARY","126.83","528","338","SIZE_528x338","1d0f1d0f1d1f1f1f","VH_1d0f1d0f1d1f1f1f","RASTER_AVERAGE_HASH_8X8","77E7BCC69CBEF1E51E4ADC38CF361E6C63AEA125221CF0E26E1E5C96A09F414E","SHA_DUP_0645","True","False","True","2025-12-11 16:38:44","EXACT_DUPLICATE_REVIEW"
"VAP_AST_009699","page34_img3_820F331BCE__DELETE_CANDIDATE__cec0761d.png","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\ASSETS\SCOPE_COPY\VeritasIntelligenceAnalytics\icon base\_suffix_duplicate_delete_candidates\PNG_MISC_STYLE_UNKNOWN_SIZE\page34_img3_820F331BCE__DELETE_CANDIDATE__cec0761d.png",".png","RASTER_IMAGE","ICON_IMAGE_LIBRARY","110.03","635","219","SIZE_635x219","ff27050125ff25bf","VH_ff27050125ff25bf","RASTER_AVERAGE_HASH_8X8","820F331BCE23AAE863CDF606B31D6DB8AC1AE05BD13500A407D46575F19F2840","SHA_DUP_0708","True","False","True","2025-12-11 16:38:56","EXACT_DUPLICATE_REVIEW"
"VAP_AST_009700","page34_img4_D90139CE1A__DELETE_CANDIDATE__904aa9b3.png","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\ASSETS\SCOPE_COPY\VeritasIntelligenceAnalytics\icon base\_suffix_duplicate_delete_candidates\PNG_MISC_STYLE_UNKNOWN_SIZE\page34_img4_D90139CE1A__DELETE_CANDIDATE__904aa9b3.png",".png","RASTER_IMAGE","ICON_IMAGE_LIBRARY","100.74","589","218","SIZE_589x218","e3a3002022f7b6ff","VH_e3a3002022f7b6ff","RASTER_AVERAGE_HASH_8X8","D90139CE1A1C88EAE3D05A3AEDA44DC3CCD3B950D57560B3362A0B6BFF37D67E","SHA_DUP_1176","True","False","True","2025-12-11 16:38:56","EXACT_DUPLICATE_REVIEW"
"VAP_AST_009701","page35_img1__DELETE_CANDIDATE__210c324f.png","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\ASSETS\SCOPE_COPY\VeritasIntelligenceAnalytics\icon base\_suffix_duplicate_delete_candidates\PNG_MISC_STYLE_UNKNOWN_SIZE\page35_img1__DELETE_CANDIDATE__210c324f.png",".png","RASTER_IMAGE","ICON_IMAGE_LIBRARY","68.8","347","106","SIZE_347x106","ffefe4e4a7fff0e7","VH_ffefe4e4a7fff0e7","RASTER_AVERAGE_HASH_8X8","18E1D284FB9F1477DBC02F04C5AE705D690D17112BE214E7A57C7B882EEE282D","SHA_DUP_0144","True","False","True","2025-12-11 16:38:56","EXACT_DUPLICATE_REVIEW"
"VAP_AST_009702","page35_img1__DELETE_CANDIDATE__e4f3f55f.png","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\ASSETS\SCOPE_COPY\VeritasIntelligenceAnalytics\icon base\_suffix_duplicate_delete_candidates\PNG_MISC_STYLE_UNKNOWN_SIZE\page35_img1__DELETE_CANDIDATE__e4f3f55f.png",".png","RASTER_IMAGE","ICON_IMAGE_LIBRARY","71.89","528","261","SIZE_528x261","fefdfd6181c1c0c0","VH_fefdfd6181c1c0c0","RASTER_AVERAGE_HASH_8X8","A078E76FEAC493A2D7DC239482721EBC277A28D38BE04172A9351CC90F5292F4","SHA_DUP_0888","True","False","True","2025-12-11 16:38:46","EXACT_DUPLICATE_REVIEW"
"VAP_AST_009703","page35_img1_AD6D1A9774__DELETE_CANDIDATE__0d97ec70.png","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\ASSETS\SCOPE_COPY\VeritasIntelligenceAnalytics\icon base\_suffix_duplicate_delete_candidates\PNG_MISC_STYLE_UNKNOWN_SIZE\page35_img1_AD6D1A9774__DELETE_CANDIDATE__0d97ec70.png",".png","RASTER_IMAGE","ICON_IMAGE_LIBRARY","635.29","1048","500","SIZE_1048x500","003e3c3c7e3effff","VH_003e3c3c7e3effff","RASTER_AVERAGE_HASH_8X8","AD6D1A9774862432CA56975E793BBAA53318BA081354A1ABAAE63790B3E86F0E","SHA_DUP_0962","True","False","True","2025-12-11 16:39:00","EXACT_DUPLICATE_REVIEW"
"VAP_AST_009704","page35_img2__DELETE_CANDIDATE__0eface70.png","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\ASSETS\SCOPE_COPY\VeritasIntelligenceAnalytics\icon base\_suffix_duplicate_delete_candidates\PNG_MISC_STYLE_UNKNOWN_SIZE\page35_img2__DELETE_CANDIDATE__0eface70.png",".png","RASTER_IMAGE","ICON_IMAGE_LIBRARY","5.54","377","83","SIZE_377x83","ffffffffbfffe0ff","VH_ffffffffbfffe0ff","RASTER_AVERAGE_HASH_8X8","6AE15597A0506D9E7103636A1C90DD3B00C2EE2F932EF5E3BFF2524385A17FBF","SHA_DUP_0587","True","False","True","2025-12-11 16:38:56","EXACT_DUPLICATE_REVIEW"
"VAP_AST_009705","page36_img1__DELETE_CANDIDATE__a9d01b44.png","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\ASSETS\SCOPE_COPY\VeritasIntelligenceAnalytics\icon base\_suffix_duplicate_delete_candidates\PNG_MISC_STYLE_UNKNOWN_SIZE\page36_img1__DELETE_CANDIDATE__a9d01b44.png",".png","RASTER_IMAGE","ICON_IMAGE_LIBRARY","68.8","347","106","SIZE_347x106","ffefe4e4a7fff0e7","VH_ffefe4e4a7fff0e7","RASTER_AVERAGE_HASH_8X8","18E1D284FB9F1477DBC02F04C5AE705D690D17112BE214E7A57C7B882EEE282D","SHA_DUP_0144","True","False","True","2025-12-11 16:38:56","EXACT_DUPLICATE_REVIEW"
"VAP_AST_009706","page36_img1_429BBA0E14__DELETE_CANDIDATE__718c4cab.png","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\ASSETS\SCOPE_COPY\VeritasIntelligenceAnalytics\icon base\_suffix_duplicate_delete_candidates\PNG_MISC_STYLE_UNKNOWN_SIZE\page36_img1_429BBA0E14__DELETE_CANDIDATE__718c4cab.png",".png","RASTER_IMAGE","ICON_IMAGE_LIBRARY","1436.55","960","720","SIZE_960x720","ff003f3f7ffe0000","VH_ff003f3f7ffe0000","RASTER_AVERAGE_HASH_8X8","429BBA0E146782138E88488A84B6D21C797F29A2F89A3B2288EA354C9BEA50D3","SHA_DUP_0381","True","False","True","2025-12-11 16:39:00","EXACT_DUPLICATE_REVIEW"
"VAP_AST_009707","page37_img1__DELETE_CANDIDATE__38f90286.png","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\ASSETS\SCOPE_COPY\VeritasIntelligenceAnalytics\icon base\_suffix_duplicate_delete_candidates\PNG_MISC_STYLE_UNKNOWN_SIZE\page37_img1__DELETE_CANDIDATE__38f90286.png",".png","RASTER_IMAGE","ICON_IMAGE_LIBRARY","68.8","347","106","SIZE_347x106","ffefe4e4a7fff0e7","VH_ffefe4e4a7fff0e7","RASTER_AVERAGE_HASH_8X8","18E1D284FB9F1477DBC02F04C5AE705D690D17112BE214E7A57C7B882EEE282D","SHA_DUP_0144","True","False","True","2025-12-11 16:38:56","EXACT_DUPLICATE_REVIEW"
"VAP_AST_009708","page37_img1_9C938FA2B4__DELETE_CANDIDATE__c36ad3b2.png","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\ASSETS\SCOPE_COPY\VeritasIntelligenceAnalytics\icon base\_suffix_duplicate_delete_candidates\PNG_MISC_STYLE_UNKNOWN_SIZE\page37_img1_9C938FA2B4__DELETE_CANDIDATE__c36ad3b2.png",".png","RASTER_IMAGE","ICON_IMAGE_LIBRARY","1103.78","1224","592","SIZE_1224x592","bf1d181bbdbc381f","VH_bf1d181bbdbc381f","RASTER_AVERAGE_HASH_8X8","9C938FA2B40C91702D4C3513BEFD83A9E948E7DF4B8F80C97305443E2C62C62D","SHA_DUP_0872","True","False","True","2025-12-11 16:39:00","EXACT_DUPLICATE_REVIEW"
"VAP_AST_009709","page38_img3_560F3CCF69__DELETE_CANDIDATE__def70dbc.png","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\ASSETS\SCOPE_COPY\VeritasIntelligenceAnalytics\icon base\_suffix_duplicate_delete_candidates\PNG_MISC_STYLE_UNKNOWN_SIZE\page38_img3_560F3CCF69__DELETE_CANDIDATE__def70dbc.png",".png","RASTER_IMAGE","ICON_IMAGE_LIBRARY","9.2","941","510","SIZE_941x510","ffe4242424243cfc","VH_ffe4242424243cfc","RASTER_AVERAGE_HASH_8X8","560F3CCF690D85D0390642FF2ECD3575741E6D035475E30C3F1773ACDFD79993","SHA_DUP_0488","True","False","True","2025-12-11 16:38:56","EXACT_DUPLICATE_REVIEW"
