"ID","Role","ProjectHint","FileName","BaseName","Extension","RelativePath","FullPath","FileUri","SizeBytes","SizeKB","Sha256","ShaShort","SameSizeGroup","SameShaGroup","SameSourceGroup","GroupType","ModifiedAt","Status"
"ICON_000791","File / Export","Shared","page24_img5__DUP__5BC0FF6884.png","page24_img5__dup",".png","_duplicates_review\PNG_MISC_STYLE_UNKNOWN_SIZE\page24_img5__DUP__5BC0FF6884.png","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\ASSETS\ICON_BASE_MANAGED\_duplicates_review\PNG_MISC_STYLE_UNKNOWN_SIZE\page24_img5__DUP__5BC0FF6884.png","file:///C:/Users/tonyk/Downloads/VeritasIntelligenceAnalytics/functional%20modules/VAP/ASSETS/ICON_BASE_MANAGED/_duplicates_review/PNG_MISC_STYLE_UNKNOWN_SIZE/page24_img5__DUP__5BC0FF6884.png","47006","45.9","5BC0FF6884C189513EA863C6C32EBFC5939D4ADB316131C81DE94CEDA3343FA4","5BC0FF6884C1","","","","Unique","2025-12-11 16:38:56","OK"
"ICON_000792","File / Export","Shared","page24_img6__DUP__D7665D4EB2.png","page24_img6__dup",".png","_duplicates_review\PNG_MISC_STYLE_UNKNOWN_SIZE\page24_img6__DUP__D7665D4EB2.png","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\ASSETS\ICON_BASE_MANAGED\_duplicates_review\PNG_MISC_STYLE_UNKNOWN_SIZE\page24_img6__DUP__D7665D4EB2.png","file:///C:/Users/tonyk/Downloads/VeritasIntelligenceAnalytics/functional%20modules/VAP/ASSETS/ICON_BASE_MANAGED/_duplicates_review/PNG_MISC_STYLE_UNKNOWN_SIZE/page24_img6__DUP__D7665D4EB2.png","12709","12.41","D7665D4EB2145E6600BCA12E13FDE2E6493154C7B4733BF7BE758C8315616E39","D7665D4EB214","","","","Unique","2025-12-11 16:38:56","OK"
"ICON_000793","File / Export","Shared","page24_img7__DUP__4CF0B017F2.png","page24_img7__dup",".png","_duplicates_review\PNG_MISC_STYLE_UNKNOWN_SIZE\page24_img7__DUP__4CF0B017F2.png","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\ASSETS\ICON_BASE_MANAGED\_duplicates_review\PNG_MISC_STYLE_UNKNOWN_SIZE\page24_img7__DUP__4CF0B017F2.png","file:///C:/Users/tonyk/Downloads/VeritasIntelligenceAnalytics/functional%20modules/VAP/ASSETS/ICON_BASE_MANAGED/_duplicates_review/PNG_MISC_STYLE_UNKNOWN_SIZE/page24_img7__DUP__4CF0B017F2.png","2944054","2875.05","4CF0B017F2394E349A5EA413814E2FA7EFB85A02501EFCF858B44E0E6BA3CC57","4CF0B017F239","","","","Unique","2025-12-11 16:38:56","OK"
"ICON_000794","File / Export","Shared","page24_img8__DUP__0CE22E6D5C.png","page24_img8__dup",".png","_duplicates_review\PNG_MISC_STYLE_UNKNOWN_SIZE\page24_img8__DUP__0CE22E6D5C.png","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\ASSETS\ICON_BASE_MANAGED\_duplicates_review\PNG_MISC_STYLE_UNKNOWN_SIZE\page24_img8__DUP__0CE22E6D5C.png","file:///C:/Users/tonyk/Downloads/VeritasIntelligenceAnalytics/functional%20modules/VAP/ASSETS/ICON_BASE_MANAGED/_duplicates_review/PNG_MISC_STYLE_UNKNOWN_SIZE/page24_img8__DUP__0CE22E6D5C.png","40491","39.54","0CE22E6D5C95B653C387B4CC32F0ABC90AC70A895516F741BA10555414D90596","0CE22E6D5C95","","","","Unique","2025-12-11 16:38:56","OK"
"ICON_000795","File / Export","Shared","page24_img9__DUP__99D1A4313F.png","page24_img9__dup",".png","_duplicates_review\PNG_MISC_STYLE_UNKNOWN_SIZE\page24_img9__DUP__99D1A4313F.png","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\ASSETS\ICON_BASE_MANAGED\_duplicates_review\PNG_MISC_STYLE_UNKNOWN_SIZE\page24_img9__DUP__99D1A4313F.png","file:///C:/Users/tonyk/Downloads/VeritasIntelligenceAnalytics/functional%20modules/VAP/ASSETS/ICON_BASE_MANAGED/_duplicates_review/PNG_MISC_STYLE_UNKNOWN_SIZE/page24_img9__DUP__99D1A4313F.png","158026","154.32","99D1A4313FDC81016F07BB27686634D67D06B6A1E75FFE176A0EE0C466C98CCA","99D1A4313FDC","","","","Unique","2025-12-11 16:38:56","OK"
"ICON_000796","File / Export","Shared","page25_img1__DUP__36F8AF96C8.png","page25_img1__dup",".png","_duplicates_review\PNG_MISC_STYLE_UNKNOWN_SIZE\page25_img1__DUP__36F8AF96C8.png","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\ASSETS\ICON_BASE_MANAGED\_duplicates_review\PNG_MISC_STYLE_UNKNOWN_SIZE\page25_img1__DUP__36F8AF96C8.png","file:///C:/Users/tonyk/Downloads/VeritasIntelligenceAnalytics/functional%20modules/VAP/ASSETS/ICON_BASE_MANAGED/_duplicates_review/PNG_MISC_STYLE_UNKNOWN_SIZE/page25_img1__DUP__36F8AF96C8.png","23599","23.05","36F8AF96C8B9E24B22A49B48BAA3432F250819C4074842645557F5724AC6AD3C","36F8AF96C8B9","","","","Unique","2025-12-11 16:39:00","OK"
"ICON_000797","File / Export","Shared","page25_img2__DUP__D66E44614C.png","page25_img2__dup",".png","_duplicates_review\PNG_MISC_STYLE_UNKNOWN_SIZE\page25_img2__DUP__D66E44614C.png","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\ASSETS\ICON_BASE_MANAGED\_duplicates_review\PNG_MISC_STYLE_UNKNOWN_SIZE\page25_img2__DUP__D66E44614C.png","file:///C:/Users/tonyk/Downloads/VeritasIntelligenceAnalytics/functional%20modules/VAP/ASSETS/ICON_BASE_MANAGED/_duplicates_review/PNG_MISC_STYLE_UNKNOWN_SIZE/page25_img2__DUP__D66E44614C.png","3332","3.25","D66E44614C1C2BBBA583D2219CFA114C1E32BED34F7D6B03C92BD0BDD831E018","D66E44614C1C","","","SRC_page25_img2__dup","Same Source","2025-12-11 16:39:00","OK"
"ICON_000798","File / Export","Shared","page25_img2__DUP__EE5CDAB82A.png","page25_img2__dup",".png","_duplicates_review\PNG_MISC_STYLE_UNKNOWN_SIZE\page25_img2__DUP__EE5CDAB82A.png","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\ASSETS\ICON_BASE_MANAGED\_duplicates_review\PNG_MISC_STYLE_UNKNOWN_SIZE\page25_img2__DUP__EE5CDAB82A.png","file:///C:/Users/tonyk/Downloads/VeritasIntelligenceAnalytics/functional%20modules/VAP/ASSETS/ICON_BASE_MANAGED/_duplicates_review/PNG_MISC_STYLE_UNKNOWN_SIZE/page25_img2__DUP__EE5CDAB82A.png","372243","363.52","EE5CDAB82AC481E420EA45D2E838EAECEFC2C0770F3475415FE28723AE61C319","EE5CDAB82AC4","","","SRC_page25_img2__dup","Same Source","2025-12-11 16:39:14","OK"
"ICON_000799","File / Export","Shared","page25_img3__DUP__3153144345.png","page25_img3__dup",".png","_duplicates_review\PNG_MISC_STYLE_UNKNOWN_SIZE\page25_img3__DUP__3153144345.png","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\ASSETS\ICON_BASE_MANAGED\_duplicates_review\PNG_MISC_STYLE_UNKNOWN_SIZE\page25_img3__DUP__3153144345.png","file:///C:/Users/tonyk/Downloads/VeritasIntelligenceAnalytics/functional%20modules/VAP/ASSETS/ICON_BASE_MANAGED/_duplicates_review/PNG_MISC_STYLE_UNKNOWN_SIZE/page25_img3__DUP__3153144345.png","5067","4.95","31531443458CF84CF106C5C034F212DAC22F80E1DBDB702BDD77CDD73ADBC357","31531443458C","","","SRC_page25_img3__dup","Same Source","2025-12-11 16:39:00","OK"
"ICON_000800","File / Export","Shared","page25_img3__DUP__4F0FE8901C.png","page25_img3__dup",".png","_duplicates_review\PNG_MISC_STYLE_UNKNOWN_SIZE\page25_img3__DUP__4F0FE8901C.png","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\ASSETS\ICON_BASE_MANAGED\_duplicates_review\PNG_MISC_STYLE_UNKNOWN_SIZE\page25_img3__DUP__4F0FE8901C.png","file:///C:/Users/tonyk/Downloads/VeritasIntelligenceAnalytics/functional%20modules/VAP/ASSETS/ICON_BASE_MANAGED/_duplicates_review/PNG_MISC_STYLE_UNKNOWN_SIZE/page25_img3__DUP__4F0FE8901C.png","53075","51.83","4F0FE8901C2161E8733DE9F80CA09ACF7E01B24BB1B33626C6C3F610D0FCF6F8","4F0FE8901C21","","","SRC_page25_img3__dup","Same Source","2025-12-11 16:39:14","OK"
"ICON_000801","File / Export","Shared","page25_img4__DUP__447E4C089A.png","page25_img4__dup",".png","_duplicates_review\PNG_MISC_STYLE_UNKNOWN_SIZE\page25_img4__DUP__447E4C089A.png","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\ASSETS\ICON_BASE_MANAGED\_duplicates_review\PNG_MISC_STYLE_UNKNOWN_SIZE\page25_img4__DUP__447E4C089A.png","file:///C:/Users/tonyk/Downloads/VeritasIntelligenceAnalytics/functional%20modules/VAP/ASSETS/ICON_BASE_MANAGED/_duplicates_review/PNG_MISC_STYLE_UNKNOWN_SIZE/page25_img4__DUP__447E4C089A.png","22831","22.3","447E4C089A4347EA42A4B28EB05E519B15EE0B2C53EEF74ECE907A89938194CE","447E4C089A43","","","SRC_page25_img4__dup","Same Source","2025-12-11 16:39:14","OK"
"ICON_000802","File / Export","Shared","page25_img4__DUP__D8CBE2E8CE.png","page25_img4__dup",".png","_duplicates_review\PNG_MISC_STYLE_UNKNOWN_SIZE\page25_img4__DUP__D8CBE2E8CE.png","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\ASSETS\ICON_BASE_MANAGED\_duplicates_review\PNG_MISC_STYLE_UNKNOWN_SIZE\page25_img4__DUP__D8CBE2E8CE.png","file:///C:/Users/tonyk/Downloads/VeritasIntelligenceAnalytics/functional%20modules/VAP/ASSETS/ICON_BASE_MANAGED/_duplicates_review/PNG_MISC_STYLE_UNKNOWN_SIZE/page25_img4__DUP__D8CBE2E8CE.png","1467","1.43","D8CBE2E8CEBCBD3BBEF2F4F59BBCD5D193B7E8CC9A9B0ACBA3EAD338B573CA5A","D8CBE2E8CEBC","","","SRC_page25_img4__dup","Same Source","2025-12-11 16:39:00","OK"
"ICON_000803","File / Export","Shared","page25_img5__DUP__33F56DC850.png","page25_img5__dup",".png","_duplicates_review\PNG_MISC_STYLE_UNKNOWN_SIZE\page25_img5__DUP__33F56DC850.png","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\ASSETS\ICON_BASE_MANAGED\_duplicates_review\PNG_MISC_STYLE_UNKNOWN_SIZE\page25_img5__DUP__33F56DC850.png","file:///C:/Users/tonyk/Downloads/VeritasIntelligenceAnalytics/functional%20modules/VAP/ASSETS/ICON_BASE_MANAGED/_duplicates_review/PNG_MISC_STYLE_UNKNOWN_SIZE/page25_img5__DUP__33F56DC850.png","3380","3.3","33F56DC850B465892DE808B84F9C188D578FBAE90B177F9FE8F17FAAF5587809","33F56DC850B4","","","","Unique","2025-12-11 16:39:00","OK"
"ICON_000804","File / Export","Shared","page28_img5__DUP__EF504DCC77.png","page28_img5__dup",".png","_duplicates_review\PNG_MISC_STYLE_UNKNOWN_SIZE\page28_img5__DUP__EF504DCC77.png","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\ASSETS\ICON_BASE_MANAGED\_duplicates_review\PNG_MISC_STYLE_UNKNOWN_SIZE\page28_img5__DUP__EF504DCC77.png","file:///C:/Users/tonyk/Downloads/VeritasIntelligenceAnalytics/functional%20modules/VAP/ASSETS/ICON_BASE_MANAGED/_duplicates_review/PNG_MISC_STYLE_UNKNOWN_SIZE/page28_img5__DUP__EF504DCC77.png","15743","15.37","EF504DCC77105D0C2D97459DBC6E3375159411CF25863DBFB806A637882CAAA0","EF504DCC7710","","","","Unique","2025-12-11 16:38:56","OK"
"ICON_000805","File / Export","Shared","page28_img6__DUP__156B0E2191.png","page28_img6__dup",".png","_duplicates_review\PNG_MISC_STYLE_UNKNOWN_SIZE\page28_img6__DUP__156B0E2191.png","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\ASSETS\ICON_BASE_MANAGED\_duplicates_review\PNG_MISC_STYLE_UNKNOWN_SIZE\page28_img6__DUP__156B0E2191.png","file:///C:/Users/tonyk/Downloads/VeritasIntelligenceAnalytics/functional%20modules/VAP/ASSETS/ICON_BASE_MANAGED/_duplicates_review/PNG_MISC_STYLE_UNKNOWN_SIZE/page28_img6__DUP__156B0E2191.png","1863","1.82","156B0E2191509A61AF516F79091FDF36B0299214908D3840924A684E727A63B6","156B0E219150","","","","Unique","2025-12-11 16:38:56","OK"
"ICON_000806","File / Export","Shared","page28_img7__DUP__7CE7C9F26A.png","page28_img7__dup",".png","_duplicates_review\PNG_MISC_STYLE_UNKNOWN_SIZE\page28_img7__DUP__7CE7C9F26A.png","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\ASSETS\ICON_BASE_MANAGED\_duplicates_review\PNG_MISC_STYLE_UNKNOWN_SIZE\page28_img7__DUP__7CE7C9F26A.png","file:///C:/Users/tonyk/Downloads/VeritasIntelligenceAnalytics/functional%20modules/VAP/ASSETS/ICON_BASE_MANAGED/_duplicates_review/PNG_MISC_STYLE_UNKNOWN_SIZE/page28_img7__DUP__7CE7C9F26A.png","2206","2.15","7CE7C9F26A86C461D4ED433B496AEF8B5019CAC0E52FE6BBDD339AC6F99C9AB1","7CE7C9F26A86","","","","Unique","2025-12-11 16:38:56","OK"
"ICON_000807","File / Export","Shared","page29_img1__DUP__959E1B292C.png","page29_img1__dup",".png","_duplicates_review\PNG_MISC_STYLE_UNKNOWN_SIZE\page29_img1__DUP__959E1B292C.png","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\ASSETS\ICON_BASE_MANAGED\_duplicates_review\PNG_MISC_STYLE_UNKNOWN_SIZE\page29_img1__DUP__959E1B292C.png","file:///C:/Users/tonyk/Downloads/VeritasIntelligenceAnalytics/functional%20modules/VAP/ASSETS/ICON_BASE_MANAGED/_duplicates_review/PNG_MISC_STYLE_UNKNOWN_SIZE/page29_img1__DUP__959E1B292C.png","103185","100.77","959E1B292C263A3F00AB125AD07C83D00B06A0BCCDEBCF8E605808B72A553425","959E1B292C26","","","","Unique","2025-12-11 16:39:00","OK"
"ICON_000808","File / Export","Shared","page3_img1__DUP__3045F759D5.png","page3_img1__dup",".png","_duplicates_review\PNG_MISC_STYLE_UNKNOWN_SIZE\page3_img1__DUP__3045F759D5.png","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\ASSETS\ICON_BASE_MANAGED\_duplicates_review\PNG_MISC_STYLE_UNKNOWN_SIZE\page3_img1__DUP__3045F759D5.png","file:///C:/Users/tonyk/Downloads/VeritasIntelligenceAnalytics/functional%20modules/VAP/ASSETS/ICON_BASE_MANAGED/_duplicates_review/PNG_MISC_STYLE_UNKNOWN_SIZE/page3_img1__DUP__3045F759D5.png","21785","21.27","3045F759D530BE9DAFA487F79161C8BD5E1072A6E8BB7E70660C9BA74A95ACDD","3045F759D530","","","SRC_page3_img1__dup","Same Source","2025-12-11 16:38:02","OK"
"ICON_000809","File / Export","Shared","page3_img1__DUP__4DC98FE5A5.png","page3_img1__dup",".png","_duplicates_review\PNG_MISC_STYLE_UNKNOWN_SIZE\page3_img1__DUP__4DC98FE5A5.png","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\ASSETS\ICON_BASE_MANAGED\_duplicates_review\PNG_MISC_STYLE_UNKNOWN_SIZE\page3_img1__DUP__4DC98FE5A5.png","file:///C:/Users/tonyk/Downloads/VeritasIntelligenceAnalytics/functional%20modules/VAP/ASSETS/ICON_BASE_MANAGED/_duplicates_review/PNG_MISC_STYLE_UNKNOWN_SIZE/page3_img1__DUP__4DC98FE5A5.png","9015","8.8","4DC98FE5A5DF77156559F8067CF676A53C5322A3DCA33FD143F176EA9667A8E4","4DC98FE5A5DF","","","SRC_page3_img1__dup","Same Source","2025-12-11 16:37:58","OK"
"ICON_000810","File / Export","Shared","page3_img1__DUP__734EA0404F.png","page3_img1__dup",".png","_duplicates_review\PNG_MISC_STYLE_UNKNOWN_SIZE\page3_img1__DUP__734EA0404F.png","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\ASSETS\ICON_BASE_MANAGED\_duplicates_review\PNG_MISC_STYLE_UNKNOWN_SIZE\page3_img1__DUP__734EA0404F.png","file:///C:/Users/tonyk/Downloads/VeritasIntelligenceAnalytics/functional%20modules/VAP/ASSETS/ICON_BASE_MANAGED/_duplicates_review/PNG_MISC_STYLE_UNKNOWN_SIZE/page3_img1__DUP__734EA0404F.png","951627","929.32","734EA0404F8A8AA2C55AA0BADAB83C4BC1F106719F08781FCA583A7419D8FB3F","734EA0404F8A","","","SRC_page3_img1__dup","Same Source","2025-12-11 16:39:00","OK"
"ICON_000811","File / Export","Shared","page3_img1__DUP__E75EC488D1.png","page3_img1__dup",".png","_duplicates_review\PNG_MISC_STYLE_UNKNOWN_SIZE\page3_img1__DUP__E75EC488D1.png","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\ASSETS\ICON_BASE_MANAGED\_duplicates_review\PNG_MISC_STYLE_UNKNOWN_SIZE\page3_img1__DUP__E75EC488D1.png","file:///C:/Users/tonyk/Downloads/VeritasIntelligenceAnalytics/functional%20modules/VAP/ASSETS/ICON_BASE_MANAGED/_duplicates_review/PNG_MISC_STYLE_UNKNOWN_SIZE/page3_img1__DUP__E75EC488D1.png","16144","15.77","E75EC488D13006BB62286F9B79DDC72468CE8A59E4E39E0633DC1DFB0D690129","E75EC488D130","","","SRC_page3_img1__dup","Same Source","2025-12-11 16:37:54","OK"
"ICON_000812","File / Export","Shared","page3_img1__DUP__F812B0C584.png","page3_img1__dup",".png","_duplicates_review\PNG_MISC_STYLE_UNKNOWN_SIZE\page3_img1__DUP__F812B0C584.png","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\ASSETS\ICON_BASE_MANAGED\_duplicates_review\PNG_MISC_STYLE_UNKNOWN_SIZE\page3_img1__DUP__F812B0C584.png","file:///C:/Users/tonyk/Downloads/VeritasIntelligenceAnalytics/functional%20modules/VAP/ASSETS/ICON_BASE_MANAGED/_duplicates_review/PNG_MISC_STYLE_UNKNOWN_SIZE/page3_img1__DUP__F812B0C584.png","8423","8.23","F812B0C584FF407F2EE71E76499BEFD039850D3BE2B2166E7DC809F290A37A3F","F812B0C584FF","","","SRC_page3_img1__dup","Same Source","2025-12-11 16:38:42","OK"
"ICON_000813","File / Export","Shared","page3_img10__DUP__6F70E64396.png","page3_img10__dup",".png","_duplicates_review\PNG_MISC_STYLE_UNKNOWN_SIZE\page3_img10__DUP__6F70E64396.png","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\ASSETS\ICON_BASE_MANAGED\_duplicates_review\PNG_MISC_STYLE_UNKNOWN_SIZE\page3_img10__DUP__6F70E64396.png","file:///C:/Users/tonyk/Downloads/VeritasIntelligenceAnalytics/functional%20modules/VAP/ASSETS/ICON_BASE_MANAGED/_duplicates_review/PNG_MISC_STYLE_UNKNOWN_SIZE/page3_img10__DUP__6F70E64396.png","6446","6.29","6F70E64396FFC0FE8294FC1B699875664BD9170F7A0C9CF580E87C978CBF5074","6F70E64396FF","","","","Unique","2025-12-11 16:38:46","OK"
"ICON_000814","File / Export","Shared","page3_img11__DUP__5905DB7F96.png","page3_img11__dup",".png","_duplicates_review\PNG_MISC_STYLE_UNKNOWN_SIZE\page3_img11__DUP__5905DB7F96.png","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\ASSETS\ICON_BASE_MANAGED\_duplicates_review\PNG_MISC_STYLE_UNKNOWN_SIZE\page3_img11__DUP__5905DB7F96.png","file:///C:/Users/tonyk/Downloads/VeritasIntelligenceAnalytics/functional%20modules/VAP/ASSETS/ICON_BASE_MANAGED/_duplicates_review/PNG_MISC_STYLE_UNKNOWN_SIZE/page3_img11__DUP__5905DB7F96.png","3996","3.9","5905DB7F965D0C7E7D7717F307AFE30D1B8BF9FFBB52B2B6B4604C00A2CBA484","5905DB7F965D","","","","Unique","2025-12-11 16:38:46","OK"
"ICON_000815","File / Export","Shared","page3_img2__DUP__2A9CFEB70F.png","page3_img2__dup",".png","_duplicates_review\PNG_MISC_STYLE_UNKNOWN_SIZE\page3_img2__DUP__2A9CFEB70F.png","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\ASSETS\ICON_BASE_MANAGED\_duplicates_review\PNG_MISC_STYLE_UNKNOWN_SIZE\page3_img2__DUP__2A9CFEB70F.png","file:///C:/Users/tonyk/Downloads/VeritasIntelligenceAnalytics/functional%20modules/VAP/ASSETS/ICON_BASE_MANAGED/_duplicates_review/PNG_MISC_STYLE_UNKNOWN_SIZE/page3_img2__DUP__2A9CFEB70F.png","87387","85.34","2A9CFEB70FFEE6634F3D7A4CE8289453B6CBEACD3970D1BFD3113D350218FE24","2A9CFEB70FFE","","","SRC_page3_img2__dup","Same Source","2025-12-11 16:37:48","OK"
"ICON_000816","File / Export","Shared","page3_img2__DUP__3C55121848.png","page3_img2__dup",".png","_duplicates_review\PNG_MISC_STYLE_UNKNOWN_SIZE\page3_img2__DUP__3C55121848.png","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\ASSETS\ICON_BASE_MANAGED\_duplicates_review\PNG_MISC_STYLE_UNKNOWN_SIZE\page3_img2__DUP__3C55121848.png","file:///C:/Users/tonyk/Downloads/VeritasIntelligenceAnalytics/functional%20modules/VAP/ASSETS/ICON_BASE_MANAGED/_duplicates_review/PNG_MISC_STYLE_UNKNOWN_SIZE/page3_img2__DUP__3C55121848.png","33908","33.11","3C55121848915DC3F836E8CCAD826D7002578D7286175F20B8A1AD42399902DD","3C5512184891","","","SRC_page3_img2__dup","Same Source","2025-12-11 16:38:42","OK"
"ICON_000817","File / Export","Shared","page3_img2__DUP__5F6E4B5DAF.png","page3_img2__dup",".png","_duplicates_review\PNG_MISC_STYLE_UNKNOWN_SIZE\page3_img2__DUP__5F6E4B5DAF.png","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\ASSETS\ICON_BASE_MANAGED\_duplicates_review\PNG_MISC_STYLE_UNKNOWN_SIZE\page3_img2__DUP__5F6E4B5DAF.png","file:///C:/Users/tonyk/Downloads/VeritasIntelligenceAnalytics/functional%20modules/VAP/ASSETS/ICON_BASE_MANAGED/_duplicates_review/PNG_MISC_STYLE_UNKNOWN_SIZE/page3_img2__DUP__5F6E4B5DAF.png","15550","15.19","5F6E4B5DAF109414A75C98D608ED879167DF2EACE688803E7DFC99C460A2022F","5F6E4B5DAF10","","","SRC_page3_img2__dup","Same Source","2025-12-11 16:37:54","OK"
"ICON_000818","File / Export","Shared","page3_img2__DUP__87C7E93CC2.png","page3_img2__dup",".png","_duplicates_review\PNG_MISC_STYLE_UNKNOWN_SIZE\page3_img2__DUP__87C7E93CC2.png","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\ASSETS\ICON_BASE_MANAGED\_duplicates_review\PNG_MISC_STYLE_UNKNOWN_SIZE\page3_img2__DUP__87C7E93CC2.png","file:///C:/Users/tonyk/Downloads/VeritasIntelligenceAnalytics/functional%20modules/VAP/ASSETS/ICON_BASE_MANAGED/_duplicates_review/PNG_MISC_STYLE_UNKNOWN_SIZE/page3_img2__DUP__87C7E93CC2.png","106706","104.21","87C7E93CC2FA3C354AD2A9DEB7AA09B68AD521019E953E48CE446DA271A15CED","87C7E93CC2FA","","","SRC_page3_img2__dup","Same Source","2025-12-11 16:38:02","OK"
"ICON_000819","File / Export","Shared","page3_img2__DUP__8B6A97BA0D.png","page3_img2__dup",".png","_duplicates_review\PNG_MISC_STYLE_UNKNOWN_SIZE\page3_img2__DUP__8B6A97BA0D.png","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\ASSETS\ICON_BASE_MANAGED\_duplicates_review\PNG_MISC_STYLE_UNKNOWN_SIZE\page3_img2__DUP__8B6A97BA0D.png","file:///C:/Users/tonyk/Downloads/VeritasIntelligenceAnalytics/functional%20modules/VAP/ASSETS/ICON_BASE_MANAGED/_duplicates_review/PNG_MISC_STYLE_UNKNOWN_SIZE/page3_img2__DUP__8B6A97BA0D.png","203971","199.19","8B6A97BA0D22DA7F78911841EF27283CD2C89ADD2DF298913D3C1AA45E48FFEA","8B6A97BA0D22","","","SRC_page3_img2__dup","Same Source","2025-12-11 16:39:08","OK"
"ICON_000820","File / Export","Shared","page3_img2__DUP__8F46F8D2C0.png","page3_img2__dup",".png","_duplicates_review\PNG_MISC_STYLE_UNKNOWN_SIZE\page3_img2__DUP__8F46F8D2C0.png","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\ASSETS\ICON_BASE_MANAGED\_duplicates_review\PNG_MISC_STYLE_UNKNOWN_SIZE\page3_img2__DUP__8F46F8D2C0.png","file:///C:/Users/tonyk/Downloads/VeritasIntelligenceAnalytics/functional%20modules/VAP/ASSETS/ICON_BASE_MANAGED/_duplicates_review/PNG_MISC_STYLE_UNKNOWN_SIZE/page3_img2__DUP__8F46F8D2C0.png","141366","138.05","8F46F8D2C039DD1672D0DF5440523F8CEBA010B34C201DC550B852FBE6BA1105","8F46F8D2C039","","","SRC_page3_img2__dup","Same Source","2025-12-11 16:37:58","OK"
"ICON_000821","File / Export","Shared","page3_img2__DUP__9718B23816.png","page3_img2__dup",".png","_duplicates_review\PNG_MISC_STYLE_UNKNOWN_SIZE\page3_img2__DUP__9718B23816.png","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\ASSETS\ICON_BASE_MANAGED\_duplicates_review\PNG_MISC_STYLE_UNKNOWN_SIZE\page3_img2__DUP__9718B23816.png","file:///C:/Users/tonyk/Downloads/VeritasIntelligenceAnalytics/functional%20modules/VAP/ASSETS/ICON_BASE_MANAGED/_duplicates_review/PNG_MISC_STYLE_UNKNOWN_SIZE/page3_img2__DUP__9718B23816.png","35949","35.11","9718B238169D85F8F00CC62FAC762B9EE51D5A19E6ABD84EC1C1BFC71C1361D6","9718B238169D","","","SRC_page3_img2__dup","Same Source","2025-12-11 16:37:48","OK"
"ICON_000822","File / Export","Shared","page3_img2__DUP__EFBCA24860.png","page3_img2__dup",".png","_duplicates_review\PNG_MISC_STYLE_UNKNOWN_SIZE\page3_img2__DUP__EFBCA24860.png","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\ASSETS\ICON_BASE_MANAGED\_duplicates_review\PNG_MISC_STYLE_UNKNOWN_SIZE\page3_img2__DUP__EFBCA24860.png","file:///C:/Users/tonyk/Downloads/VeritasIntelligenceAnalytics/functional%20modules/VAP/ASSETS/ICON_BASE_MANAGED/_duplicates_review/PNG_MISC_STYLE_UNKNOWN_SIZE/page3_img2__DUP__EFBCA24860.png","409744","400.14","EFBCA24860269CFBED5208B471496F5BC0243A271B4CDEC1548D22B24DA6936C","EFBCA2486026","","","SRC_page3_img2__dup","Same Source","2025-12-11 16:37:50","OK"
