"FileID","RelativePath","FullPath","FileName","Extension","Role","SizeBytes","SizeKB","Sha256","ModifiedAt","Status"
"VAP_FILE_008498","ASSETS\SCOPE_COPY\VeritasIntelligenceAnalytics\icon base\_duplicates_review\PNG_MISC_STYLE_UNKNOWN_SIZE\page9_img6__DUP__C3C0DE948A.png","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\ASSETS\SCOPE_COPY\VeritasIntelligenceAnalytics\icon base\_duplicates_review\PNG_MISC_STYLE_UNKNOWN_SIZE\page9_img6__DUP__C3C0DE948A.png","page9_img6__DUP__C3C0DE948A.png",".png","IMAGE_OR_ICON","118","0.12","C3C0DE948A83D9B4A1D7027542040843B69B2040FF6812C8FB3E6B8C3957A3C1","2025-12-11 16:38:36","OK"
"VAP_FILE_008499","ASSETS\SCOPE_COPY\VeritasIntelligenceAnalytics\icon base\_duplicates_review\PNG_MISC_STYLE_UNKNOWN_SIZE\page9_img7__DUP__A4906EB460.png","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\ASSETS\SCOPE_COPY\VeritasIntelligenceAnalytics\icon base\_duplicates_review\PNG_MISC_STYLE_UNKNOWN_SIZE\page9_img7__DUP__A4906EB460.png","page9_img7__DUP__A4906EB460.png",".png","IMAGE_OR_ICON","69718","68.08","A4906EB460329446211BE2AC6AED6FE7AF3F15DF48317285543005C724009B98","2025-12-11 16:38:36","OK"
"VAP_FILE_008500","ASSETS\SCOPE_COPY\VeritasIntelligenceAnalytics\icon base\_duplicates_review\PNG_MISC_STYLE_UNKNOWN_SIZE\page9_img7__DUP__C3C0DE948A.png","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\ASSETS\SCOPE_COPY\VeritasIntelligenceAnalytics\icon base\_duplicates_review\PNG_MISC_STYLE_UNKNOWN_SIZE\page9_img7__DUP__C3C0DE948A.png","page9_img7__DUP__C3C0DE948A.png",".png","IMAGE_OR_ICON","118","0.12","C3C0DE948A83D9B4A1D7027542040843B69B2040FF6812C8FB3E6B8C3957A3C1","2025-12-11 16:38:20","OK"
"VAP_FILE_008501","ASSETS\SCOPE_COPY\VeritasIntelligenceAnalytics\icon base\_duplicates_review\PNG_MISC_STYLE_UNKNOWN_SIZE\page9_img7__DUP__E432C2FD5D.png","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\ASSETS\SCOPE_COPY\VeritasIntelligenceAnalytics\icon base\_duplicates_review\PNG_MISC_STYLE_UNKNOWN_SIZE\page9_img7__DUP__E432C2FD5D.png","page9_img7__DUP__E432C2FD5D.png",".png","IMAGE_OR_ICON","319","0.31","E432C2FD5D6123ACAE46F9BCE0F2522A1FE547D76F70327FA61FA1A563C25541","2025-12-11 16:38:48","OK"
"VAP_FILE_008502","ASSETS\SCOPE_COPY\VeritasIntelligenceAnalytics\icon base\_duplicates_review\PNG_MISC_STYLE_UNKNOWN_SIZE\page9_img8__DUP__7BE76FCCB0.png","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\ASSETS\SCOPE_COPY\VeritasIntelligenceAnalytics\icon base\_duplicates_review\PNG_MISC_STYLE_UNKNOWN_SIZE\page9_img8__DUP__7BE76FCCB0.png","page9_img8__DUP__7BE76FCCB0.png",".png","IMAGE_OR_ICON","505","0.49","7BE76FCCB02EE5DE38642D5C6FAEC1BBF11A7D32BA7C46231A1A49D7C0949312","2025-12-11 16:38:48","OK"
"VAP_FILE_008503","ASSETS\SCOPE_COPY\VeritasIntelligenceAnalytics\icon base\_duplicates_review\PNG_MISC_STYLE_UNKNOWN_SIZE\page9_img8__DUP__BDD9E30993.png","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\ASSETS\SCOPE_COPY\VeritasIntelligenceAnalytics\icon base\_duplicates_review\PNG_MISC_STYLE_UNKNOWN_SIZE\page9_img8__DUP__BDD9E30993.png","page9_img8__DUP__BDD9E30993.png",".png","IMAGE_OR_ICON","106456","103.96","BDD9E3099367A80CB1C046C37CAAB5FE8714B0933DC17876EBF774D6A25A6910","2025-12-11 16:38:36","OK"
"VAP_FILE_008504","ASSETS\SCOPE_COPY\VeritasIntelligenceAnalytics\icon base\_duplicates_review\PNG_MISC_STYLE_UNKNOWN_SIZE\page9_img9__DUP__7BE76FCCB0.png","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\ASSETS\SCOPE_COPY\VeritasIntelligenceAnalytics\icon base\_duplicates_review\PNG_MISC_STYLE_UNKNOWN_SIZE\page9_img9__DUP__7BE76FCCB0.png","page9_img9__DUP__7BE76FCCB0.png",".png","IMAGE_OR_ICON","505","0.49","7BE76FCCB02EE5DE38642D5C6FAEC1BBF11A7D32BA7C46231A1A49D7C0949312","2025-12-11 16:38:48","OK"
"VAP_FILE_008505","ASSETS\SCOPE_COPY\VeritasIntelligenceAnalytics\icon base\_duplicates_review\PNG_MISC_STYLE_UNKNOWN_SIZE\Pay-Per-Click-Icon__DUP__8F458A7A1B.png","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\ASSETS\SCOPE_COPY\VeritasIntelligenceAnalytics\icon base\_duplicates_review\PNG_MISC_STYLE_UNKNOWN_SIZE\Pay-Per-Click-Icon__DUP__8F458A7A1B.png","Pay-Per-Click-Icon__DUP__8F458A7A1B.png",".png","IMAGE_OR_ICON","9262","9.04","8F458A7A1BD5FD81362C65C115CB000C6D7177FEF9886AA999A6E4EB874DE8D7","2026-06-08 21:09:01","OK"
"VAP_FILE_008506","ASSETS\SCOPE_COPY\VeritasIntelligenceAnalytics\icon base\_duplicates_review\PNG_MISC_STYLE_UNKNOWN_SIZE\Pay-Per-Click-Icon_56120DA1FC__DUP__56120DA1FC.png","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\ASSETS\SCOPE_COPY\VeritasIntelligenceAnalytics\icon base\_duplicates_review\PNG_MISC_STYLE_UNKNOWN_SIZE\Pay-Per-Click-Icon_56120DA1FC__DUP__56120DA1FC.png","Pay-Per-Click-Icon_56120DA1FC__DUP__56120DA1FC.png",".png","IMAGE_OR_ICON","22663","22.13","56120DA1FC3148127C53128C795AF3D21EA65A75C8C9FF429A8F5F60FAC5FBC4","2026-06-08 21:09:01","OK"
"VAP_FILE_008507","ASSETS\SCOPE_COPY\VeritasIntelligenceAnalytics\icon base\_duplicates_review\PNG_MISC_STYLE_UNKNOWN_SIZE\Pay-Per-Click-Icon_89C1DB558F__DUP__89C1DB558F.png","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\ASSETS\SCOPE_COPY\VeritasIntelligenceAnalytics\icon base\_duplicates_review\PNG_MISC_STYLE_UNKNOWN_SIZE\Pay-Per-Click-Icon_89C1DB558F__DUP__89C1DB558F.png","Pay-Per-Click-Icon_89C1DB558F__DUP__89C1DB558F.png",".png","IMAGE_OR_ICON","4872","4.76","89C1DB558FDE3DBC1A5A9FBA27E628F0DBFF37FA090F42B12E847CAE8F0C8080","2026-06-08 21:09:02","OK"
"VAP_FILE_008508","ASSETS\SCOPE_COPY\VeritasIntelligenceAnalytics\icon base\_duplicates_review\PNG_MISC_STYLE_UNKNOWN_SIZE\Pay-Per-Click-Icon_CC6E7CA7DE__DUP__CC6E7CA7DE.png","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\ASSETS\SCOPE_COPY\VeritasIntelligenceAnalytics\icon base\_duplicates_review\PNG_MISC_STYLE_UNKNOWN_SIZE\Pay-Per-Click-Icon_CC6E7CA7DE__DUP__CC6E7CA7DE.png","Pay-Per-Click-Icon_CC6E7CA7DE__DUP__CC6E7CA7DE.png",".png","IMAGE_OR_ICON","2766","2.7","CC6E7CA7DE5EBEEAABABA492247700A95C7F144064BF97910B7C36DD6A0AD253","2026-06-08 21:09:02","OK"
"VAP_FILE_008509","ASSETS\SCOPE_COPY\VeritasIntelligenceAnalytics\icon base\_duplicates_review\PNG_MISC_STYLE_UNKNOWN_SIZE\PDF_Image_0__DUP__0E764DC9BD.png","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\ASSETS\SCOPE_COPY\VeritasIntelligenceAnalytics\icon base\_duplicates_review\PNG_MISC_STYLE_UNKNOWN_SIZE\PDF_Image_0__DUP__0E764DC9BD.png","PDF_Image_0__DUP__0E764DC9BD.png",".png","IMAGE_OR_ICON","157435","153.75","0E764DC9BDF411A0532A27F46E247230BD198B2E6AC85158E32BDAEA8FB6BBBB","2025-10-14 13:09:04","OK"
"VAP_FILE_008510","ASSETS\SCOPE_COPY\VeritasIntelligenceAnalytics\icon base\_duplicates_review\PNG_MISC_STYLE_UNKNOWN_SIZE\Places-Optimization-Icon__DUP__97ABDC3C21.png","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\ASSETS\SCOPE_COPY\VeritasIntelligenceAnalytics\icon base\_duplicates_review\PNG_MISC_STYLE_UNKNOWN_SIZE\Places-Optimization-Icon__DUP__97ABDC3C21.png","Places-Optimization-Icon__DUP__97ABDC3C21.png",".png","IMAGE_OR_ICON","4278","4.18","97ABDC3C219F3751BBE065DA590F7CA711162803F124D3224CEFBFBBAEA932F4","2026-06-08 21:09:01","OK"
"VAP_FILE_008511","ASSETS\SCOPE_COPY\VeritasIntelligenceAnalytics\icon base\_duplicates_review\PNG_MISC_STYLE_UNKNOWN_SIZE\Places-Optimization-Icon_8FD8E96D7E__DUP__8FD8E96D7E.png","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\ASSETS\SCOPE_COPY\VeritasIntelligenceAnalytics\icon base\_duplicates_review\PNG_MISC_STYLE_UNKNOWN_SIZE\Places-Optimization-Icon_8FD8E96D7E__DUP__8FD8E96D7E.png","Places-Optimization-Icon_8FD8E96D7E__DUP__8FD8E96D7E.png",".png","IMAGE_OR_ICON","2630","2.57","8FD8E96D7EB26912D974CE147CE6917B050C0BDEBA685DDD08144712A39F2A41","2026-06-08 21:09:02","OK"
"VAP_FILE_008512","ASSETS\SCOPE_COPY\VeritasIntelligenceAnalytics\icon base\_duplicates_review\PNG_MISC_STYLE_UNKNOWN_SIZE\Places-Optimization-Icon_992FF56F99__DUP__992FF56F99.png","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\ASSETS\SCOPE_COPY\VeritasIntelligenceAnalytics\icon base\_duplicates_review\PNG_MISC_STYLE_UNKNOWN_SIZE\Places-Optimization-Icon_992FF56F99__DUP__992FF56F99.png","Places-Optimization-Icon_992FF56F99__DUP__992FF56F99.png",".png","IMAGE_OR_ICON","1727","1.69","992FF56F99DA9BAE6F9F63D59AAB8F09734CB4BF16FF0B67D4F994BE6CF6BB8E","2026-06-08 21:09:02","OK"
"VAP_FILE_008513","ASSETS\SCOPE_COPY\VeritasIntelligenceAnalytics\icon base\_duplicates_review\PNG_MISC_STYLE_UNKNOWN_SIZE\Places-Optimization-Icon_C817C05C4F__DUP__C817C05C4F.png","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\ASSETS\SCOPE_COPY\VeritasIntelligenceAnalytics\icon base\_duplicates_review\PNG_MISC_STYLE_UNKNOWN_SIZE\Places-Optimization-Icon_C817C05C4F__DUP__C817C05C4F.png","Places-Optimization-Icon_C817C05C4F__DUP__C817C05C4F.png",".png","IMAGE_OR_ICON","9584","9.36","C817C05C4F80B40F50DE04F43498A06F35DFFE865F4570F97E32CC06516C2CF2","2026-06-08 21:09:01","OK"
"VAP_FILE_008514","ASSETS\SCOPE_COPY\VeritasIntelligenceAnalytics\icon base\_duplicates_review\PNG_MISC_STYLE_UNKNOWN_SIZE\png-clipart-visual-studio-code-logo-thumbnail-tech-companies-thumbnail__DUP__161284F14C.png","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\ASSETS\SCOPE_COPY\VeritasIntelligenceAnalytics\icon base\_duplicates_review\PNG_MISC_STYLE_UNKNOWN_SIZE\png-clipart-visual-studio-code-logo-thumbnail-tech-companies-thumbnail__DUP__161284F14C.png","png-clipart-visual-studio-code-logo-thumbnail-tech-companies-thumbnail__DUP__161284F14C.png",".png","IMAGE_OR_ICON","4207","4.11","161284F14C58D18DFBAD9B4914BD413DAED0D6FD6189F877F5955295C2929601","2026-03-23 10:30:53","OK"
"VAP_FILE_008515","ASSETS\SCOPE_COPY\VeritasIntelligenceAnalytics\icon base\_duplicates_review\PNG_MISC_STYLE_UNKNOWN_SIZE\Professional-Consultancy-Icon__DUP__7CC8022911.png","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\ASSETS\SCOPE_COPY\VeritasIntelligenceAnalytics\icon base\_duplicates_review\PNG_MISC_STYLE_UNKNOWN_SIZE\Professional-Consultancy-Icon__DUP__7CC8022911.png","Professional-Consultancy-Icon__DUP__7CC8022911.png",".png","IMAGE_OR_ICON","2045","2","7CC80229110F1AF2BA3480231E46C4D41D76CB9EA76EFB584D58359569457D3B","2026-06-08 21:09:01","OK"
"VAP_FILE_008516","ASSETS\SCOPE_COPY\VeritasIntelligenceAnalytics\icon base\_duplicates_review\PNG_MISC_STYLE_UNKNOWN_SIZE\Professional-Consultancy-Icon_7ACC7C78E4__DUP__7ACC7C78E4.png","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\ASSETS\SCOPE_COPY\VeritasIntelligenceAnalytics\icon base\_duplicates_review\PNG_MISC_STYLE_UNKNOWN_SIZE\Professional-Consultancy-Icon_7ACC7C78E4__DUP__7ACC7C78E4.png","Professional-Consultancy-Icon_7ACC7C78E4__DUP__7ACC7C78E4.png",".png","IMAGE_OR_ICON","1599","1.56","7ACC7C78E49E5AD17A19CC457BC6199C00759AD188A143ACA7FAC79E54704AFD","2026-06-08 21:09:02","OK"
"VAP_FILE_008517","ASSETS\SCOPE_COPY\VeritasIntelligenceAnalytics\icon base\_duplicates_review\PNG_MISC_STYLE_UNKNOWN_SIZE\Professional-Consultancy-Icon_A27197D5AA__DUP__A27197D5AA.png","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\ASSETS\SCOPE_COPY\VeritasIntelligenceAnalytics\icon base\_duplicates_review\PNG_MISC_STYLE_UNKNOWN_SIZE\Professional-Consultancy-Icon_A27197D5AA__DUP__A27197D5AA.png","Professional-Consultancy-Icon_A27197D5AA__DUP__A27197D5AA.png",".png","IMAGE_OR_ICON","1272","1.24","A27197D5AA772FE495524BE72B5E62B1A7B73262486FD1C2FBB665BF153BE3ED","2026-06-08 21:09:02","OK"
"VAP_FILE_008518","ASSETS\SCOPE_COPY\VeritasIntelligenceAnalytics\icon base\_duplicates_review\PNG_MISC_STYLE_UNKNOWN_SIZE\Professional-Consultancy-Icon_F191557BA3__DUP__F191557BA3.png","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\ASSETS\SCOPE_COPY\VeritasIntelligenceAnalytics\icon base\_duplicates_review\PNG_MISC_STYLE_UNKNOWN_SIZE\Professional-Consultancy-Icon_F191557BA3__DUP__F191557BA3.png","Professional-Consultancy-Icon_F191557BA3__DUP__F191557BA3.png",".png","IMAGE_OR_ICON","3550","3.47","F191557BA33BCBE5D7E81CF713D20C679DD99379CBB60E535AE266EEA28A5E1A","2026-06-08 21:09:01","OK"
"VAP_FILE_008519","ASSETS\SCOPE_COPY\VeritasIntelligenceAnalytics\icon base\_duplicates_review\PNG_MISC_STYLE_UNKNOWN_SIZE\Real_Scan_2330_Healthy__DUP__F03C046807.png","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\ASSETS\SCOPE_COPY\VeritasIntelligenceAnalytics\icon base\_duplicates_review\PNG_MISC_STYLE_UNKNOWN_SIZE\Real_Scan_2330_Healthy__DUP__F03C046807.png","Real_Scan_2330_Healthy__DUP__F03C046807.png",".png","IMAGE_OR_ICON","71110","69.44","F03C046807D7EAE263267A00EDB08863AF63623B6D1E386F9E92EA31E836D8FA","2025-12-12 00:16:34","OK"
"VAP_FILE_008520","ASSETS\SCOPE_COPY\VeritasIntelligenceAnalytics\icon base\_duplicates_review\PNG_MISC_STYLE_UNKNOWN_SIZE\Real_Scan_9999_Zombie__DUP__B97771AD5C.png","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\ASSETS\SCOPE_COPY\VeritasIntelligenceAnalytics\icon base\_duplicates_review\PNG_MISC_STYLE_UNKNOWN_SIZE\Real_Scan_9999_Zombie__DUP__B97771AD5C.png","Real_Scan_9999_Zombie__DUP__B97771AD5C.png",".png","IMAGE_OR_ICON","71250","69.58","B97771AD5C9113B3E046CAF7A8555B268C168C9D306E56E2F99C0FA92E29DE11","2025-12-12 00:16:34","OK"
"VAP_FILE_008521","ASSETS\SCOPE_COPY\VeritasIntelligenceAnalytics\icon base\_duplicates_review\PNG_MISC_STYLE_UNKNOWN_SIZE\Retina-Ready-Icon__DUP__4504206D8E.png","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\ASSETS\SCOPE_COPY\VeritasIntelligenceAnalytics\icon base\_duplicates_review\PNG_MISC_STYLE_UNKNOWN_SIZE\Retina-Ready-Icon__DUP__4504206D8E.png","Retina-Ready-Icon__DUP__4504206D8E.png",".png","IMAGE_OR_ICON","3620","3.54","4504206D8E9B304269D72A3F61A18E1C9149E9A9CDB0363BEF7029A197CE32C3","2026-06-08 21:09:01","OK"
"VAP_FILE_008522","ASSETS\SCOPE_COPY\VeritasIntelligenceAnalytics\icon base\_duplicates_review\PNG_MISC_STYLE_UNKNOWN_SIZE\Retina-Ready-Icon_75B36F23C6__DUP__75B36F23C6.png","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\ASSETS\SCOPE_COPY\VeritasIntelligenceAnalytics\icon base\_duplicates_review\PNG_MISC_STYLE_UNKNOWN_SIZE\Retina-Ready-Icon_75B36F23C6__DUP__75B36F23C6.png","Retina-Ready-Icon_75B36F23C6__DUP__75B36F23C6.png",".png","IMAGE_OR_ICON","1414","1.38","75B36F23C6A9DEF829CB2935EE0F629B554907EB45266FB28190D1D767EDF57D","2026-06-08 21:09:02","OK"
"VAP_FILE_008523","ASSETS\SCOPE_COPY\VeritasIntelligenceAnalytics\icon base\_duplicates_review\PNG_MISC_STYLE_UNKNOWN_SIZE\Retina-Ready-Icon_A727A865E4__DUP__A727A865E4.png","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\ASSETS\SCOPE_COPY\VeritasIntelligenceAnalytics\icon base\_duplicates_review\PNG_MISC_STYLE_UNKNOWN_SIZE\Retina-Ready-Icon_A727A865E4__DUP__A727A865E4.png","Retina-Ready-Icon_A727A865E4__DUP__A727A865E4.png",".png","IMAGE_OR_ICON","8033","7.84","A727A865E4B7F540C3F852302123C115F0FF832222D0E4F2C7743470815E20B2","2026-06-08 21:09:01","OK"
"VAP_FILE_008524","ASSETS\SCOPE_COPY\VeritasIntelligenceAnalytics\icon base\_duplicates_review\PNG_MISC_STYLE_UNKNOWN_SIZE\Retina-Ready-Icon_FD29591DDB__DUP__FD29591DDB.png","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\ASSETS\SCOPE_COPY\VeritasIntelligenceAnalytics\icon base\_duplicates_review\PNG_MISC_STYLE_UNKNOWN_SIZE\Retina-Ready-Icon_FD29591DDB__DUP__FD29591DDB.png","Retina-Ready-Icon_FD29591DDB__DUP__FD29591DDB.png",".png","IMAGE_OR_ICON","2132","2.08","FD29591DDB60A759F376C14C85B692882D02AB7A236335FBA0D3BE73E5CAF815","2026-06-08 21:09:02","OK"
"VAP_FILE_008525","ASSETS\SCOPE_COPY\VeritasIntelligenceAnalytics\icon base\_duplicates_review\PNG_MISC_STYLE_UNKNOWN_SIZE\Review-Post-Icon__DUP__E6CB937A84.png","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\ASSETS\SCOPE_COPY\VeritasIntelligenceAnalytics\icon base\_duplicates_review\PNG_MISC_STYLE_UNKNOWN_SIZE\Review-Post-Icon__DUP__E6CB937A84.png","Review-Post-Icon__DUP__E6CB937A84.png",".png","IMAGE_OR_ICON","2249","2.2","E6CB937A84A94679014CECC2058BD69BD8D288A0D8A1813E97F7A96D03DA8ADB","2026-06-08 21:09:01","OK"
"VAP_FILE_008526","ASSETS\SCOPE_COPY\VeritasIntelligenceAnalytics\icon base\_duplicates_review\PNG_MISC_STYLE_UNKNOWN_SIZE\Review-Post-Icon_90B28FB71A__DUP__90B28FB71A.png","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\ASSETS\SCOPE_COPY\VeritasIntelligenceAnalytics\icon base\_duplicates_review\PNG_MISC_STYLE_UNKNOWN_SIZE\Review-Post-Icon_90B28FB71A__DUP__90B28FB71A.png","Review-Post-Icon_90B28FB71A__DUP__90B28FB71A.png",".png","IMAGE_OR_ICON","4636","4.53","90B28FB71A4C760F72E4C2149E5037BBEE733EB85AF0312DAFE21617B721FAF3","2026-06-08 21:09:01","OK"
"VAP_FILE_008527","ASSETS\SCOPE_COPY\VeritasIntelligenceAnalytics\icon base\_duplicates_review\PNG_MISC_STYLE_UNKNOWN_SIZE\Review-Post-Icon_E7A737ED8C__DUP__E7A737ED8C.png","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\ASSETS\SCOPE_COPY\VeritasIntelligenceAnalytics\icon base\_duplicates_review\PNG_MISC_STYLE_UNKNOWN_SIZE\Review-Post-Icon_E7A737ED8C__DUP__E7A737ED8C.png","Review-Post-Icon_E7A737ED8C__DUP__E7A737ED8C.png",".png","IMAGE_OR_ICON","1171","1.14","E7A737ED8C06DEF9EA2B87FC6C0CDE73FEC62FB96CFDD00AE35373867010C410","2026-06-08 21:09:02","OK"
"VAP_FILE_008528","ASSETS\SCOPE_COPY\VeritasIntelligenceAnalytics\icon base\_duplicates_review\PNG_MISC_STYLE_UNKNOWN_SIZE\Review-Post-Icon_FB5C770177__DUP__FB5C770177.png","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\ASSETS\SCOPE_COPY\VeritasIntelligenceAnalytics\icon base\_duplicates_review\PNG_MISC_STYLE_UNKNOWN_SIZE\Review-Post-Icon_FB5C770177__DUP__FB5C770177.png","Review-Post-Icon_FB5C770177__DUP__FB5C770177.png",".png","IMAGE_OR_ICON","1442","1.41","FB5C770177F1AF5BDE5296C74FCEC44FEE6714E03B5E53342C09FD5789242CCD","2026-06-08 21:09:02","OK"
"VAP_FILE_008529","ASSETS\SCOPE_COPY\VeritasIntelligenceAnalytics\icon base\_duplicates_review\PNG_MISC_STYLE_UNKNOWN_SIZE\row-1-column-1__DUP__5544B29710.png","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\ASSETS\SCOPE_COPY\VeritasIntelligenceAnalytics\icon base\_duplicates_review\PNG_MISC_STYLE_UNKNOWN_SIZE\row-1-column-1__DUP__5544B29710.png","row-1-column-1__DUP__5544B29710.png",".png","IMAGE_OR_ICON","11949","11.67","5544B297109E8DD8B7C8BBBB21A8A922024E9AFCDEEDAB7620364F0EE4A1BFC3","2026-05-02 14:28:01","OK"
"VAP_FILE_008530","ASSETS\SCOPE_COPY\VeritasIntelligenceAnalytics\icon base\_duplicates_review\PNG_MISC_STYLE_UNKNOWN_SIZE\row-11-column-1__DUP__6DF9C26F59.png","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\ASSETS\SCOPE_COPY\VeritasIntelligenceAnalytics\icon base\_duplicates_review\PNG_MISC_STYLE_UNKNOWN_SIZE\row-11-column-1__DUP__6DF9C26F59.png","row-11-column-1__DUP__6DF9C26F59.png",".png","IMAGE_OR_ICON","41394","40.42","6DF9C26F59211719241A872CD46224850CAB464ACB1EEBD0F288BB5F3A0DE7A9","2026-05-02 14:28:13","OK"
"VAP_FILE_008531","ASSETS\SCOPE_COPY\VeritasIntelligenceAnalytics\icon base\_duplicates_review\PNG_MISC_STYLE_UNKNOWN_SIZE\Search-Engine-Optimization-icon__DUP__53101AA70F.png","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\ASSETS\SCOPE_COPY\VeritasIntelligenceAnalytics\icon base\_duplicates_review\PNG_MISC_STYLE_UNKNOWN_SIZE\Search-Engine-Optimization-icon__DUP__53101AA70F.png","Search-Engine-Optimization-icon__DUP__53101AA70F.png",".png","IMAGE_OR_ICON","5139","5.02","53101AA70F08136BAC97146AE02DE1073BFDDECE4041C1764C2AB78F26FA3324","2026-06-08 21:09:01","OK"
"VAP_FILE_008532","ASSETS\SCOPE_COPY\VeritasIntelligenceAnalytics\icon base\_duplicates_review\PNG_MISC_STYLE_UNKNOWN_SIZE\Search-Engine-Optimization-icon_1AF04D0850__DUP__1AF04D0850.png","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\ASSETS\SCOPE_COPY\VeritasIntelligenceAnalytics\icon base\_duplicates_review\PNG_MISC_STYLE_UNKNOWN_SIZE\Search-Engine-Optimization-icon_1AF04D0850__DUP__1AF04D0850.png","Search-Engine-Optimization-icon_1AF04D0850__DUP__1AF04D0850.png",".png","IMAGE_OR_ICON","12040","11.76","1AF04D0850CF2DD2757C097893AB6F6FC2A26600EE4657AF462F75C007E27033","2026-06-08 21:09:01","OK"
"VAP_FILE_008533","ASSETS\SCOPE_COPY\VeritasIntelligenceAnalytics\icon base\_duplicates_review\PNG_MISC_STYLE_UNKNOWN_SIZE\Search-Engine-Optimization-icon_DC4896D2CB__DUP__DC4896D2CB.png","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\ASSETS\SCOPE_COPY\VeritasIntelligenceAnalytics\icon base\_duplicates_review\PNG_MISC_STYLE_UNKNOWN_SIZE\Search-Engine-Optimization-icon_DC4896D2CB__DUP__DC4896D2CB.png","Search-Engine-Optimization-icon_DC4896D2CB__DUP__DC4896D2CB.png",".png","IMAGE_OR_ICON","2849","2.78","DC4896D2CB50CA2BCED55A92519208A7CD18E6D6C937E376836EC5AEDA7F3530","2026-06-08 21:09:02","OK"
"VAP_FILE_008534","ASSETS\SCOPE_COPY\VeritasIntelligenceAnalytics\icon base\_duplicates_review\PNG_MISC_STYLE_UNKNOWN_SIZE\Search-Engine-Optimization-icon_E62FC6600B__DUP__E62FC6600B.png","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\ASSETS\SCOPE_COPY\VeritasIntelligenceAnalytics\icon base\_duplicates_review\PNG_MISC_STYLE_UNKNOWN_SIZE\Search-Engine-Optimization-icon_E62FC6600B__DUP__E62FC6600B.png","Search-Engine-Optimization-icon_E62FC6600B__DUP__E62FC6600B.png",".png","IMAGE_OR_ICON","1801","1.76","E62FC6600BC655104368FF49F2D470DDA952EF29768A71E50F68D5347961E604","2026-06-08 21:09:02","OK"
