"ToolID","ToolName","FileName","Category","Layer","Role","Path","RelativePath","ToolType","Priority","TargetEnv","HardGateRequired","AllowDirectRun","EntryMode","Status","Risk","SizeBytes","ModifiedTime","Sha256","AIInstruction","EngineerInstruction"
"VIA-SUP-0120","VIS_VRN_FinancialSSOT_v0599.py.freeze.lock","VIS_VRN_FinancialSSOT_v0599.py.freeze.lock.json","70_VRN_Rules","L2_SSOT_Registry","Registry or canonical tool data","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\supportive modules\70_VRN_Rules\VIS_VRN_FinancialSSOT_v0599.py.freeze.lock.json","70_VRN_Rules\VIS_VRN_FinancialSSOT_v0599.py.freeze.lock.json","json","1","document/report","False","False","NexusCoreManaged","FOUND","LOW","1072","2026-06-08 20:10:15","AD6250498C3D606C932170510015B526ACFD56404DD64FA7529CFD4058F7BDFD","Do not call directly. Route through NexusCore.","Register and expose in matrix/report."
"VIA-SUP-0121","VIS_VRN_FinancialSSOT_v0600","VIS_VRN_FinancialSSOT_v0600.py","70_VRN_Rules","L2_SSOT_Registry","Registry or canonical tool data","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\supportive modules\70_VRN_Rules\VIS_VRN_FinancialSSOT_v0600.py","70_VRN_Rules\VIS_VRN_FinancialSSOT_v0600.py","python","1","via_vrn_312","True","False","NexusCoreManaged","FOUND","LOW","26861","2026-05-21 15:40:23","F7ACF9DE0E7EBB41A71C93054B6BBF56D23825832D17ACA3D8CE18B2998A71B2","Do not call directly. Route through NexusCore.","Wire to HardGate and EnvManager before execution."
"VIA-SUP-0122","VIS_VRN_FinancialSSOT_v0600.py.freeze.lock","VIS_VRN_FinancialSSOT_v0600.py.freeze.lock.json","70_VRN_Rules","L2_SSOT_Registry","Registry or canonical tool data","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\supportive modules\70_VRN_Rules\VIS_VRN_FinancialSSOT_v0600.py.freeze.lock.json","70_VRN_Rules\VIS_VRN_FinancialSSOT_v0600.py.freeze.lock.json","json","1","document/report","False","False","NexusCoreManaged","FOUND","LOW","1088","2026-06-08 20:10:15","EC3DDE299CDD11E7E4E5608328A97C3C36811058487C0021B1DD7290771CCC13","Do not call directly. Route through NexusCore.","Register and expose in matrix/report."
"VIA-SUP-0123","VIS_VRN_FinancialSSOT_v0608","VIS_VRN_FinancialSSOT_v0608.py","70_VRN_Rules","L2_SSOT_Registry","Registry or canonical tool data","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\supportive modules\70_VRN_Rules\VIS_VRN_FinancialSSOT_v0608.py","70_VRN_Rules\VIS_VRN_FinancialSSOT_v0608.py","python","1","via_vrn_312","True","False","NexusCoreManaged","FOUND","LOW","17050","2026-05-26 16:35:47","6F57063354728310ED3D31C78A8BD9C4E979130F0382094915B5B9E360DF4126","Do not call directly. Route through NexusCore.","Wire to HardGate and EnvManager before execution."
"VIA-SUP-0124","VIS_VRN_FinancialSSOT_v0608.py.freeze.lock","VIS_VRN_FinancialSSOT_v0608.py.freeze.lock.json","70_VRN_Rules","L2_SSOT_Registry","Registry or canonical tool data","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\supportive modules\70_VRN_Rules\VIS_VRN_FinancialSSOT_v0608.py.freeze.lock.json","70_VRN_Rules\VIS_VRN_FinancialSSOT_v0608.py.freeze.lock.json","json","1","document/report","False","False","NexusCoreManaged","FOUND","LOW","1063","2026-06-08 20:10:15","CCB693AEB8801F8B93CC54292719ACCE939884A18B2D54C9A2268B3BE3B26CEA","Do not call directly. Route through NexusCore.","Register and expose in matrix/report."
"VIA-SUP-0125","VIS_VRN_HistoricalValidationPolicy_v0100","VIS_VRN_HistoricalValidationPolicy_v0100.py","70_VRN_Rules","L9_Supportive_Tool","Supportive utility","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\supportive modules\70_VRN_Rules\VIS_VRN_HistoricalValidationPolicy_v0100.py","70_VRN_Rules\VIS_VRN_HistoricalValidationPolicy_v0100.py","python","9","via_vrn_312","True","False","NexusCoreManaged","FOUND","LOW","8849","2026-05-31 06:47:07","9A3D88F76AD637A3CCBDDC50FDFF8B8285C0976187C423C75FCF953776D5380D","Do not call directly. Route through NexusCore.","Wire to HardGate and EnvManager before execution."
"VIA-SUP-0126","VIS_VRN_HistoricalValidationPolicy_v0100.py.freeze.lock","VIS_VRN_HistoricalValidationPolicy_v0100.py.freeze.lock.json","70_VRN_Rules","L9_Supportive_Tool","Supportive utility","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\supportive modules\70_VRN_Rules\VIS_VRN_HistoricalValidationPolicy_v0100.py.freeze.lock.json","70_VRN_Rules\VIS_VRN_HistoricalValidationPolicy_v0100.py.freeze.lock.json","json","9","document/report","False","False","NexusCoreManaged","FOUND","LOW","1117","2026-06-08 20:10:15","329D491CB16AEC509104402D27726AF68533886002B894F0C999C5CB8C760E8E","Do not call directly. Route through NexusCore.","Register and expose in matrix/report."
"VIA-SUP-0127","VIS_VRN_InputRoutePolicy_v0224","VIS_VRN_InputRoutePolicy_v0224.py","70_VRN_Rules","L9_Supportive_Tool","Supportive utility","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\supportive modules\70_VRN_Rules\VIS_VRN_InputRoutePolicy_v0224.py","70_VRN_Rules\VIS_VRN_InputRoutePolicy_v0224.py","python","9","via_vrn_312","True","False","NexusCoreManaged","FOUND","LOW","5859","2026-05-26 16:35:47","2E64C3ECD1017B99BECA64EC98183578CFE375BAD552BE166116341397BF0DE3","Do not call directly. Route through NexusCore.","Wire to HardGate and EnvManager before execution."
"VIA-SUP-0128","VIS_VRN_InputRoutePolicy_v0224.py.freeze.lock","VIS_VRN_InputRoutePolicy_v0224.py.freeze.lock.json","70_VRN_Rules","L9_Supportive_Tool","Supportive utility","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\supportive modules\70_VRN_Rules\VIS_VRN_InputRoutePolicy_v0224.py.freeze.lock.json","70_VRN_Rules\VIS_VRN_InputRoutePolicy_v0224.py.freeze.lock.json","json","9","document/report","False","False","NexusCoreManaged","FOUND","LOW","1076","2026-06-08 20:10:15","6AAF63058C2D030444F6751EB0B4514141FEAB92F33614F90E3DC8C8BB1953CD","Do not call directly. Route through NexusCore.","Register and expose in matrix/report."
"VIA-SUP-0129","VIS_VRN_NewReportCompatibilityGate_v01","VIS_VRN_NewReportCompatibilityGate_v01.py","70_VRN_Rules","L6_Report_Matrix","Report, matrix, dashboard, validation output","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\supportive modules\70_VRN_Rules\VIS_VRN_NewReportCompatibilityGate_v01.py","70_VRN_Rules\VIS_VRN_NewReportCompatibilityGate_v01.py","python","4","via_vrn_312","True","False","NexusCoreManaged","FOUND","LOW","12017","2026-05-26 16:35:47","F0EF4591F5B046B11408BEB259AEDD3E6D9DE09B462B0A8302AB94CC6B7BB1B5","Do not call directly. Route through NexusCore.","Wire to HardGate and EnvManager before execution."
"VIA-SUP-0130","VIS_VRN_NewReportCompatibilityGate_v01.py.freeze.lock","VIS_VRN_NewReportCompatibilityGate_v01.py.freeze.lock.json","70_VRN_Rules","L6_Report_Matrix","Report, matrix, dashboard, validation output","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\supportive modules\70_VRN_Rules\VIS_VRN_NewReportCompatibilityGate_v01.py.freeze.lock.json","70_VRN_Rules\VIS_VRN_NewReportCompatibilityGate_v01.py.freeze.lock.json","json","4","document/report","False","False","NexusCoreManaged","FOUND","LOW","1109","2026-06-08 20:10:15","D424D22F80B4A579275B3D365D04C6A4600FCD3384C37C7CDBC9A4B6286DB084","Do not call directly. Route through NexusCore.","Register and expose in matrix/report."
"VIA-SUP-0131","VIS_VRN_Q1_AliasRoutePatch_v0100","VIS_VRN_Q1_AliasRoutePatch_v0100.py","70_VRN_Rules","L9_Supportive_Tool","Supportive utility","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\supportive modules\70_VRN_Rules\VIS_VRN_Q1_AliasRoutePatch_v0100.py","70_VRN_Rules\VIS_VRN_Q1_AliasRoutePatch_v0100.py","python","9","via_vrn_312","True","False","NexusCoreManaged","FOUND","LOW","17160","2026-06-01 21:46:52","F559FE9F8336DFB5FA39BB2750C6D7264E62FC8BC1C3FA00D76F6291E9939878","Do not call directly. Route through NexusCore.","Wire to HardGate and EnvManager before execution."
"VIA-SUP-0132","VIS_VRN_Q1_AliasRoutePatch_v0100.py.freeze.lock","VIS_VRN_Q1_AliasRoutePatch_v0100.py.freeze.lock.json","70_VRN_Rules","L9_Supportive_Tool","Supportive utility","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\supportive modules\70_VRN_Rules\VIS_VRN_Q1_AliasRoutePatch_v0100.py.freeze.lock.json","70_VRN_Rules\VIS_VRN_Q1_AliasRoutePatch_v0100.py.freeze.lock.json","json","9","document/report","False","False","NexusCoreManaged","FOUND","LOW","1084","2026-06-08 20:10:15","D895A9A75BD56A18FB0CE2A36EE62DA9DE27DB1F4330D6AE57F66C2AFB36DD7A","Do not call directly. Route through NexusCore.","Register and expose in matrix/report."
"VIA-SUP-0133","VIS_VRN_SupportiveGapRegistry_v0224","VIS_VRN_SupportiveGapRegistry_v0224.json","70_VRN_Rules","L2_SSOT_Registry","Registry or canonical tool data","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\supportive modules\70_VRN_Rules\VIS_VRN_SupportiveGapRegistry_v0224.json","70_VRN_Rules\VIS_VRN_SupportiveGapRegistry_v0224.json","json","1","document/report","False","False","NexusCoreManaged","FOUND","LOW","1891","2026-05-25 12:27:25","62C55E3999A2B54F8DBEA4941C390E33D7EED549D69DC1DD0F2172AB60AE8761","Do not call directly. Route through NexusCore.","Register and expose in matrix/report."
"VIA-SUP-0134","VIS_VRN_SupportiveGapRegistry_v0224.json.freeze.lock","VIS_VRN_SupportiveGapRegistry_v0224.json.freeze.lock.json","70_VRN_Rules","L2_SSOT_Registry","Registry or canonical tool data","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\supportive modules\70_VRN_Rules\VIS_VRN_SupportiveGapRegistry_v0224.json.freeze.lock.json","70_VRN_Rules\VIS_VRN_SupportiveGapRegistry_v0224.json.freeze.lock.json","json","1","document/report","False","False","NexusCoreManaged","FOUND","LOW","1041","2026-06-08 20:10:15","A94E6F2E16BE9961B289D80127A259735384306DACF3D0757F6B3E017F80BABC","Do not call directly. Route through NexusCore.","Register and expose in matrix/report."
"VIA-SUP-0135","VIS_VRN_TableGeometryReconstructor_v0101","VIS_VRN_TableGeometryReconstructor_v0101.py","70_VRN_Rules","L9_Supportive_Tool","Supportive utility","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\supportive modules\70_VRN_Rules\VIS_VRN_TableGeometryReconstructor_v0101.py","70_VRN_Rules\VIS_VRN_TableGeometryReconstructor_v0101.py","python","9","via_vrn_312","True","False","NexusCoreManaged","FOUND","LOW","15350","2026-05-31 18:18:27","64C7E51FA82C8177EDEBAFD21CB474FB4EC7AE001BE1E61F4C65CD26AD9E2603","Do not call directly. Route through NexusCore.","Wire to HardGate and EnvManager before execution."
"VIA-SUP-0136","VIS_VRN_TableGeometryReconstructor_v0101.py.freeze.lock","VIS_VRN_TableGeometryReconstructor_v0101.py.freeze.lock.json","70_VRN_Rules","L9_Supportive_Tool","Supportive utility","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\supportive modules\70_VRN_Rules\VIS_VRN_TableGeometryReconstructor_v0101.py.freeze.lock.json","70_VRN_Rules\VIS_VRN_TableGeometryReconstructor_v0101.py.freeze.lock.json","json","9","document/report","False","False","NexusCoreManaged","FOUND","LOW","1117","2026-06-08 20:10:15","EBC07BF6B2E3C8B8A902A77D6FD27555EB919B45BF4EC864FC43432C7D5D0A92","Do not call directly. Route through NexusCore.","Register and expose in matrix/report."
"VIA-SUP-0137","VIS_VRN_TableGeometryReconstructorPolicy_v0101","VIS_VRN_TableGeometryReconstructorPolicy_v0101.json","70_VRN_Rules","L9_Supportive_Tool","Supportive utility","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\supportive modules\70_VRN_Rules\VIS_VRN_TableGeometryReconstructorPolicy_v0101.json","70_VRN_Rules\VIS_VRN_TableGeometryReconstructorPolicy_v0101.json","json","9","document/report","False","False","NexusCoreManaged","FOUND","LOW","711","2026-05-31 18:18:27","E0D08141541CC1AE50692B0DA1B482CD16652F4B7A8F25ED687ED95AE8F08F81","Do not call directly. Route through NexusCore.","Register and expose in matrix/report."
"VIA-SUP-0138","VIS_VRN_TableGeometryReconstructorPolicy_v0101.json.freeze.lock","VIS_VRN_TableGeometryReconstructorPolicy_v0101.json.freeze.lock.json","70_VRN_Rules","L9_Supportive_Tool","Supportive utility","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\supportive modules\70_VRN_Rules\VIS_VRN_TableGeometryReconstructorPolicy_v0101.json.freeze.lock.json","70_VRN_Rules\VIS_VRN_TableGeometryReconstructorPolicy_v0101.json.freeze.lock.json","json","9","document/report","False","False","NexusCoreManaged","FOUND","LOW","1085","2026-06-08 20:10:15","CB1888EEA3A5488A5D37620A8AACF2548F101746622BB9F3A50E5C1FEF8FFAEB","Do not call directly. Route through NexusCore.","Register and expose in matrix/report."
"VIA-SUP-0139","VIS_VRN_TableHeaderPeriodOriginalRestore_v0100","VIS_VRN_TableHeaderPeriodOriginalRestore_v0100.py","70_VRN_Rules","L9_Supportive_Tool","Supportive utility","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\supportive modules\70_VRN_Rules\VIS_VRN_TableHeaderPeriodOriginalRestore_v0100.py","70_VRN_Rules\VIS_VRN_TableHeaderPeriodOriginalRestore_v0100.py","python","9","via_vrn_312","True","False","NexusCoreManaged","FOUND","LOW","13791","2026-05-31 20:58:00","B715A6392EF26D0F7E956E7EEE70F7F2725793CB1597B2AE6584E96C4FF0CA71","Do not call directly. Route through NexusCore.","Wire to HardGate and EnvManager before execution."
"VIA-SUP-0140","VIS_VRN_TableHeaderPeriodOriginalRestore_v0100.py.freeze.lock","VIS_VRN_TableHeaderPeriodOriginalRestore_v0100.py.freeze.lock.json","70_VRN_Rules","L9_Supportive_Tool","Supportive utility","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\supportive modules\70_VRN_Rules\VIS_VRN_TableHeaderPeriodOriginalRestore_v0100.py.freeze.lock.json","70_VRN_Rules\VIS_VRN_TableHeaderPeriodOriginalRestore_v0100.py.freeze.lock.json","json","9","document/report","False","False","NexusCoreManaged","FOUND","LOW","1141","2026-06-08 20:10:15","4DD9C8582C2C1988046046229F1CAB7F6C952BC2D73B73563383CF997657B8DF","Do not call directly. Route through NexusCore.","Register and expose in matrix/report."
"VIA-SUP-0141","VIS_VRN_TWOfficialYFinance_v06051","VIS_VRN_TWOfficialYFinance_v06051.py","70_VRN_Rules","L9_Supportive_Tool","Supportive utility","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\supportive modules\70_VRN_Rules\VIS_VRN_TWOfficialYFinance_v06051.py","70_VRN_Rules\VIS_VRN_TWOfficialYFinance_v06051.py","python","9","via_vrn_312","True","False","NexusCoreManaged","FOUND","LOW","4451","2026-05-26 16:35:47","00C6D57671ED963F891A307863AE774B5CA4E44C1DCD031BB9319010ADAC3D0C","Do not call directly. Route through NexusCore.","Wire to HardGate and EnvManager before execution."
"VIA-SUP-0142","VIS_VRN_TWOfficialYFinance_v06051.py.freeze.lock","VIS_VRN_TWOfficialYFinance_v06051.py.freeze.lock.json","70_VRN_Rules","L9_Supportive_Tool","Supportive utility","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\supportive modules\70_VRN_Rules\VIS_VRN_TWOfficialYFinance_v06051.py.freeze.lock.json","70_VRN_Rules\VIS_VRN_TWOfficialYFinance_v06051.py.freeze.lock.json","json","9","document/report","False","False","NexusCoreManaged","FOUND","LOW","1088","2026-06-08 20:10:15","BDF5DCF255BB5E600D2000151505469CB27BEEDFF88782C00FD37091DFE84F51","Do not call directly. Route through NexusCore.","Register and expose in matrix/report."
"VIA-SUP-0143","VETF_VIA_HardGate_SealEngine.cpython-313","VETF_VIA_HardGate_SealEngine.cpython-313.pyc","80_VETF_Supportive_Sort","L3_HardGate_Protection","Protection, network guard, environment risk gate","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\supportive modules\80_VETF_Supportive_Sort\__pycache__\VETF_VIA_HardGate_SealEngine.cpython-313.pyc","80_VETF_Supportive_Sort\__pycache__\VETF_VIA_HardGate_SealEngine.cpython-313.pyc","other","1","via_core_312","False","False","NexusCoreManaged","FOUND","LOW","5057","2026-06-10 12:33:57","D47ED7104E51424069C48545E9C6BE3A7C6C9AC50AC4C3FBC1B9CF4ACC5912CC","Do not call directly. Route through NexusCore.","Register and expose in matrix/report."
"VIA-SUP-0144","VETF_VIA_RegistryCore_v1.cpython-313","VETF_VIA_RegistryCore_v1.cpython-313.pyc","80_VETF_Supportive_Sort","L2_SSOT_Registry","Registry or canonical tool data","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\supportive modules\80_VETF_Supportive_Sort\__pycache__\VETF_VIA_RegistryCore_v1.cpython-313.pyc","80_VETF_Supportive_Sort\__pycache__\VETF_VIA_RegistryCore_v1.cpython-313.pyc","other","1","via_core_312","False","False","NexusCoreManaged","FOUND","LOW","47273","2026-06-10 12:33:57","9A1588A4C78C9D632674FB9590E9A56244D9DC87DF15813B62342617E2EC9613","Do not call directly. Route through NexusCore.","Register and expose in matrix/report."
"VIA-SUP-0145","VETF_VIA_Runtime_Bridge_All_in_One.cpython-313","VETF_VIA_Runtime_Bridge_All_in_One.cpython-313.pyc","80_VETF_Supportive_Sort","L5_Acceleration_InstallPlanner","Acceleration, cache, wheelhouse, retry, download/install planning","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\supportive modules\80_VETF_Supportive_Sort\__pycache__\VETF_VIA_Runtime_Bridge_All_in_One.cpython-313.pyc","80_VETF_Supportive_Sort\__pycache__\VETF_VIA_Runtime_Bridge_All_in_One.cpython-313.pyc","other","3","via_core_312","True","False","NexusCoreManaged","FOUND","LOW","25596","2026-06-10 12:33:57","7F1EE3AC640A87E7A97F3AB2BDA9BE4A289542892451A3FCD6BD6F9F45D75BD3","Do not call directly. Route through NexusCore.","Wire to HardGate and EnvManager before execution."
"VIA-SUP-0146","VETF_VIA_RuntimeImportFirewall.cpython-313","VETF_VIA_RuntimeImportFirewall.cpython-313.pyc","80_VETF_Supportive_Sort","L3_HardGate_Protection","Protection, network guard, environment risk gate","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\supportive modules\80_VETF_Supportive_Sort\__pycache__\VETF_VIA_RuntimeImportFirewall.cpython-313.pyc","80_VETF_Supportive_Sort\__pycache__\VETF_VIA_RuntimeImportFirewall.cpython-313.pyc","other","1","via_core_312","False","False","NexusCoreManaged","FOUND","LOW","12302","2026-06-10 12:33:57","01938A887E47FDAD07F0F6C34D1EEFD58D0526336EAFFD9D6E85767504BAE377","Do not call directly. Route through NexusCore.","Register and expose in matrix/report."
"VIA-SUP-0147","VETF_VIA_SSOT_Unified.cpython-313","VETF_VIA_SSOT_Unified.cpython-313.pyc","80_VETF_Supportive_Sort","L2_SSOT_Registry","Registry or canonical tool data","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\supportive modules\80_VETF_Supportive_Sort\__pycache__\VETF_VIA_SSOT_Unified.cpython-313.pyc","80_VETF_Supportive_Sort\__pycache__\VETF_VIA_SSOT_Unified.cpython-313.pyc","other","1","via_core_312","False","False","NexusCoreManaged","FOUND","LOW","273852","2026-06-10 12:33:58","17939AA03FF7A0E9F9A47B02302CC44C9A58D21205273BBAAE734A456DAC4027","Do not call directly. Route through NexusCore.","Register and expose in matrix/report."
"VIA-SUP-0148","VETF_VIA_Supportive_Runtime_HardGate_Bridge.cpython-313","VETF_VIA_Supportive_Runtime_HardGate_Bridge.cpython-313.pyc","80_VETF_Supportive_Sort","L3_HardGate_Protection","Protection, network guard, environment risk gate","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\supportive modules\80_VETF_Supportive_Sort\__pycache__\VETF_VIA_Supportive_Runtime_HardGate_Bridge.cpython-313.pyc","80_VETF_Supportive_Sort\__pycache__\VETF_VIA_Supportive_Runtime_HardGate_Bridge.cpython-313.pyc","other","1","via_core_312","False","False","NexusCoreManaged","FOUND","LOW","17914","2026-06-10 12:33:58","06918C11373EFAEF0A8C7E858C034826AE7C6E976B5C813BB2ED373B254B27DE","Do not call directly. Route through NexusCore.","Register and expose in matrix/report."
"VIA-SUP-0149","VETF_VIS_InstallHealthRegistry.cpython-313","VETF_VIS_InstallHealthRegistry.cpython-313.pyc","80_VETF_Supportive_Sort","L2_SSOT_Registry","Registry or canonical tool data","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\supportive modules\80_VETF_Supportive_Sort\__pycache__\VETF_VIS_InstallHealthRegistry.cpython-313.pyc","80_VETF_Supportive_Sort\__pycache__\VETF_VIS_InstallHealthRegistry.cpython-313.pyc","other","1","via_core_312","False","False","NexusCoreManaged","FOUND","LOW","7272","2026-06-10 12:33:58","6D3C7C4DC74D8AC85819357B7BD5A88DBC5C34E90A691FC08DC9084B85592EB2","Do not call directly. Route through NexusCore.","Register and expose in matrix/report."
"VIA-SUP-0150","VETF_VIS_VRN_FinancialRescueRules_v06126.cpython-313","VETF_VIS_VRN_FinancialRescueRules_v06126.cpython-313.pyc","80_VETF_Supportive_Sort","L5_Acceleration_InstallPlanner","Acceleration, cache, wheelhouse, retry, download/install planning","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\supportive modules\80_VETF_Supportive_Sort\__pycache__\VETF_VIS_VRN_FinancialRescueRules_v06126.cpython-313.pyc","80_VETF_Supportive_Sort\__pycache__\VETF_VIS_VRN_FinancialRescueRules_v06126.cpython-313.pyc","other","3","via_vrn_312","True","False","NexusCoreManaged","FOUND","LOW","9697","2026-06-10 12:33:58","56288454E3F674A08F83FBEF14ECD7A6B02F2B4A599C6BA2170F612F83F52E3A","Do not call directly. Route through NexusCore.","Wire to HardGate and EnvManager before execution."
"VIA-SUP-0151","VETF_VIS_VRN_FinancialSSOT_v0608.cpython-313","VETF_VIS_VRN_FinancialSSOT_v0608.cpython-313.pyc","80_VETF_Supportive_Sort","L2_SSOT_Registry","Registry or canonical tool data","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\supportive modules\80_VETF_Supportive_Sort\__pycache__\VETF_VIS_VRN_FinancialSSOT_v0608.cpython-313.pyc","80_VETF_Supportive_Sort\__pycache__\VETF_VIS_VRN_FinancialSSOT_v0608.cpython-313.pyc","other","1","via_vrn_312","False","False","NexusCoreManaged","FOUND","LOW","14739","2026-06-10 12:33:58","8B85BF8E83C226E840ACB78A457B0563239B0980AFE75B56BB8F519D7BDB91E8","Do not call directly. Route through NexusCore.","Register and expose in matrix/report."
"VIA-SUP-0152","VETF_VIS_VRN_HistoricalValidationPolicy_v0100.cpython-313","VETF_VIS_VRN_HistoricalValidationPolicy_v0100.cpython-313.pyc","80_VETF_Supportive_Sort","L5_Acceleration_InstallPlanner","Acceleration, cache, wheelhouse, retry, download/install planning","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\supportive modules\80_VETF_Supportive_Sort\__pycache__\VETF_VIS_VRN_HistoricalValidationPolicy_v0100.cpython-313.pyc","80_VETF_Supportive_Sort\__pycache__\VETF_VIS_VRN_HistoricalValidationPolicy_v0100.cpython-313.pyc","other","3","via_vrn_312","True","False","NexusCoreManaged","FOUND","LOW","9340","2026-06-10 12:33:58","A1544882E58FFDB83217A6570228C79B723EE590EB3971676B56EC8CAEA9401F","Do not call directly. Route through NexusCore.","Wire to HardGate and EnvManager before execution."
"VIA-SUP-0153","VETF_VIA_HardGate_SealEngine","VETF_VIA_HardGate_SealEngine.py","80_VETF_Supportive_Sort","L3_HardGate_Protection","Protection, network guard, environment risk gate","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\supportive modules\80_VETF_Supportive_Sort\VETF_VIA_HardGate_SealEngine.py","80_VETF_Supportive_Sort\VETF_VIA_HardGate_SealEngine.py","python","1","via_core_312","True","False","NexusCoreManaged","FOUND","LOW","4582","2026-05-26 16:35:45","8FE7C3FAC5A244B3C15417DCA983265C703503495784ABB601FDD573C43DE9FB","Do not call directly. Route through NexusCore.","Wire to HardGate and EnvManager before execution."
"VIA-SUP-0154","VETF_VIA_HardGate_SealEngine.py.freeze.lock","VETF_VIA_HardGate_SealEngine.py.freeze.lock.json","80_VETF_Supportive_Sort","L3_HardGate_Protection","Protection, network guard, environment risk gate","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\supportive modules\80_VETF_Supportive_Sort\VETF_VIA_HardGate_SealEngine.py.freeze.lock.json","80_VETF_Supportive_Sort\VETF_VIA_HardGate_SealEngine.py.freeze.lock.json","json","1","document/report","False","False","NexusCoreManaged","FOUND","LOW","1080","2026-06-08 20:10:15","23F3B5687F3CC693A05715644E2B04B9193E7F029762204DCCB35AAA6A9AF703","Do not call directly. Route through NexusCore.","Register and expose in matrix/report."
"VIA-SUP-0155","VETF_VIA_RegistryCore_v1","VETF_VIA_RegistryCore_v1.py","80_VETF_Supportive_Sort","L2_SSOT_Registry","Registry or canonical tool data","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\supportive modules\80_VETF_Supportive_Sort\VETF_VIA_RegistryCore_v1.py","80_VETF_Supportive_Sort\VETF_VIA_RegistryCore_v1.py","python","1","via_core_312","True","False","NexusCoreManaged","FOUND","LOW","49130","2026-05-26 16:47:57","F69DAB6BD6C78F8BB012F2EDA69064D08570221149777B2A9AB5269CCB8FDFDD","Do not call directly. Route through NexusCore.","Wire to HardGate and EnvManager before execution."
"VIA-SUP-0156","VETF_VIA_RegistryCore_v1.py.freeze.lock","VETF_VIA_RegistryCore_v1.py.freeze.lock.json","80_VETF_Supportive_Sort","L2_SSOT_Registry","Registry or canonical tool data","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\supportive modules\80_VETF_Supportive_Sort\VETF_VIA_RegistryCore_v1.py.freeze.lock.json","80_VETF_Supportive_Sort\VETF_VIA_RegistryCore_v1.py.freeze.lock.json","json","1","document/report","False","False","NexusCoreManaged","FOUND","LOW","1066","2026-06-08 20:10:15","4BB31CEDAFB7CBE72F45895F291BE16CF303E9BBBAF3F5A4D35CB5D5B0DF57F3","Do not call directly. Route through NexusCore.","Register and expose in matrix/report."
"VIA-SUP-0157","VETF_VIA_Runtime_Bridge_All_in_One","VETF_VIA_Runtime_Bridge_All_in_One.py","80_VETF_Supportive_Sort","L5_Acceleration_InstallPlanner","Acceleration, cache, wheelhouse, retry, download/install planning","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\supportive modules\80_VETF_Supportive_Sort\VETF_VIA_Runtime_Bridge_All_in_One.py","80_VETF_Supportive_Sort\VETF_VIA_Runtime_Bridge_All_in_One.py","python","3","via_core_312","True","False","NexusCoreManaged","FOUND","LOW","29537","2026-05-26 16:47:58","B5BDD7A1F29DF1325C2E2D9C26A62E7F287F05951AD27EF907AB7E6CB43E442F","Do not call directly. Route through NexusCore.","Wire to HardGate and EnvManager before execution."
