"GroupType","GroupKey","Count","Example","RecommendedAction"
"SHA256_DUPLICATE","E62FC6600BC655104368FF49F2D470DDA952EF29768A71E50F68D5347961E604","12","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\ASSETS\ICONS\12_seo_business_marketing_png\Search-Engine-Optimization-icon__E62FC6600B.png","REVIEW_ONLY_NO_AUTO_DELETE"
"SHA256_DUPLICATE","E65059E9CB4D75455D1E62AB60E6A5E7D6BFA51431093D01D8B705BFF2FE5644","2","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\ASSETS\SCOPE_COPY\VAP\_warehouse\parquet\live_fetch_status_v8.parquet","REVIEW_ONLY_NO_AUTO_DELETE"
"SHA256_DUPLICATE","E669E4F6C6536156D869E39D6B4211FE6C26ECE8423FD4FFE70C57D367AE8955","4","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\ASSETS\ICONS\managed_icons\MISC_ICON_STYLE\05_file_format_export\istockphoto-2254127924-612x612__E669E4F6C6.jpg","REVIEW_ONLY_NO_AUTO_DELETE"
"SHA256_DUPLICATE","E6A003C5865AB7AC66FB0E9D4C35CDD9D365E7174CD65997E7BB357F08DF7789","6","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\ASSETS\ICONS\_duplicates_review\PNG_MISC_STYLE_UNKNOWN_SIZE\page6_img2__DUP__E6A003C586.png","REVIEW_ONLY_NO_AUTO_DELETE"
"SHA256_DUPLICATE","E6A08018B2E460479EAA7A70E3C3AC3485D908884EA013714D4272E5DD4C31AA","8","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\ASSETS\ICONS\_duplicates_review\PNG_MISC_STYLE_UNKNOWN_SIZE\page1_img2__DUP__E6A08018B2.png","REVIEW_ONLY_NO_AUTO_DELETE"
"SHA256_DUPLICATE","E6CB937A84A94679014CECC2058BD69BD8D288A0D8A1813E97F7A96D03DA8ADB","14","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\ASSETS\ICONS\12_seo_business_marketing_png\Review-Post-Icon.png","REVIEW_ONLY_NO_AUTO_DELETE"
"SHA256_DUPLICATE","E6E04339D70758C8953FC7E6AEEFFF4792394E05F4A9850A3EEA2DD45B82AFD2","2","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\ASSETS\SCOPE_COPY\VAP\VeritasAutoPlot\html_template\5\index.html","REVIEW_ONLY_NO_AUTO_DELETE"
"SHA256_DUPLICATE","E711DED0C61461CD546006AF80F51066CF12E6952224F8CF99D07467D8A48805","8","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\ASSETS\ICONS\03_data_database_dataset\data_alert_36dp_EA3323_FILL0_wght400_GRAD0_opsz40.svg","REVIEW_ONLY_NO_AUTO_DELETE"
"SHA256_DUPLICATE","E75C1074EA6D3042FEC22ED9779864DF54785F47FA32637378AE60705FD4DF19","6","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\ASSETS\ICONS\_duplicates_review\PNG_MISC_STYLE_UNKNOWN_SIZE\page4_img2__DUP__E75C1074EA.png","REVIEW_ONLY_NO_AUTO_DELETE"
"SHA256_DUPLICATE","E75EC488D13006BB62286F9B79DDC72468CE8A59E4E39E0633DC1DFB0D690129","6","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\ASSETS\ICONS\_duplicates_review\PNG_MISC_STYLE_UNKNOWN_SIZE\page3_img1__DUP__E75EC488D1.png","REVIEW_ONLY_NO_AUTO_DELETE"
"SHA256_DUPLICATE","E7A2CC4BCD5628930994B7CCD2A6AA08E7F4294CD11BECC8919037C68C43EB30","24","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\ASSETS\ICONS\managed_icons\PNG_MISC_STYLE_UNKNOWN_SIZE\05_file_format_export\page8_img3__E7A2CC4BCD.png","REVIEW_ONLY_NO_AUTO_DELETE"
"SHA256_DUPLICATE","E7A737ED8C06DEF9EA2B87FC6C0CDE73FEC62FB96CFDD00AE35373867010C410","12","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\ASSETS\ICONS\12_seo_business_marketing_png\Review-Post-Icon__E7A737ED8C.png","REVIEW_ONLY_NO_AUTO_DELETE"
"SHA256_DUPLICATE","E7FA0D43749C1FD817798DA9D8E7C4A46876B2A4D23317C61DC6B75D6B48D157","8","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\ASSETS\ICONS\managed_icons\PNG_MISC_STYLE_UNKNOWN_SIZE\05_file_format_export\page1_img31__E7FA0D4374.png","REVIEW_ONLY_NO_AUTO_DELETE"
"SHA256_DUPLICATE","E82095AB6B3AA3483B42CF730E4A2B2D879A77360099312E8A051BEF47D81447","2","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\ASSETS\SCOPE_COPY\VAP\core\__pycache__\vap_annotations.cpython-313.pyc","REVIEW_ONLY_NO_AUTO_DELETE"
"SHA256_DUPLICATE","E82B0D1E23E28E7162DD32B99E3DA5D281C1F4FA90933AA6B33F0CA74E6C990F","2","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\ASSETS\SCOPE_COPY\VAP\VeritasAutoPlot\html_template\build_log.txt","REVIEW_ONLY_NO_AUTO_DELETE"
"SHA256_DUPLICATE","E8369D46C85E1472A87E55E6406D14862740E33D93B7EA84A9AED4010B73B30A","6","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\ASSETS\ICONS\_duplicates_review\PNG_MISC_STYLE_UNKNOWN_SIZE\page1_img3__DUP__E8369D46C8.png","REVIEW_ONLY_NO_AUTO_DELETE"
"SHA256_DUPLICATE","E849B7B9737D9A7EB6CFFD6255B01FD84C6F136B101A7EA293E753D9FDE3982D","4","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\ASSETS\ICONS\_duplicates_review\PNG_MISC_STYLE_UNKNOWN_SIZE\page7_img9__DUP__E849B7B973.png","REVIEW_ONLY_NO_AUTO_DELETE"
"SHA256_DUPLICATE","E858D9C19F89EB8B6F86CFF92D841271FD9381FE439564EB40C15F4D5178105F","4","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\ASSETS\ICONS\_duplicates_review\PNG_MISC_STYLE_UNKNOWN_SIZE\page7_img15__DUP__E858D9C19F.png","REVIEW_ONLY_NO_AUTO_DELETE"
"SHA256_DUPLICATE","E85FDDF4DBD742080AD75851BB45F2D1500AEB8BCE8BE827DA326A8E2FD82BB8","2","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\ASSETS\SCOPE_COPY\VAP\VeritasAutoPlot\html_template\2\index.html","REVIEW_ONLY_NO_AUTO_DELETE"
"SHA256_DUPLICATE","E88C4783AC06E65B9A0A2650F99C1772E44EBEF51EA7FC1D087405FF4A742D76","8","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\ASSETS\ICONS\01_finance_market_trading\oil_barrel_36dp_0000F5_FILL0_wght400_GRAD0_opsz40.svg","REVIEW_ONLY_NO_AUTO_DELETE"
"SHA256_DUPLICATE","E8A95ACE50E01CEBD65735606DA84E7656C92A4924F0BA3E016FF572BCF42F4D","6","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\ASSETS\ICONS\_duplicates_review\PNG_MISC_STYLE_UNKNOWN_SIZE\page5_img1__DUP__E8A95ACE50.png","REVIEW_ONLY_NO_AUTO_DELETE"
"SHA256_DUPLICATE","E8B460FA4614D34E9E3DC4DF1FAD33A7A646EB810ADF75697DD4B79965EBDEBD","6","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\ASSETS\ICONS\_duplicates_review\PNG_MISC_STYLE_UNKNOWN_SIZE\page3_img4__DUP__E8B460FA46.png","REVIEW_ONLY_NO_AUTO_DELETE"
"SHA256_DUPLICATE","E902C1C4B20F0903A357C8F9B2AC91E7118A7FDC1B7627D4EA897537835D36A8","2","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\ASSETS\SCOPE_COPY\VAP\api\__pycache__\__init__.cpython-313.pyc","REVIEW_ONLY_NO_AUTO_DELETE"
"SHA256_DUPLICATE","E922543405F4C1144B3E89E3961C8E5F38CE8D440AABB94E9CA457B6341B2CE0","2","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\ASSETS\SCOPE_COPY\VAP\_output\VAP_DUCKDB_PARQUET_20260506_221932\VAP_DuckDB_Parquet_Warehouse_Report.html","REVIEW_ONLY_NO_AUTO_DELETE"
"SHA256_DUPLICATE","E93AFC34AED9C82D3C9602DF1B74C5AA796A42676301EAFF269FB47A7FE991DA","6","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\ASSETS\ICONS\_duplicates_review\PNG_MISC_STYLE_UNKNOWN_SIZE\page3_img4__DUP__E93AFC34AE.png","REVIEW_ONLY_NO_AUTO_DELETE"
"SHA256_DUPLICATE","E93BFD182B45DFDCB11557F296AEB7E87F733DD429A854C86A60844F095D7E27","4","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\ASSETS\ICONS\_duplicates_review\PNG_MISC_STYLE_UNKNOWN_SIZE\VIA_Chart_20260117_061153__DUP__E93BFD182B.png","REVIEW_ONLY_NO_AUTO_DELETE"
"SHA256_DUPLICATE","E94882245EEE5B7AE733901EAF6638A412E1B26731A9224037089FE76D6A595A","2","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\COMPONENTS\DecisionStudio_Current_DecisionStudio_Registry\TABLE_BLOCK_0001_VAP_CMP_000006.html","REVIEW_ONLY_NO_AUTO_DELETE"
"SHA256_DUPLICATE","E94886CB74AD49D11111EEA5402034579FE7C6F61512D5C0F25A07EA68202A93","4","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\ASSETS\ICONS\managed_icons\MISC_ICON_STYLE\05_file_format_export\oIFIcQf3AA0wTwSA2LeefiGKSA0nqIDdoA5JAp~tplv-dy-aweme-images_q75__E94886CB74.webp","REVIEW_ONLY_NO_AUTO_DELETE"
"SHA256_DUPLICATE","EA04F763F6E8BB95927D4E17E0F7D5CAD25C93EAAC7CD37F124F846D919422E2","12","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\ASSETS\ICONS\managed_icons\MATERIAL_SYMBOL_0000F5_36DP\05_file_format_export\terminal_36dp_0000F5_FILL0_wght400_GRAD0_opsz40_(1)__EA04F763F6.svg","REVIEW_ONLY_NO_AUTO_DELETE"
"SHA256_DUPLICATE","EA4984EADEF1E518A73DB281565CC874FF755CF35DA2CA7CBA10323E91700DCD","2","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\ASSETS\SCOPE_COPY\VeritasIntelligenceAnalytics\dict\VRN\_registry\verified_numbered_modules\VRN_MDL252_vrn_financial_final_seal_v06127__FINANCIALDATA__v06127.py","REVIEW_ONLY_NO_AUTO_DELETE"
"SHA256_DUPLICATE","EA7E52BF762E85ED1C7A2CEE0F2F341B964D8E11B834E70189A0D208C21FB700","4","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\ASSETS\ICONS\_duplicates_review\PNG_MISC_STYLE_UNKNOWN_SIZE\page7_img4__DUP__EA7E52BF76.png","REVIEW_ONLY_NO_AUTO_DELETE"
"SHA256_DUPLICATE","EA9F6A57419AB5D7864B73AED391949AB17942C63D0513F27B10DC46BB7CC0EF","12","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\ASSETS\ICONS\managed_icons\PNG_MISC_STYLE_UNKNOWN_SIZE\05_file_format_export\page1_img37__EA9F6A5741.png","REVIEW_ONLY_NO_AUTO_DELETE"
"SHA256_DUPLICATE","EB5445200A1518B0F02F2F5F7930A0DD68CC9CEC8069930A300E137B2722EEAF","2","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\ASSETS\SCOPE_COPY\VAP\_output\VAP_DUCKDB_PARQUET_20260506_221932\vap_duckdb_parquet_payload.json","REVIEW_ONLY_NO_AUTO_DELETE"
"SHA256_DUPLICATE","EC070C43183F1771E1A92571308DFEBE0E94B3FC75704EC694718AF918EE681B","4","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\ASSETS\ICONS\_duplicates_review\PNG_MISC_STYLE_UNKNOWN_SIZE\page24_img4__DUP__EC070C4318.png","REVIEW_ONLY_NO_AUTO_DELETE"
"SHA256_DUPLICATE","EC0A6E090833F1E5BFC0B1F13395251385A57E736E5A941C3C84A38B722669CC","4","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\ASSETS\ICONS\managed_icons\MISC_ICON_STYLE\05_file_format_export\new_custom_dashboard_widgets_1__EC0A6E0908.webp","REVIEW_ONLY_NO_AUTO_DELETE"
"SHA256_DUPLICATE","EC3E1BE1986B25AF17D282B8FDB06C772C95A26EAEAEE0F49803B719F3C4FA4E","4","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\ASSETS\ICONS\_duplicates_review\PNG_MISC_STYLE_UNKNOWN_SIZE\page6_img5__DUP__EC3E1BE198.png","REVIEW_ONLY_NO_AUTO_DELETE"
"SHA256_DUPLICATE","EC456EDD0954FB245B987784AAF5574A1CA95A78DE2A33F69CC2B9EC6C08A53C","4","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\ASSETS\ICONS\_duplicates_review\PNG_MISC_STYLE_UNKNOWN_SIZE\page11_img1__DUP__EC456EDD09.png","REVIEW_ONLY_NO_AUTO_DELETE"
"SHA256_DUPLICATE","EC5F25A91ABA67A06A57BA2D1E49B7AAB00F2D3A680252F3EE0FF2637558DFE1","4","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\ASSETS\SCOPE_COPY\VAP\VAP_NVDA_VDF.html","REVIEW_ONLY_NO_AUTO_DELETE"
"SHA256_DUPLICATE","EC75414201083FBE8C66CD302F9DD169CFE0E0A82B5A7C541242FA5814BD3ECC","2","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\ASSETS\SCOPE_COPY\VAP\VeritasAutoPlot\html_template\12\index.html","REVIEW_ONLY_NO_AUTO_DELETE"
"SHA256_DUPLICATE","ECC238BA33C56426BA16E616D7BDCCAB4269FB66CF7E20D3727FA6891D198AF4","4","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\ASSETS\ICONS\_duplicates_review\PNG_MISC_STYLE_UNKNOWN_SIZE\chart_budget__DUP__ECC238BA33.png","REVIEW_ONLY_NO_AUTO_DELETE"
"SHA256_DUPLICATE","ECD7B52AB7D0E90BE6E87D2DDD06AD3FDEF02872B145086C93363B3D8D55263E","4","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\ASSETS\SCOPE_COPY\VAP\VeritasAutoPlot\4\base.css","REVIEW_ONLY_NO_AUTO_DELETE"
"SHA256_DUPLICATE","ED14740C3875EAAB268DF72C591083DF57648A8524C44559F489424BEA5322F7","4","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\ASSETS\ICONS\managed_icons\PNG_MISC_STYLE_UNKNOWN_SIZE\05_file_format_export\Gemini_Generated_Image_elg2puelg2puelg2__ED14740C38.png","REVIEW_ONLY_NO_AUTO_DELETE"
"SHA256_DUPLICATE","ED14F64E1CA42CCDE29FDA5F684B2ECAD2EA492DCBE89305D65A3FE6ACA6CDB2","4","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\ASSETS\ICONS\_duplicates_review\PNG_MISC_STYLE_UNKNOWN_SIZE\page11_img4__DUP__ED14F64E1C.png","REVIEW_ONLY_NO_AUTO_DELETE"
"SHA256_DUPLICATE","ED442180A32CD032DF3C6AA030DB8AD8A3E316C53A98586EDC3117789A73BBF3","4","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\ASSETS\ICONS\_duplicates_review\PNG_MISC_STYLE_UNKNOWN_SIZE\page8_img17__DUP__ED442180A3.png","REVIEW_ONLY_NO_AUTO_DELETE"
"SHA256_DUPLICATE","ED572DF5A48216C68E9FE8E6F177AB1CC1BCAA596FE899326517320EBB5DEC0B","2","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\ASSETS\SCOPE_COPY\VAP\_output\VAP_V8_MASTER_20260507_233550\vap_v8_completion_seal.json","REVIEW_ONLY_NO_AUTO_DELETE"
"SHA256_DUPLICATE","ED7557530B00FB581087CEB4134C90A5B280FA1F5C1F3B1F2857D6D5839B6D59","4","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\ASSETS\ICONS\managed_icons\PNG_MISC_STYLE_UNKNOWN_SIZE\02_finance_market_trading\03_Candlestick_set2_128px__ED7557530B.png","REVIEW_ONLY_NO_AUTO_DELETE"
"SHA256_DUPLICATE","EDA436333E9F478888572B4526E499D8A7E44A7E52D345A2F353303CD4AE82B4","6","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\ASSETS\ICONS\_duplicates_review\PNG_MISC_STYLE_UNKNOWN_SIZE\page1_img3__DUP__EDA436333E.png","REVIEW_ONLY_NO_AUTO_DELETE"
"SHA256_DUPLICATE","EDBF4894C20A9F7C9024C4D9142D7EB9041D3D238EAEC0567E04D16C9D6F89A7","6","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\ASSETS\ICONS\_duplicates_review\PNG_MISC_STYLE_UNKNOWN_SIZE\page8_img9__DUP__EDBF4894C2.png","REVIEW_ONLY_NO_AUTO_DELETE"
"SHA256_DUPLICATE","EDCA243FD6D000818EEB3164C7F746B8B1963E3BFFF675A93E8ACC8B77CDCBB4","12","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\ASSETS\ICONS\managed_icons\MISC_ICON_STYLE\05_file_format_export\etf_universe_matrix_(1)__EDCA243FD6.svg","REVIEW_ONLY_NO_AUTO_DELETE"
"SHA256_DUPLICATE","EDD7A78F97CC18D8C2C6032BB48EA24AC48CC6D84CA2991DA91A20DAE9B07B3E","2","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\ASSETS\SCOPE_COPY\VeritasIntelligenceAnalytics\dict\VRN\_registry\verified_numbered_modules\VRN_MDL050_VRN_v141E2_FalseRedCrush_D8_SourceGate__MODULE__v141E2.json","REVIEW_ONLY_NO_AUTO_DELETE"
"SHA256_DUPLICATE","EDF490B4FA79E27B2E9B31D270D4D768CEA0FB8F3088633AB3C17EBA673AA7FC","4","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\ASSETS\ICONS\_duplicates_review\PNG_MISC_STYLE_UNKNOWN_SIZE\page14_img2__DUP__EDF490B4FA.png","REVIEW_ONLY_NO_AUTO_DELETE"
"SHA256_DUPLICATE","EDFAFF0F266C3F0A29EBC1AFE3D8C8A42B670FEB152A26502EEFB7FFBE322B94","2","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\ASSETS\SCOPE_COPY\VAP\_output\VAP_WAREHOUSE_V6_ALL_20260507_100922\__pycache__\vap_warehouse_v6_all_builder.cpython-312.pyc","REVIEW_ONLY_NO_AUTO_DELETE"
"SHA256_DUPLICATE","EE1F420DC0B2FB3347BC52220B5BFC1E16AFE3D6EF9240D759C1E6D265C1691B","2","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\ASSETS\SCOPE_COPY\VAP\_warehouse\parquet\rolling_correlation_plan.parquet","REVIEW_ONLY_NO_AUTO_DELETE"
"SHA256_DUPLICATE","EE23EB7BA26844E4EE3D721A28C3312366BE9396133E06ED56E0ECAC33311149","6","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\ASSETS\ICONS\_duplicates_review\PNG_MISC_STYLE_UNKNOWN_SIZE\page5_img1__DUP__EE23EB7BA2.png","REVIEW_ONLY_NO_AUTO_DELETE"
"SHA256_DUPLICATE","EE46F60BAB655815A1A5554CFC1E9170999420600DC2C8E625DD900B383011D6","4","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\ASSETS\ICONS\managed_icons\MISC_ICON_STYLE\05_file_format_export\dreamina-2025-11-14-5261-Change_the_image_to_a_dark_navy_color_wi...__EE46F60BAB.jpeg","REVIEW_ONLY_NO_AUTO_DELETE"
"SHA256_DUPLICATE","EE5CDAB82AC481E420EA45D2E838EAECEFC2C0770F3475415FE28723AE61C319","6","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\ASSETS\ICONS\_duplicates_review\PNG_MISC_STYLE_UNKNOWN_SIZE\page25_img2__DUP__EE5CDAB82A.png","REVIEW_ONLY_NO_AUTO_DELETE"
"SHA256_DUPLICATE","EE6664F9168495BCEAD94024D81F2B725FBB03534500B611800BE7945E3F24D6","2","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\ASSETS\SCOPE_COPY\VAP\_output\VAP_PANORAMA_MATURITY_OPT_20260507_230210\Invoke-VAP-Panorama-Maturity-Refresh.ps1","REVIEW_ONLY_NO_AUTO_DELETE"
"SHA256_DUPLICATE","EE694F27B8999D868D12E7D3CCE350E803D509EBF15B8474E90DBA7FF585DE91","4","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\ASSETS\ICONS\managed_icons\MISC_ICON_STYLE\05_file_format_export\0_(2)__EE694F27B8.jpg","REVIEW_ONLY_NO_AUTO_DELETE"
"SHA256_DUPLICATE","EE6CD0C379D9B7BA881478FAAB9D4D9F18BB389F4C23EE742EFC9CADEB029741","12","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\ASSETS\ICONS\03_chart_visualization_vap_core\SEO-Monitoring-Icon.png","REVIEW_ONLY_NO_AUTO_DELETE"
"SHA256_DUPLICATE","EE85DF1F85C317F139A669E73BC255EA1BA3A89D3EA4B3E914C3BBA25DE3471F","2","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\ASSETS\SCOPE_COPY\VeritasIntelligenceAnalytics\dict\VRN\_registry\verified_numbered_modules\VRN_MDL166_vrn_duckdb_empty_safe_data_trust_calibration_v05691__MODULE__v05691.json","REVIEW_ONLY_NO_AUTO_DELETE"
"SHA256_DUPLICATE","EE9784019C3D1FA2EFEB5B9AF2E86A76B7B7B0FE2956C6FAC04B15D5CCDAEEF3","8","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\ASSETS\ICONS\managed_icons\VAP_CHART_TYPE_SVG_LIBRARY\04_vap_chart_visualization\icon_extraction_pipeline_(1)__EE9784019C.svg","REVIEW_ONLY_NO_AUTO_DELETE"
"SHA256_DUPLICATE","EEADE83080645A3FD402184E6CA4BF476E55656E5B0BA8DC8AE1D04216C2EB8E","4","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\ASSETS\ICONS\managed_icons\MISC_ICON_STYLE\05_file_format_export\下載_(1)__EEADE83080.jpg","REVIEW_ONLY_NO_AUTO_DELETE"
"SHA256_DUPLICATE","EF504DCC77105D0C2D97459DBC6E3375159411CF25863DBFB806A637882CAAA0","4","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\ASSETS\ICONS\_duplicates_review\PNG_MISC_STYLE_UNKNOWN_SIZE\page28_img5__DUP__EF504DCC77.png","REVIEW_ONLY_NO_AUTO_DELETE"
"SHA256_DUPLICATE","EF7CD69CDEC63FE5C325BE13B474D0401D2A5603574FFD0BA51379715158D9E0","4","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\ASSETS\SCOPE_COPY\VAP\_output\VAP_V8_MASTER_20260507_233550\check_libs.py","REVIEW_ONLY_NO_AUTO_DELETE"
"SHA256_DUPLICATE","EFBCA24860269CFBED5208B471496F5BC0243A271B4CDEC1548D22B24DA6936C","6","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\ASSETS\ICONS\_duplicates_review\PNG_MISC_STYLE_UNKNOWN_SIZE\page3_img2__DUP__EFBCA24860.png","REVIEW_ONLY_NO_AUTO_DELETE"
"SHA256_DUPLICATE","F03C046807D7EAE263267A00EDB08863AF63623B6D1E386F9E92EA31E836D8FA","4","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\ASSETS\ICONS\_duplicates_review\PNG_MISC_STYLE_UNKNOWN_SIZE\Real_Scan_2330_Healthy__DUP__F03C046807.png","REVIEW_ONLY_NO_AUTO_DELETE"
"SHA256_DUPLICATE","F0CBD32E072ACB3823530CC27407485870675E79D468D96ACCE3DF6114E1F1F7","2","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\ASSETS\SCOPE_COPY\VAP\VeritasAutoPlot\T03_Candlestick_MA_BB_Vol.html","REVIEW_ONLY_NO_AUTO_DELETE"
"SHA256_DUPLICATE","F1331B408D454251A286013ADD7DBE93B1516F557CA66FCC12DB1A83CA2CE1E7","6","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\ASSETS\ICONS\_duplicates_review\PNG_MISC_STYLE_UNKNOWN_SIZE\page1_img2__DUP__F1331B408D.png","REVIEW_ONLY_NO_AUTO_DELETE"
"SHA256_DUPLICATE","F16687826F3DA50D4D04A58344518042B7A424EE940EB099617CA71CCF9CC94E","4","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\ASSETS\ICONS\_duplicates_review\PNG_MISC_STYLE_UNKNOWN_SIZE\page18_img2__DUP__F16687826F.png","REVIEW_ONLY_NO_AUTO_DELETE"
"SHA256_DUPLICATE","F1703916387B75E40BE204868E2988A63EDD4744152CC9DB06E08F44F172D657","2","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\ASSETS\SCOPE_COPY\VAP\VeritasAutoPlot\13\index.html","REVIEW_ONLY_NO_AUTO_DELETE"
"SHA256_DUPLICATE","F191557BA33BCBE5D7E81CF713D20C679DD99379CBB60E535AE266EEA28A5E1A","12","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\ASSETS\ICONS\12_seo_business_marketing_png\Professional-Consultancy-Icon__F191557BA3.png","REVIEW_ONLY_NO_AUTO_DELETE"
"SHA256_DUPLICATE","F1E9BE03AEC27665DB50ABFB2D81A4AC947A606C87481C3F2CEB588BF5FF753E","4","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\ASSETS\ICONS\_duplicates_review\PNG_MISC_STYLE_UNKNOWN_SIZE\page18_img5__DUP__F1E9BE03AE.png","REVIEW_ONLY_NO_AUTO_DELETE"
"SHA256_DUPLICATE","F20DCAA94A37DC480A5D718E400E6ADC3ED81A169F149B0804E2175D297EB182","2","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\ASSETS\SCOPE_COPY\VeritasIntelligenceAnalytics\dict\VRN\_registry\verified_numbered_modules\VRN_MDL021_VRN_v139R_Final_Production_Bridge_Seal__GOVERNANCE__v139R.json","REVIEW_ONLY_NO_AUTO_DELETE"
