"ID","Role","FileName","Extension","RelativePath","FullPath","SizeBytes","SizeKB","Sha256","ModifiedAt","Status"
"ICON_000847","File / Export","page34_img3__DUP__820F331BCE.png",".png","_duplicates_review\PNG_MISC_STYLE_UNKNOWN_SIZE\page34_img3__DUP__820F331BCE.png","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\ASSETS\ICON_BASE_MANAGED\_duplicates_review\PNG_MISC_STYLE_UNKNOWN_SIZE\page34_img3__DUP__820F331BCE.png","112674","110.03","820F331BCE23AAE863CDF606B31D6DB8AC1AE05BD13500A407D46575F19F2840","2025-12-11 16:38:56","OK"
"ICON_000848","File / Export","page34_img4__DUP__D90139CE1A.png",".png","_duplicates_review\PNG_MISC_STYLE_UNKNOWN_SIZE\page34_img4__DUP__D90139CE1A.png","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\ASSETS\ICON_BASE_MANAGED\_duplicates_review\PNG_MISC_STYLE_UNKNOWN_SIZE\page34_img4__DUP__D90139CE1A.png","103156","100.74","D90139CE1A1C88EAE3D05A3AEDA44DC3CCD3B950D57560B3362A0B6BFF37D67E","2025-12-11 16:38:56","OK"
"ICON_000849","File / Export","page35_img1__DUP__AD6D1A9774.png",".png","_duplicates_review\PNG_MISC_STYLE_UNKNOWN_SIZE\page35_img1__DUP__AD6D1A9774.png","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\ASSETS\ICON_BASE_MANAGED\_duplicates_review\PNG_MISC_STYLE_UNKNOWN_SIZE\page35_img1__DUP__AD6D1A9774.png","650534","635.29","AD6D1A9774862432CA56975E793BBAA53318BA081354A1ABAAE63790B3E86F0E","2025-12-11 16:39:00","OK"
"ICON_000850","File / Export","page36_img1__DUP__429BBA0E14.png",".png","_duplicates_review\PNG_MISC_STYLE_UNKNOWN_SIZE\page36_img1__DUP__429BBA0E14.png","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\ASSETS\ICON_BASE_MANAGED\_duplicates_review\PNG_MISC_STYLE_UNKNOWN_SIZE\page36_img1__DUP__429BBA0E14.png","1471027","1436.55","429BBA0E146782138E88488A84B6D21C797F29A2F89A3B2288EA354C9BEA50D3","2025-12-11 16:39:00","OK"
"ICON_000851","File / Export","page37_img1__DUP__9C938FA2B4.png",".png","_duplicates_review\PNG_MISC_STYLE_UNKNOWN_SIZE\page37_img1__DUP__9C938FA2B4.png","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\ASSETS\ICON_BASE_MANAGED\_duplicates_review\PNG_MISC_STYLE_UNKNOWN_SIZE\page37_img1__DUP__9C938FA2B4.png","1130271","1103.78","9C938FA2B40C91702D4C3513BEFD83A9E948E7DF4B8F80C97305443E2C62C62D","2025-12-11 16:39:00","OK"
"ICON_000852","File / Export","page38_img3__DUP__560F3CCF69.png",".png","_duplicates_review\PNG_MISC_STYLE_UNKNOWN_SIZE\page38_img3__DUP__560F3CCF69.png","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\ASSETS\ICON_BASE_MANAGED\_duplicates_review\PNG_MISC_STYLE_UNKNOWN_SIZE\page38_img3__DUP__560F3CCF69.png","9422","9.2","560F3CCF690D85D0390642FF2ECD3575741E6D035475E30C3F1773ACDFD79993","2025-12-11 16:38:56","OK"
"ICON_000853","File / Export","page38_img4__DUP__FBE46B7A3E.png",".png","_duplicates_review\PNG_MISC_STYLE_UNKNOWN_SIZE\page38_img4__DUP__FBE46B7A3E.png","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\ASSETS\ICON_BASE_MANAGED\_duplicates_review\PNG_MISC_STYLE_UNKNOWN_SIZE\page38_img4__DUP__FBE46B7A3E.png","47149","46.04","FBE46B7A3E109363596CC63B50277344B07904FD703A80BB0645DB361D3139EC","2025-12-11 16:38:56","OK"
"ICON_000854","File / Export","page38_img5__DUP__A98D699151.png",".png","_duplicates_review\PNG_MISC_STYLE_UNKNOWN_SIZE\page38_img5__DUP__A98D699151.png","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\ASSETS\ICON_BASE_MANAGED\_duplicates_review\PNG_MISC_STYLE_UNKNOWN_SIZE\page38_img5__DUP__A98D699151.png","61114","59.68","A98D6991518B600009B1AAFF340F299BDEB90216AD95A3EBD01627147E36F055","2025-12-11 16:38:56","OK"
"ICON_000855","File / Export","page39_img1__DUP__78BF50F581.png",".png","_duplicates_review\PNG_MISC_STYLE_UNKNOWN_SIZE\page39_img1__DUP__78BF50F581.png","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\ASSETS\ICON_BASE_MANAGED\_duplicates_review\PNG_MISC_STYLE_UNKNOWN_SIZE\page39_img1__DUP__78BF50F581.png","46871","45.77","78BF50F581CCEBE01A0E8E4D99500C2305031F45DB5ED02180652E03BD22C5EB","2025-12-11 16:39:00","OK"
"ICON_000856","File / Export","page39_img3__DUP__09AA9DBC79.png",".png","_duplicates_review\PNG_MISC_STYLE_UNKNOWN_SIZE\page39_img3__DUP__09AA9DBC79.png","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\ASSETS\ICON_BASE_MANAGED\_duplicates_review\PNG_MISC_STYLE_UNKNOWN_SIZE\page39_img3__DUP__09AA9DBC79.png","574827","561.35","09AA9DBC79BFF253981FF3975444CD9156211FB7FDEBEDCB8F04E605BCBD5872","2025-12-11 16:38:56","OK"
"ICON_000857","File / Export","page4_img1__DUP__1BC2C67F1C.png",".png","_duplicates_review\PNG_MISC_STYLE_UNKNOWN_SIZE\page4_img1__DUP__1BC2C67F1C.png","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\ASSETS\ICON_BASE_MANAGED\_duplicates_review\PNG_MISC_STYLE_UNKNOWN_SIZE\page4_img1__DUP__1BC2C67F1C.png","13943","13.62","1BC2C67F1C70FA6850214F0A6D3FE83811759786EE7F4DEBF397F61FD97B4211","2025-12-11 16:38:12","OK"
"ICON_000858","File / Export","page4_img1__DUP__2E424BA20D.png",".png","_duplicates_review\PNG_MISC_STYLE_UNKNOWN_SIZE\page4_img1__DUP__2E424BA20D.png","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\ASSETS\ICON_BASE_MANAGED\_duplicates_review\PNG_MISC_STYLE_UNKNOWN_SIZE\page4_img1__DUP__2E424BA20D.png","201339","196.62","2E424BA20D782FDD23D8F254090743AE80CAFBC76046856F95C5FBC654ADEED4","2025-12-11 16:38:42","OK"
"ICON_000859","File / Export","page4_img1__DUP__7CD82BA6D4.png",".png","_duplicates_review\PNG_MISC_STYLE_UNKNOWN_SIZE\page4_img1__DUP__7CD82BA6D4.png","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\ASSETS\ICON_BASE_MANAGED\_duplicates_review\PNG_MISC_STYLE_UNKNOWN_SIZE\page4_img1__DUP__7CD82BA6D4.png","194774","190.21","7CD82BA6D4EDDE2CBEF6E66FDF813D12F9FB01FAE7D5C2088F1656FF11DCA33A","2025-12-11 16:37:54","OK"
"ICON_000860","File / Export","page4_img1__DUP__D2200FE849.png",".png","_duplicates_review\PNG_MISC_STYLE_UNKNOWN_SIZE\page4_img1__DUP__D2200FE849.png","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\ASSETS\ICON_BASE_MANAGED\_duplicates_review\PNG_MISC_STYLE_UNKNOWN_SIZE\page4_img1__DUP__D2200FE849.png","61266","59.83","D2200FE849A919557A0A2C5FF5073EFD8AE5F0CFCFD0ECF071506554373D75B7","2025-12-11 16:37:58","OK"
"ICON_000861","File / Export","page4_img2__DUP__1E0CE3CC93.png",".png","_duplicates_review\PNG_MISC_STYLE_UNKNOWN_SIZE\page4_img2__DUP__1E0CE3CC93.png","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\ASSETS\ICON_BASE_MANAGED\_duplicates_review\PNG_MISC_STYLE_UNKNOWN_SIZE\page4_img2__DUP__1E0CE3CC93.png","47478","46.37","1E0CE3CC9308AA6CEB9A032F182A2E6DE90421326C884DC8A1E1329798A93731","2025-12-11 16:37:48","OK"
"ICON_000862","File / Export","page4_img2__DUP__9D16D0AD69.png",".png","_duplicates_review\PNG_MISC_STYLE_UNKNOWN_SIZE\page4_img2__DUP__9D16D0AD69.png","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\ASSETS\ICON_BASE_MANAGED\_duplicates_review\PNG_MISC_STYLE_UNKNOWN_SIZE\page4_img2__DUP__9D16D0AD69.png","1039","1.01","9D16D0AD696CC284764BB0CFE7CDEC53B5684F0062A3C1552B3C07BDD366726C","2025-12-11 16:37:58","OK"
"ICON_000863","File / Export","page4_img2__DUP__BFED66AC0D.png",".png","_duplicates_review\PNG_MISC_STYLE_UNKNOWN_SIZE\page4_img2__DUP__BFED66AC0D.png","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\ASSETS\ICON_BASE_MANAGED\_duplicates_review\PNG_MISC_STYLE_UNKNOWN_SIZE\page4_img2__DUP__BFED66AC0D.png","351277","343.04","BFED66AC0D5FBCE61B0071C84727E69C6359C4C8A6D82E21366DD173D827F4A3","2025-12-11 16:37:50","OK"
"ICON_000864","File / Export","page4_img2__DUP__C3B86FCC8C.png",".png","_duplicates_review\PNG_MISC_STYLE_UNKNOWN_SIZE\page4_img2__DUP__C3B86FCC8C.png","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\ASSETS\ICON_BASE_MANAGED\_duplicates_review\PNG_MISC_STYLE_UNKNOWN_SIZE\page4_img2__DUP__C3B86FCC8C.png","89310","87.22","C3B86FCC8C60E430333E5A9CD5C06B7CDAAFA84C0DF84911D16A1EAF2084C72A","2025-12-11 16:39:08","OK"
"ICON_000865","File / Export","page4_img2__DUP__E75C1074EA.png",".png","_duplicates_review\PNG_MISC_STYLE_UNKNOWN_SIZE\page4_img2__DUP__E75C1074EA.png","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\ASSETS\ICON_BASE_MANAGED\_duplicates_review\PNG_MISC_STYLE_UNKNOWN_SIZE\page4_img2__DUP__E75C1074EA.png","420702","410.84","E75C1074EA6D3042FEC22ED9779864DF54785F47FA32637378AE60705FD4DF19","2025-12-11 16:38:42","OK"
"ICON_000866","File / Export","page4_img3__DUP__2F566EDF73.png",".png","_duplicates_review\PNG_MISC_STYLE_UNKNOWN_SIZE\page4_img3__DUP__2F566EDF73.png","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\ASSETS\ICON_BASE_MANAGED\_duplicates_review\PNG_MISC_STYLE_UNKNOWN_SIZE\page4_img3__DUP__2F566EDF73.png","36532","35.68","2F566EDF73C9394D819D14C0598C683798DD26D8B68B991DD3DBCB65DFFFFAC6","2025-12-11 16:39:08","OK"
"ICON_000867","File / Export","page4_img3__DUP__AB8466F111.png",".png","_duplicates_review\PNG_MISC_STYLE_UNKNOWN_SIZE\page4_img3__DUP__AB8466F111.png","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\ASSETS\ICON_BASE_MANAGED\_duplicates_review\PNG_MISC_STYLE_UNKNOWN_SIZE\page4_img3__DUP__AB8466F111.png","28591","27.92","AB8466F1110D81D15A53F76A6EE5C78AC04B399669512E07771E279CCED8B2FE","2025-12-11 16:37:48","OK"
"ICON_000868","File / Export","page4_img3__DUP__C2030EDF3F.png",".png","_duplicates_review\PNG_MISC_STYLE_UNKNOWN_SIZE\page4_img3__DUP__C2030EDF3F.png","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\ASSETS\ICON_BASE_MANAGED\_duplicates_review\PNG_MISC_STYLE_UNKNOWN_SIZE\page4_img3__DUP__C2030EDF3F.png","293466","286.59","C2030EDF3F4F1573DCF69736CEABB92A3E0F2578BEFA6709E06F9BA4CD8667E6","2025-12-11 16:38:44","OK"
"ICON_000869","File / Export","page4_img4__DUP__080076F2E1.png",".png","_duplicates_review\PNG_MISC_STYLE_UNKNOWN_SIZE\page4_img4__DUP__080076F2E1.png","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\ASSETS\ICON_BASE_MANAGED\_duplicates_review\PNG_MISC_STYLE_UNKNOWN_SIZE\page4_img4__DUP__080076F2E1.png","42496","41.5","080076F2E153B1C91CA35C1CE3E58B96357869EC58821BEF0EFC5BCD9684467B","2025-12-11 16:39:10","OK"
"ICON_000870","File / Export","page4_img4__DUP__0FB42CF9E3.png",".png","_duplicates_review\PNG_MISC_STYLE_UNKNOWN_SIZE\page4_img4__DUP__0FB42CF9E3.png","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\ASSETS\ICON_BASE_MANAGED\_duplicates_review\PNG_MISC_STYLE_UNKNOWN_SIZE\page4_img4__DUP__0FB42CF9E3.png","58472","57.1","0FB42CF9E33F8A73C40AB3147D66AFD466B57B28C686196B42880EFCE99D3699","2025-12-11 16:38:54","OK"
"ICON_000871","File / Export","page4_img4__DUP__AE4F52995E.png",".png","_duplicates_review\PNG_MISC_STYLE_UNKNOWN_SIZE\page4_img4__DUP__AE4F52995E.png","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\ASSETS\ICON_BASE_MANAGED\_duplicates_review\PNG_MISC_STYLE_UNKNOWN_SIZE\page4_img4__DUP__AE4F52995E.png","49662","48.5","AE4F52995E40175F9CC5BBCBC6413CEF05B616BA1F54ADB9225651BB75E4D0FD","2025-12-11 16:38:50","OK"
"ICON_000872","File / Export","page4_img4__DUP__AFF7B64AAE.png",".png","_duplicates_review\PNG_MISC_STYLE_UNKNOWN_SIZE\page4_img4__DUP__AFF7B64AAE.png","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\ASSETS\ICON_BASE_MANAGED\_duplicates_review\PNG_MISC_STYLE_UNKNOWN_SIZE\page4_img4__DUP__AFF7B64AAE.png","8104","7.91","AFF7B64AAE2CEB7281A4B09B93C6F10CDD99F558F7F9EF73BB7AB674D822FE3D","2025-12-11 16:39:08","OK"
"ICON_000873","File / Export","page4_img4__DUP__D164471017.png",".png","_duplicates_review\PNG_MISC_STYLE_UNKNOWN_SIZE\page4_img4__DUP__D164471017.png","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\ASSETS\ICON_BASE_MANAGED\_duplicates_review\PNG_MISC_STYLE_UNKNOWN_SIZE\page4_img4__DUP__D164471017.png","60240","58.83","D1644710178947746F0DC1D315D03473F1C006736520A75B08DFE4009F578AC6","2025-12-11 16:38:46","OK"
"ICON_000874","File / Export","page4_img5__DUP__2C8D3D59BC.png",".png","_duplicates_review\PNG_MISC_STYLE_UNKNOWN_SIZE\page4_img5__DUP__2C8D3D59BC.png","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\ASSETS\ICON_BASE_MANAGED\_duplicates_review\PNG_MISC_STYLE_UNKNOWN_SIZE\page4_img5__DUP__2C8D3D59BC.png","1339","1.31","2C8D3D59BC48D2B93A4147CE03C9714C28E9E13A432172590B22CA60D3F10CE3","2025-12-11 16:39:08","OK"
"ICON_000875","File / Export","page4_img5__DUP__B2E95B5881.png",".png","_duplicates_review\PNG_MISC_STYLE_UNKNOWN_SIZE\page4_img5__DUP__B2E95B5881.png","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\ASSETS\ICON_BASE_MANAGED\_duplicates_review\PNG_MISC_STYLE_UNKNOWN_SIZE\page4_img5__DUP__B2E95B5881.png","3962","3.87","B2E95B5881A4A1BE359B749EDACB7E6023E2355D7E2E5AF3DED0F6DAEDA41A4E","2025-12-11 16:39:18","OK"
"ICON_000876","File / Export","page4_img6__DUP__ACE4B29104.png",".png","_duplicates_review\PNG_MISC_STYLE_UNKNOWN_SIZE\page4_img6__DUP__ACE4B29104.png","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\ASSETS\ICON_BASE_MANAGED\_duplicates_review\PNG_MISC_STYLE_UNKNOWN_SIZE\page4_img6__DUP__ACE4B29104.png","14504","14.16","ACE4B2910432C9152E0F9C65376DD1ECCC6EB4372E05144ADDFB0E3BC5BA7A85","2025-12-11 16:39:08","OK"
"ICON_000877","File / Export","page41_img3__DUP__70D42B6F00.png",".png","_duplicates_review\PNG_MISC_STYLE_UNKNOWN_SIZE\page41_img3__DUP__70D42B6F00.png","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\ASSETS\ICON_BASE_MANAGED\_duplicates_review\PNG_MISC_STYLE_UNKNOWN_SIZE\page41_img3__DUP__70D42B6F00.png","171829","167.8","70D42B6F00BDB0B39BC997343C01A0D3524E4B73CC1005912AE3462E72A7FD6A","2025-12-11 16:38:56","OK"
"ICON_000878","File / Export","page43_img7__DUP__9858B10AB7.png",".png","_duplicates_review\PNG_MISC_STYLE_UNKNOWN_SIZE\page43_img7__DUP__9858B10AB7.png","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\ASSETS\ICON_BASE_MANAGED\_duplicates_review\PNG_MISC_STYLE_UNKNOWN_SIZE\page43_img7__DUP__9858B10AB7.png","90244","88.13","9858B10AB7D0B84E68C6C9A6C8A7D592524F7B5E08470F6F086C5574EC49C51B","2025-12-11 16:38:58","OK"
"ICON_000879","File / Export","page44_img3__DUP__AE6202576A.png",".png","_duplicates_review\PNG_MISC_STYLE_UNKNOWN_SIZE\page44_img3__DUP__AE6202576A.png","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\ASSETS\ICON_BASE_MANAGED\_duplicates_review\PNG_MISC_STYLE_UNKNOWN_SIZE\page44_img3__DUP__AE6202576A.png","255850","249.85","AE6202576A3EE151C8CC31118F2F97807D56EACB42531CACACB89A6F960ED50C","2025-12-11 16:38:58","OK"
"ICON_000880","File / Export","page44_img4__DUP__894AC6BC21.png",".png","_duplicates_review\PNG_MISC_STYLE_UNKNOWN_SIZE\page44_img4__DUP__894AC6BC21.png","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\ASSETS\ICON_BASE_MANAGED\_duplicates_review\PNG_MISC_STYLE_UNKNOWN_SIZE\page44_img4__DUP__894AC6BC21.png","82293","80.36","894AC6BC213E17FB3EFB603737CB012875885BA01159C75CF4958445D401B458","2025-12-11 16:38:58","OK"
"ICON_000881","File / Export","page44_img8__DUP__A9BE752F16.png",".png","_duplicates_review\PNG_MISC_STYLE_UNKNOWN_SIZE\page44_img8__DUP__A9BE752F16.png","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\ASSETS\ICON_BASE_MANAGED\_duplicates_review\PNG_MISC_STYLE_UNKNOWN_SIZE\page44_img8__DUP__A9BE752F16.png","982488","959.46","A9BE752F1690CF98C08CCB45345BF534C48DAD8340788E7FD67BDF2D8BB14498","2025-12-11 16:38:58","OK"
"ICON_000882","File / Export","page45_img3__DUP__47ABA8A9A4.png",".png","_duplicates_review\PNG_MISC_STYLE_UNKNOWN_SIZE\page45_img3__DUP__47ABA8A9A4.png","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\ASSETS\ICON_BASE_MANAGED\_duplicates_review\PNG_MISC_STYLE_UNKNOWN_SIZE\page45_img3__DUP__47ABA8A9A4.png","141252","137.94","47ABA8A9A4F0A9FA5ADECA7430A2CA6A4F140C299F9AC66BC8ADB757A9741B40","2025-12-11 16:38:58","OK"
"ICON_000883","File / Export","page45_img4__DUP__D669A98E89.png",".png","_duplicates_review\PNG_MISC_STYLE_UNKNOWN_SIZE\page45_img4__DUP__D669A98E89.png","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\ASSETS\ICON_BASE_MANAGED\_duplicates_review\PNG_MISC_STYLE_UNKNOWN_SIZE\page45_img4__DUP__D669A98E89.png","136660","133.46","D669A98E896CEEB1D4C467482417D4B82A43C6B04B78AA2CC3A4FF21629F3ADD","2025-12-11 16:38:58","OK"
"ICON_000884","File / Export","page45_img5__DUP__1AF81F52C0.png",".png","_duplicates_review\PNG_MISC_STYLE_UNKNOWN_SIZE\page45_img5__DUP__1AF81F52C0.png","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\ASSETS\ICON_BASE_MANAGED\_duplicates_review\PNG_MISC_STYLE_UNKNOWN_SIZE\page45_img5__DUP__1AF81F52C0.png","126295","123.33","1AF81F52C054DF9549C024C97AC534BF5E1863F4676C04B4F5CE215887AC7184","2025-12-11 16:38:58","OK"
"ICON_000885","File / Export","page47_img3__DUP__2F412B8EDF.png",".png","_duplicates_review\PNG_MISC_STYLE_UNKNOWN_SIZE\page47_img3__DUP__2F412B8EDF.png","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\ASSETS\ICON_BASE_MANAGED\_duplicates_review\PNG_MISC_STYLE_UNKNOWN_SIZE\page47_img3__DUP__2F412B8EDF.png","1191195","1163.28","2F412B8EDF121D2A455670814F88C99C99160E70A8D7C8BCFC21B5CD6D142D17","2025-12-11 16:38:58","OK"
"ICON_000886","File / Export","page49_img3__DUP__A6285216A2.png",".png","_duplicates_review\PNG_MISC_STYLE_UNKNOWN_SIZE\page49_img3__DUP__A6285216A2.png","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\ASSETS\ICON_BASE_MANAGED\_duplicates_review\PNG_MISC_STYLE_UNKNOWN_SIZE\page49_img3__DUP__A6285216A2.png","34009","33.21","A6285216A28E2DF628885BA8EA9674D33C809E9E7CAFD25C115B3CC2E2DBD0F4","2025-12-11 16:38:58","OK"
"ICON_000887","File / Export","page5_img1__DUP__1657632998.png",".png","_duplicates_review\PNG_MISC_STYLE_UNKNOWN_SIZE\page5_img1__DUP__1657632998.png","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\ASSETS\ICON_BASE_MANAGED\_duplicates_review\PNG_MISC_STYLE_UNKNOWN_SIZE\page5_img1__DUP__1657632998.png","230939","225.53","165763299827A8109AE8A5169D41281F7408A788F415688A98945D2011B9A30D","2025-12-11 16:38:44","OK"
"ICON_000888","File / Export","page5_img1__DUP__6A7F564D24.png",".png","_duplicates_review\PNG_MISC_STYLE_UNKNOWN_SIZE\page5_img1__DUP__6A7F564D24.png","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\ASSETS\ICON_BASE_MANAGED\_duplicates_review\PNG_MISC_STYLE_UNKNOWN_SIZE\page5_img1__DUP__6A7F564D24.png","29415","28.73","6A7F564D24CDEB775FB79172BBB366811CC35F05448EC68351B5D9117ABAE265","2025-12-11 16:39:00","OK"
"ICON_000889","File / Export","page5_img1__DUP__9EBE849D1C.png",".png","_duplicates_review\PNG_MISC_STYLE_UNKNOWN_SIZE\page5_img1__DUP__9EBE849D1C.png","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\ASSETS\ICON_BASE_MANAGED\_duplicates_review\PNG_MISC_STYLE_UNKNOWN_SIZE\page5_img1__DUP__9EBE849D1C.png","45598","44.53","9EBE849D1C113F98CF6B635C8CC046F458B95BB281937B5BA5ADCDAA42B8F66A","2025-12-11 16:38:12","OK"
"ICON_000890","File / Export","page5_img1__DUP__E61AD3963A.png",".png","_duplicates_review\PNG_MISC_STYLE_UNKNOWN_SIZE\page5_img1__DUP__E61AD3963A.png","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\ASSETS\ICON_BASE_MANAGED\_duplicates_review\PNG_MISC_STYLE_UNKNOWN_SIZE\page5_img1__DUP__E61AD3963A.png","28350","27.69","E61AD3963A3C28EA1BAD755334884EE25B6383431641F764CBBABB5F19225A8A","2025-12-11 16:37:58","OK"
"ICON_000891","File / Export","page5_img1__DUP__E8A95ACE50.png",".png","_duplicates_review\PNG_MISC_STYLE_UNKNOWN_SIZE\page5_img1__DUP__E8A95ACE50.png","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\ASSETS\ICON_BASE_MANAGED\_duplicates_review\PNG_MISC_STYLE_UNKNOWN_SIZE\page5_img1__DUP__E8A95ACE50.png","16116","15.74","E8A95ACE50E01CEBD65735606DA84E7656C92A4924F0BA3E016FF572BCF42F4D","2025-12-11 16:37:54","OK"
"ICON_000892","File / Export","page5_img1__DUP__EE23EB7BA2.png",".png","_duplicates_review\PNG_MISC_STYLE_UNKNOWN_SIZE\page5_img1__DUP__EE23EB7BA2.png","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\ASSETS\ICON_BASE_MANAGED\_duplicates_review\PNG_MISC_STYLE_UNKNOWN_SIZE\page5_img1__DUP__EE23EB7BA2.png","11698","11.42","EE23EB7BA26844E4EE3D721A28C3312366BE9396133E06ED56E0ECAC33311149","2025-12-11 16:37:48","OK"
"ICON_000893","File / Export","page5_img11__DUP__2FC553C948.png",".png","_duplicates_review\PNG_MISC_STYLE_UNKNOWN_SIZE\page5_img11__DUP__2FC553C948.png","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\ASSETS\ICON_BASE_MANAGED\_duplicates_review\PNG_MISC_STYLE_UNKNOWN_SIZE\page5_img11__DUP__2FC553C948.png","481","0.47","2FC553C94803ADA47AE5F784455ED8E7CE524D1A10D23EE3BA92B451746DA378","2025-12-11 16:37:48","OK"
"ICON_000894","File / Export","page5_img12__DUP__70C238B484.png",".png","_duplicates_review\PNG_MISC_STYLE_UNKNOWN_SIZE\page5_img12__DUP__70C238B484.png","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\ASSETS\ICON_BASE_MANAGED\_duplicates_review\PNG_MISC_STYLE_UNKNOWN_SIZE\page5_img12__DUP__70C238B484.png","785","0.77","70C238B48422A62817C357CA810B73D1901943692EE43A68053458E0343511CB","2025-12-11 16:37:48","OK"
"ICON_000895","File / Export","page5_img13__DUP__4B4FEC05A8.png",".png","_duplicates_review\PNG_MISC_STYLE_UNKNOWN_SIZE\page5_img13__DUP__4B4FEC05A8.png","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\ASSETS\ICON_BASE_MANAGED\_duplicates_review\PNG_MISC_STYLE_UNKNOWN_SIZE\page5_img13__DUP__4B4FEC05A8.png","721","0.7","4B4FEC05A8D560EA14403DED0B149B9EC5219B4839CAB0372DF440AAF19D685D","2025-12-11 16:37:48","OK"
"ICON_000896","File / Export","page5_img14__DUP__1601359955.png",".png","_duplicates_review\PNG_MISC_STYLE_UNKNOWN_SIZE\page5_img14__DUP__1601359955.png","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\ASSETS\ICON_BASE_MANAGED\_duplicates_review\PNG_MISC_STYLE_UNKNOWN_SIZE\page5_img14__DUP__1601359955.png","1476","1.44","1601359955ABC284D991BB10691739E7C20B84EDA7CB805E0E426BFB3A7456A6","2025-12-11 16:37:48","OK"
