index,Date,ticker,Open,High,Low,Close,adj_close,Volume,Main_Price
995,2025-06-06,NVDA,319.54,321.44,316.25,319.89,320.28,5703024,320.28
996,2025-06-09,NVDA,314.66,315.56,312.93,314.78,314.93,9436272,314.93
997,2025-06-10,NVDA,308.03,313.0,306.52,310.63,310.45,1564341,310.45
998,2025-06-11,NVDA,300.07,300.8,295.38,300.51,300.11,4797886,300.11
999,2025-06-12,NVDA,305.29,303.04,299.9,302.7,302.38,4958360,302.38
1000,2025-06-13,NVDA,298.92,301.53,296.42,299.17,299.51,2445469,299.51
1001,2025-06-16,NVDA,308.41,310.93,308.88,310.02,310.56,2066177,310.56
1002,2025-06-17,NVDA,314.27,314.01,311.61,313.49,313.52,1899552,313.52
1003,2025-06-18,NVDA,312.31,313.53,309.5,313.36,313.4,2511330,313.4
1004,2025-06-19,NVDA,310.18,315.75,309.93,310.28,310.52,3617561,310.52
1005,2025-06-20,NVDA,300.02,302.34,299.13,301.93,301.96,6453001,301.96
1006,2025-06-23,NVDA,293.05,295.69,290.49,294.58,294.9,5681178,294.9
1007,2025-06-24,NVDA,292.87,291.86,290.6,291.8,291.88,1457585,291.88
1008,2025-06-25,NVDA,288.76,291.58,285.25,288.59,288.63,2203545,288.63
1009,2025-06-26,NVDA,282.59,289.52,282.61,283.69,283.49,6260810,283.49
1010,2025-06-27,NVDA,286.86,288.63,286.08,286.68,286.41,2268101,286.41
1011,2025-06-30,NVDA,289.61,294.08,287.19,290.49,289.57,3177301,289.57
1012,2025-07-01,NVDA,287.57,289.7,288.68,288.7,289.06,1393536,289.06
1013,2025-07-02,NVDA,302.49,302.53,298.45,300.74,300.7,5818288,300.7
1014,2025-07-03,NVDA,292.27,292.54,288.83,291.14,291.02,1256230,291.02
1015,2025-07-04,NVDA,292.32,295.23,290.75,292.35,291.78,1437756,291.78
1016,2025-07-07,NVDA,292.16,292.23,290.14,291.95,291.76,5528397,291.76
1017,2025-07-08,NVDA,289.59,290.66,287.72,289.61,289.38,8537944,289.38
1018,2025-07-09,NVDA,287.13,291.45,284.16,286.43,286.21,2826909,286.21
1019,2025-07-10,NVDA,286.11,287.42,284.92,287.25,287.35,3193310,287.35
1020,2025-07-11,NVDA,288.06,289.74,286.33,286.82,286.86,5148107,286.86
1021,2025-07-14,NVDA,285.94,289.64,284.22,285.43,285.04,3778070,285.04
1022,2025-07-15,NVDA,278.51,283.05,275.62,278.87,278.51,2712526,278.51
1023,2025-07-16,NVDA,270.03,280.15,269.71,270.69,270.33,2564497,270.33
1024,2025-07-17,NVDA,271.07,272.01,267.92,269.94,270.43,1493452,270.43
1025,2025-07-18,NVDA,268.37,271.02,268.21,268.58,268.98,3672822,268.98
1026,2025-07-21,NVDA,267.39,269.43,265.51,268.32,268.09,3122178,268.09
1027,2025-07-22,NVDA,268.03,272.04,264.22,268.54,268.01,2626274,268.01
1028,2025-07-23,NVDA,267.57,266.7,266.22,266.54,266.58,1980960,266.58
1029,2025-07-24,NVDA,264.07,266.95,264.32,266.21,266.22,2083864,266.22
1030,2025-07-25,NVDA,262.0,263.88,258.82,262.47,262.55,4453444,262.55
1031,2025-07-28,NVDA,272.7,275.08,267.75,271.25,271.45,5080050,271.45
1032,2025-07-29,NVDA,267.5,270.53,266.73,267.73,267.85,2775778,267.85
1033,2025-07-30,NVDA,266.91,267.39,261.41,266.54,266.25,2633331,266.25
1034,2025-07-31,NVDA,264.92,266.63,261.95,263.49,263.56,2133290,263.56
1035,2025-08-01,NVDA,261.54,261.37,256.61,260.37,260.6,5222099,260.6
1036,2025-08-04,NVDA,260.71,264.53,260.94,261.28,261.09,3320074,261.09
1037,2025-08-05,NVDA,261.36,263.01,258.44,261.53,261.61,3929216,261.61
1038,2025-08-06,NVDA,261.09,261.03,258.68,259.91,259.77,3910731,259.77
1039,2025-08-07,NVDA,260.44,260.17,255.9,259.22,259.74,2802855,259.74
1040,2025-08-08,NVDA,256.15,257.84,254.07,256.27,255.93,1825418,255.93
1041,2025-08-11,NVDA,259.02,260.09,256.8,259.09,259.39,1986596,259.39
1042,2025-08-12,NVDA,270.88,274.04,265.37,270.52,270.07,5745587,270.07
1043,2025-08-13,NVDA,268.42,269.14,262.57,266.6,267.08,2274243,267.08
1044,2025-08-14,NVDA,270.94,272.63,268.93,269.5,269.19,2662613,269.19
1045,2025-08-15,NVDA,271.49,271.23,268.69,270.55,270.6,1853904,270.6
1046,2025-08-18,NVDA,273.5,276.49,274.37,274.98,274.53,1779720,274.53
1047,2025-08-19,NVDA,279.25,283.99,277.3,279.64,279.26,2225333,279.26
1048,2025-08-20,NVDA,281.31,281.87,274.1,281.62,281.88,7604141,281.88
1049,2025-08-21,NVDA,284.25,286.05,273.9,282.25,282.54,4542639,282.54
1050,2025-08-22,NVDA,292.16,296.87,291.96,292.51,292.58,2512039,292.58
1051,2025-08-25,NVDA,289.42,287.68,285.92,287.62,287.83,5617730,287.83
1052,2025-08-26,NVDA,289.49,292.54,284.71,290.32,290.63,3029325,290.63
1053,2025-08-27,NVDA,280.69,282.36,277.18,281.38,281.19,6434405,281.19
1054,2025-08-28,NVDA,281.48,281.26,276.16,280.81,280.42,9878440,280.42
1055,2025-08-29,NVDA,282.51,282.01,276.1,280.31,280.3,5466126,280.3
1056,2025-09-01,NVDA,278.09,283.13,276.28,278.38,278.22,3427273,278.22
1057,2025-09-02,NVDA,277.73,283.74,278.2,281.34,281.45,4637356,281.45
1058,2025-09-03,NVDA,272.39,276.78,270.39,274.54,274.69,3293744,274.69
1059,2025-09-04,NVDA,269.15,272.04,267.54,268.75,268.56,1305374,268.56
1060,2025-09-05,NVDA,269.95,272.85,270.18,271.96,272.15,2356498,272.15
1061,2025-09-08,NVDA,280.14,284.58,280.1,281.35,281.54,2031335,281.54
1062,2025-09-09,NVDA,281.49,281.93,277.23,281.47,281.68,2330525,281.68
1063,2025-09-10,NVDA,281.81,285.99,281.88,285.3,285.18,8015083,285.18
1064,2025-09-11,NVDA,290.44,293.4,289.51,290.99,291.22,5729133,291.22
1065,2025-09-12,NVDA,295.59,298.59,295.41,297.32,297.48,4075248,297.48
1066,2025-09-15,NVDA,288.36,294.49,286.52,290.53,290.72,4906990,290.72
1067,2025-09-16,NVDA,284.04,288.35,284.68,285.18,285.66,1269258,285.66
1068,2025-09-17,NVDA,279.05,280.86,280.05,280.55,280.64,4704790,280.64
1069,2025-09-18,NVDA,295.04,296.38,292.02,294.35,294.17,5229426,294.17
1070,2025-09-19,NVDA,300.17,300.98,296.37,298.39,298.06,1066749,298.06
1071,2025-09-22,NVDA,301.59,307.01,299.09,302.14,302.48,4792766,302.48
1072,2025-09-23,NVDA,304.3,306.36,300.8,305.21,305.32,1603923,305.32
1073,2025-09-24,NVDA,294.83,295.81,292.0,295.44,295.93,1220776,295.93
1074,2025-09-25,NVDA,308.33,313.25,306.66,310.05,309.42,6344882,309.42
1075,2025-09-26,NVDA,312.05,318.01,312.35,314.07,314.36,1975783,314.36
1076,2025-09-29,NVDA,317.43,320.8,319.54,320.07,319.98,2285342,319.98
1077,2025-09-30,NVDA,304.22,308.63,305.57,306.26,306.15,5361756,306.15
1078,2025-10-01,NVDA,315.08,316.39,311.92,312.53,312.29,2806309,312.29
1079,2025-10-02,NVDA,308.99,314.6,307.97,310.06,310.34,2987409,310.34
1080,2025-10-03,NVDA,295.71,301.58,298.94,300.12,300.3,2954844,300.3
1081,2025-10-06,NVDA,292.4,296.21,290.97,293.26,292.93,3889531,292.93
1082,2025-10-07,NVDA,282.02,286.62,282.96,284.28,284.33,2919236,284.33
1083,2025-10-08,NVDA,275.54,276.94,271.97,275.46,275.65,3460982,275.65
1084,2025-10-09,NVDA,276.08,278.02,275.41,276.15,276.2,2541387,276.2
1085,2025-10-10,NVDA,273.83,275.17,272.21,273.76,274.06,3897749,274.06
1086,2025-10-13,NVDA,276.26,278.56,273.25,276.32,276.24,3824435,276.24
1087,2025-10-14,NVDA,287.63,293.31,287.33,288.17,287.52,8443799,287.52
1088,2025-10-15,NVDA,285.43,289.3,287.0,287.53,287.58,2701653,287.58
1089,2025-10-16,NVDA,271.57,271.82,271.0,271.68,271.73,2981440,271.73
1090,2025-10-17,NVDA,271.68,270.85,267.45,270.3,270.39,3683640,270.39
1091,2025-10-20,NVDA,281.17,279.26,275.0,278.64,278.95,5294704,278.95
1092,2025-10-21,NVDA,277.99,280.03,277.38,278.32,277.78,1894011,277.78
1093,2025-10-22,NVDA,289.05,289.82,287.74,289.24,289.17,3442774,289.17
1094,2025-10-23,NVDA,293.54,293.96,292.52,292.8,292.53,932931,292.53
1095,2025-10-24,NVDA,281.73,282.05,277.49,279.64,279.3,2854005,279.3
1096,2025-10-27,NVDA,280.0,283.74,279.32,280.69,280.67,5589293,280.67
1097,2025-10-28,NVDA,284.03,286.41,282.9,283.05,283.25,2273722,283.25
1098,2025-10-29,NVDA,289.78,292.74,284.72,290.98,291.07,3571223,291.07
1099,2025-10-30,NVDA,305.01,304.72,302.84,304.51,304.3,2509382,304.3
1100,2025-10-31,NVDA,313.23,321.04,307.19,311.72,311.68,2127161,311.68
1101,2025-11-03,NVDA,313.43,316.8,311.19,315.46,315.76,5313402,315.76
1102,2025-11-04,NVDA,320.27,322.37,318.5,321.11,321.33,1938394,321.33
1103,2025-11-05,NVDA,321.61,320.87,315.49,320.09,319.91,3784720,319.91
1104,2025-11-06,NVDA,309.65,314.56,302.81,308.7,308.51,3813949,308.51
1105,2025-11-07,NVDA,310.93,310.86,308.9,309.33,308.8,2135262,308.8
1106,2025-11-10,NVDA,313.79,316.99,310.23,312.46,312.33,3533652,312.33
1107,2025-11-11,NVDA,302.86,303.73,302.61,303.37,302.85,2048310,302.85
1108,2025-11-12,NVDA,317.19,316.58,312.55,313.74,314.39,4243487,314.39
1109,2025-11-13,NVDA,322.16,323.45,321.5,321.94,321.66,1693871,321.66
1110,2025-11-14,NVDA,306.46,315.0,307.81,311.22,311.56,2758498,311.56
1111,2025-11-17,NVDA,321.7,324.56,314.53,322.16,322.74,2880902,322.74
1112,2025-11-18,NVDA,319.25,321.92,318.38,320.0,320.06,5702856,320.06
1113,2025-11-19,NVDA,315.34,318.19,312.72,314.09,314.06,3506123,314.06
1114,2025-11-20,NVDA,322.15,326.21,320.79,322.88,322.45,5269819,322.45
1115,2025-11-21,NVDA,324.56,325.62,315.44,322.79,322.62,4313868,322.62
1116,2025-11-24,NVDA,339.38,340.02,335.31,338.44,338.98,4300111,338.98
1117,2025-11-25,NVDA,329.9,332.86,326.76,331.56,331.67,2769101,331.67
1118,2025-11-26,NVDA,317.31,321.99,314.07,317.54,317.55,5446332,317.55
1119,2025-11-27,NVDA,314.4,316.86,313.71,315.63,316.04,2735746,316.04
1120,2025-11-28,NVDA,322.47,325.75,320.51,322.17,322.39,1376544,322.39
1121,2025-12-01,NVDA,313.79,315.43,311.67,315.03,314.98,2936140,314.98
1122,2025-12-02,NVDA,304.98,309.6,304.58,304.87,304.93,4100986,304.93
1123,2025-12-03,NVDA,306.5,310.37,304.72,306.91,306.68,1464006,306.68
1124,2025-12-04,NVDA,295.77,299.7,293.05,295.99,295.82,2100001,295.82
1125,2025-12-05,NVDA,301.62,300.01,297.65,298.56,298.49,1766844,298.49
1126,2025-12-08,NVDA,295.78,299.97,294.62,296.31,296.48,4844519,296.48
1127,2025-12-09,NVDA,297.37,305.57,297.72,300.27,299.9,7545269,299.9
1128,2025-12-10,NVDA,291.66,292.0,290.16,290.18,290.21,2943619,290.21
1129,2025-12-11,NVDA,301.4,305.44,299.83,299.89,299.77,4264200,299.77
1130,2025-12-12,NVDA,295.86,299.29,294.45,298.82,298.55,4209101,298.55
1131,2025-12-15,NVDA,303.75,312.3,304.61,304.82,304.7,7109187,304.7
1132,2025-12-16,NVDA,313.12,317.43,311.44,312.44,311.72,2358941,311.72
1133,2025-12-17,NVDA,304.51,304.28,299.66,303.71,303.48,2928674,303.48
1134,2025-12-18,NVDA,310.71,314.79,308.38,310.72,310.37,2756895,310.37
1135,2025-12-19,NVDA,299.98,302.2,293.12,299.96,299.87,3394556,299.87
1136,2025-12-22,NVDA,288.62,290.41,288.37,289.98,289.32,11434645,289.32
1137,2025-12-23,NVDA,300.86,304.96,299.88,304.51,304.57,3319768,304.57
1138,2025-12-24,NVDA,316.49,316.9,310.63,313.28,313.56,2132156,313.56
1139,2025-12-25,NVDA,328.24,330.72,325.15,329.83,329.79,1835360,329.79
1140,2025-12-26,NVDA,327.4,327.91,323.04,327.11,327.27,6115410,327.27
1141,2025-12-29,NVDA,328.01,331.9,328.22,328.28,328.11,2127318,328.11
1142,2025-12-30,NVDA,334.42,335.0,332.43,332.93,332.41,4555261,332.41
1143,2025-12-31,NVDA,333.35,333.8,329.28,333.16,333.16,2327148,333.16
1144,2026-01-01,NVDA,327.53,330.39,322.96,327.28,327.5,1735235,327.5
1145,2026-01-02,NVDA,316.06,321.0,317.11,320.28,319.85,4424198,319.85
1146,2026-01-05,NVDA,320.97,324.84,319.59,322.31,322.16,2384804,322.16
1147,2026-01-06,NVDA,315.2,316.01,309.79,314.04,313.96,4043870,313.96
1148,2026-01-07,NVDA,306.75,309.33,305.61,305.75,306.63,4195996,306.63
1149,2026-01-08,NVDA,307.6,309.52,306.08,309.07,309.14,4295732,309.14
1150,2026-01-09,NVDA,306.21,310.73,302.94,308.64,308.05,2858837,308.05
1151,2026-01-12,NVDA,316.38,319.38,315.33,316.18,315.5,4607019,315.5
1152,2026-01-13,NVDA,308.59,313.64,312.59,313.14,313.37,2061051,313.37
1153,2026-01-14,NVDA,307.13,313.6,308.7,308.9,309.67,958337,309.67
1154,2026-01-15,NVDA,315.23,313.17,310.16,312.48,312.39,4654970,312.39
1155,2026-01-16,NVDA,308.66,307.86,304.1,306.45,306.35,3551196,306.35
1156,2026-01-19,NVDA,302.45,302.45,300.38,301.72,301.85,2409574,301.85
1157,2026-01-20,NVDA,297.81,298.87,296.86,297.35,297.11,1566608,297.11
1158,2026-01-21,NVDA,293.2,297.82,295.12,296.09,295.34,1180809,295.34
1159,2026-01-22,NVDA,308.36,312.56,304.89,309.51,309.83,3354695,309.83
1160,2026-01-23,NVDA,298.72,300.34,298.89,299.16,298.98,7454981,298.98
1161,2026-01-26,NVDA,308.04,311.8,305.97,309.15,309.48,3050210,309.48
1162,2026-01-27,NVDA,314.61,318.22,311.64,315.16,314.92,2728690,314.92
1163,2026-01-28,NVDA,329.95,330.78,327.77,327.82,327.86,3229429,327.86
1164,2026-01-29,NVDA,352.9,354.29,347.3,353.86,354.16,9719090,354.16
1165,2026-01-30,NVDA,366.25,367.08,362.09,366.88,367.27,4760922,367.27
1166,2026-02-02,NVDA,377.12,379.29,372.7,375.73,375.82,2049717,375.82
1167,2026-02-03,NVDA,361.2,367.74,362.65,363.78,363.85,3315277,363.85
1168,2026-02-04,NVDA,351.87,355.81,346.92,353.36,353.57,3860157,353.57
1169,2026-02-05,NVDA,355.57,358.15,355.35,356.89,357.06,1927685,357.06
1170,2026-02-06,NVDA,342.19,345.68,340.28,342.1,341.66,4778170,341.66
1171,2026-02-09,NVDA,347.1,351.42,343.96,347.7,347.26,2171862,347.26
1172,2026-02-10,NVDA,328.98,332.28,328.22,329.49,328.8,1535746,328.8
1173,2026-02-11,NVDA,338.19,341.86,336.83,339.31,339.57,3395857,339.57
1174,2026-02-12,NVDA,335.12,337.17,333.33,336.92,336.79,3137453,336.79
1175,2026-02-13,NVDA,339.36,341.27,336.08,338.33,338.6,3267347,338.6
1176,2026-02-16,NVDA,331.77,335.67,329.46,332.34,332.47,2230369,332.47
1177,2026-02-17,NVDA,317.87,319.19,315.63,316.89,316.58,2391529,316.58
1178,2026-02-18,NVDA,325.18,327.1,324.28,326.99,326.95,5747199,326.95
1179,2026-02-19,NVDA,337.11,338.28,337.12,338.24,338.08,4075658,338.08
1180,2026-02-20,NVDA,335.23,336.7,329.19,335.6,335.4,2026107,335.4
1181,2026-02-23,NVDA,341.28,343.32,336.98,341.49,341.81,1232618,341.81
1182,2026-02-24,NVDA,339.78,342.51,334.1,338.5,339.35,2069446,339.35
1183,2026-02-25,NVDA,340.54,341.46,337.45,341.28,341.66,3536505,341.66
1184,2026-02-26,NVDA,349.4,348.14,347.7,348.1,348.09,2383389,348.09
1185,2026-02-27,NVDA,353.94,356.11,352.55,353.28,353.72,2292549,353.72
1186,2026-03-02,NVDA,365.28,367.94,365.21,365.47,366.1,2434908,366.1
1187,2026-03-03,NVDA,368.82,374.3,366.46,370.58,370.06,3152310,370.06
1188,2026-03-04,NVDA,372.61,372.9,367.0,371.21,371.66,4839461,371.66
1189,2026-03-05,NVDA,362.83,366.27,358.37,364.51,364.79,3268332,364.79
1190,2026-03-06,NVDA,360.48,362.01,355.17,360.52,360.95,3371837,360.95
1191,2026-03-09,NVDA,368.08,369.35,367.79,368.18,368.48,2921389,368.48
1192,2026-03-10,NVDA,354.36,355.38,350.24,354.72,354.64,2546732,354.64
1193,2026-03-11,NVDA,364.17,365.03,360.42,364.89,365.63,5112097,365.63
1194,2026-03-12,NVDA,361.19,362.73,358.41,362.69,362.81,4738357,362.81
1195,2026-03-13,NVDA,352.75,355.85,350.09,355.63,355.47,9089586,355.47
1196,2026-03-16,NVDA,348.64,346.66,342.63,346.21,346.39,4436082,346.39
1197,2026-03-17,NVDA,351.53,352.61,348.04,352.4,352.74,2547932,352.74
1198,2026-03-18,NVDA,352.39,356.51,345.97,352.62,352.65,2079575,352.65
1199,2026-03-19,NVDA,366.73,367.54,366.68,366.98,367.12,5264373,367.12
