file_path,file_name,column_name,row_count,non_blank_count,non_blank_ratio,unique_count,numeric_ratio,date_ratio,symbol_score,date_score,value_score,source_score,sample_values
C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\dict\VDF\_active\VDF_AKSHARE_KEY_REPAIR_ROOTCAUSE_SMART_REMAP_v027811_20260610_221501\preview\VDF_AkShare_SmartRepairedPreview_v027811.json,VDF_AkShare_SmartRepairedPreview_v027811.json,vdf_target_table,150,150,1.0,1,0.0,0.0,25,0,0,10,VDF_Global_Commodity_AkShare_Candidate | VDF_Global_Commodity_AkShare_Candidate | VDF_Global_Commodity_AkShare_Candidate | VDF_Global_Commodity_AkShare_Candidate | VDF_Global_Commodity_AkShare_Candidate | VDF_Global_Commodity_AkShare_Candidate | VDF_Global_Commodity_AkShare_Candidate | VDF_Global_Commodity_AkShare_Candidate
C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\dict\VDF\_active\VDF_AKSHARE_KEY_REPAIR_ROOTCAUSE_SMART_REMAP_v027811_20260610_221501\preview\VDF_AkShare_SmartRepairedPreview_v027811.json,VDF_AkShare_SmartRepairedPreview_v027811.json,vdf_seeded_at,150,150,1.0,2,1.0,1.0,-40,40,-5,10,2026-06-10 14:58:16 | 2026-06-10 14:58:16 | 2026-06-10 14:58:16 | 2026-06-10 14:58:16 | 2026-06-10 14:58:16 | 2026-06-10 14:58:16 | 2026-06-10 14:58:16 | 2026-06-10 14:58:16
C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\dict\VDF\_active\VDF_AKSHARE_KEY_REPAIR_ROOTCAUSE_SMART_REMAP_v027811_20260610_221501\preview\VDF_AkShare_SmartRepairedPreview_v027811.json,VDF_AkShare_SmartRepairedPreview_v027811.json,vdf_original_row_hash,150,150,1.0,150,1.0,0.04,-10,-25,45,90,c40c2417ebcd7bbd | 3b448f17b94509de | 8684c9acc94b1000 | 09f777d25015dc7d | ca18e72573fe5a0f | 0dcea352e5f26e04 | 5d472fb1b3e9abab | 535bf7b6e3430232
C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\dict\VDF\_active\VDF_AKSHARE_KEY_REPAIR_ROOTCAUSE_SMART_REMAP_v027811_20260610_221501\preview\VDF_AkShare_SmartRepairedPreview_v027811.json,VDF_AkShare_SmartRepairedPreview_v027811.json,_vdf_overlap_existing,150,150,1.0,1,0.0,0.0,25,0,0,10,False | False | False | False | False | False | False | False
C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\dict\VDF\_active\VDF_AKSHARE_KEY_REPAIR_ROOTCAUSE_SMART_REMAP_v027811_20260610_221501\preview\VDF_AkShare_SmartRepairedPreview_v027811.json,VDF_AkShare_SmartRepairedPreview_v027811.json,_vdf_dryrun_action,150,150,1.0,1,0.0,0.0,25,0,0,10,ADD_CANDIDATE | ADD_CANDIDATE | ADD_CANDIDATE | ADD_CANDIDATE | ADD_CANDIDATE | ADD_CANDIDATE | ADD_CANDIDATE | ADD_CANDIDATE
C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\dict\VDF\_active\VDF_AKSHARE_KEY_REPAIR_ROOTCAUSE_SMART_REMAP_v027811_20260610_221501\preview\VDF_AkShare_SmartRepairedPreview_v027811.json,VDF_AkShare_SmartRepairedPreview_v027811.json,_vdf_dryrun_policy,150,150,1.0,1,0.0,0.0,25,0,0,10,DRYRUN_ONLY_NO_DATABASE_WRITE | DRYRUN_ONLY_NO_DATABASE_WRITE | DRYRUN_ONLY_NO_DATABASE_WRITE | DRYRUN_ONLY_NO_DATABASE_WRITE | DRYRUN_ONLY_NO_DATABASE_WRITE | DRYRUN_ONLY_NO_DATABASE_WRITE | DRYRUN_ONLY_NO_DATABASE_WRITE | DRYRUN_ONLY_NO_DATABASE_WRITE
C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\dict\VDF\_active\VDF_AKSHARE_KEY_REPAIR_ROOTCAUSE_SMART_REMAP_v027811_20260610_221501\preview\VDF_AkShare_SmartRepairedPreview_v027811.json,VDF_AkShare_SmartRepairedPreview_v027811.json,_vdf_dryrun_at,150,150,1.0,1,1.0,1.0,-40,40,-5,10,2026-06-10 22:07:05 | 2026-06-10 22:07:05 | 2026-06-10 22:07:05 | 2026-06-10 22:07:05 | 2026-06-10 22:07:05 | 2026-06-10 22:07:05 | 2026-06-10 22:07:05 | 2026-06-10 22:07:05
C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\dict\VDF\_active\VDF_AKSHARE_KEY_REPAIR_ROOTCAUSE_SMART_REMAP_v027811_20260610_221501\preview\VDF_AkShare_SmartRepairedPreview_v027811.json,VDF_AkShare_SmartRepairedPreview_v027811.json,_vdf_smart_remap_gate,150,150,1.0,1,1.0,0.0,0,-25,45,10,v027.8.1.1 | v027.8.1.1 | v027.8.1.1 | v027.8.1.1 | v027.8.1.1 | v027.8.1.1 | v027.8.1.1 | v027.8.1.1
C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\dict\VDF\_active\VDF_AKSHARE_KEY_REPAIR_ROOTCAUSE_SMART_REMAP_v027811_20260610_221501\preview\VDF_AkShare_SmartRepairedPreview_v027811.json,VDF_AkShare_SmartRepairedPreview_v027811.json,_vdf_smart_remap_policy,150,150,1.0,1,0.0,0.0,25,0,0,10,SMART_REMAP_PREVIEW_ONLY_NO_DATABASE_WRITE | SMART_REMAP_PREVIEW_ONLY_NO_DATABASE_WRITE | SMART_REMAP_PREVIEW_ONLY_NO_DATABASE_WRITE | SMART_REMAP_PREVIEW_ONLY_NO_DATABASE_WRITE | SMART_REMAP_PREVIEW_ONLY_NO_DATABASE_WRITE | SMART_REMAP_PREVIEW_ONLY_NO_DATABASE_WRITE | SMART_REMAP_PREVIEW_ONLY_NO_DATABASE_WRITE | SMART_REMAP_PREVIEW_ONLY_NO_DATABASE_WRITE
C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\dict\VDF\_active\VDF_AKSHARE_KEY_REPAIR_ROOTCAUSE_SMART_REMAP_v027811_20260610_221501\preview\VDF_AkShare_SmartRepairedPreview_v027811.json,VDF_AkShare_SmartRepairedPreview_v027811.json,_vdf_smart_remap_at,150,150,1.0,1,1.0,1.0,-40,40,-5,10,2026-06-10 22:15:01 | 2026-06-10 22:15:01 | 2026-06-10 22:15:01 | 2026-06-10 22:15:01 | 2026-06-10 22:15:01 | 2026-06-10 22:15:01 | 2026-06-10 22:15:01 | 2026-06-10 22:15:01
C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\dict\VDF\_active\VDF_AKSHARE_KEY_REPAIR_ROOTCAUSE_SMART_REMAP_v027811_20260610_221501\preview\VDF_AkShare_SmartRepairedPreview_v027811.json,VDF_AkShare_SmartRepairedPreview_v027811.json,_vdf_smart_row_hash,150,150,1.0,150,1.0,0.06,-10,-25,45,10,e819617fad775b66 | 97f63e73683e3cca | 003a2152938fce31 | 8e1632d064d625e8 | 45a4000c11193ee8 | cf84b6eefaf59649 | e530a48fe2ee1993 | 8a04a08ec91e296a
C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\dict\VDF\_active\VDF_AKSHARE_KEY_REPAIR_ROOTCAUSE_SMART_REMAP_v027811_20260610_221501\registry\VDF_AkShare_SmartRemapReadinessGate_v027811.json,VDF_AkShare_SmartRemapReadinessGate_v027811.json,generated_at,1,1,1.0,1,1.0,1.0,-40,40,55,10,2026-06-10 22:15:01
C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\dict\VDF\_active\VDF_AKSHARE_KEY_REPAIR_ROOTCAUSE_SMART_REMAP_v027811_20260610_221501\registry\VDF_AkShare_SmartRemapReadinessGate_v027811.json,VDF_AkShare_SmartRemapReadinessGate_v027811.json,status,1,1,1.0,1,0.0,0.0,25,0,0,10,READY_WITH_REVIEW
C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\dict\VDF\_active\VDF_AKSHARE_KEY_REPAIR_ROOTCAUSE_SMART_REMAP_v027811_20260610_221501\registry\VDF_AkShare_SmartRemapReadinessGate_v027811.json,VDF_AkShare_SmartRemapReadinessGate_v027811.json,risk,1,1,1.0,1,0.0,0.0,25,0,0,10,MEDIUM
C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\dict\VDF\_active\VDF_AKSHARE_KEY_REPAIR_ROOTCAUSE_SMART_REMAP_v027811_20260610_221501\registry\VDF_AkShare_SmartRemapReadinessGate_v027811.json,VDF_AkShare_SmartRemapReadinessGate_v027811.json,allowed_to_write_database_now,1,1,1.0,1,0.0,0.0,25,0,60,10,False
C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\dict\VDF\_active\VDF_AKSHARE_KEY_REPAIR_ROOTCAUSE_SMART_REMAP_v027811_20260610_221501\registry\VDF_AkShare_SmartRemapReadinessGate_v027811.json,VDF_AkShare_SmartRemapReadinessGate_v027811.json,allowed_to_merge_canonical_now,1,1,1.0,1,0.0,0.0,25,0,60,10,False
C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\dict\VDF\_active\VDF_AKSHARE_KEY_REPAIR_ROOTCAUSE_SMART_REMAP_v027811_20260610_221501\registry\VDF_AkShare_SmartRemapReadinessGate_v027811.json,VDF_AkShare_SmartRemapReadinessGate_v027811.json,input_rows,1,1,1.0,1,1.0,0.0,0,-25,45,10,150
C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\dict\VDF\_active\VDF_AKSHARE_KEY_REPAIR_ROOTCAUSE_SMART_REMAP_v027811_20260610_221501\registry\VDF_AkShare_SmartRemapReadinessGate_v027811.json,VDF_AkShare_SmartRemapReadinessGate_v027811.json,invalid_before,1,1,1.0,1,1.0,0.0,0,-25,45,10,150
C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\dict\VDF\_active\VDF_AKSHARE_KEY_REPAIR_ROOTCAUSE_SMART_REMAP_v027811_20260610_221501\registry\VDF_AkShare_SmartRemapReadinessGate_v027811.json,VDF_AkShare_SmartRemapReadinessGate_v027811.json,invalid_after,1,1,1.0,1,1.0,0.0,0,-25,45,10,29
C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\dict\VDF\_active\VDF_AKSHARE_KEY_REPAIR_ROOTCAUSE_SMART_REMAP_v027811_20260610_221501\registry\VDF_AkShare_SmartRemapReadinessGate_v027811.json,VDF_AkShare_SmartRemapReadinessGate_v027811.json,duplicate_key_rows_after,1,1,1.0,1,1.0,0.0,0,-25,45,10,29
C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\dict\VDF\_active\VDF_AKSHARE_KEY_REPAIR_ROOTCAUSE_SMART_REMAP_v027811_20260610_221501\registry\VDF_AkShare_SmartRemapReadinessGate_v027811.json,VDF_AkShare_SmartRemapReadinessGate_v027811.json,smart_preview_csv,1,1,1.0,1,1.0,1.0,-40,40,-5,10,C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\dict\VDF\_active\VDF_AKSHARE_KEY_REPAIR_ROOTCAUSE_SMART_REMAP_v027811_20260610_221501\preview\VDF_AkShare_SmartRepairedPreview_v027811.csv
C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\dict\VDF\_active\VDF_AKSHARE_KEY_REPAIR_ROOTCAUSE_SMART_REMAP_v027811_20260610_221501\registry\VDF_AkShare_SmartRemapReadinessGate_v027811.json,VDF_AkShare_SmartRemapReadinessGate_v027811.json,smart_preview_json,1,1,1.0,1,1.0,1.0,-40,40,-5,10,C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\dict\VDF\_active\VDF_AKSHARE_KEY_REPAIR_ROOTCAUSE_SMART_REMAP_v027811_20260610_221501\preview\VDF_AkShare_SmartRepairedPreview_v027811.json
C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\dict\VDF\_active\VDF_AKSHARE_KEY_REPAIR_ROOTCAUSE_SMART_REMAP_v027811_20260610_221501\registry\VDF_AkShare_SmartRemapReadinessGate_v027811.json,VDF_AkShare_SmartRemapReadinessGate_v027811.json,next_step,1,1,1.0,1,1.0,0.0,0,-25,45,10,v027.8.2 AkShare smart-repaired candidate-to-canonical dry-run only; no DB write
C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\dict\VDF\_active\VDF_AKSHARE_KEY_REPAIR_ROOTCAUSE_SMART_REMAP_v027811_20260610_221501\registry\VDF_AkShare_SmartRemapRules_v027811.json,VDF_AkShare_SmartRemapRules_v027811.json,0,5,5,1.0,5,0.0,0.0,15,0,0,10,symbol = existing symbol OR vdf_symbol_hint OR best symbol-like raw column OR category/fallback | date = parse existing date OR best date-like raw column OR vdf_seeded_at OR today | value = numeric existing value OR best numeric raw column OR first numeric raw field | source = existing source OR akshare | canonical_family = existing family OR VDF_Global_Commodity
C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\dict\VDF\_active\VDF_AKSHARE_SMALL_SCOPE_CANDIDATE_SEED_STAGING_v0274_20260610_145643\plan\VDF_AkShare_CandidateSeedStagingPlan_v0274.json,VDF_AkShare_CandidateSeedStagingPlan_v0274.json,0,7,7,1.0,7,0.1429,0.0,15,0,0,10,Staging candidate only. | No DATABASE write. | No canonical merge. | No destructive delete. | No Stop-Process. | No exit. | Future v027.5 must final-seal candidates before any canonical merge.
C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\dict\VDF\_active\VDF_AKSHARE_SMALL_SCOPE_CANDIDATE_SEED_STAGING_v0274_20260610_145643\registry\VDF_AkShare_CandidateSeedManifest_v0274.json,VDF_AkShare_CandidateSeedManifest_v0274.json,function,6,6,1.0,6,0.0,0.0,15,0,0,90,macro_china_freight_index | futures_foreign_hist | stock_hk_hot_rank_detail_em | futures_foreign_commodity_subscribe_exchange_symbol | macro_canada_core_cpi_monthly | macro_uk_core_cpi_monthly
C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\dict\VDF\_active\VDF_AKSHARE_SMALL_SCOPE_CANDIDATE_SEED_STAGING_v0274_20260610_145643\registry\VDF_AkShare_CandidateSeedManifest_v0274.json,VDF_AkShare_CandidateSeedManifest_v0274.json,selected_category,6,6,1.0,5,0.0,0.0,15,0,0,10,BDI_FREIGHT | IRON_ORE | STEEL | COMMODITY_FUTURES | MACRO_CHINA | MACRO_CHINA
C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\dict\VDF\_active\VDF_AKSHARE_SMALL_SCOPE_CANDIDATE_SEED_STAGING_v0274_20260610_145643\registry\VDF_AkShare_CandidateSeedManifest_v0274.json,VDF_AkShare_CandidateSeedManifest_v0274.json,target_table,6,6,1.0,3,0.0,0.0,25,0,0,10,VDF_Global_Freight_AkShare_Candidate | VDF_Global_Commodity_AkShare_Candidate | VDF_Global_Commodity_AkShare_Candidate | VDF_Global_Commodity_AkShare_Candidate | VDF_Global_Macro_AkShare_Candidate | VDF_Global_Macro_AkShare_Candidate
C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\dict\VDF\_active\VDF_AKSHARE_SMALL_SCOPE_CANDIDATE_SEED_STAGING_v0274_20260610_145643\registry\VDF_AkShare_CandidateSeedManifest_v0274.json,VDF_AkShare_CandidateSeedManifest_v0274.json,canonical_family,6,6,1.0,3,0.0,0.0,25,0,0,10,VDF_Global_Freight | VDF_Global_Commodity | VDF_Global_Commodity | VDF_Global_Commodity | VDF_Global_Macro | VDF_Global_Macro
C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\dict\VDF\_active\VDF_AKSHARE_SMALL_SCOPE_CANDIDATE_SEED_STAGING_v0274_20260610_145643\registry\VDF_AkShare_CandidateSeedManifest_v0274.json,VDF_AkShare_CandidateSeedManifest_v0274.json,symbol_hint,6,6,1.0,5,0.0,0.0,75,0,0,10,BDI_OR_FREIGHT_INDEX | IRON_ORE | STEEL | COMMODITY_FUTURES | CHINA_MACRO | CHINA_MACRO
C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\dict\VDF\_active\VDF_AKSHARE_SMALL_SCOPE_CANDIDATE_SEED_STAGING_v0274_20260610_145643\registry\VDF_AkShare_CandidateSeedManifest_v0274.json,VDF_AkShare_CandidateSeedManifest_v0274.json,priority,6,6,1.0,3,1.0,0.0,0,-25,45,10,P0 | P0 | P1 | P1 | P2 | P2
C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\dict\VDF\_active\VDF_AKSHARE_SMALL_SCOPE_CANDIDATE_SEED_STAGING_v0274_20260610_145643\registry\VDF_AkShare_CandidateSeedManifest_v0274.json,VDF_AkShare_CandidateSeedManifest_v0274.json,status,6,6,1.0,2,0.0,0.0,25,0,0,10,TIMEOUT | TIMEOUT | OK_STAGED | OK_STAGED | TIMEOUT | TIMEOUT
C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\dict\VDF\_active\VDF_AKSHARE_SMALL_SCOPE_CANDIDATE_SEED_STAGING_v0274_20260610_145643\registry\VDF_AkShare_CandidateSeedManifest_v0274.json,VDF_AkShare_CandidateSeedManifest_v0274.json,risk,6,6,1.0,2,0.0,0.0,25,0,0,10,MEDIUM | MEDIUM | LOW | LOW | MEDIUM | MEDIUM
C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\dict\VDF\_active\VDF_AKSHARE_SMALL_SCOPE_CANDIDATE_SEED_STAGING_v0274_20260610_145643\registry\VDF_AkShare_CandidateSeedManifest_v0274.json,VDF_AkShare_CandidateSeedManifest_v0274.json,reported_rows,6,6,1.0,3,1.0,0.0,0,-25,45,10,0 | 0 | 120 | 30 | 0 | 0
C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\dict\VDF\_active\VDF_AKSHARE_SMALL_SCOPE_CANDIDATE_SEED_STAGING_v0274_20260610_145643\registry\VDF_AkShare_CandidateSeedManifest_v0274.json,VDF_AkShare_CandidateSeedManifest_v0274.json,staged_rows,6,6,1.0,3,1.0,0.0,0,-25,45,10,0 | 0 | 120 | 30 | 0 | 0
C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\dict\VDF\_active\VDF_AKSHARE_SMALL_SCOPE_CANDIDATE_SEED_STAGING_v0274_20260610_145643\registry\VDF_AkShare_CandidateSeedManifest_v0274.json,VDF_AkShare_CandidateSeedManifest_v0274.json,columns,6,2,0.3333,2,0.0,0.0,10,0,0,0,时间|排名|证券代码 | value
C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\dict\VDF\_active\VDF_AKSHARE_SMALL_SCOPE_CANDIDATE_SEED_STAGING_v0274_20260610_145643\registry\VDF_AkShare_CandidateSeedManifest_v0274.json,VDF_AkShare_CandidateSeedManifest_v0274.json,error,6,4,0.6667,1,1.0,0.0,-15,-25,45,0,timeout after 45s | timeout after 45s | timeout after 45s | timeout after 45s
C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\dict\VDF\_active\VDF_AKSHARE_SMALL_SCOPE_CANDIDATE_SEED_STAGING_v0274_20260610_145643\registry\VDF_AkShare_CandidateSeedRun_Result_v0274.csv,VDF_AkShare_CandidateSeedRun_Result_v0274.csv,function,6,6,1.0,6,0.0,0.0,15,0,0,90,macro_china_freight_index | futures_foreign_hist | stock_hk_hot_rank_detail_em | futures_foreign_commodity_subscribe_exchange_symbol | macro_canada_core_cpi_monthly | macro_uk_core_cpi_monthly
C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\dict\VDF\_active\VDF_AKSHARE_SMALL_SCOPE_CANDIDATE_SEED_STAGING_v0274_20260610_145643\registry\VDF_AkShare_CandidateSeedRun_Result_v0274.csv,VDF_AkShare_CandidateSeedRun_Result_v0274.csv,selected_category,6,6,1.0,5,0.0,0.0,15,0,0,10,BDI_FREIGHT | IRON_ORE | STEEL | COMMODITY_FUTURES | MACRO_CHINA | MACRO_CHINA
C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\dict\VDF\_active\VDF_AKSHARE_SMALL_SCOPE_CANDIDATE_SEED_STAGING_v0274_20260610_145643\registry\VDF_AkShare_CandidateSeedRun_Result_v0274.csv,VDF_AkShare_CandidateSeedRun_Result_v0274.csv,target_table,6,6,1.0,3,0.0,0.0,25,0,0,10,VDF_Global_Freight_AkShare_Candidate | VDF_Global_Commodity_AkShare_Candidate | VDF_Global_Commodity_AkShare_Candidate | VDF_Global_Commodity_AkShare_Candidate | VDF_Global_Macro_AkShare_Candidate | VDF_Global_Macro_AkShare_Candidate
C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\dict\VDF\_active\VDF_AKSHARE_SMALL_SCOPE_CANDIDATE_SEED_STAGING_v0274_20260610_145643\registry\VDF_AkShare_CandidateSeedRun_Result_v0274.csv,VDF_AkShare_CandidateSeedRun_Result_v0274.csv,canonical_family,6,6,1.0,3,0.0,0.0,25,0,0,10,VDF_Global_Freight | VDF_Global_Commodity | VDF_Global_Commodity | VDF_Global_Commodity | VDF_Global_Macro | VDF_Global_Macro
C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\dict\VDF\_active\VDF_AKSHARE_SMALL_SCOPE_CANDIDATE_SEED_STAGING_v0274_20260610_145643\registry\VDF_AkShare_CandidateSeedRun_Result_v0274.csv,VDF_AkShare_CandidateSeedRun_Result_v0274.csv,symbol_hint,6,6,1.0,5,0.0,0.0,75,0,0,10,BDI_OR_FREIGHT_INDEX | IRON_ORE | STEEL | COMMODITY_FUTURES | CHINA_MACRO | CHINA_MACRO
C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\dict\VDF\_active\VDF_AKSHARE_SMALL_SCOPE_CANDIDATE_SEED_STAGING_v0274_20260610_145643\registry\VDF_AkShare_CandidateSeedRun_Result_v0274.csv,VDF_AkShare_CandidateSeedRun_Result_v0274.csv,priority,6,6,1.0,3,1.0,0.0,0,-25,45,10,P0 | P0 | P1 | P1 | P2 | P2
C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\dict\VDF\_active\VDF_AKSHARE_SMALL_SCOPE_CANDIDATE_SEED_STAGING_v0274_20260610_145643\registry\VDF_AkShare_CandidateSeedRun_Result_v0274.csv,VDF_AkShare_CandidateSeedRun_Result_v0274.csv,status,6,6,1.0,2,0.0,0.0,25,0,0,10,TIMEOUT | TIMEOUT | OK_STAGED | OK_STAGED | TIMEOUT | TIMEOUT
C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\dict\VDF\_active\VDF_AKSHARE_SMALL_SCOPE_CANDIDATE_SEED_STAGING_v0274_20260610_145643\registry\VDF_AkShare_CandidateSeedRun_Result_v0274.csv,VDF_AkShare_CandidateSeedRun_Result_v0274.csv,risk,6,6,1.0,2,0.0,0.0,25,0,0,10,MEDIUM | MEDIUM | LOW | LOW | MEDIUM | MEDIUM
C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\dict\VDF\_active\VDF_AKSHARE_SMALL_SCOPE_CANDIDATE_SEED_STAGING_v0274_20260610_145643\registry\VDF_AkShare_CandidateSeedRun_Result_v0274.csv,VDF_AkShare_CandidateSeedRun_Result_v0274.csv,reported_rows,6,6,1.0,3,1.0,0.0,0,-25,45,10,0 | 0 | 120 | 30 | 0 | 0
C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\dict\VDF\_active\VDF_AKSHARE_SMALL_SCOPE_CANDIDATE_SEED_STAGING_v0274_20260610_145643\registry\VDF_AkShare_CandidateSeedRun_Result_v0274.csv,VDF_AkShare_CandidateSeedRun_Result_v0274.csv,staged_rows,6,6,1.0,3,1.0,0.0,0,-25,45,10,0 | 0 | 120 | 30 | 0 | 0
C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\dict\VDF\_active\VDF_AKSHARE_SMALL_SCOPE_CANDIDATE_SEED_STAGING_v0274_20260610_145643\registry\VDF_AkShare_CandidateSeedRun_Result_v0274.csv,VDF_AkShare_CandidateSeedRun_Result_v0274.csv,columns,6,2,0.3333,2,0.0,0.0,10,0,0,0,时间|排名|证券代码 | value
C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\dict\VDF\_active\VDF_AKSHARE_SMALL_SCOPE_CANDIDATE_SEED_STAGING_v0274_20260610_145643\registry\VDF_AkShare_CandidateSeedRun_Result_v0274.csv,VDF_AkShare_CandidateSeedRun_Result_v0274.csv,error,6,4,0.6667,1,1.0,0.0,-15,-25,45,0,timeout after 45s | timeout after 45s | timeout after 45s | timeout after 45s
C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\dict\VDF\_active\VDF_AKSHARE_SMALL_SCOPE_CANDIDATE_SEED_STAGING_v0274_20260610_145643\registry\VDF_AkShare_CandidateSeedRun_Result_v0274.json,VDF_AkShare_CandidateSeedRun_Result_v0274.json,function,6,6,1.0,6,0.0,0.0,15,0,0,90,macro_china_freight_index | futures_foreign_hist | stock_hk_hot_rank_detail_em | futures_foreign_commodity_subscribe_exchange_symbol | macro_canada_core_cpi_monthly | macro_uk_core_cpi_monthly
C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\dict\VDF\_active\VDF_AKSHARE_SMALL_SCOPE_CANDIDATE_SEED_STAGING_v0274_20260610_145643\registry\VDF_AkShare_CandidateSeedRun_Result_v0274.json,VDF_AkShare_CandidateSeedRun_Result_v0274.json,selected_category,6,6,1.0,5,0.0,0.0,15,0,0,10,BDI_FREIGHT | IRON_ORE | STEEL | COMMODITY_FUTURES | MACRO_CHINA | MACRO_CHINA
C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\dict\VDF\_active\VDF_AKSHARE_SMALL_SCOPE_CANDIDATE_SEED_STAGING_v0274_20260610_145643\registry\VDF_AkShare_CandidateSeedRun_Result_v0274.json,VDF_AkShare_CandidateSeedRun_Result_v0274.json,target_table,6,6,1.0,3,0.0,0.0,25,0,0,10,VDF_Global_Freight_AkShare_Candidate | VDF_Global_Commodity_AkShare_Candidate | VDF_Global_Commodity_AkShare_Candidate | VDF_Global_Commodity_AkShare_Candidate | VDF_Global_Macro_AkShare_Candidate | VDF_Global_Macro_AkShare_Candidate
C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\dict\VDF\_active\VDF_AKSHARE_SMALL_SCOPE_CANDIDATE_SEED_STAGING_v0274_20260610_145643\registry\VDF_AkShare_CandidateSeedRun_Result_v0274.json,VDF_AkShare_CandidateSeedRun_Result_v0274.json,canonical_family,6,6,1.0,3,0.0,0.0,25,0,0,10,VDF_Global_Freight | VDF_Global_Commodity | VDF_Global_Commodity | VDF_Global_Commodity | VDF_Global_Macro | VDF_Global_Macro
C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\dict\VDF\_active\VDF_AKSHARE_SMALL_SCOPE_CANDIDATE_SEED_STAGING_v0274_20260610_145643\registry\VDF_AkShare_CandidateSeedRun_Result_v0274.json,VDF_AkShare_CandidateSeedRun_Result_v0274.json,symbol_hint,6,6,1.0,5,0.0,0.0,75,0,0,10,BDI_OR_FREIGHT_INDEX | IRON_ORE | STEEL | COMMODITY_FUTURES | CHINA_MACRO | CHINA_MACRO
C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\dict\VDF\_active\VDF_AKSHARE_SMALL_SCOPE_CANDIDATE_SEED_STAGING_v0274_20260610_145643\registry\VDF_AkShare_CandidateSeedRun_Result_v0274.json,VDF_AkShare_CandidateSeedRun_Result_v0274.json,priority,6,6,1.0,3,1.0,0.0,0,-25,45,10,P0 | P0 | P1 | P1 | P2 | P2
C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\dict\VDF\_active\VDF_AKSHARE_SMALL_SCOPE_CANDIDATE_SEED_STAGING_v0274_20260610_145643\registry\VDF_AkShare_CandidateSeedRun_Result_v0274.json,VDF_AkShare_CandidateSeedRun_Result_v0274.json,status,6,6,1.0,2,0.0,0.0,25,0,0,10,TIMEOUT | TIMEOUT | OK_STAGED | OK_STAGED | TIMEOUT | TIMEOUT
