file_id,qualified,status,risk,score,elapsed_sec,pages,text_chars,ticker,report_date,broker,keyword_hits,reason,file_name,path
c8bcf1de430d,True,QUALIFIED_FAST,LOW,100,0.4013,8,6694,1590,2023-10-12,Goldman,buy;outperform;revenue,,GS-1590 20231012.pdf,C:\Users\tonyk\OneDrive\VeritasIntelligenceAnalytics\module\VRN\_vrn_real_dualset_pipeline_runs\VRN_REAL_DUALSET_20260510_031038\SET_A_CLEAN_INPUT\GS-1590 20231012.pdf
9015d064e179,True,QUALIFIED_FAST,LOW,100,0.215,8,6995,3706,2025-11-30,Goldman,buy;rating;revenue;valuation,,GS-3706 20251130.pdf,C:\Users\tonyk\OneDrive\VeritasIntelligenceAnalytics\module\VRN\_vrn_real_dualset_pipeline_runs\VRN_REAL_DUALSET_20260510_031038\SET_A_CLEAN_INPUT\GS-3706 20251130.pdf
d04a4946c88f,True,QUALIFIED_FAST,LOW,100,0.4724,5,8419,1319,2023-10-11,GS,buy;hold;target price;rating;eps;revenue;earnings,,Daiwa-1319 20231011.pdf,C:\Users\tonyk\OneDrive\VeritasIntelligenceAnalytics\module\VRN\_vrn_real_dualset_pipeline_runs\VRN_REAL_DUALSET_20260510_031038\SET_A_CLEAN_INPUT\Daiwa-1319 20231011.pdf
60182f2345d3,True,QUALIFIED_FAST,LOW,100,0.1367,26,7646,2330,2025-07-18,GS,rating;eps;revenue;earnings,,JP-2330 20250718.pdf,C:\Users\tonyk\OneDrive\VeritasIntelligenceAnalytics\module\VRN\_vrn_real_dualset_pipeline_runs\VRN_REAL_DUALSET_20260510_031038\SET_A_CLEAN_INPUT\JP-2330 20250718.pdf
73c0ed880dcd,True,QUALIFIED_FAST,LOW,100,0.5231,4,5884,3653,2025-10-02,GS,hold;target price;revenue;valuation,,Daiwa-3653 20251002.pdf,C:\Users\tonyk\OneDrive\VeritasIntelligenceAnalytics\module\VRN\_vrn_real_dualset_pipeline_runs\VRN_REAL_DUALSET_20260510_031038\SET_A_CLEAN_INPUT\Daiwa-3653 20251002.pdf
9fa64d802d5c,True,QUALIFIED_FAST,LOW,100,0.1283,16,6216,2308,2025-11-28,GS,rating;eps;revenue;earnings;upgrade,,MS-2308 20251128.pdf,C:\Users\tonyk\OneDrive\VeritasIntelligenceAnalytics\module\VRN\_vrn_real_dualset_pipeline_runs\VRN_REAL_DUALSET_20260510_031038\SET_A_CLEAN_INPUT\MS-2308 20251128.pdf
ee80f5489c73,True,QUALIFIED_FAST,LOW,100,0.1524,13,7332,3653,2025-10-03,JPM,buy;hold;outperform;eps;upgrade,,JP-3653 20251003.pdf,C:\Users\tonyk\OneDrive\VeritasIntelligenceAnalytics\module\VRN\_vrn_real_dualset_pipeline_runs\VRN_REAL_DUALSET_20260510_031038\SET_A_CLEAN_INPUT\JP-3653 20251003.pdf
3635a2681a48,True,QUALIFIED_FAST,LOW,100,0.344,8,5446,2382,2023-10-12,Goldman,buy;revenue,,GS-2382 20231012.pdf,C:\Users\tonyk\OneDrive\VeritasIntelligenceAnalytics\module\VRN\_vrn_real_dualset_pipeline_runs\VRN_REAL_DUALSET_20260510_031038\SET_A_CLEAN_INPUT\GS-2382 20231012.pdf
2bdd74d5ad28,True,QUALIFIED_FAST,LOW,100,0.1299,9,4101,1590,2025-12-02,GS,rating;eps;revenue;valuation,,MS-1590 20251202.pdf,C:\Users\tonyk\OneDrive\VeritasIntelligenceAnalytics\module\VRN\_vrn_real_dualset_pipeline_runs\VRN_REAL_DUALSET_20260510_031038\SET_A_CLEAN_INPUT\MS-1590 20251202.pdf
415d87f21003,True,QUALIFIED_FAST,LOW,100,0.1296,9,5195,3665,2025-12-02,Morgan Stanley,hold;rating;eps;revenue,,MS-3665 20251202.pdf,C:\Users\tonyk\OneDrive\VeritasIntelligenceAnalytics\module\VRN\_vrn_real_dualset_pipeline_runs\VRN_REAL_DUALSET_20260510_031038\SET_A_CLEAN_INPUT\MS-3665 20251202.pdf
bb3578cff8f2,True,QUALIFIED_FAST,LOW,100,0.3035,17,6942,3661,2025-12-03,GS,rating;eps;revenue;earnings,,MS-3661 20251203.pdf,C:\Users\tonyk\OneDrive\VeritasIntelligenceAnalytics\module\VRN\_vrn_real_dualset_pipeline_runs\VRN_REAL_DUALSET_20260510_031038\SET_A_CLEAN_INPUT\MS-3661 20251203.pdf
012d1f99030a,True,QUALIFIED_FAST,LOW,100,0.2668,9,3915,6669,2025-10-07,Morgan Stanley,rating;eps;revenue;downgrade,,MS-6669 20251007.pdf,C:\Users\tonyk\OneDrive\VeritasIntelligenceAnalytics\module\VRN\_vrn_real_dualset_pipeline_runs\VRN_REAL_DUALSET_20260510_031038\SET_A_CLEAN_INPUT\MS-6669 20251007.pdf
55c6a90bffa6,True,QUALIFIED_FAST,LOW,100,0.2328,9,3674,8210,2025-10-07,GS,rating;eps;revenue;valuation,,MS-8210 20251007.pdf,C:\Users\tonyk\OneDrive\VeritasIntelligenceAnalytics\module\VRN\_vrn_real_dualset_pipeline_runs\VRN_REAL_DUALSET_20260510_031038\SET_A_CLEAN_INPUT\MS-8210 20251007.pdf
a647dd1af7a3,True,QUALIFIED_FAST,LOW,100,0.2792,7,3395,2021,2025-12-04,兆豐,eps;買進;賣出;目標價;評等;營收;投資評等;個股報告,,NOISY_測試_OCR錯字_日期干擾_2021_2030_20251204兆豐個股報告-志強-KY(6768)_TT雜訊.pdf,C:\Users\tonyk\OneDrive\VeritasIntelligenceAnalytics\module\VRN\_vrn_real_dualset_pipeline_runs\VRN_REAL_DUALSET_20260510_031038\SET_B_NOISY_INPUT\NOISY_測試_OCR錯字_日期干擾_2021_2030_20251204兆豐個股報告-志強-KY(6768)_TT雜訊.pdf
fc9e9d1ffdf9,True,QUALIFIED_FAST,LOW,100,0.3104,5,2878,2021,2025-11-28,兆豐,eps;買進;賣出;目標價;評等;營收;投資評等,,NOISY_測試_OCR錯字_日期干擾_2021_2030_20251128兆豐訪談速報-神達(3706)_TT雜訊.pdf,C:\Users\tonyk\OneDrive\VeritasIntelligenceAnalytics\module\VRN\_vrn_real_dualset_pipeline_runs\VRN_REAL_DUALSET_20260510_031038\SET_B_NOISY_INPUT\NOISY_測試_OCR錯字_日期干擾_2021_2030_20251128兆豐訪談速報-神達(3706)_TT雜訊.pdf
e337b0a2e05d,True,QUALIFIED_FAST,LOW,100,0.3409,13,3582,2021,2025-08-22,國泰,eps;買進;目標價;評等;營收;獲利;每股盈餘;個股報告,,NOISY_測試_OCR錯字_日期干擾_2021_2030_【國泰證期研究部】神達(3706 TT)-初次評等買進(+30.4_)-大顯神威，營運騰達-20250822_TT雜訊.pdf,C:\Users\tonyk\OneDrive\VeritasIntelligenceAnalytics\module\VRN\_vrn_real_dualset_pipeline_runs\VRN_REAL_DUALSET_20260510_031038\SET_B_NOISY_INPUT\NOISY_測試_OCR錯字_日期干擾_2021_2030_【國泰證期研究部】神達(3706 TT)-初次評等買進(+30.4_)-大顯神威，營運騰達-20250822_TT雜訊.pdf
144913c917d9,True,QUALIFIED_FAST,LOW,100,0.4724,8,2738,2021,2025-08-19,兆豐,eps;買進;賣出;目標價;評等;調降;營收;獲利;投資評等;個股報告,,NOISY_測試_OCR錯字_日期干擾_2021_2030_20250819兆豐個股報告-泓德能源(6873)_TT雜訊.pdf,C:\Users\tonyk\OneDrive\VeritasIntelligenceAnalytics\module\VRN\_vrn_real_dualset_pipeline_runs\VRN_REAL_DUALSET_20260510_031038\SET_B_NOISY_INPUT\NOISY_測試_OCR錯字_日期干擾_2021_2030_20250819兆豐個股報告-泓德能源(6873)_TT雜訊.pdf
47a45bce6caa,True,QUALIFIED_FAST,LOW,100,0.3405,6,2126,2021,2025-12-05,兆豐,買進;目標價;評等;投資評等,,NOISY_測試_OCR錯字_日期干擾_2021_2030_20251205兆豐晨會報告(二)-公司訪談摘要_TT雜訊.pdf,C:\Users\tonyk\OneDrive\VeritasIntelligenceAnalytics\module\VRN\_vrn_real_dualset_pipeline_runs\VRN_REAL_DUALSET_20260510_031038\SET_B_NOISY_INPUT\NOISY_測試_OCR錯字_日期干擾_2021_2030_20251205兆豐晨會報告(二)-公司訪談摘要_TT雜訊.pdf
50b8eb66211c,True,QUALIFIED_FAST,LOW,80,0.4444,4,1619,2021,2025-12-05,兆豐,,keyword_missing,NOISY_測試_OCR錯字_日期干擾_2021_2030_20251205兆豐晨會報告(一)-當日新聞與重要訊息評論_TT雜訊.pdf,C:\Users\tonyk\OneDrive\VeritasIntelligenceAnalytics\module\VRN\_vrn_real_dualset_pipeline_runs\VRN_REAL_DUALSET_20260510_031038\SET_B_NOISY_INPUT\NOISY_測試_OCR錯字_日期干擾_2021_2030_20251205兆豐晨會報告(一)-當日新聞與重要訊息評論_TT雜訊.pdf
b2ad7500c378,True,QUALIFIED_FAST,LOW,80,0.2916,15,1415,2021,2025-12-08,台新,,keyword_missing,NOISY_測試_OCR錯字_日期干擾_2021_2030_20251208_台新台股盤勢分析_TT雜訊.pdf,C:\Users\tonyk\OneDrive\VeritasIntelligenceAnalytics\module\VRN\_vrn_real_dualset_pipeline_runs\VRN_REAL_DUALSET_20260510_031038\SET_B_NOISY_INPUT\NOISY_測試_OCR錯字_日期干擾_2021_2030_20251208_台新台股盤勢分析_TT雜訊.pdf
4d59dbc4a2c0,False,REVIEW_REQUIRED_FAST,MEDIUM,40,0.2063,8,595,2021,,,,date_missing; broker_missing; keyword_missing,NOISY_測試_OCR錯字_日期干擾_2021_2030_投資早報251209_TT雜訊.pdf,C:\Users\tonyk\OneDrive\VeritasIntelligenceAnalytics\module\VRN\_vrn_real_dualset_pipeline_runs\VRN_REAL_DUALSET_20260510_031038\SET_B_NOISY_INPUT\NOISY_測試_OCR錯字_日期干擾_2021_2030_投資早報251209_TT雜訊.pdf
b94683a9c9e6,True,QUALIFIED_FAST,LOW,100,0.4682,9,4096,2021,2023-10-05,國泰,eps;買進;目標價;評等;營收;每股盈餘;個股報告,,NOISY_測試_OCR錯字_日期干擾_2021_2030_3014TT-20231005_TT雜訊.pdf,C:\Users\tonyk\OneDrive\VeritasIntelligenceAnalytics\module\VRN\_vrn_real_dualset_pipeline_runs\VRN_REAL_DUALSET_20260510_031038\SET_B_NOISY_INPUT\NOISY_測試_OCR錯字_日期干擾_2021_2030_3014TT-20231005_TT雜訊.pdf
9db99ee86da3,True,QUALIFIED_FAST,LOW,75,0.3537,57,384,2021,2025-12-01,華南,,keyword_missing,NOISY_測試_OCR錯字_日期干擾_2021_2030_第一場 2026年投資大趨勢 - 華南投顧 -1141201_TT雜訊.pdf,C:\Users\tonyk\OneDrive\VeritasIntelligenceAnalytics\module\VRN\_vrn_real_dualset_pipeline_runs\VRN_REAL_DUALSET_20260510_031038\SET_B_NOISY_INPUT\NOISY_測試_OCR錯字_日期干擾_2021_2030_第一場 2026年投資大趨勢 - 華南投顧 -1141201_TT雜訊.pdf
40f7ddbd20fe,True,QUALIFIED_FAST,LOW,75,0.2978,13,410,2021,2025-12-05,凱基,,keyword_missing,NOISY_測試_OCR錯字_日期干擾_2021_2030_凱基美股分析20251205-Meta大砍元宇宙預算，標普、那指續漲_TT雜訊.pdf,C:\Users\tonyk\OneDrive\VeritasIntelligenceAnalytics\module\VRN\_vrn_real_dualset_pipeline_runs\VRN_REAL_DUALSET_20260510_031038\SET_B_NOISY_INPUT\NOISY_測試_OCR錯字_日期干擾_2021_2030_凱基美股分析20251205-Meta大砍元宇宙預算，標普、那指續漲_TT雜訊.pdf
9b2e442ba8ce,True,QUALIFIED_FAST,LOW,80,0.3345,6,770,2021,2025-12-05,凱基,,keyword_missing,NOISY_測試_OCR錯字_日期干擾_2021_2030_凱基期貨晨間解盤20251205_TT雜訊.pdf,C:\Users\tonyk\OneDrive\VeritasIntelligenceAnalytics\module\VRN\_vrn_real_dualset_pipeline_runs\VRN_REAL_DUALSET_20260510_031038\SET_B_NOISY_INPUT\NOISY_測試_OCR錯字_日期干擾_2021_2030_凱基期貨晨間解盤20251205_TT雜訊.pdf
52973e6ac5e0,False,REVIEW_REQUIRED_FAST,MEDIUM,50,0.3797,25,112,2021,,華南,,date_missing; keyword_missing,NOISY_測試_OCR錯字_日期干擾_2021_2030_第二場 2026海外投資展望 - 華南永昌海外商品部_TT雜訊.pdf,C:\Users\tonyk\OneDrive\VeritasIntelligenceAnalytics\module\VRN\_vrn_real_dualset_pipeline_runs\VRN_REAL_DUALSET_20260510_031038\SET_B_NOISY_INPUT\NOISY_測試_OCR錯字_日期干擾_2021_2030_第二場 2026海外投資展望 - 華南永昌海外商品部_TT雜訊.pdf
482e52f26cf4,True,QUALIFIED_FAST,LOW,60,0.681,9,2977,2021,,,eps;評等;營收,date_missing; broker_missing,NOISY_測試_OCR錯字_日期干擾_2021_2030_6933_AMAX-KY_個股介紹報告_TT雜訊.pdf,C:\Users\tonyk\OneDrive\VeritasIntelligenceAnalytics\module\VRN\_vrn_real_dualset_pipeline_runs\VRN_REAL_DUALSET_20260510_031038\SET_B_NOISY_INPUT\NOISY_測試_OCR錯字_日期干擾_2021_2030_6933_AMAX-KY_個股介紹報告_TT雜訊.pdf
bf5290ddaecf,True,QUALIFIED_FAST,LOW,75,0.445,10,358,2021,2025-12-05,凱基,,keyword_missing,NOISY_測試_OCR錯字_日期干擾_2021_2030_凱基日股分析20251205-軍工股及機器人股上漲推升日股收漲_TT雜訊.pdf,C:\Users\tonyk\OneDrive\VeritasIntelligenceAnalytics\module\VRN\_vrn_real_dualset_pipeline_runs\VRN_REAL_DUALSET_20260510_031038\SET_B_NOISY_INPUT\NOISY_測試_OCR錯字_日期干擾_2021_2030_凱基日股分析20251205-軍工股及機器人股上漲推升日股收漲_TT雜訊.pdf
0b267eb81814,False,REVIEW_REQUIRED_FAST,MEDIUM,50,0.5625,41,225,2021,,華南,,date_missing; keyword_missing,NOISY_測試_OCR錯字_日期干擾_2021_2030_第三場 AI潮流下展望2026半導體產業趨勢 - 陳子昂_TT雜訊.pdf,C:\Users\tonyk\OneDrive\VeritasIntelligenceAnalytics\module\VRN\_vrn_real_dualset_pipeline_runs\VRN_REAL_DUALSET_20260510_031038\SET_B_NOISY_INPUT\NOISY_測試_OCR錯字_日期干擾_2021_2030_第三場 AI潮流下展望2026半導體產業趨勢 - 陳子昂_TT雜訊.pdf
e6270450a0cb,True,QUALIFIED_FAST,LOW,85,0.6492,15,2225,2021,2025-12-06,,neutral;eps;中立;目標價;評等;營收;獲利;個股報告,broker_missing,"NOISY_測試_OCR錯字_日期干擾_2021_2030_晶心科(6533,N,中立)-CTBC251208_TT雜訊.pdf","C:\Users\tonyk\OneDrive\VeritasIntelligenceAnalytics\module\VRN\_vrn_real_dualset_pipeline_runs\VRN_REAL_DUALSET_20260510_031038\SET_B_NOISY_INPUT\NOISY_測試_OCR錯字_日期干擾_2021_2030_晶心科(6533,N,中立)-CTBC251208_TT雜訊.pdf"
441f2413e0f8,True,QUALIFIED_FAST,LOW,75,0.6641,11,334,2021,2025-12-05,凱基,,keyword_missing,NOISY_測試_OCR錯字_日期干擾_2021_2030_凱基港股分析20251205-機器人概念受資金追捧，港股收漲_TT雜訊.pdf,C:\Users\tonyk\OneDrive\VeritasIntelligenceAnalytics\module\VRN\_vrn_real_dualset_pipeline_runs\VRN_REAL_DUALSET_20260510_031038\SET_B_NOISY_INPUT\NOISY_測試_OCR錯字_日期干擾_2021_2030_凱基港股分析20251205-機器人概念受資金追捧，港股收漲_TT雜訊.pdf
bec2e8821841,True,QUALIFIED_FAST,LOW,100,0.5603,8,2509,2021,2025-09-12,華南,eps;買進;目標價;評等;營收;投資評等,,NOISY_測試_OCR錯字_日期干擾_2021_2030_華南投顧-2606-裕民-1141202_TT雜訊.pdf,C:\Users\tonyk\OneDrive\VeritasIntelligenceAnalytics\module\VRN\_vrn_real_dualset_pipeline_runs\VRN_REAL_DUALSET_20260510_031038\SET_B_NOISY_INPUT\NOISY_測試_OCR錯字_日期干擾_2021_2030_華南投顧-2606-裕民-1141202_TT雜訊.pdf
cd1804f88763,True,QUALIFIED_FAST,LOW,100,0.4895,7,2768,2021,2025-08-14,華南,eps;買進;持有;目標價;評等;營收;獲利;投資評等,,NOISY_測試_OCR錯字_日期干擾_2021_2030_華南投顧-2637-慧洋-KY-1141202_TT雜訊.pdf,C:\Users\tonyk\OneDrive\VeritasIntelligenceAnalytics\module\VRN\_vrn_real_dualset_pipeline_runs\VRN_REAL_DUALSET_20260510_031038\SET_B_NOISY_INPUT\NOISY_測試_OCR錯字_日期干擾_2021_2030_華南投顧-2637-慧洋-KY-1141202_TT雜訊.pdf
191e050f585d,True,QUALIFIED_FAST,LOW,60,0.7094,11,1446,2021,,,買進;目標價;評等,date_missing; broker_missing,NOISY_測試_OCR錯字_日期干擾_2021_2030_晶豪科(3006)評估報告_TT雜訊.pdf,C:\Users\tonyk\OneDrive\VeritasIntelligenceAnalytics\module\VRN\_vrn_real_dualset_pipeline_runs\VRN_REAL_DUALSET_20260510_031038\SET_B_NOISY_INPUT\NOISY_測試_OCR錯字_日期干擾_2021_2030_晶豪科(3006)評估報告_TT雜訊.pdf
5f7e704cc4b9,True,QUALIFIED_FAST,LOW,100,0.8262,23,4527,2021,2025-12-09,統一,買進;賣出;營收;獲利,,NOISY_測試_OCR錯字_日期干擾_2021_2030_統一投顧-20251209投資早報_TT雜訊.pdf,C:\Users\tonyk\OneDrive\VeritasIntelligenceAnalytics\module\VRN\_vrn_real_dualset_pipeline_runs\VRN_REAL_DUALSET_20260510_031038\SET_B_NOISY_INPUT\NOISY_測試_OCR錯字_日期干擾_2021_2030_統一投顧-20251209投資早報_TT雜訊.pdf
1ce8f7a19d5b,True,QUALIFIED_FAST,LOW,100,0.6552,8,2992,2021,2025-09-09,華南,eps;買進;目標價;評等;營收;投資評等,,NOISY_測試_OCR錯字_日期干擾_2021_2030_華南投顧-6143-振曜-1141128_TT雜訊.pdf,C:\Users\tonyk\OneDrive\VeritasIntelligenceAnalytics\module\VRN\_vrn_real_dualset_pipeline_runs\VRN_REAL_DUALSET_20260510_031038\SET_B_NOISY_INPUT\NOISY_測試_OCR錯字_日期干擾_2021_2030_華南投顧-6143-振曜-1141128_TT雜訊.pdf
a9762ff02efe,True,QUALIFIED_FAST,LOW,100,0.3959,8,1418,2021,2025-12-08,GS,評等;營收;個股報告,,"NOISY_測試_OCR錯字_日期干擾_2021_2030_瑞基(4171,NR_未評等)-CTBC251208_TT雜訊.pdf","C:\Users\tonyk\OneDrive\VeritasIntelligenceAnalytics\module\VRN\_vrn_real_dualset_pipeline_runs\VRN_REAL_DUALSET_20260510_031038\SET_B_NOISY_INPUT\NOISY_測試_OCR錯字_日期干擾_2021_2030_瑞基(4171,NR_未評等)-CTBC251208_TT雜訊.pdf"
0e3a7ffea317,True,QUALIFIED_FAST,LOW,100,0.474,13,3229,2021,2025-06-04,Citi,buy;target price;eps;earnings,,NOISY_測試_OCR錯字_日期干擾_2021_2030_Citi-3231 20250604_TT雜訊.pdf,C:\Users\tonyk\OneDrive\VeritasIntelligenceAnalytics\module\VRN\_vrn_real_dualset_pipeline_runs\VRN_REAL_DUALSET_20260510_031038\SET_B_NOISY_INPUT\NOISY_測試_OCR錯字_日期干擾_2021_2030_Citi-3231 20250604_TT雜訊.pdf
7f6338fb959d,True,QUALIFIED_FAST,LOW,100,0.9168,8,3410,2021,2025-11-13,華南,eps;買進;持有;目標價;評等;營收;投資評等,,NOISY_測試_OCR錯字_日期干擾_2021_2030_華南投顧-3017-奇鋐-1141202_TT雜訊.pdf,C:\Users\tonyk\OneDrive\VeritasIntelligenceAnalytics\module\VRN\_vrn_real_dualset_pipeline_runs\VRN_REAL_DUALSET_20260510_031038\SET_B_NOISY_INPUT\NOISY_測試_OCR錯字_日期干擾_2021_2030_華南投顧-3017-奇鋐-1141202_TT雜訊.pdf
73c0ed880dcd,True,QUALIFIED_FAST,LOW,100,0.4296,4,5884,2021,2025-10-02,GS,hold;target price;revenue;valuation,,NOISY_測試_OCR錯字_日期干擾_2021_2030_Daiwa-3653 20251002_TT雜訊.pdf,C:\Users\tonyk\OneDrive\VeritasIntelligenceAnalytics\module\VRN\_vrn_real_dualset_pipeline_runs\VRN_REAL_DUALSET_20260510_031038\SET_B_NOISY_INPUT\NOISY_測試_OCR錯字_日期干擾_2021_2030_Daiwa-3653 20251002_TT雜訊.pdf
d99b55964a4b,True,QUALIFIED_FAST,LOW,100,0.3064,5,4138,2021,2025-12-04,GS,neutral;outperform;rating;revenue;earnings;upgrade,,NOISY_測試_OCR錯字_日期干擾_2021_2030_Daiwa-PCB 20251204_TT雜訊.pdf,C:\Users\tonyk\OneDrive\VeritasIntelligenceAnalytics\module\VRN\_vrn_real_dualset_pipeline_runs\VRN_REAL_DUALSET_20260510_031038\SET_B_NOISY_INPUT\NOISY_測試_OCR錯字_日期干擾_2021_2030_Daiwa-PCB 20251204_TT雜訊.pdf
d04a4946c88f,True,QUALIFIED_FAST,LOW,100,0.5638,5,8419,2021,2023-10-11,GS,buy;hold;target price;rating;eps;revenue;earnings,,NOISY_測試_OCR錯字_日期干擾_2021_2030_Daiwa-1319 20231011_TT雜訊.pdf,C:\Users\tonyk\OneDrive\VeritasIntelligenceAnalytics\module\VRN\_vrn_real_dualset_pipeline_runs\VRN_REAL_DUALSET_20260510_031038\SET_B_NOISY_INPUT\NOISY_測試_OCR錯字_日期干擾_2021_2030_Daiwa-1319 20231011_TT雜訊.pdf
c8bcf1de430d,True,QUALIFIED_FAST,LOW,100,0.2753,8,6694,2021,2023-10-12,Goldman,buy;outperform;revenue,,NOISY_測試_OCR錯字_日期干擾_2021_2030_GS-1590 20231012_TT雜訊.pdf,C:\Users\tonyk\OneDrive\VeritasIntelligenceAnalytics\module\VRN\_vrn_real_dualset_pipeline_runs\VRN_REAL_DUALSET_20260510_031038\SET_B_NOISY_INPUT\NOISY_測試_OCR錯字_日期干擾_2021_2030_GS-1590 20231012_TT雜訊.pdf
857093b8833a,True,QUALIFIED_FAST,LOW,100,0.6028,11,7709,2021,2025-10-01,GS,hold;outperform;eps;revenue;earnings;valuation,,NOISY_測試_OCR錯字_日期干擾_2021_2030_CLST-6669 20251001_TT雜訊.pdf,C:\Users\tonyk\OneDrive\VeritasIntelligenceAnalytics\module\VRN\_vrn_real_dualset_pipeline_runs\VRN_REAL_DUALSET_20260510_031038\SET_B_NOISY_INPUT\NOISY_測試_OCR錯字_日期干擾_2021_2030_CLST-6669 20251001_TT雜訊.pdf
0243a54146b0,True,QUALIFIED_FAST,LOW,90,0.3202,4,6833,2021,2025-11-26,MS,buy,,NOISY_測試_OCR錯字_日期干擾_2021_2030_GF-Thoughts on TPU Competition with GPU 20251126_TT雜訊.pdf,C:\Users\tonyk\OneDrive\VeritasIntelligenceAnalytics\module\VRN\_vrn_real_dualset_pipeline_runs\VRN_REAL_DUALSET_20260510_031038\SET_B_NOISY_INPUT\NOISY_測試_OCR錯字_日期干擾_2021_2030_GF-Thoughts on TPU Competition with GPU 20251126_TT雜訊.pdf
002075ad1390,True,QUALIFIED_FAST,LOW,100,0.2039,8,5261,2021,2025-12-05,Goldman,buy;revenue,,NOISY_測試_OCR錯字_日期干擾_2021_2030_GS-2317 20251205_TT雜訊.pdf,C:\Users\tonyk\OneDrive\VeritasIntelligenceAnalytics\module\VRN\_vrn_real_dualset_pipeline_runs\VRN_REAL_DUALSET_20260510_031038\SET_B_NOISY_INPUT\NOISY_測試_OCR錯字_日期干擾_2021_2030_GS-2317 20251205_TT雜訊.pdf
8bc5fab0f44d,True,QUALIFIED_FAST,LOW,90,0.3153,8,4667,2021,2025-12-03,Goldman,revenue,,NOISY_測試_OCR錯字_日期干擾_2021_2030_GS-1590 20251203_TT雜訊.pdf,C:\Users\tonyk\OneDrive\VeritasIntelligenceAnalytics\module\VRN\_vrn_real_dualset_pipeline_runs\VRN_REAL_DUALSET_20260510_031038\SET_B_NOISY_INPUT\NOISY_測試_OCR錯字_日期干擾_2021_2030_GS-1590 20251203_TT雜訊.pdf
3635a2681a48,True,QUALIFIED_FAST,LOW,100,0.2032,8,5446,2021,2023-10-12,Goldman,buy;revenue,,NOISY_測試_OCR錯字_日期干擾_2021_2030_GS-2382 20231012_TT雜訊.pdf,C:\Users\tonyk\OneDrive\VeritasIntelligenceAnalytics\module\VRN\_vrn_real_dualset_pipeline_runs\VRN_REAL_DUALSET_20260510_031038\SET_B_NOISY_INPUT\NOISY_測試_OCR錯字_日期干擾_2021_2030_GS-2382 20231012_TT雜訊.pdf
58894c919bfc,True,QUALIFIED_FAST,LOW,100,0.1435,15,6881,2021,2025-12-04,Goldman,buy;neutral;revenue;earnings,,NOISY_測試_OCR錯字_日期干擾_2021_2030_GS-AI PCB CCL 20251204_TT雜訊.pdf,C:\Users\tonyk\OneDrive\VeritasIntelligenceAnalytics\module\VRN\_vrn_real_dualset_pipeline_runs\VRN_REAL_DUALSET_20260510_031038\SET_B_NOISY_INPUT\NOISY_測試_OCR錯字_日期干擾_2021_2030_GS-AI PCB CCL 20251204_TT雜訊.pdf
9015d064e179,True,QUALIFIED_FAST,LOW,100,0.1915,8,6995,2021,2025-11-30,Goldman,buy;rating;revenue;valuation,,NOISY_測試_OCR錯字_日期干擾_2021_2030_GS-3706 20251130_TT雜訊.pdf,C:\Users\tonyk\OneDrive\VeritasIntelligenceAnalytics\module\VRN\_vrn_real_dualset_pipeline_runs\VRN_REAL_DUALSET_20260510_031038\SET_B_NOISY_INPUT\NOISY_測試_OCR錯字_日期干擾_2021_2030_GS-3706 20251130_TT雜訊.pdf
ee80f5489c73,True,QUALIFIED_FAST,LOW,100,0.2188,13,7332,2021,2025-10-03,JPM,buy;hold;outperform;eps;upgrade,,NOISY_測試_OCR錯字_日期干擾_2021_2030_JP-3653 20251003_TT雜訊.pdf,C:\Users\tonyk\OneDrive\VeritasIntelligenceAnalytics\module\VRN\_vrn_real_dualset_pipeline_runs\VRN_REAL_DUALSET_20260510_031038\SET_B_NOISY_INPUT\NOISY_測試_OCR錯字_日期干擾_2021_2030_JP-3653 20251003_TT雜訊.pdf
9fa64d802d5c,True,QUALIFIED_FAST,LOW,100,0.1523,16,6216,2021,2025-11-28,GS,rating;eps;revenue;earnings;upgrade,,NOISY_測試_OCR錯字_日期干擾_2021_2030_MS-2308 20251128_TT雜訊.pdf,C:\Users\tonyk\OneDrive\VeritasIntelligenceAnalytics\module\VRN\_vrn_real_dualset_pipeline_runs\VRN_REAL_DUALSET_20260510_031038\SET_B_NOISY_INPUT\NOISY_測試_OCR錯字_日期干擾_2021_2030_MS-2308 20251128_TT雜訊.pdf
60182f2345d3,True,QUALIFIED_FAST,LOW,100,0.239,26,7646,2021,2025-07-18,GS,rating;eps;revenue;earnings,,NOISY_測試_OCR錯字_日期干擾_2021_2030_JP-2330 20250718_TT雜訊.pdf,C:\Users\tonyk\OneDrive\VeritasIntelligenceAnalytics\module\VRN\_vrn_real_dualset_pipeline_runs\VRN_REAL_DUALSET_20260510_031038\SET_B_NOISY_INPUT\NOISY_測試_OCR錯字_日期干擾_2021_2030_JP-2330 20250718_TT雜訊.pdf
55c6a90bffa6,True,QUALIFIED_FAST,LOW,100,0.0947,9,3674,2021,2025-10-07,GS,rating;eps;revenue;valuation,,NOISY_測試_OCR錯字_日期干擾_2021_2030_MS-8210 20251007_TT雜訊.pdf,C:\Users\tonyk\OneDrive\VeritasIntelligenceAnalytics\module\VRN\_vrn_real_dualset_pipeline_runs\VRN_REAL_DUALSET_20260510_031038\SET_B_NOISY_INPUT\NOISY_測試_OCR錯字_日期干擾_2021_2030_MS-8210 20251007_TT雜訊.pdf
