"Time","Category","FixClass","Priority","Risk","Action","Reason","Path"
"2026-06-11T20:29:18.318+08:00","PowerShell Parse","SEQUENTIAL_REQUIRED","P0","HIGH","Repair one PS file at a time after backup.","L14:247 Missing expression after ','.","C:\Users\tonyk\OneDrive\VeritasIntelligenceAnalytics\module\VRN\_vrn_package_runs\VRN_PACKAGE_COMPAT_SMOKE_V061576_20260524_020553\VRN_PRODUCTION_PACKAGE_v061576\commands\Invoke_VRN_ReadOnly_Ops_Launcher_v0615703.ps1"
"2026-06-11T20:29:18.318+08:00","PowerShell Parse","SEQUENTIAL_REQUIRED","P0","HIGH","Repair one PS file at a time after backup.","L23:20 Missing file specification after redirection operator. | L23:19 The '<' operator is reserved for future use. | L29:1 Unexpected attribute 'CmdletBinding'. | L30:1 Unexpected token 'param' in expression or statement. | L31:31 The assignment expression is not valid. The input to an assignment operator must be an object that is able to accept assignments, such as a variable or a property. | L32:31 The assignment expression is not valid. The input to an assignment operator must be an object that is able to accept assignments, such as a variable or a property. | L33:31 The assignment expression is not valid. The input to an assignment operator must be an object that is able to accept assignments, such as a variable or a property. | L34:31 The assignment expression is not valid. The input to an assignment operator must be an object that is able to accept assignments, such as a variable or a property. | L35:31 The assignment expression is not valid. The input to an assignment operator must be an object that is able to accept assignments, such as a variable or a property. | L36:31 The assignment expression is not valid. The input to an assignment operator must be an object that is able to accept assignments, such as a variable or a property.","C:\Users\tonyk\OneDrive\VeritasIntelligenceAnalytics\module\VRN\_vrn_package_runs\VRN_PACKAGE_COMPAT_SMOKE_V061576_20260524_020553\VRN_PRODUCTION_PACKAGE_v061576\commands\VIA_ENV_PARTITION_v2.ps1"
"2026-06-11T20:29:18.318+08:00","PowerShell Parse","SEQUENTIAL_REQUIRED","P0","HIGH","Repair one PS file at a time after backup.","L2:10 Missing closing ')' in expression. | L3:3 Unexpected token 'VIA_ENV_PARTITION_v2.ps1' in expression or statement. | L156:21 Unexpected token ':F1' in expression or statement. | L482:5 Unexpected token '}' in expression or statement. | L483:1 Unexpected token '}' in expression or statement. | L644:76 Missing closing ')' in expression. | L645:9 Unexpected token 'Allows' in expression or statement. | L647:31 The assignment expression is not valid. The input to an assignment operator must be an object that is able to accept assignments, such as a variable or a property.","C:\Users\tonyk\OneDrive\VeritasIntelligenceAnalytics\module\supportive_module\others\runs\_supportive_mount_test_runs\VIA_ENV_PARTITION_SAFE_FIX_20260515_100007\backup\VIA_ENV_PARTITION_v2.before_safe_fix_20260515_100007.ps1"
"2026-06-11T20:29:18.320+08:00","PowerShell Exec Risk","SEQUENTIAL_REQUIRED","P0","MEDIUM","Guard/refactor one command at a time; no global replacement.","Forbidden: Remove-Item","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\toolkits\VIA_TurboOptimizer\VIA_TurboOptimizer_v3.ps1"
"2026-06-11T20:29:18.320+08:00","PowerShell Exec Risk","SEQUENTIAL_REQUIRED","P0","MEDIUM","Guard/refactor one command at a time; no global replacement.","Forbidden: Remove-Item","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\INPUT\SOURCE_VAP_MODULE\VIA_VEGN_Step1_v32.ps1"
"2026-06-11T20:29:18.320+08:00","PowerShell Exec Risk","SEQUENTIAL_REQUIRED","P0","MEDIUM","Guard/refactor one command at a time; no global replacement.","Forbidden: Remove-Item","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\ASSETS\SCOPE_COPY\VAP\VIA_VEGN_Step1_v32.ps1"
"2026-06-11T20:29:18.321+08:00","PowerShell Exec Risk","SEQUENTIAL_REQUIRED","P0","MEDIUM","Guard/refactor one command at a time; no global replacement.","Forbidden: Remove-Item","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\ASSETS\SCOPE_COPY\VeritasIntelligenceAnalytics\supportive modules\60_PowerShell_Entry_Internal\Invoke-VIA-ALL.ps1"
"2026-06-11T20:29:18.321+08:00","PowerShell Exec Risk","SEQUENTIAL_REQUIRED","P0","MEDIUM","Guard/refactor one command at a time; no global replacement.","Forbidden: Remove-Item","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\ASSETS\SCOPE_COPY\VeritasIntelligenceAnalytics\toolkits\VIA_TurboOptimizer\VIA_TurboOptimizer_v3.ps1"
"2026-06-11T20:29:18.321+08:00","PowerShell Exec Risk","SEQUENTIAL_REQUIRED","P0","MEDIUM","Guard/refactor one command at a time; no global replacement.","Forbidden: Remove-Item","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\ASSETS\SCOPE_COPY\VeritasIntelligenceAnalytics\dict\VRN\_registry\verified_numbered_modules\VRN_MDL188_VRN-AllInOne__REPORT__v0_0.ps1"
"2026-06-11T20:29:18.321+08:00","PowerShell Exec Risk","SEQUENTIAL_REQUIRED","P0","MEDIUM","Guard/refactor one command at a time; no global replacement.","Forbidden: Remove-Item","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\ASSETS\SCOPE_COPY\VeritasIntelligenceAnalytics\dict\VRN\_registry\verified_numbered_modules\VRN_MDL189_run_vrn_boot_purge_temp_first__MODULE__v0_0.ps1"
"2026-06-11T20:29:18.321+08:00","PowerShell Exec Risk","SEQUENTIAL_REQUIRED","P0","MEDIUM","Guard/refactor one command at a time; no global replacement.","Forbidden: Remove-Item","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\ASSETS\SCOPE_COPY\VeritasIntelligenceAnalytics\dict\VRN\_registry\verified_numbered_modules\VRN_MDL190_run_vrn_boot_purge_temp_first__REPORT__v0_0.ps1"
"2026-06-11T20:29:18.322+08:00","PowerShell Exec Risk","SEQUENTIAL_REQUIRED","P0","MEDIUM","Guard/refactor one command at a time; no global replacement.","Forbidden: Remove-Item","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\ASSETS\SCOPE_COPY\VeritasIntelligenceAnalytics\dict\VRN\_registry\verified_numbered_modules\VRN_MDL191_VRN-AllInOne__MODULE__v0_0.ps1"
"2026-06-11T20:29:18.322+08:00","PowerShell Exec Risk","SEQUENTIAL_REQUIRED","P0","MEDIUM","Guard/refactor one command at a time; no global replacement.","Forbidden: Remove-Item","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\ASSETS\SCOPE_COPY\VeritasIntelligenceAnalytics\dict\VRN\_registry\verified_numbered_modules\VRN_MDL192_run_vrn_summary__REPORT__v0_0.ps1"
"2026-06-11T20:29:18.322+08:00","PowerShell Exec Risk","SEQUENTIAL_REQUIRED","P0","MEDIUM","Guard/refactor one command at a time; no global replacement.","Forbidden: Remove-Item","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\ASSETS\SCOPE_COPY\VeritasIntelligenceAnalytics\dict\VRN\_registry\verified_numbered_modules\VRN_MDL193_run_vrn__REPORT__v0_0.ps1"
"2026-06-11T20:29:18.322+08:00","PowerShell Exec Risk","SEQUENTIAL_REQUIRED","P0","MEDIUM","Guard/refactor one command at a time; no global replacement.","Forbidden: Remove-Item","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\ASSETS\SCOPE_COPY\VeritasIntelligenceAnalytics\dict\VRN\_registry\verified_numbered_modules\VRN_MDL194_run_vrn__MODULE__v0_0.ps1"
"2026-06-11T20:29:18.322+08:00","PowerShell Exec Risk","SEQUENTIAL_REQUIRED","P0","MEDIUM","Guard/refactor one command at a time; no global replacement.","Forbidden: Remove-Item","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\ASSETS\SCOPE_COPY\VeritasIntelligenceAnalytics\dict\VRN\_registry\verified_numbered_modules\VRN_MDL195_run_vrn_summary__MODULE__v0_0.ps1"
"2026-06-11T20:29:18.322+08:00","PowerShell Exec Risk","SEQUENTIAL_REQUIRED","P0","MEDIUM","Guard/refactor one command at a time; no global replacement.","Forbidden: Remove-Item","C:\Users\tonyk\OneDrive\VeritasIntelligenceAnalytics\module\Deploy-VRN-LocalRun-V2.ps1"
"2026-06-11T20:29:18.323+08:00","PowerShell Exec Risk","SEQUENTIAL_REQUIRED","P0","MEDIUM","Guard/refactor one command at a time; no global replacement.","Forbidden: Remove-Item","C:\Users\tonyk\OneDrive\VeritasIntelligenceAnalytics\VIAO\safe_VIA_RM_R01_R10.ps1"
"2026-06-11T20:29:18.323+08:00","PowerShell Exec Risk","SEQUENTIAL_REQUIRED","P0","MEDIUM","Guard/refactor one command at a time; no global replacement.","Forbidden: Remove-Item","C:\Users\tonyk\OneDrive\VeritasIntelligenceAnalytics\VIF\VIF_AllInOne_Launcher.ps1"
"2026-06-11T20:29:18.323+08:00","PowerShell Exec Risk","SEQUENTIAL_REQUIRED","P0","MEDIUM","Guard/refactor one command at a time; no global replacement.","Forbidden: Remove-Item","C:\Users\tonyk\OneDrive\VeritasIntelligenceAnalytics\module\supportive_module\Invoke-VIA-ALL.ps1"
"2026-06-11T20:29:18.323+08:00","PowerShell Exec Risk","SEQUENTIAL_REQUIRED","P0","MEDIUM","Guard/refactor one command at a time; no global replacement.","Forbidden: Remove-Item","C:\Users\tonyk\OneDrive\VeritasIntelligenceAnalytics\module\VAP\VIA_VEGN_Step1_v32.ps1"
"2026-06-11T20:29:18.323+08:00","PowerShell Exec Risk","SEQUENTIAL_REQUIRED","P0","MEDIUM","Guard/refactor one command at a time; no global replacement.","Forbidden: Remove-Item","C:\Users\tonyk\OneDrive\VeritasIntelligenceAnalytics\module\VCNC\VAN_S34_MergeOrchestrator_v2.ps1"
"2026-06-11T20:29:18.324+08:00","PowerShell Exec Risk","SEQUENTIAL_REQUIRED","P0","MEDIUM","Guard/refactor one command at a time; no global replacement.","Forbidden: Remove-Item","C:\Users\tonyk\OneDrive\VeritasIntelligenceAnalytics\module\VCNC\VIA_AtoB_MergeTemplate.ps1"
"2026-06-11T20:29:18.331+08:00","PowerShell Exec Risk","SEQUENTIAL_REQUIRED","P0","MEDIUM","Guard/refactor one command at a time; no global replacement.","Forbidden: Remove-Item","C:\Users\tonyk\OneDrive\VeritasIntelligenceAnalytics\module\VCNC\VIA_Integrated_Supreme_v1_r2.ps1"
"2026-06-11T20:29:18.332+08:00","PowerShell Exec Risk","SEQUENTIAL_REQUIRED","P0","MEDIUM","Guard/refactor one command at a time; no global replacement.","Forbidden: Remove-Item","C:\Users\tonyk\OneDrive\VeritasIntelligenceAnalytics\module\VCNC\VIA_UVAccel_Supreme_v1.ps1"
"2026-06-11T20:29:18.332+08:00","PowerShell Exec Risk","SEQUENTIAL_REQUIRED","P0","MEDIUM","Guard/refactor one command at a time; no global replacement.","Forbidden: Remove-Item","C:\Users\tonyk\OneDrive\VeritasIntelligenceAnalytics\module\VCNC\VIA_VEGN_Step1_v31.ps1"
"2026-06-11T20:29:18.332+08:00","PowerShell Exec Risk","SEQUENTIAL_REQUIRED","P0","MEDIUM","Guard/refactor one command at a time; no global replacement.","Forbidden: Remove-Item","C:\Users\tonyk\OneDrive\VeritasIntelligenceAnalytics\module\VCNC\VIA_VEGN_Step1_v32.ps1"
"2026-06-11T20:29:18.332+08:00","PowerShell Exec Risk","SEQUENTIAL_REQUIRED","P0","MEDIUM","Guard/refactor one command at a time; no global replacement.","Forbidden: Remove-Item","C:\Users\tonyk\OneDrive\VeritasIntelligenceAnalytics\module\VCNC\VIA_VEGN_Step1_v33.ps1"
"2026-06-11T20:29:18.332+08:00","PowerShell Exec Risk","SEQUENTIAL_REQUIRED","P0","MEDIUM","Guard/refactor one command at a time; no global replacement.","Forbidden: Remove-Item","C:\Users\tonyk\OneDrive\VeritasIntelligenceAnalytics\module\VCNC\VIA_VEGN_Step1_v33_fixed.ps1"
"2026-06-11T20:29:18.333+08:00","PowerShell Exec Risk","SEQUENTIAL_REQUIRED","P0","MEDIUM","Guard/refactor one command at a time; no global replacement.","Forbidden: Remove-Item","C:\Users\tonyk\OneDrive\VeritasIntelligenceAnalytics\module\VDF\VDF_DAYTRADE_Launcher.ps1"
"2026-06-11T20:29:18.333+08:00","PowerShell Exec Risk","SEQUENTIAL_REQUIRED","P0","MEDIUM","Guard/refactor one command at a time; no global replacement.","Forbidden: Remove-Item","C:\Users\tonyk\OneDrive\VeritasIntelligenceAnalytics\module\VDF\VDF_E2_TWDailyUnified_DaytradePatch.ps1"
"2026-06-11T20:29:18.333+08:00","PowerShell Exec Risk","SEQUENTIAL_REQUIRED","P0","MEDIUM","Guard/refactor one command at a time; no global replacement.","Forbidden: Remove-Item","C:\Users\tonyk\OneDrive\VeritasIntelligenceAnalytics\module\VGF\VGF_Accel_Panorama_v4.ps1"
"2026-06-11T20:29:18.333+08:00","PowerShell Exec Risk","SEQUENTIAL_REQUIRED","P0","MEDIUM","Guard/refactor one command at a time; no global replacement.","Forbidden: Remove-Item","C:\Users\tonyk\OneDrive\VeritasIntelligenceAnalytics\module\VGF\VGF_Panorama_Locked_v2.ps1"
"2026-06-11T20:29:18.333+08:00","PowerShell Exec Risk","SEQUENTIAL_REQUIRED","P0","MEDIUM","Guard/refactor one command at a time; no global replacement.","Forbidden: Remove-Item","C:\Users\tonyk\OneDrive\VeritasIntelligenceAnalytics\module\VGF\VGF_Supreme_Launcher.ps1"
"2026-06-11T20:29:18.334+08:00","PowerShell Exec Risk","SEQUENTIAL_REQUIRED","P0","MEDIUM","Guard/refactor one command at a time; no global replacement.","Forbidden: Remove-Item","C:\Users\tonyk\OneDrive\VeritasIntelligenceAnalytics\module\VGF\VGF_Supreme_v3.ps1"
"2026-06-11T20:29:18.334+08:00","PowerShell Exec Risk","SEQUENTIAL_REQUIRED","P0","MEDIUM","Guard/refactor one command at a time; no global replacement.","Forbidden: Remove-Item","C:\Users\tonyk\OneDrive\VeritasIntelligenceAnalytics\module\VGF\VGF_Supreme_v4.ps1"
"2026-06-11T20:29:18.334+08:00","PowerShell Exec Risk","SEQUENTIAL_REQUIRED","P0","MEDIUM","Guard/refactor one command at a time; no global replacement.","Forbidden: Remove-Item","C:\Users\tonyk\OneDrive\VeritasIntelligenceAnalytics\module\VGF\VIA_VEGN_Deploy_v1.ps1"
"2026-06-11T20:29:18.334+08:00","PowerShell Exec Risk","SEQUENTIAL_REQUIRED","P0","MEDIUM","Guard/refactor one command at a time; no global replacement.","Forbidden: Remove-Item","C:\Users\tonyk\OneDrive\VeritasIntelligenceAnalytics\module\VIA Toolkit\VDF_Launch_Master.ps1"
"2026-06-11T20:29:18.334+08:00","PowerShell Exec Risk","SEQUENTIAL_REQUIRED","P0","MEDIUM","Guard/refactor one command at a time; no global replacement.","Forbidden: Remove-Item","C:\Users\tonyk\OneDrive\VeritasIntelligenceAnalytics\module\VIA Toolkit\VDF_Next3_Fixed_v2.ps1"
"2026-06-11T20:29:18.334+08:00","PowerShell Exec Risk","SEQUENTIAL_REQUIRED","P0","MEDIUM","Guard/refactor one command at a time; no global replacement.","Forbidden: Remove-Item","C:\Users\tonyk\OneDrive\VeritasIntelligenceAnalytics\module\VIA Toolkit\VIA_FusionEngine.ps1"
"2026-06-11T20:29:18.335+08:00","PowerShell Exec Risk","SEQUENTIAL_REQUIRED","P0","MEDIUM","Guard/refactor one command at a time; no global replacement.","Forbidden: Remove-Item","C:\Users\tonyk\OneDrive\VeritasIntelligenceAnalytics\module\VIA Toolkit\VIA_Integrated_Supreme_v1_r2.ps1"
"2026-06-11T20:29:18.335+08:00","PowerShell Exec Risk","SEQUENTIAL_REQUIRED","P0","MEDIUM","Guard/refactor one command at a time; no global replacement.","Forbidden: Remove-Item","C:\Users\tonyk\OneDrive\VeritasIntelligenceAnalytics\module\VIA Toolkit\VIA_LibRegistry_Install_v2.ps1"
"2026-06-11T20:29:18.335+08:00","PowerShell Exec Risk","SEQUENTIAL_REQUIRED","P0","MEDIUM","Guard/refactor one command at a time; no global replacement.","Forbidden: Remove-Item","C:\Users\tonyk\OneDrive\VeritasIntelligenceAnalytics\module\VIA Toolkit\VIA_Master_Dispatcher.ps1"
"2026-06-11T20:29:18.335+08:00","PowerShell Exec Risk","SEQUENTIAL_REQUIRED","P0","MEDIUM","Guard/refactor one command at a time; no global replacement.","Forbidden: Remove-Item","C:\Users\tonyk\OneDrive\VeritasIntelligenceAnalytics\module\VIA Toolkit\VIA_QuadEngine_Supreme.ps1"
"2026-06-11T20:29:18.335+08:00","PowerShell Exec Risk","SEQUENTIAL_REQUIRED","P0","MEDIUM","Guard/refactor one command at a time; no global replacement.","Forbidden: Remove-Item","C:\Users\tonyk\OneDrive\VeritasIntelligenceAnalytics\module\VIF\VIF_AllInOne_Launcher.ps1"
"2026-06-11T20:29:18.336+08:00","PowerShell Exec Risk","SEQUENTIAL_REQUIRED","P0","MEDIUM","Guard/refactor one command at a time; no global replacement.","Forbidden: Remove-Item","C:\Users\tonyk\OneDrive\VeritasIntelligenceAnalytics\module\VRN\run_vrn.ps1"
"2026-06-11T20:29:18.336+08:00","PowerShell Exec Risk","SEQUENTIAL_REQUIRED","P0","MEDIUM","Guard/refactor one command at a time; no global replacement.","Forbidden: Remove-Item","C:\Users\tonyk\OneDrive\VeritasIntelligenceAnalytics\module\VRN\run_vrn_boot_purge_temp_first.ps1"
"2026-06-11T20:29:18.336+08:00","PowerShell Exec Risk","SEQUENTIAL_REQUIRED","P0","MEDIUM","Guard/refactor one command at a time; no global replacement.","Forbidden: Remove-Item","C:\Users\tonyk\OneDrive\VeritasIntelligenceAnalytics\module\VRN\run_vrn_summary.ps1"
"2026-06-11T20:29:18.336+08:00","PowerShell Exec Risk","SEQUENTIAL_REQUIRED","P0","MEDIUM","Guard/refactor one command at a time; no global replacement.","Forbidden: Remove-Item","C:\Users\tonyk\OneDrive\VeritasIntelligenceAnalytics\module\VRN\VIA_ENV_PARTITION_v2.ps1"
"2026-06-11T20:29:18.336+08:00","PowerShell Exec Risk","SEQUENTIAL_REQUIRED","P0","MEDIUM","Guard/refactor one command at a time; no global replacement.","Forbidden: Remove-Item","C:\Users\tonyk\OneDrive\VeritasIntelligenceAnalytics\module\VRN\VRN-AllInOne.ps1"
"2026-06-11T20:29:18.336+08:00","PowerShell Exec Risk","SEQUENTIAL_REQUIRED","P0","MEDIUM","Guard/refactor one command at a time; no global replacement.","Forbidden: Remove-Item","C:\Users\tonyk\OneDrive\VeritasIntelligenceAnalytics\module\VRN\VRN_PIPELINE_LAUNCHER.ps1"
"2026-06-11T20:29:18.337+08:00","PowerShell Exec Risk","SEQUENTIAL_REQUIRED","P0","MEDIUM","Guard/refactor one command at a time; no global replacement.","Forbidden: Remove-Item","C:\Users\tonyk\OneDrive\VeritasIntelligenceAnalytics\VeritasGlyphForge\新增資料夾\VIA_PipGov_v1.ps1"
"2026-06-11T20:29:18.337+08:00","PowerShell Exec Risk","SEQUENTIAL_REQUIRED","P0","MEDIUM","Guard/refactor one command at a time; no global replacement.","Forbidden: Remove-Item","C:\Users\tonyk\OneDrive\VeritasIntelligenceAnalytics\VeritasGlyphForge\新增資料夾\VIA_Supreme_v12_Unified (1).ps1"
"2026-06-11T20:29:18.337+08:00","PowerShell Exec Risk","SEQUENTIAL_REQUIRED","P0","MEDIUM","Guard/refactor one command at a time; no global replacement.","Forbidden: Remove-Item","C:\Users\tonyk\OneDrive\VeritasIntelligenceAnalytics\VeritasGlyphForge_Supreme_v2\vgf_supreme\VGF_Supreme_v4.ps1"
"2026-06-11T20:29:18.337+08:00","PowerShell Exec Risk","SEQUENTIAL_REQUIRED","P0","MEDIUM","Guard/refactor one command at a time; no global replacement.","Forbidden: Remove-Item","C:\Users\tonyk\OneDrive\VeritasIntelligenceAnalytics\VeritasGlyphForge_Supreme_v2\vgf_supreme\VIA_UltimateGovernance_v5_Supreme.ps1"
"2026-06-11T20:29:18.337+08:00","PowerShell Exec Risk","SEQUENTIAL_REQUIRED","P0","MEDIUM","Guard/refactor one command at a time; no global replacement.","Forbidden: Remove-Item","C:\Users\tonyk\OneDrive\VeritasIntelligenceAnalytics\module\supportive_module\others\Invoke-VIA-ALL - 複製.ps1"
"2026-06-11T20:29:18.337+08:00","PowerShell Exec Risk","SEQUENTIAL_REQUIRED","P0","MEDIUM","Guard/refactor one command at a time; no global replacement.","Forbidden: Remove-Item","C:\Users\tonyk\OneDrive\VeritasIntelligenceAnalytics\module\supportive_module\others\VIA_AtoB_MergeTemplate.ps1"
"2026-06-11T20:29:18.338+08:00","PowerShell Exec Risk","SEQUENTIAL_REQUIRED","P0","MEDIUM","Guard/refactor one command at a time; no global replacement.","Forbidden: Remove-Item","C:\Users\tonyk\OneDrive\VeritasIntelligenceAnalytics\module\supportive_module\others\VIA_ENV_PARTITION_v2 - 複製.ps1"
"2026-06-11T20:29:18.338+08:00","PowerShell Exec Risk","SEQUENTIAL_REQUIRED","P0","MEDIUM","Guard/refactor one command at a time; no global replacement.","Forbidden: Remove-Item","C:\Users\tonyk\OneDrive\VeritasIntelligenceAnalytics\module\supportive_module\others\VIA_ENV_PARTITION_v2.ps1"
"2026-06-11T20:29:18.338+08:00","PowerShell Exec Risk","SEQUENTIAL_REQUIRED","P0","MEDIUM","Guard/refactor one command at a time; no global replacement.","Forbidden: Remove-Item","C:\Users\tonyk\OneDrive\VeritasIntelligenceAnalytics\module\supportive_module\others\VIA_PanoramaFix.ps1"
"2026-06-11T20:29:18.338+08:00","PowerShell Exec Risk","SEQUENTIAL_REQUIRED","P0","MEDIUM","Guard/refactor one command at a time; no global replacement.","Forbidden: Remove-Item","C:\Users\tonyk\OneDrive\VeritasIntelligenceAnalytics\module\supportive_module\others\VIA_UltimateGovernance_v5_Supreme.ps1"
"2026-06-11T20:29:18.338+08:00","PowerShell Exec Risk","SEQUENTIAL_REQUIRED","P0","MEDIUM","Guard/refactor one command at a time; no global replacement.","Forbidden: Remove-Item","C:\Users\tonyk\OneDrive\VeritasIntelligenceAnalytics\module\supportive_module\others\VIA_VEGN_Deploy_v1.ps1"
"2026-06-11T20:29:18.338+08:00","PowerShell Exec Risk","SEQUENTIAL_REQUIRED","P0","MEDIUM","Guard/refactor one command at a time; no global replacement.","Forbidden: Remove-Item","C:\Users\tonyk\OneDrive\VeritasIntelligenceAnalytics\module\supportive_module\others\VIA_VEGN_Step1_v32.ps1"
"2026-06-11T20:29:18.339+08:00","PowerShell Exec Risk","SEQUENTIAL_REQUIRED","P0","MEDIUM","Guard/refactor one command at a time; no global replacement.","Forbidden: Remove-Item","C:\Users\tonyk\OneDrive\VeritasIntelligenceAnalytics\module\VCNC\VEGN\via_env_governance_engine.ps1"
"2026-06-11T20:29:18.339+08:00","PowerShell Exec Risk","SEQUENTIAL_REQUIRED","P0","MEDIUM","Guard/refactor one command at a time; no global replacement.","Forbidden: Remove-Item","C:\Users\tonyk\OneDrive\VeritasIntelligenceAnalytics\module\VCNC\VEGN\VIA_UltimateGovernance_v5_Supreme.ps1"
"2026-06-11T20:29:18.339+08:00","PowerShell Exec Risk","SEQUENTIAL_REQUIRED","P0","MEDIUM","Guard/refactor one command at a time; no global replacement.","Forbidden: Remove-Item","C:\Users\tonyk\OneDrive\VeritasIntelligenceAnalytics\module\VCNC\VEGN\VIA_VEGN_Step1_v2.ps1"
"2026-06-11T20:29:18.339+08:00","PowerShell Exec Risk","SEQUENTIAL_REQUIRED","P0","MEDIUM","Guard/refactor one command at a time; no global replacement.","Forbidden: Remove-Item","C:\Users\tonyk\OneDrive\VeritasIntelligenceAnalytics\module\VCNC\VEGN\VIA_VEGN_Step1_v2_fixed.patched2.ps1"
"2026-06-11T20:29:18.339+08:00","PowerShell Exec Risk","SEQUENTIAL_REQUIRED","P0","MEDIUM","Guard/refactor one command at a time; no global replacement.","Forbidden: Remove-Item","C:\Users\tonyk\OneDrive\VeritasIntelligenceAnalytics\module\VCNC\VEGN\VIA_VEGN_Step1_v2_fixed.ps1"
"2026-06-11T20:29:18.339+08:00","PowerShell Exec Risk","SEQUENTIAL_REQUIRED","P0","MEDIUM","Guard/refactor one command at a time; no global replacement.","Forbidden: Remove-Item","C:\Users\tonyk\OneDrive\VeritasIntelligenceAnalytics\module\VCNC\VEGN\VIA_VEGN_Step2_EnvBuild.ps1"
"2026-06-11T20:29:18.340+08:00","PowerShell Exec Risk","SEQUENTIAL_REQUIRED","P0","MEDIUM","Guard/refactor one command at a time; no global replacement.","Forbidden: Remove-Item","C:\Users\tonyk\OneDrive\VeritasIntelligenceAnalytics\module\VRN\新增資料夾\Diagnose-VRN-PythonDeps.ps1"
"2026-06-11T20:29:18.340+08:00","PowerShell Exec Risk","SEQUENTIAL_REQUIRED","P0","MEDIUM","Guard/refactor one command at a time; no global replacement.","Forbidden: Remove-Item","C:\Users\tonyk\OneDrive\VeritasIntelligenceAnalytics\module\VRN\新增資料夾\Setup-VRN-DualEnv-Full.ps1"
"2026-06-11T20:29:18.340+08:00","PowerShell Exec Risk","SEQUENTIAL_REQUIRED","P0","MEDIUM","Guard/refactor one command at a time; no global replacement.","Forbidden: Remove-Item","C:\Users\tonyk\OneDrive\VeritasIntelligenceAnalytics\module\_via_schema_runs\RUN_20260524_180634_TURBO\Invoke_VIA_AtomicExtraction_Startup_v1_1_4_TURBO.ps1"
"2026-06-11T20:29:18.340+08:00","PowerShell Exec Risk","SEQUENTIAL_REQUIRED","P0","MEDIUM","Guard/refactor one command at a time; no global replacement.","Forbidden: Remove-Item","C:\Users\tonyk\OneDrive\VeritasIntelligenceAnalytics\VeritasGlyphForge\via_core\Scripts\activate.ps1"
"2026-06-11T20:29:18.340+08:00","PowerShell Exec Risk","SEQUENTIAL_REQUIRED","P0","MEDIUM","Guard/refactor one command at a time; no global replacement.","Forbidden: Remove-Item","C:\Users\tonyk\OneDrive\VeritasIntelligenceAnalytics\VeritasGlyphForge\via_render\Scripts\activate.ps1"
"2026-06-11T20:29:18.340+08:00","PowerShell Exec Risk","SEQUENTIAL_REQUIRED","P0","MEDIUM","Guard/refactor one command at a time; no global replacement.","Forbidden: Remove-Item","C:\Users\tonyk\OneDrive\VeritasIntelligenceAnalytics\_envs\via_operation_optimizer_2026\Scripts\Activate.ps1"
"2026-06-11T20:29:18.341+08:00","PowerShell Exec Risk","SEQUENTIAL_REQUIRED","P0","MEDIUM","Guard/refactor one command at a time; no global replacement.","Forbidden: Remove-Item","C:\Users\tonyk\OneDrive\VeritasIntelligenceAnalytics\_toolkit_fix_reports\FIX_20260416_215656\backup\VIA_Integrated_Supreme_v1_r2.ps1"
"2026-06-11T20:29:18.341+08:00","PowerShell Exec Risk","SEQUENTIAL_REQUIRED","P0","MEDIUM","Guard/refactor one command at a time; no global replacement.","Forbidden: Remove-Item","C:\Users\tonyk\OneDrive\VeritasIntelligenceAnalytics\_toolkit_fix_reports\FIX_20260416_215656\backup\VIA_Master_Dispatcher.ps1"
"2026-06-11T20:29:18.341+08:00","PowerShell Exec Risk","SEQUENTIAL_REQUIRED","P0","MEDIUM","Guard/refactor one command at a time; no global replacement.","Forbidden: Remove-Item","C:\Users\tonyk\OneDrive\VeritasIntelligenceAnalytics\_toolkit_fix_reports\FIX_20260416_215937\backup\VIA_Integrated_Supreme_v1_r2.ps1"
"2026-06-11T20:29:18.341+08:00","PowerShell Exec Risk","SEQUENTIAL_REQUIRED","P0","MEDIUM","Guard/refactor one command at a time; no global replacement.","Forbidden: Remove-Item","C:\Users\tonyk\OneDrive\VeritasIntelligenceAnalytics\_toolkit_fix_reports\FIX_20260416_215937\backup\VIA_Master_Dispatcher.ps1"
"2026-06-11T20:29:18.341+08:00","PowerShell Exec Risk","SEQUENTIAL_REQUIRED","P0","MEDIUM","Guard/refactor one command at a time; no global replacement.","Forbidden: Remove-Item","C:\Users\tonyk\OneDrive\VeritasIntelligenceAnalytics\_venv\via_amd_cpu\Scripts\Activate.ps1"
