Group,Ticker,BestLag,BestLagCorr,ZeroLagCorr,PermutationEvidence,ExcessAlpha,LeadershipEvidence,REVIEW_SYNCHRONYState,REVIEW_LEADERSHIPState,Role,SizeTier,SizeScore,ReviewDate,PeriodID
A 上游材料,5340,-4.0,0.33095154927535975,0.12851544191428949,0.8571428571428571,-0.05555701199520799,0.2836727565217369,MIXED,LOW,LAGGARD,SMALL,0.2536912751677852,2026-06-30,2026_H2
A 上游材料,5434,0.0,0.32311832628789483,0.32311832628789483,0.7142857142857143,0.01041634107838358,0.23079880449135345,MIXED,LOW,PEER,LARGE,0.6889261744966443,2026-06-30,2026_H2
A 上游材料,5475,0.0,0.532604403358974,0.532604403358974,1.0,-0.023232396227846494,0.532604403358974,MIXED,HIGH,PEER,LARGE,0.8815436241610737,2026-06-30,2026_H2
A 上游材料,6182,0.0,0.6232399620249226,0.6232399620249226,1.0,-0.02603478663002702,0.6232399620249226,MIXED,HIGH,PEER,LARGE,0.8684563758389261,2026-06-30,2026_H2
A 上游材料,6274,0.0,0.5211305616470886,0.5211305616470886,1.0,0.09811137479472495,0.5211305616470886,MIXED,HIGH,PEER,LARGE,0.9171140939597315,2026-06-30,2026_H2
A 上游材料,6288,0.0,0.29571551245760785,0.29571551245760785,0.5714285714285714,-0.05520414297893772,0.16898029283291877,MIXED,LOW,PEER,LARGE,0.9090604026845638,2026-06-30,2026_H2
A 上游材料,6488,0.0,0.39535686909503576,0.39535686909503576,1.0,0.05324987008065468,0.39535686909503576,MIXED,HIGH,PEER,SMALL,0.5647651006711409,2026-06-30,2026_H2
A 上游材料,6672,0.0,0.6384201181505746,0.6384201181505746,1.0,0.11704883872568712,0.6384201181505746,MIXED,HIGH,PEER,SMALL,0.3442953020134228,2026-06-30,2026_H2
A 上游材料,8039,2.0,-0.3240661385892181,0.18246485124610842,0.5714285714285714,-0.04822646441649868,0.18518065062241035,MIXED,LOW,MEMBER,MID,0.47147651006711405,2026-06-30,2026_H2
A 上游材料,8358,0.0,0.3262550707479764,0.3262550707479764,0.7142857142857143,0.0918008021529094,0.23303933624855455,MIXED,LOW,PEER,LARGE,0.7640939597315435,2026-06-30,2026_H2
H AI 電力與機房,1503,4.0,0.30871156182872167,0.19372072701770665,0.5714285714285714,-0.04935244225495364,0.17640660675926953,MIXED,LOW,MEMBER,LARGE,0.8147651006711409,2026-06-30,2026_H2
H AI 電力與機房,1504,-3.0,-0.2841796658958641,0.06774143178361575,0.42857142857142855,-0.03934283236610463,0.12179128538394174,MIXED,LOW,LAGGARD,SMALL,0.5708053691275168,2026-06-30,2026_H2
H AI 電力與機房,1513,-1.0,-0.19453964778295266,0.11688117605202587,0.2857142857142857,0.018143838889485394,0.05558275650941504,MIXED,LOW,LAGGARD,LARGE,0.5308724832214764,2026-06-30,2026_H2
H AI 電力與機房,1514,-3.0,0.2750033014065202,0.0793160608878389,0.14285714285714285,0.01264033133018877,0.03928618591521717,MIXED,LOW,LAGGARD,SMALL,0.3546979865771812,2026-06-30,2026_H2
H AI 電力與機房,1519,4.0,0.4709152012286562,0.32087732572931554,0.8571428571428571,0.006599708376009235,0.40364160105313385,MIXED,HIGH,LEADER,SMALL,0.5325503355704697,2026-06-30,2026_H2
H AI 電力與機房,1604,1.0,0.3361895943399923,0.26461906528985124,0.7142857142857143,-0.03641776949716671,0.24013542452856593,MIXED,LOW,MEMBER,SMALL,0.2677852348993289,2026-06-30,2026_H2
H AI 電力與機房,1605,-3.0,0.3238423618748702,0.0485431403749562,0.5714285714285714,-0.05874944121548728,0.18505277821421154,MIXED,LOW,LAGGARD,SMALL,0.5114093959731544,2026-06-30,2026_H2
H AI 電力與機房,1609,0.0,0.39032815173919627,0.39032815173919627,0.5714285714285714,0.14625609841543072,0.22304465813668356,MIXED,LOW,PEER,LARGE,0.6251677852348994,2026-06-30,2026_H2
H AI 電力與機房,1612,0.0,0.2955224115383476,0.2955224115383476,1.0,-0.024143278074872026,0.2955224115383476,MIXED,HIGH,PEER,LARGE,0.7426174496644296,2026-06-30,2026_H2
H AI 電力與機房,2301,0.0,0.3776995424326811,0.3776995424326811,1.0,-0.045975095226682985,0.3776995424326811,MIXED,HIGH,PEER,LARGE,0.47684563758389253,2026-06-30,2026_H2
H AI 電力與機房,2308,4.0,0.18190671573132763,0.05479534966118872,0.14285714285714285,0.02652545978679335,0.025986673675903946,MIXED,LOW,MEMBER,LARGE,0.7399328859060402,2026-06-30,2026_H2
H AI 電力與機房,2371,-4.0,0.4844921807696353,0.3884794727580253,1.0,0.006624265189425603,0.4844921807696353,MIXED,HIGH,LAGGARD,LARGE,0.735234899328859,2026-06-30,2026_H2
H AI 電力與機房,2457,0.0,0.38743872998385154,0.38743872998385154,0.42857142857142855,0.007533036033924793,0.16604516999307922,MIXED,LOW,PEER,SMALL,0.3946308724832215,2026-06-30,2026_H2
H AI 電力與機房,3015,0.0,0.34589465617440673,0.34589465617440673,0.2857142857142857,-0.025805374535780485,0.09882704462125906,MIXED,LOW,PEER,LARGE,0.8882550335570469,2026-06-30,2026_H2
H AI 電力與機房,3211,4.0,-0.29299786577882403,0.00798130234184241,0.42857142857142855,0.1266370767535208,0.1255705139052103,MIXED,LOW,MEMBER,LARGE,0.9157718120805369,2026-06-30,2026_H2
H AI 電力與機房,3323,0.0,0.3325482533709086,0.3325482533709086,0.7142857142857143,-0.01937678081556685,0.23753446669350614,MIXED,LOW,PEER,LARGE,0.8187919463087248,2026-06-30,2026_H2
H AI 電力與機房,4931,1.0,0.27066382245926635,-0.02909123710349188,0.14285714285714285,-0.062164152946039775,0.03866626035132376,MIXED,LOW,MEMBER,SMALL,0.2953020134228188,2026-06-30,2026_H2
H AI 電力與機房,5227,4.0,0.2466632763481737,0.1639631652655751,0.42857142857142855,-0.0065997083760092334,0.10571283272064587,MIXED,LOW,MEMBER,SMALL,0.29328859060402684,2026-06-30,2026_H2
H AI 電力與機房,5263,3.0,-0.182001556085572,0.15389170753317996,0.0,0.05226953106224304,0.0,MIXED,LOW,MEMBER,SMALL,0.2486577181208054,2026-06-30,2026_H2
H AI 電力與機房,6282,3.0,0.3882878836020543,0.3593773408044024,1.0,-0.12594173506705286,0.3882878836020543,MIXED,HIGH,MEMBER,SMALL,0.3463087248322148,2026-06-30,2026_H2
H AI 電力與機房,6409,1.0,0.40022794807197865,0.2192155525409219,0.8571428571428571,0.11099344342322082,0.3430525269188388,MIXED,HIGH,LEADER,SMALL,0.609731543624161,2026-06-30,2026_H2
H AI 電力與機房,6781,0.0,0.4192038332996337,0.4192038332996337,0.8571428571428571,0.1326242824846018,0.359317571399686,MIXED,HIGH,PEER,LARGE,0.7281879194630871,2026-06-30,2026_H2
L 其他科技族群,1536,3.0,-0.35091320246898305,0.2986522970726251,0.7142857142857143,-0.017651746855329796,0.25065228747784507,MIXED,LOW,MEMBER,MID,0.5812080536912752,2026-06-30,2026_H2
L 其他科技族群,1590,2.0,-0.2881110295562375,0.2432644114012803,1.0,0.0630828518807869,0.2881110295562375,MIXED,HIGH,LEADER,SMALL,0.3369127516778523,2026-06-30,2026_H2
L 其他科技族群,1597,0.0,0.35324062987503774,0.35324062987503774,0.7142857142857143,-0.09187609794369855,0.252314735625027,MIXED,LOW,PEER,LARGE,0.8604026845637583,2026-06-30,2026_H2
L 其他科技族群,1795,0.0,0.6585498335914425,0.6585498335914425,1.0,-0.10494088437577119,0.6585498335914425,MIXED,HIGH,PEER,SMALL,0.29563758389261746,2026-06-30,2026_H2
L 其他科技族群,2049,0.0,0.17647554114182237,0.17647554114182237,0.14285714285714285,0.009766755195157874,0.02521079159168891,MIXED,LOW,PEER,LARGE,0.7630872483221476,2026-06-30,2026_H2
L 其他科技族群,2231,0.0,0.570090708551364,0.570090708551364,1.0,0.026699574168772968,0.570090708551364,MIXED,HIGH,PEER,LARGE,0.6023489932885906,2026-06-30,2026_H2
L 其他科技族群,2312,0.0,0.26446490060500144,0.26446490060500144,0.7142857142857143,0.1821447847853886,0.18890350043214388,MIXED,LOW,PEER,LARGE,0.756711409395973,2026-06-30,2026_H2
L 其他科技族群,2314,0.0,0.4159737457740429,0.4159737457740429,1.0,0.14655529798937794,0.4159737457740429,MIXED,HIGH,PEER,SMALL,0.26510067114093955,2026-06-30,2026_H2
L 其他科技族群,2359,0.0,0.23557196646082657,0.23557196646082657,0.0,-0.04277560657616247,0.0,MIXED,LOW,PEER,SMALL,0.2909395973154363,2026-06-30,2026_H2
L 其他科技族群,2395,0.0,0.6237709085093861,0.6237709085093861,1.0,0.13429591937307125,0.6237709085093861,MIXED,HIGH,PEER,SMALL,0.2922818791946309,2026-06-30,2026_H2
L 其他科技族群,2480,-4.0,0.28877591988802165,0.243288967939277,0.0,0.14002379043245183,0.0,MIXED,LOW,LAGGARD,SMALL,0.1325503355704698,2026-06-30,2026_H2
L 其他科技族群,2634,-3.0,-0.4417607701597717,0.27324075126565484,1.0,-0.0003049642611619545,0.4417607701597717,MIXED,HIGH,LAGGARD,SMALL,0.19161073825503355,2026-06-30,2026_H2
L 其他科技族群,2636,-3.0,-0.3970501441928311,0.3054196265606721,1.0,-0.03238019554498747,0.3970501441928311,MIXED,HIGH,LAGGARD,LARGE,0.6432885906040269,2026-06-30,2026_H2
L 其他科技族群,2645,0.0,0.42800672161075326,0.42800672161075326,1.0,0.1385747463217463,0.42800672161075326,MIXED,HIGH,PEER,SMALL,0.46543624161073827,2026-06-30,2026_H2
L 其他科技族群,3008,3.0,-0.3477776234984228,0.3324763827674863,0.7142857142857143,-0.06008694792183768,0.24841258821315915,MIXED,LOW,MEMBER,SMALL,0.2822147651006711,2026-06-30,2026_H2
L 其他科技族群,3019,0.0,0.4072714306908026,0.4072714306908026,1.0,-0.004575511952009727,0.4072714306908026,MIXED,HIGH,PEER,LARGE,0.686241610738255,2026-06-30,2026_H2
L 其他科技族群,3029,-2.0,-0.3072602167543103,0.2627616073100759,0.7142857142857143,-0.0012234941073234005,0.21947158339593595,MIXED,LOW,LAGGARD,SMALL,0.37718120805369126,2026-06-30,2026_H2
L 其他科技族群,3178,0.0,0.3965881460897641,0.3965881460897641,1.0,0.04980711819452538,0.3965881460897641,MIXED,HIGH,PEER,SMALL,0.27818791946308724,2026-06-30,2026_H2
L 其他科技族群,3362,0.0,0.5236857584769072,0.5236857584769072,1.0,0.19927690917923346,0.5236857584769072,MIXED,HIGH,PEER,MID,0.6318791946308724,2026-06-30,2026_H2
L 其他科技族群,3406,0.0,0.5852212610407528,0.5852212610407528,1.0,-0.042531253185913165,0.5852212610407528,MIXED,HIGH,PEER,SMALL,0.23523489932885905,2026-06-30,2026_H2
L 其他科技族群,3491,-1.0,-0.24333254472453805,-0.05977107221389471,0.7142857142857143,0.018501272001068204,0.17380896051752717,MIXED,LOW,LAGGARD,SMALL,0.49429530201342287,2026-06-30,2026_H2
L 其他科技族群,4162,2.0,-0.4411436138504258,0.17854403012519016,1.0,-0.0861988573942652,0.4411436138504258,MIXED,HIGH,MEMBER,SMALL,0.43255033557046974,2026-06-30,2026_H2
L 其他科技族群,4976,0.0,0.437323321880597,0.437323321880597,1.0,0.0003049642611619545,0.437323321880597,MIXED,HIGH,PEER,LARGE,0.6080536912751678,2026-06-30,2026_H2
L 其他科技族群,5609,3.0,-0.2903764396141082,0.2873402864182581,0.42857142857142855,-0.08597460217238184,0.12444704554890351,MIXED,LOW,MEMBER,SMALL,0.40704697986577176,2026-06-30,2026_H2
L 其他科技族群,6160,-2.0,-0.29329543683952963,0.2794582667843186,0.8571428571428571,0.01253313820086498,0.2513960887195968,MIXED,LOW,LAGGARD,SMALL,0.21006711409395973,2026-06-30,2026_H2
L 其他科技族群,6166,0.0,0.217516763054386,0.217516763054386,0.2857142857142857,0.027206948329068035,0.06214764658696743,MIXED,LOW,PEER,SMALL,0.5077181208053692,2026-06-30,2026_H2
L 其他科技族群,6183,2.0,0.2355017285564677,-0.006024396599633508,0.5714285714285714,-0.06290921913156794,0.13457241631798153,MIXED,LOW,MEMBER,SMALL,0.31577181208053695,2026-06-30,2026_H2
L 其他科技族群,6188,0.0,0.5191747786090155,0.5191747786090155,1.0,-0.1134906832016962,0.5191747786090155,MIXED,HIGH,PEER,LARGE,0.6859060402684564,2026-06-30,2026_H2
L 其他科技族群,6199,0.0,0.35194712706832093,0.35194712706832093,0.8571428571428571,-0.07257995913466206,0.3016689660585608,MIXED,HIGH,PEER,LARGE,0.8422818791946307,2026-06-30,2026_H2
L 其他科技族群,6214,0.0,0.5283598423176685,0.5283598423176685,1.0,0.11075683055942716,0.5283598423176685,MIXED,HIGH,PEER,LARGE,0.5942953020134228,2026-06-30,2026_H2
L 其他科技族群,6285,2.0,0.3091074340575191,0.043907679978862385,0.7142857142857143,-0.1729816126842702,0.22079102432679937,MIXED,LOW,MEMBER,LARGE,0.857718120805369,2026-06-30,2026_H2
L 其他科技族群,6446,0.0,0.4264199135467592,0.4264199135467592,0.8571428571428571,0.022042033949528524,0.36550278304007927,MIXED,HIGH,PEER,SMALL,0.27382550335570466,2026-06-30,2026_H2
L 其他科技族群,6472,0.0,0.5252158571812098,0.5252158571812098,1.0,-0.04864390741979678,0.5252158571812098,MIXED,HIGH,PEER,MID,0.6140939597315436,2026-06-30,2026_H2
L 其他科技族群,6562,3.0,-0.3670498281010253,0.22652315999491673,0.5714285714285714,0.017537696776902697,0.2097427589148716,MIXED,LOW,MEMBER,SMALL,0.19731543624161074,2026-06-30,2026_H2
L 其他科技族群,6690,4.0,0.3385470150215679,0.3123306010286301,0.7142857142857143,-0.11325696557479373,0.2418192964439771,MIXED,LOW,MEMBER,LARGE,0.9006711409395972,2026-06-30,2026_H2
L 其他科技族群,8033,0.0,0.3501187891949747,0.3501187891949747,1.0,0.13026428027686704,0.3501187891949747,MIXED,HIGH,PEER,SMALL,0.20805369127516776,2026-06-30,2026_H2
L 其他科技族群,8222,1.0,-0.3608213963161156,0.3024750034510437,0.7142857142857143,0.12486653126820951,0.2577295687972254,MIXED,LOW,MEMBER,SMALL,0.3993288590604027,2026-06-30,2026_H2
L 其他科技族群,8255,2.0,-0.5176032131678908,0.4343263920866819,0.8571428571428571,-0.04827497247437948,0.44365989700104924,MIXED,HIGH,MEMBER,SMALL,0.28825503355704696,2026-06-30,2026_H2
M 傳產輪動,2002,1.0,0.349513334183879,0.3190618010890993,0.5714285714285714,0.18004064846295584,0.19972190524793082,MIXED,LOW,MEMBER,SMALL,0.398993288590604,2026-06-30,2026_H2
M 傳產輪動,2006,-4.0,0.3122425011328227,0.22367024181855885,0.42857142857142855,-0.08428464855660417,0.13381821477120973,MIXED,LOW,LAGGARD,SMALL,0.1593959731543624,2026-06-30,2026_H2
M 傳產輪動,2012,-1.0,0.2632086732907012,0.19617423574368764,0.2857142857142857,-0.1111581915062021,0.07520247808305748,MIXED,LOW,LAGGARD,SMALL,0.44697986577181203,2026-06-30,2026_H2
M 傳產輪動,2014,0.0,0.4352277204863314,0.4352277204863314,1.0,0.05101476350491753,0.4352277204863314,MIXED,HIGH,PEER,SMALL,0.44563758389261743,2026-06-30,2026_H2
M 傳產輪動,2015,1.0,0.42775375149679634,0.27653363258256136,1.0,-0.09589797295143802,0.42775375149679634,MIXED,HIGH,MEMBER,LARGE,0.5023489932885906,2026-06-30,2026_H2
M 傳產輪動,2017,1.0,-0.3167855863363858,0.09818363844927289,1.0,-0.007724466141672014,0.3167855863363858,MIXED,HIGH,MEMBER,SMALL,0.44664429530201344,2026-06-30,2026_H2
M 傳產輪動,2023,0.0,0.40894903269996746,0.40894903269996746,1.0,0.015322816125371619,0.40894903269996746,MIXED,HIGH,PEER,MID,0.6167785234899329,2026-06-30,2026_H2
M 傳產輪動,2028,0.0,0.6169298416439206,0.6169298416439206,1.0,0.055551778050693,0.6169298416439206,MIXED,HIGH,PEER,SMALL,0.5006711409395973,2026-06-30,2026_H2
M 傳產輪動,2029,-1.0,0.3870387482392979,0.22548372683179596,0.7142857142857143,0.10598844049445494,0.27645624874235564,MIXED,LOW,LAGGARD,MID,0.6053691275167785,2026-06-30,2026_H2
M 傳產輪動,2038,0.0,0.3985691301470442,0.3985691301470442,0.5714285714285714,0.0053690184230586885,0.22775378865545381,MIXED,LOW,PEER,SMALL,0.36241610738255037,2026-06-30,2026_H2
M 傳產輪動,2107,-3.0,-0.29045808394767625,0.13573862677620735,0.5714285714285714,-0.103663751667293,0.1659760479701007,MIXED,LOW,LAGGARD,SMALL,0.4503355704697986,2026-06-30,2026_H2
M 傳產輪動,2302,0.0,0.5634911204420965,0.5634911204420965,1.0,0.011342922546001957,0.5634911204420965,MIXED,HIGH,PEER,SMALL,0.18489932885906038,2026-06-30,2026_H2
M 傳產輪動,2603,2.0,0.286061388213434,0.17534172311646365,0.2857142857142857,-0.002649680185290146,0.08173182520383829,MIXED,LOW,MEMBER,LARGE,0.5983221476510068,2026-06-30,2026_H2
M 傳產輪動,2605,-4.0,0.28256005560604297,0.1491576244571439,0.5714285714285714,0.14844080182512268,0.16146288891773883,MIXED,LOW,LAGGARD,LARGE,0.6610738255033557,2026-06-30,2026_H2
M 傳產輪動,2606,0.0,0.4959712072013663,0.4959712072013663,1.0,-0.12039194408487755,0.4959712072013663,MIXED,HIGH,PEER,SMALL,0.3291946308724832,2026-06-30,2026_H2
M 傳產輪動,2609,0.0,0.5945089786255541,0.5945089786255541,1.0,0.021918044249651478,0.5945089786255541,MIXED,HIGH,PEER,LARGE,0.44597315436241614,2026-06-30,2026_H2
M 傳產輪動,2610,0.0,0.399550059574624,0.399550059574624,1.0,-0.07520099050665305,0.399550059574624,MIXED,HIGH,PEER,LARGE,0.47718120805369124,2026-06-30,2026_H2
M 傳產輪動,2612,0.0,0.3120305729667654,0.3120305729667654,0.5714285714285714,-0.16654914883341143,0.17830318455243735,MIXED,LOW,PEER,LARGE,0.5973154362416107,2026-06-30,2026_H2
M 傳產輪動,2615,0.0,0.521251500619456,0.521251500619456,1.0,0.004693023808671745,0.521251500619456,MIXED,HIGH,PEER,LARGE,0.835234899328859,2026-06-30,2026_H2
M 傳產輪動,2617,1.0,0.3400388286731626,0.3163708128539167,0.8571428571428571,0.06355470883488101,0.29146185314842504,MIXED,HIGH,LEADER,SMALL,0.25872483221476505,2026-06-30,2026_H2
M 傳產輪動,2618,0.0,0.2581706277476469,0.2581706277476469,0.2857142857142857,-0.18263198674083414,0.07376303649932768,MIXED,LOW,PEER,SMALL,0.5063758389261745,2026-06-30,2026_H2
M 傳產輪動,2637,0.0,0.20810262714527344,0.20810262714527344,0.14285714285714285,0.0074491524904761325,0.029728946735039063,MIXED,LOW,PEER,SMALL,0.3932885906040268,2026-06-30,2026_H2
M 傳產輪動,2641,0.0,0.3723586991558667,0.3723586991558667,0.5714285714285714,0.20962077452161956,0.2127763995176381,MIXED,LOW,PEER,SMALL,0.1466442953020134,2026-06-30,2026_H2
M 傳產輪動,2646,0.0,0.40896155704035086,0.40896155704035086,1.0,-0.060169954670608226,0.40896155704035086,MIXED,HIGH,PEER,LARGE,0.8604026845637583,2026-06-30,2026_H2
M 傳產輪動,2707,0.0,0.447169924206706,0.447169924206706,0.8571428571428571,-0.05219937781513685,0.3832885064628908,MIXED,HIGH,PEER,SMALL,0.4154362416107382,2026-06-30,2026_H2
M 傳產輪動,2727,0.0,0.39807670605887086,0.39807670605887086,0.5714285714285714,-0.038820145127581765,0.2274724034622119,MIXED,LOW,PEER,SMALL,0.22214765100671138,2026-06-30,2026_H2
M 傳產輪動,2729,4.0,0.26799166456729473,0.10130616575981029,0.42857142857142855,-0.025353127296919707,0.1148535705288406,MIXED,LOW,MEMBER,LARGE,0.5426174496644295,2026-06-30,2026_H2
M 傳產輪動,2731,-2.0,-0.37007300751988154,0.18327934191670178,0.7142857142857143,-0.05776211393849521,0.2643378625142011,MIXED,LOW,LAGGARD,SMALL,0.2906040268456376,2026-06-30,2026_H2
M 傳產輪動,2881,1.0,0.2901854722405448,0.17584251202874657,0.7142857142857143,0.08322687032009773,0.20727533731467487,MIXED,LOW,MEMBER,SMALL,0.22718120805369124,2026-06-30,2026_H2
M 傳產輪動,2882,0.0,0.6234527381494135,0.6234527381494135,1.0,0.05228385174603292,0.6234527381494135,MIXED,HIGH,PEER,SMALL,0.49026845637583893,2026-06-30,2026_H2
M 傳產輪動,2884,0.0,0.24690251540657118,0.24690251540657118,0.2857142857142857,0.004165581641216845,0.0705435758304489,MIXED,LOW,PEER,SMALL,0.38489932885906036,2026-06-30,2026_H2
M 傳產輪動,2886,0.0,0.5318614884100866,0.5318614884100866,1.0,-0.1823911941666006,0.5318614884100866,MIXED,HIGH,PEER,LARGE,0.8315436241610737,2026-06-30,2026_H2
M 傳產輪動,2891,0.0,0.4204206390226093,0.4204206390226093,1.0,-0.03858814699612201,0.4204206390226093,MIXED,HIGH,PEER,MID,0.6040268456375839,2026-06-30,2026_H2
M 傳產輪動,4960,1.0,0.2479296584548923,0.008917026209945958,0.42857142857142855,-0.03910877541136509,0.10625556790923954,MIXED,LOW,MEMBER,SMALL,0.31208053691275167,2026-06-30,2026_H2
M 傳產輪動,5608,0.0,0.42064514159079586,0.42064514159079586,1.0,0.0783049766997733,0.42064514159079586,MIXED,HIGH,PEER,SMALL,0.2778523489932886,2026-06-30,2026_H2
M 傳產輪動,5706,0.0,0.2326164547910762,0.2326164547910762,0.42857142857142855,0.0764661208910748,0.09969276633903265,MIXED,LOW,PEER,SMALL,0.2761744966442953,2026-06-30,2026_H2
M 傳產輪動,9957,-1.0,0.24255119441059952,0.16299048168538804,0.2857142857142857,0.0,0.06930034126017129,MIXED,LOW,LAGGARD,LARGE,0.835234899328859,2026-06-30,2026_H2
F AI 伺服器系統,2059,3.0,-0.28466257149889485,0.22890708370374105,1.0,0.10860905798739273,0.28466257149889485,MIXED,LOW,MEMBER,SMALL,0.4637583892617449,2026-06-30,2026_H2
F AI 伺服器系統,2317,0.0,0.44701395763427854,0.44701395763427854,1.0,0.12493320879167918,0.44701395763427854,MIXED,HIGH,PEER,LARGE,0.7322147651006712,2026-06-30,2026_H2
F AI 伺服器系統,2356,0.0,0.3678284843101057,0.3678284843101057,1.0,0.03067297853269818,0.3678284843101057,MIXED,HIGH,PEER,SMALL,0.5241610738255033,2026-06-30,2026_H2
F AI 伺服器系統,2376,2.0,0.25406186308947243,0.07095522885605725,0.14285714285714285,0.001257530397378026,0.036294551869924634,MIXED,LOW,MEMBER,SMALL,0.15671140939597317,2026-06-30,2026_H2
F AI 伺服器系統,2377,0.0,0.44497385009473334,0.44497385009473334,1.0,0.10320764818089873,0.44497385009473334,MIXED,HIGH,PEER,SMALL,0.24093959731543624,2026-06-30,2026_H2
F AI 伺服器系統,2382,0.0,0.3972010285423155,0.3972010285423155,0.8571428571428571,-0.12499424880892829,0.3404580244648418,MIXED,HIGH,PEER,SMALL,0.5704697986577181,2026-06-30,2026_H2
F AI 伺服器系統,3013,0.0,0.33133792085097835,0.33133792085097835,1.0,-0.042062012498268214,0.33133792085097835,MIXED,HIGH,PEER,SMALL,0.4291946308724832,2026-06-30,2026_H2
F AI 伺服器系統,3023,0.0,0.3352288882621863,0.3352288882621863,0.7142857142857143,-0.005847309934133529,0.23944920590156163,MIXED,LOW,PEER,SMALL,0.48154362416107377,2026-06-30,2026_H2
F AI 伺服器系統,3052,0.0,0.3137736995183826,0.3137736995183826,1.0,-0.052667799640648355,0.3137736995183826,MIXED,HIGH,PEER,SMALL,0.3567114093959731,2026-06-30,2026_H2
F AI 伺服器系統,3231,0.0,0.45979248253948707,0.45979248253948707,1.0,0.04107472099814123,0.45979248253948707,MIXED,HIGH,PEER,SMALL,0.32885906040268453,2026-06-30,2026_H2
F AI 伺服器系統,3322,0.0,0.5371209611975606,0.5371209611975606,1.0,-0.0010246190450671072,0.5371209611975606,MIXED,HIGH,PEER,MID,0.6573825503355704,2026-06-30,2026_H2
F AI 伺服器系統,3526,4.0,0.40006869718122434,0.3858479067876059,0.7142857142857143,-0.01899064765107205,0.28576335512944595,MIXED,LOW,MEMBER,LARGE,0.7543624161073825,2026-06-30,2026_H2
F AI 伺服器系統,3533,0.0,0.45949293277251957,0.45949293277251957,1.0,0.07052203145898892,0.45949293277251957,MIXED,HIGH,PEER,LARGE,0.8295302013422818,2026-06-30,2026_H2
F AI 伺服器系統,3665,0.0,0.4556069022697981,0.4556069022697981,1.0,0.08695770109044265,0.4556069022697981,MIXED,HIGH,PEER,LARGE,0.5865771812080537,2026-06-30,2026_H2
F AI 伺服器系統,3693,0.0,0.3171526246172972,0.3171526246172972,0.5714285714285714,0.0010246190450671003,0.1812300712098841,MIXED,LOW,PEER,SMALL,0.4704697986577181,2026-06-30,2026_H2
F AI 伺服器系統,5325,0.0,0.4298554080126751,0.4298554080126751,1.0,0.0821589728524354,0.4298554080126751,MIXED,HIGH,PEER,SMALL,0.1674496644295302,2026-06-30,2026_H2
F AI 伺服器系統,6117,0.0,0.5104306652254071,0.5104306652254071,1.0,-0.16373796960324136,0.5104306652254071,MIXED,HIGH,PEER,SMALL,0.32483221476510066,2026-06-30,2026_H2
F AI 伺服器系統,6235,0.0,0.38835177757225664,0.38835177757225664,1.0,-0.02694787203076711,0.38835177757225664,MIXED,HIGH,PEER,SMALL,0.5986577181208053,2026-06-30,2026_H2
F AI 伺服器系統,6669,-1.0,0.4712131660580488,0.30270439602928273,0.7142857142857143,-0.08994295650161475,0.3365808328986063,MIXED,HIGH,LAGGARD,SMALL,0.4983221476510067,2026-06-30,2026_H2
F AI 伺服器系統,8210,-3.0,-0.4401783448058789,0.1964113348954416,1.0,-0.1281846672487067,0.4401783448058789,MIXED,HIGH,LAGGARD,LARGE,0.6993288590604025,2026-06-30,2026_H2
C 半導體製造與封裝,2303,0.0,0.550808412985679,0.550808412985679,1.0,0.031255197455669285,0.550808412985679,MIXED,HIGH,PEER,LARGE,0.864765100671141,2026-06-30,2026_H2
C 半導體製造與封裝,2325,3.0,-0.3693445522219724,0.18427636994545624,1.0,-0.048327711696275706,0.3693445522219724,MIXED,HIGH,MEMBER,LARGE,0.5328859060402684,2026-06-30,2026_H2
C 半導體製造與封裝,2329,-4.0,0.3246572024462497,0.06061723050043716,0.5714285714285714,0.040736199810903505,0.18551840139785694,MIXED,LOW,LAGGARD,SMALL,0.23422818791946307,2026-06-30,2026_H2
C 半導體製造與封裝,2330,0.0,0.4130187320715863,0.4130187320715863,1.0,0.12299521079463477,0.4130187320715863,MIXED,HIGH,PEER,LARGE,0.8620805369127517,2026-06-30,2026_H2
C 半導體製造與封裝,2360,-2.0,-0.372560664374804,0.17761380247727085,0.8571428571428571,-0.09561423259774372,0.31933771232126057,MIXED,HIGH,LAGGARD,LARGE,0.7953020134228188,2026-06-30,2026_H2
C 半導體製造與封裝,2404,-1.0,-0.35315501600292803,0.15904672742735335,1.0,-0.015988521932680872,0.35315501600292803,MIXED,HIGH,LAGGARD,SMALL,0.22651006711409397,2026-06-30,2026_H2
C 半導體製造與封裝,2449,2.0,-0.3327555587331581,0.26964781594509823,0.8571428571428571,0.05009886113191242,0.28521905034270695,MIXED,LOW,MEMBER,SMALL,0.16409395973154361,2026-06-30,2026_H2
C 半導體製造與封裝,2464,-2.0,-0.41904538365983596,0.34417488815006675,1.0,-0.016251720875460632,0.41904538365983596,MIXED,HIGH,LAGGARD,SMALL,0.4147651006711409,2026-06-30,2026_H2
C 半導體製造與封裝,3131,0.0,0.4401430892108662,0.4401430892108662,1.0,0.024086334916325336,0.4401430892108662,MIXED,HIGH,PEER,LARGE,0.5691275167785235,2026-06-30,2026_H2
C 半導體製造與封裝,3264,3.0,-0.3891824585908183,0.22933654788578395,0.5714285714285714,0.0639607184352814,0.22238997633761043,MIXED,LOW,MEMBER,LARGE,0.7563758389261744,2026-06-30,2026_H2
