"def_severity","def_normalized_key","def_occurrences","def_distinct_values","def_groups","def_sample_values","def_sample_files"
"P3_NOISE_REFERENCE","broker_map","3","2","GENERAL","broker_map = { || Dict[str, str] = {","VRN_MDL263_vrn_unified_operation_db_ui_v0582__MODULE__v0582.py; VRN_MDL264_vrn_unified_operation_db_ui_v0582__MODULE__v0582.py; VRN_MDL005_OCRFetchingPDFText_v1.py"
"P3_NOISE_REFERENCE","uni_n","5","2","MARKET_UNIVERSE","uni_n = len(self.df_universe) if self.df_universe is not None else 0 || uni_n = len(eng.df_universe) if eng.df_universe is not None else 0","VDF_MDL005_TWStockFilter.py; VDF_MDL006_FinancialModel.py"
"P3_NOISE_REFERENCE","opened","7","2","GENERAL","$opened = $false || $opened = $true","VIA_SignalScan_v02863.csv; Invoke-VAP.ps1"
"P3_NOISE_REFERENCE","is_from","15","2","GENERAL","false || true","NEXUS_Dashboard_Demo.html"
"P3_NOISE_REFERENCE","is_est","2","2","GENERAL","is_est = bool(re.search(r""\b(E|F|Est|Estimate|預估|預期)\b"", y + "" "" + p, re.I)) || is_est = bool(re.search(r""E|F|預"", c))","VRN_MDL210_VRN_v070_AllInOne__MODULE__v070.py"
"P3_NOISE_REFERENCE","bt","3","2","SCHEMA_FIELD","bt = pick_col(basic_df, [""tw_ticker"",""ticker""]) || bt=pq.read_table(basic_in); basic=bt.to_pylist()","via_dual_sixlane_worker_v029dual1b.py; vrn_broker_backfill_v1c4.py"
"P3_NOISE_REFERENCE","calculated_data","8","2","GENERAL","[] || [","VDF_VRN_SourceFallback_AllDataRegistry_v0100.json"
"P3_NOISE_REFERENCE","Calculated","2","2","GENERAL","round(calc, 4) || """"","VRN_MDL218_vrn_financial_data_confirm_verify_v06125__FINANCIALDATA__v06125.py"
"P3_NOISE_REFERENCE","OriginalColumnPreserved","223","2","SCHEMA_FIELD","""True"" || true","VRN_MDL277_VRN_v140C2_DuckDB_SQL_Validate__MODULE__v140C2.json; VRN_MDL278_VRN_v140C_DuckDB_Gate_Preview__MODULE__v140C.json"
"P3_NOISE_REFERENCE","calc_applied","2","2","GENERAL","int = 0 || rt.calc_applied","VRN_MDL003_TableRestorer.py"
"P3_NOISE_REFERENCE","approve","3","2","GENERAL","approve = False || approve = True","VRN_MDL213_VRN_v141D5_Aegis_Celeritas_Runtime_Bridge__MODULE__v141D5.py"
"P3_NOISE_REFERENCE","lead_lag_plan","2","2","GENERAL","lag_plan || [","vap_warehouse_v6_all_builder.py; vap_warehouse_v6_payload.json"
"P3_NOISE_REFERENCE","LatestV0274","2","2","PATH_IO","$LatestV0274 = Get-ChildItem -LiteralPath $ActiveRoot -Directory -Filter ""VDF_AKSHARE_SMALL_SCOPE_CANDIDATE_SEED_STAGING_v0274_*"" -ErrorAction SilentlyContinue | || $LatestV0274 = Get-ChildItem -LiteralPath $ActiveRoot -Directory -Filter ""VDF_AKSHARE_SMALL_SCOPE_CANDIDATE_SEED_STAGING_v0274_*"" -ErrorAction SilentlyContinue | Sort-Object LastWr...","VDF_AkShare_RawColumnProfile_CanonicalContract_Transcript_v027812_20260611_001630.txt; VDF_VRN_Sync5_Transcript_v0280_20260611_000806.txt"
"P3_NOISE_REFERENCE","TableOk","15","2","SCHEMA_FIELD","""True"" || true","VRN_MDL112_VRN_v140M_Dashboard_ReadOnly_Launch_Pack__BASICINFO__v140M.json; VRN_MDL113_VRN_v140M_Dashboard_ReadOnly_Launch_Pack__REPORT__v140M.json; VRN_MDL114_VRN_v140L_Route_Verify_Dashboard_Readiness__REPORT__v140L.json; VRN_MDL115_source_v140L_route_verify__BASICINFO__v140L.json; VRN_MDL116_VRN_v140L_Route_Verify_Dashboard_Readiness__REPORT__v140L.json"
"P3_NOISE_REFERENCE","ar","2","2","GENERAL","ar = dict(row) || ar    = cls._get(bs_df, ""receivables"", bs_i)","VRN_MDL251_vrn_input_file_coverage_reconcile_v06128__MODULE__v06128.py; VDF_MDL006_FinancialModel.py"
"P3_NOISE_REFERENCE","tables_added","15","2","SCHEMA_FIELD;PATH_IO","[ || list(outputs.keys())","vap_v8_master_payload.json; vap_v8_master_summary.json; vap_warehouse_v4_builder.py; vap_warehouse_v4_payload.json; vap_warehouse_v4_summary.json; vap_warehouse_v5_next3_builder.py; vap_warehouse_v5_next3_payload.json; vap_warehouse_v5_next3_summary.json"
"P3_NOISE_REFERENCE","tables_upgraded","2","2","SCHEMA_FIELD","tables_upgraded = [] || tot_tab","VDF_MDL102_FormatUpgrader.py; VDF_MDL302_FinalActivation.py"
"P3_NOISE_REFERENCE","ca","2","2","GENERAL;SCHEMA_FIELD","ca    = cls._get(bs_df, ""current_assets"", bs_i) || ca = len(eng.cf_annual_all[eng.cf_annual_all[""ticker""]==tk]) if not eng.cf_annual_all.empty else 0","VDF_MDL006_FinancialModel.py"
"P3_NOISE_REFERENCE","original_template","62","2","VISUAL_LOCK;GENERAL","""VAP_TPL_IMPORTED_HTML"" || ""VAP_TPL_SINGLE_LINE_001""","vap_intelligence_optimize_payload_v3.json"
"P3_NOISE_REFERENCE","original_script","3","2","VERSION_RELEASE;PATH_IO","original_script = if ($null -ne $OriginalGeneratedScript) { $OriginalGeneratedScript.FullName } else { """" } || ""C:\\Users\\tonyk\\Downloads\\VeritasIntelligenceAnalytics\\dict\\VDF\\_active\\VDF_AKSHARE_STAGING_WRITE_SCRIPT_GENERATION_APPROVAL_v0284_20260611_033432\\generated_script\\Invoke...","VDF_AkShare_GeneratedScriptReview_Transcript_v0285_20260611_100744.txt; VDF_AkShare_v02851_RepairedGeneratedScriptReview.json; VDF_AkShare_v02851_RepairedStaticAudit.json"
"P3_NOISE_REFERENCE","c_json","2","2","GENERAL;PATH_IO","c_json = pd.read_json(canonical_json) || c_json = run_dir / ""flow_C_basicinfo_marketdata_scan_v06154.json""","vdf_fred_canonical_post_merge_final_audit_v0263.py; VRN_MDL216_final_unified_gate_v06154__CORE__v06154.py"
"P3_NOISE_REFERENCE","latest_vdf_runtime","3","2","PATH_IO","""C:\\Users\\tonyk\\Downloads\\VeritasIntelligenceAnalytics\\dict\\VDF\\_active\\VIA_DUALPROJECT_SIXLANE_CONCURRENT_GATE_v029DUAL1B_20260615_162518\\lanes\\VDF2_DATA_Runtime.json"" || max(vdf_like, key=os.path.getmtime) if vdf_like else """"","VDF1_RUNTIME_Runtime.json; VIA_DualProjectSixLaneConcurrent_Runtime_v029DUAL1B.json; via_dual_sixlane_worker_v029dual1b.py"
"P3_NOISE_REFERENCE","target_count","2","2","GENERAL;ENGINE","33 || len(modules)","VRN_MDL005_VRN_v139P_PostBridge_Rescore_Matrix__MODULE__v139P.json; VRN_MDL085_VRN_v139P_PostBridge_Rescore__MODULE__v139P.py"
"P3_NOISE_REFERENCE","latest_ratios","2","2","GENERAL","latest_ratios = {} || latest_ratios = rsub.iloc[0].to_dict()","VDF_MDL006_FinancialModel.py"
"P3_NOISE_REFERENCE","target_mean","2","2","GENERAL",""""" || None, ""target_median"":     None","VRN_MDL088_vrn_yfinance_header_canonical_refresh_v06147__DATA_SOURCE__v06147.py; VDF_MDL004_TWFullMarketEngine.py"
"P3_NOISE_REFERENCE","target_module","2","2","PATH_IO;ENGINE","target_module = Path(sys.argv[1]) || str(target_module)","VRN_MDL256_restore_vis_vrn_master_registry_bridge_v0611_manifest__GOVERNANCE__v0611.py"
"P3_NOISE_REFERENCE","BuildEngineStubs","3","2","VISUAL_LOCK","$BuildEngineStubs = def_CoerceBool $BuildEngineStubs $true || $BuildEngineStubs = def_CoerceBool -Value $BuildEngineStubs -Default $true","Invoke-VIA-UltimateEngineForge-AIO-v061-BoolParamHotfix.ps1; Invoke-VIA-UltimateEngineForge-AIO-v062-NullSafeStepSafe.ps1; Invoke-VIA-UltimateEngineForge-AIO-v063-10xCrossNoHangProgress.ps1"
"P3_NOISE_REFERENCE","original","2","2","GENERAL","original = df.copy() || original = text","vdf_akshare_canonical_key_repair_gate_v02781.py; VRN_MDL005_OCRFetchingPDFText_v1.py"
"P3_NOISE_REFERENCE","build_engine_stubs","5","2","VISUAL_LOCK","build_engine_stubs = $BuildEngineStubs || true","Invoke-VIA-UltimateEngineForge-AIO-v060.ps1; Invoke-VIA-UltimateEngineForge-AIO-v061-BoolParamHotfix.ps1; Invoke-VIA-UltimateEngineForge-AIO-v062-NullSafeStepSafe.ps1; Invoke-VIA-UltimateEngineForge-AIO-v063-10xCrossNoHangProgress.ps1; VIA_EngineForge_Config.v063.template.json"
"P3_NOISE_REFERENCE","buf_blk","2","2","GENERAL","buf_blk  = None || buf_blk   = blk","VRN_MDL003_TableRestorer.py"
"P3_NOISE_REFERENCE","latest_financial_1d_runtime","2","2","PATH_IO","""C:\\Users\\tonyk\\Downloads\\VeritasIntelligenceAnalytics\\dict\\VRN\\SSOT\\_runs\\VRN_FINANCIALDATA_STAGING_EXTRACTION_STORE_v029VRN1D_20260615_153021\\runtime\\VRN_FinancialData... || latest(os.path.join(project_root, ""**"", ""VRN_FinancialDataStagingExtractionStore_Runtime_v029VRN1D.json""))","VIA_DualSixLaneProbe_Runtime_v029DUAL1A.json; via_dual_sixlane_probe.py"
"P3_NOISE_REFERENCE","ni","3","2","GENERAL;SCHEMA_FIELD","ni    = cls._get(is_df, ""net_income"", i) || ni  = fields.get(""net_income"")","VDF_MDL006_FinancialModel.py; VRN_MDL007_APIDataFetcher.py; VRN_MDL008_CrossValidator.py"
"P3_NOISE_REFERENCE","is_derived","38","2","GENERAL","false || true","VRN_S05_FieldRegistry_v0101.json; VRN_S05_FieldRegistry_v0102.json"
"P3_NOISE_REFERENCE","optimize_csv","2","2","PATH_IO","""C:\\Users\\tonyk\\OneDrive\\VeritasIntelligenceAnalytics\\module\\VAP\\_output\\VAP_BASE_HOME_IO_20260506_210324\\vap_intelligence_optimize_matrix_v3.csv"" || ""C:\\Users\\tonyk\\OneDrive\\VeritasIntelligenceAnalytics\\module\\VAP\\_output\\VAP_BASE_HOME_IO_20260506_210324\\vap_optimize_matrix_v2.csv""","vap_intelligence_optimize_summary_v3.json; vap_optimize_summary_v2.json"
"P3_NOISE_REFERENCE","targetMedianPrice","2","2","DATA_SOURCE","""YFinance Target Median Price"" || 1180,  # YFinance SOURCE_KEY sample","VRN_MDL206_VRN_MDL_YFinanceInfoReferencePrefix_v02__DATA_SOURCE__v02.py"
"P3_NOISE_REFERENCE","broker_backfilled","10","2","GENERAL","0 || filled,""basic_parquet"":basic_out,""audit_parquet"":audit_out,""elapsed_sec"":elapsed","VRN_BrokerBackfillManifest_v029VRN1C41.json; VRN_BrokerBackfill_PythonRuntime_v029VRN1C41.json; VRN_BrokerBackfill_Runtime_v029VRN1C41.json; VRN_BrokerBackfillManifest_v029VRN1C4.json; VRN_BrokerBackfill_PythonRuntime_v029VRN1C4.json; VRN_BrokerBackfill_Runtime_v029VRN1C4.json; vrn_broker_backfill_v1c4.py"
"P3_NOISE_REFERENCE","pass_count","3","2","GENERAL","18 || pass_count = sum(1 for r in results if r[""ok""])","VRN_MDL053_VRN_v140P2_Test_Debug_Accelerator_NoHang__BRIDGE__v140P2.json; VRN_MDL054_VRN_v140P2_Test_Debug_Accelerator_NoHang__BRIDGE__v140P2.json; VRN_MDL003_TableRestorer.py"
"P3_NOISE_REFERENCE","avg_val","2","2","GENERAL","avg_val = None || avg_val = est.loc[idx_key].get('avg')","VDF_MDL005_TWStockFilter.py"
"P3_NOISE_REFERENCE","MAMA","2","2","GENERAL","{""fastlimit"": 0.5, ""slowlimit"": 0.05} || (""close"",), ""MIDPRICE"": (""high"", ""low"")","vap_config.py"
"P3_NOISE_REFERENCE","--bg-callout","2","2","GENERAL","rgba(241, 241, 239, 0.6); || rgba(47, 47, 47, 0.8);","VIA_Notes_Pro.html"
"P3_NOISE_REFERENCE","--bg-4","2","2","GENERAL","#D1D5DB; || #64748B;","VIA_AutoPilot_MacroMicro_v2.html"
"P3_NOISE_REFERENCE","durs","9","2","GENERAL","dict = { || durs = {}","engine (1).py; engine (2).py; engine.py"
"P3_NOISE_REFERENCE","duplicates_zero","2","2","GENERAL","true || result[""canonical_duplicate_keys""] == 0","vdf_fred_canonical_post_merge_final_audit_result_v0263.json; vdf_fred_canonical_post_merge_final_audit_v0263.py"
"P3_NOISE_REFERENCE","pt","3","2","GENERAL","pt=pt.strip('""\'\\'); nm2=PKG_NAME_RE.match(pt) || ""PRICE_TARGET""","VIA_VEGN_Step1_v32.ps1; VRN_FinancialSSOT_CrossLinks.json; VRN_FinancialSynonym_BidirectionalIndex.json"
"P3_NOISE_REFERENCE","DuplicateCount","2","2","GENERAL","$DuplicateCount = @($DuplicateRows).Count || len(idxs)","VDF_VRN_Sync5_Transcript_v0280_20260611_000806.txt; VRN_MDL135_VRN_v140B3_CSV_CaseSafe_Auditor__GOVERNANCE__v140B3.py"
"P3_NOISE_REFERENCE","ptr","11","2","PATH_IO","$ptr = if (Test-Path -LiteralPath $ActivePointer) { || $ptr = Get-Content -LiteralPath $ActivePointer -Raw -Encoding UTF8 | ConvertFrom-Json","VDF_AkShare_BackupRollbackStagingPlan_Hotfix_Transcript_v02831_20260611_031152.txt; VDF_AkShare_BackupRollbackStagingPlan_Transcript_v0283_20260611_024903.txt; VDF_AkShare_GeneratedScriptReview_Transcript_v0285_20260611_100744.txt"
"P3_NOISE_REFERENCE","rgb","2","2","GENERAL","rgb        = None || rgb = (r/255.0, g/255.0, b/255.0)","VRN_MDL005_OCRFetchingPDFText_v1.py"
"P3_NOISE_REFERENCE","--bd","12","2","GENERAL","#dbd9d3;--bd2:#ccc9c1; || #dbd9d3; --bd2:#ccc9c1;","VAP_MultiCompare.html; VAP_NVDA_VDF.html; VAP_SMH_Flow.html; VAP_VDF_Panoramic.html; VRN_MDL263_vrn_unified_operation_db_ui_v0582__MODULE__v0582.py; VDF_MDL501_DataModuleController.html; VIA_TW_Resonance_Stock_Stack (17).html"
"P3_NOISE_REFERENCE","filter_pattern","2","2","GENERAL","Optional[str] = None) -> List[Dict]: || Optional[str] = None","VDF_MDL104_RegistryLoader.py"
"P3_NOISE_REFERENCE","duplicate_rule","2","2","GENERAL;VERSION_RELEASE","""duplicate_after must equal 0 before any canonical write"" || duplicate_rule = ""duplicate keys must be resolved by v027.8.3 before execution readiness.""","VDF_AkShare_CanonicalKeyContract_v0280.json; VDF_VRN_Sync5_Transcript_v0280_20260611_000806.txt"
"P3_NOISE_REFERENCE","psutil","2","2","ENGINE;GENERAL","{'min_version': '5.8.0',  'import_name': 'psutil'} || 'psutil'","VDF_MDL001_TWEquityEngine.py"
"P3_NOISE_REFERENCE","duplicate_rate","5","2","GENERAL","float(dup / max(rows, 1)) || 0.0","vrn_incremental_database_builder.py; VRN_Incremental_DB_Result.json; VRN_Verified_Incremental_Matrix.json"
"P3_NOISE_REFERENCE","duplicate_quarantine_preserved","4","2","GENERAL","true || True","VDF_AkShare_v0280_FreezeSeal.json; vdf_akshare_freeze_seal_review_v0280.py; VDF_AkShare_v0280_FreezeIndex.json"
"P3_NOISE_REFERENCE","purple","2","2","GENERAL","'#8172B3' || ['#6A1B9A', '#7B1FA2', '#8E24AA', '#9C27B0', '#AB47BC', '#BA68C8']","VeritasAutoPlot_v2.2.html; VRN_AutoPlot_Pro_v4.html"
"P3_NOISE_REFERENCE","mdl004_temp","2","2","PATH_IO;GENERAL","r""C:\VeritasIntelligenceAnalytics\VeritasReportNova\temp\mdl004_temp"" || ""/home/claude/mdl004_temp""","VRN_MDL004_OCR_FetchingPDFTable_v1.py; VRN_MDL006_ConsolidatorAndPhaseValidator.py"
"P3_NOISE_REFERENCE","duplicate_gate","2","2","GENERAL","""duplicate_after must equal 0 before canonical write"" || duplicate_gate = ""duplicate_after must equal 0 before canonical write""","VDF_AkShare_CanonicalKeyContract_Hotfix_v02801.json; VDF_VRN_Sync5_Transcript_v0280_20260611_000806.txt"
"P3_NOISE_REFERENCE","duplicate_df","2","2","GENERAL;SCHEMA_FIELD","duplicate_df = valid_df[dup_mask].copy() || duplicate_df = pd.DataFrame(columns=df.columns)","vdf_akshare_dedup_invalid_quarantine_gate_v02783.py"
"P3_NOISE_REFERENCE",".drop","2","2","VISUAL_LOCK","hover,.drop.over{background:var(--co-l);border-color:var(--co);color:var(--co) || hover,.drop.over{background:#d0e1f0;border-color:var(--bl);transform:scale(1.005)","VRN_MDL263_vrn_unified_operation_db_ui_v0582__MODULE__v0582.py; VRN_MDL264_vrn_unified_operation_db_ui_v0582__MODULE__v0582.py"
"P3_NOISE_REFERENCE","actor","3","2","GENERAL","""optional"" || actor        = $env:USERNAME","SSOT_VPNS (1).json; SSOT_VPNS.json; VIA_VEGN_Step1_v32.ps1"
"P3_NOISE_REFERENCE","risk_beta_corr","2","2","GOVERNANCE_POLICY","{ visible:true,  expanded:true,  height_weight_override:null } || { show_beta:true, show_corr:true ","VIA_TW_Resonance_Stock_Stack (17).html"
"P3_NOISE_REFERENCE","filteredData","4","2","ENGINE;GENERAL","filteredData = allData.filter(function (d) { || filteredData = allData.filter((d) => {","app.js"
"P3_NOISE_REFERENCE","_vdf_v027841_source_partition","203","2","VERSION_RELEASE","""preserved_valid_authoritative"" || ""repaired_non_collision""","VDF_AkShare_CollisionResolver_FinalValidRows_v027841.json; VDF_AkShare_DuplicateRepair_UniqueFinalRows_v027842.json; VDF_AkShare_v0279_ReadinessFinalRows.json"
"P3_NOISE_REFERENCE","rec_i","4","2","GENERAL","rec_i = None || rec_i = j; break","VIA_DataTransformEngine (1).py; VIA_DataTransformEngine (2).py"
"P3_NOISE_REFERENCE","million","2","2","GENERAL","1.0,      # 百萬 → 百萬 || 1.0","VRN_MDL007_APIDataFetcher.py; VRN_MDL008_CrossValidator.py"
"P3_NOISE_REFERENCE","risk_score","5","2","GOVERNANCE_POLICY","0.348 || score, ""coverage_pct"": round(100 * cov)","audit_v10 (1).json; audit_v10.json; engine (1).py; engine (2).py; engine.py"
"P3_NOISE_REFERENCE","ReconstructorCompile","2","2","GENERAL","true || ""True""","VRN_MDL102_VRN_v0101_ThreeProcess_DryRun__SUPPORT_RULE__v0101.json; VRN_MDL268_VRN_TableReconstructor_v0101_ThreeProcess_AIO__SUPPORT_RULE__v0101.json"
"P3_NOISE_REFERENCE","min_cols","2","2","GENERAL;SCHEMA_FIELD","min_cols = int(sys.argv[5]) || min_cols     = 2,        # minimum cols to keep a restored table","VRN_MDL241_flow_a_table_reconstruction_planner_v061549__SUPPORT_RULE__v061549.py; VRN_MDL003_TableRestorer.py"
"P3_NOISE_REFERENCE","PS","3","2","GENERAL","PS = @(""P/S"",""price to sales"",""sales multiple"",""市銷率"",""營收倍數"") || ""PS_RATIO""","VRN_MDL262_vrn_valuation_method_ssot_rebind_v0592__SUPPORT_RULE__v0592.py; VRN_FinancialSSOT_CrossLinks.json; VRN_FinancialSynonym_BidirectionalIndex.json"
"P3_NOISE_REFERENCE","ENABLE_INCREMENTAL","5","2","GENERAL","ENABLE_INCREMENTAL  = True || ENABLE_INCREMENTAL = True","VIA_KeySignalScan_v02861.csv; VIA_SupportiveDocking_VDF_VRN_Report_v02861.html; VIA_SignalScan_v02863.csv; VDF_MDL001_TWEquityEngine.py; VDF_MDL002_YFinanceFetchingEngine.py"
"P3_NOISE_REFERENCE","full_rerun","2","2","GENERAL","false || False","VDF3_GapPlan.json; via_dual_sixlane_worker_v029dual1b.py"
"P3_NOISE_REFERENCE","result_parquet","2","2","PATH_IO","""C:\\Users\\tonyk\\OneDrive\\VeritasIntelligenceAnalytics\\module\\VRN\\output\\_route_lock_runs\\RUN_20260525_214901_VRN_YF_SMALL_BATCH_REALFETCH_V134\\YFinance_SmallBatch_Result_... || ""C:\\Users\\tonyk\\OneDrive\\VeritasIntelligenceAnalytics\\module\\VRN\\output\\_route_lock_runs\\RUN_20260525_213852_VRN_YF_NETWORK_GATED_BATCH_V133\\YFinance_Batch_Result_v1_0_33...","VRN_MDL284_VRN_YFinance_SmallBatch_RealFetch_v1_0_34__DATA_SOURCE__v1_0.json; VRN_MDL285_VRN_YFinance_NetworkGated_BatchCollector_v1_0_33__DATA_SOURCE__v1_0.json"
"P3_NOISE_REFERENCE","ref","4","2","GENERAL;SCHEMA_FIELD","ref = list(Counter(tuple(v) for v in by.values()).most_common(1)[0][0]) || ref = def_yfinance_info_to_reference_record_v02(yfinance_info or {}, yf_ticker=yf_ticker)","engine (1).py; engine (2).py; engine.py; VRN_MDL206_VRN_MDL_YFinanceInfoReferencePrefix_v02__DATA_SOURCE__v02.py"
"P3_NOISE_REFERENCE","MDL004","2","2","PATH_IO","{""output_dir"": ""1-4-TWFullMarket"",   ""duckdb_filename"": ""VDF_MDL004_TWFullMarket.duckdb""} || mdl004 = load_mdl004_output(mdl004_temp)","VDF_MDL102_FormatUpgrader.py; VRN_MDL006_ConsolidatorAndPhaseValidator.py"
"P3_NOISE_REFERENCE","funcs","2","2","GENERAL;ENGINE","funcs = [] || funcs = [n.name for n in ast.walk(tree) if isinstance(n, ast.FunctionDef)]","vdf_akshare_selector_gate_v027.py; VRN_MDL256_restore_vis_vrn_master_registry_bridge_v0611_manifest__GOVERNANCE__v0611.py"
"P3_NOISE_REFERENCE","enable_celeritas","3","2","GENERAL","True,    # VeritasCeleritas (parallel acceleration) || True","VRN_MDL005_OCRFetchingPDFText_v1.py; VRN_MDL007_APIDataFetcher.py; VRN_MDL008_CrossValidator.py"
"P3_NOISE_REFERENCE","ret_20d","2","2","GENERAL","ret_20d = (close.iloc[-1] / close.iloc[-21] - 1) * 100 if len(close) > 20 else 0 || ret_20d = _pivot(""ret_20d"", [""VUG"", ""VTV""])","vap_chart_dashboard.py; VDF_MDL002_YFinanceFetchingEngine.py"
"P3_NOISE_REFERENCE","ret_5d","2","2","GENERAL","ret_5d = (close.iloc[-1] / close.iloc[-6] - 1) * 100 if len(close) > 5 else 0 || ret_5d  = _pivot(""ret_5d"",  [""SPY"", ""TLT""])","vap_chart_dashboard.py; VDF_MDL002_YFinanceFetchingEngine.py"
"P3_NOISE_REFERENCE","retries","11","2","GENERAL","3 || int = MAX_RETRIES) -> Optional[Any]:","params.example (1).json; params.example (2).json; params.example.json; via_param_manager.py; VDF_MDL001_TWUniverseVerify.py"
"P3_NOISE_REFERENCE","earnings_rev","6","2","GENERAL","{ || 0.2","engine_data (1).json; engine_data (2).json; engine_data.json"
"P3_NOISE_REFERENCE","previous_diag_csv","2","2","PATH_IO","""C:\\Users\\tonyk\\OneDrive\\VeritasIntelligenceAnalytics\\module\\VRN\\temp\\_d8_runs\\RUN_20260527_204059_VRN_V141D8A2_SAFE_GETTER_RECOVERY\\VRN_v141D8A2_Previous_D8A_Diagnosis.c... || ""C:\\Users\\tonyk\\OneDrive\\VeritasIntelligenceAnalytics\\module\\VRN\\temp\\_d8_runs\\RUN_20260527_204916_VRN_V141D8A3_SINGLEQUOTED_RECOVERY\\VRN_v141D8A3_Previous_D8A2_Diagnosis...","VRN_MDL089_VRN_v141D8A2_SafeGetter_SourceManifestExtractor__MODULE__v141D8A2.json; VRN_MDL090_VRN_v141D8A3_SingleQuoted_SourceManifestExtractor__MODULE__v141D8A3.json"
"P3_NOISE_REFERENCE","--bg-main","2","2","GENERAL","#FFFFFF; || #191919;","VIA_Notes_Pro.html"
"P3_NOISE_REFERENCE","psi","14","2","GENERAL","$psi = [System.Diagnostics.ProcessStartInfo]::new() || $psi = New-Object System.Diagnostics.ProcessStartInfo","Invoke-ParamManager (1).ps1; Invoke-ParamManager.ps1; Invoke-ParamPanel.ps1; Invoke-VeritasCodexNexus.ps1; VDF_AkShare_BackupRollbackStagingPlan_Hotfix_Transcript_v02831_20260611_031152.txt; VDF_AkShare_BackupRollbackStagingPlan_Transcript_v0283_20260611_024903.txt; VDF_AkShare_GeneratedScriptReview_Transcript_v0285_20260611_100744.txt; VDF_AkShare_RawColumnProfile_CanonicalContract_Transcript_v027812_20260611_001630.txt"
"P3_NOISE_REFERENCE","reuse","2","2","ENGINE;GENERAL","reuse = [r for r in router if def_clean_text(r.get(""Repair Route"")) == ""REAL_REUSE_ROW_LEVEL_EVIDENCE""] || reuse = [r for r in route_rows if r[""Repair Route""] == ""REAL_REUSE_ROW_LEVEL_EVIDENCE""]","VRN_MDL095_worker_A_row_level_join_scan_v06154__CORE__v06154.py; VRN_MDL243_vrn_evidence_source_decontamination_router_v06152__MODULE__v06152.py"
"P3_NOISE_REFERENCE",".csv","2","2","GENERAL;SCHEMA_FIELD","""csv"", "".tsv"": ""tsv"" || ""csv_table"","".json"":""json_data"","".jsonl"":""jsonl_data""","vap_data_adapter.py; vap_base_home_io_builder.py"
"P3_NOISE_REFERENCE","elapsed_s","8","2","GENERAL","round(time.time() - t0, 2) || elapsed","VDF_MDL302_FinalActivation.py; VDF_MDL303_RegistryActivation.py"
"P3_NOISE_REFERENCE","--bg-dark","2","2","GENERAL","#0a0a0f; || #191919;","NEXUS_Dashboard_Demo.html; VIA_Dashboard.html"
"P3_NOISE_REFERENCE","el","4","2","GENERAL","el = ev.copy().reset_index(drop=True) || $el     = [math]::Round(([DateTime]::Now - $t0).TotalSeconds, 2)","engine (1).py; engine (2).py; engine.py; VIA_VEGN_Step1_v32.ps1"
"P3_NOISE_REFERENCE","edges","6","2","GENERAL","edges = m.get(""edges"", {}) || [{""from"": k[0], ""to"": k[1], ""frequency"": v} for k, v in edge_items]","engine (1).py; engine (2).py; engine.py"
"P3_NOISE_REFERENCE","edge_tolerance","2","2","GENERAL","2,      # px tolerance for edge detection || _P[""edge_tolerance""]","VRN_MDL004_OCR_FetchingPDFTable_v1.py"
"P3_NOISE_REFERENCE","--bg-code","3","2","GENERAL","#F7F6F3; || #2F2F2F;","VIA_Dashboard.html; VIA_Notes_Pro.html"
"P3_NOISE_REFERENCE","ec","15","2","GENERAL","ec = main() || ec = eng.run()","VDF_MDL001_TWUniverseVerify.py; VDF_MDL004_TWFullMarketEngine.py; VDF_MDL005_TWStockFilter.py; VDF_MDL006_FinancialModel.py; VDF_MDL007_SSOTResolver.py; VDF_MDL102_FormatUpgrader.py; VDF_MDL103_MasterRegistry.py; VDF_MDL104_RegistryLoader.py"
"P3_NOISE_REFERENCE","enable_aegis","3","2","GENERAL","True,    # VeritasAegisNexus (HTTP/fetch for metadata) || True","VRN_MDL005_OCRFetchingPDFText_v1.py; VRN_MDL007_APIDataFetcher.py; VRN_MDL008_CrossValidator.py"
"P3_NOISE_REFERENCE","price_col","3","2","SCHEMA_FIELD","price_col = ""Adj Close"" if ""Adj Close"" in df.columns and df[""Adj Close""].notna().any() else ""Close"" || price_col = ""Adj Close"" if ""Adj Close"" in df.columns else ""Close""","VDF_MDL002_YFinanceFetchingEngine.py; VDF_MDL006_FinancialModel.py"
"P3_NOISE_REFERENCE","RiskRank","27","2","GOVERNANCE_POLICY","4 || 3","VHB_Panorama_3R_Hotfix_Report.json"
"P3_NOISE_REFERENCE","rl","2","2","ENGINE;GENERAL","$rl  = if ($_.resolvelib -eq 'PASS') { ""<span class='bd ok'>OK</span>"" } elseif ($_.resolvelib -eq 'SKIP') { ""<span class='bd na'>SKIP</span>"" } else { ""<span class='bd na'>MISS</s... || rl = raw.strip().lower()","VIA_VEGN_Step1_v32.ps1; VRN_MDL005_OCRFetchingPDFText_v1.py"
"P3_NOISE_REFERENCE",".page-icon","3","2","GENERAL","hover { || hover { transform: scale(1.05); ","VIA_Notes_Pro.html; VIA_Notes_Ultimate_1.html; VIA_Notes_Ultimate.html"
