"path","bytes","has_doctype","has_charset","has_viewport","has_table","has_grid","has_animation","has_veritas","title"
"C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\ASSETS\SCOPE_COPY\VAP\VeritasAutoPlot\VeritasAutoPlot_v4.html","101153","True","True","True","False","True","True","True","VeritasAutoPlot™ v4.0 | VIA Ecosystem"
"C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\ASSETS\SCOPE_COPY\VAP\VeritasAutoPlot\VIA_AutoPilot_MacroMicro_v2.html","67430","True","True","True","False","True","True","True","VIA AutoPilot™ - MacroMicro Style Dashboard"
"C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\ASSETS\SCOPE_COPY\VAP\VeritasAutoPlot\VIA_AutoPlot_Ultimate.html","64023","True","True","True","False","True","True","True","VIA AutoPlot Ultimate - Professional Charting"
"C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\ASSETS\SCOPE_COPY\VAP\VeritasAutoPlot\VIA_AutoPlot_Ultimate_v3.html","52714","True","True","True","False","True","True","True","VIA AutoPlot Ultimate — 智慧資產編號儲存系統"
"C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\ASSETS\SCOPE_COPY\VAP\VeritasAutoPlot\VIA_AutoPlot_Ultimate_v3_1.html","52714","True","True","True","False","True","True","True","VIA AutoPlot Ultimate — 智慧資產編號儲存系統"
"C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\ASSETS\SCOPE_COPY\VAP\VeritasAutoPlot\VIA_AutoPlot_v3_Complete.html","59655","True","True","True","False","True","True","True","VIA AutoPlot v3.0 - Professional Financial Charting"
"C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\ASSETS\SCOPE_COPY\VAP\VeritasAutoPlot\VIA_CNYES_Platform_Mega.html","56460","True","True","True","True","True","True","True","VIA 台股分析平台 | 2330 台積電 | cnyes.com Style"
"C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\ASSETS\SCOPE_COPY\VAP\VeritasAutoPlot\VIA_CNYES_Ultimate.html","73143","True","True","True","True","True","True","True","VIA 台股分析平台 Ultimate | 2330 台積電"
"C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\ASSETS\SCOPE_COPY\VAP\VeritasAutoPlot\VIA_CNYES_Ultimate_1.html","73143","True","True","True","True","True","True","True","VIA 台股分析平台 Ultimate | 2330 台積電"
"C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\ASSETS\SCOPE_COPY\VAP\VeritasAutoPlot\VIA_Dashboard.html","115865","True","True","True","True","True","True","True","VeritaIntelligenceAnalytics — Enterprise Financial Intelligence Platform"
"C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\ASSETS\SCOPE_COPY\VAP\VeritasAutoPlot\VIA_Formation_Designer.html","64019","True","True","True","True","True","True","True","VIA 陣勢設計自動優化平台 | Formation Designer"
"C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\ASSETS\SCOPE_COPY\VAP\VeritasAutoPlot\VIA_ModuleMarketplace_v1.html","53419","True","True","True","False","True","True","True","VIA Module Marketplace - 模組商城組合器"
"C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\ASSETS\SCOPE_COPY\VAP\VeritasAutoPlot\VIA_Notes_Pro.html","64752","True","True","True","True","True","True","True","VIA Notes Pro - Notion-Style Workspace"
"C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\ASSETS\SCOPE_COPY\VAP\VeritasAutoPlot\VIA_Notes_Ultimate.html","91088","True","True","True","True","True","True","True","VIA Notes Ultimate - Complete Workspace"
"C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\ASSETS\SCOPE_COPY\VAP\VeritasAutoPlot\VIA_Notes_Ultimate_1.html","91088","True","True","True","True","True","True","True","VIA Notes Ultimate - Complete Workspace"
"C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\ASSETS\SCOPE_COPY\VAP\VeritasAutoPlot\VIA_vs_Notion_GapReport.html","39131","True","True","True","True","True","False","True","VIA vs Notion 功能差距分析"
"C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\ASSETS\SCOPE_COPY\VAP\VeritasAutoPlot\VRN_AutoPlot_Pro_v4.html","127124","True","True","True","True","True","True","False","VRN AutoPlot Pro v4 — Enterprise Chart Analysis System"
"C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\ASSETS\SCOPE_COPY\VAP\VeritasAutoPlot\VRN_Report_Grid.html","18892","True","True","True","True","True","True","True","VeritasReportNova • General Mode Report"
"C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\BACKUP\ICON_BASE_ORIGINAL_BACKUP_RUN_20260609_092228_ICON_BASE_INTAKE_VERIFY_DELETE\icon base\_icon_manifest\VIA_IconBase_Manager_Gallery.html","3139032","True","True","True","False","True","True","True","VIA Icon Base Manager"
"C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\BACKUP\ICON_BASE_ORIGINAL_BACKUP_RUN_20260609_092228_ICON_BASE_INTAKE_VERIFY_DELETE\icon base\_icon_manifest\VIA_IconBase_Manager_v2_TemplateVisualLock.html","1214712","True","True","True","True","True","True","True","VIA Icon Base Manager v2 — Template Visual Lock"
"C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\BACKUP\ICON_BASE_ORIGINAL_BACKUP_RUN_20260609_092228_ICON_BASE_INTAKE_VERIFY_DELETE\icon base\_icon_manifest\VIA_IconBase_Manager_v3_StrictTemplate_LowMemory.html","1290473","True","True","True","True","True","True","True","VIA Icon Base Manager v3 — Strict Template Low Memory"
"C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\BACKUP\ICON_BASE_ORIGINAL_BACKUP_RUN_20260609_092228_ICON_BASE_INTAKE_VERIFY_DELETE\icon base\_icon_manifest\VIA_IconBase_StylePack_Gallery_DISK_SAFE.html","229056","True","True","True","False","True","False","True","VIA Icon StylePack Gallery · Disk Safe"
"C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\BACKUP\ICON_BASE_ORIGINAL_BACKUP_RUN_20260609_092228_ICON_BASE_INTAKE_VERIFY_DELETE\icon base\_icon_manifest\VIA_IconBase_UnifiedWindow.html","240488","True","True","True","True","True","False","True","VIA Icon Base · Unified Window"
"C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\BACKUP\VHB_DELETE_ARCHIVE_RUN_20260609_054251_VHB_TO_VAP\VHB\html_templates\VDF_MDL501_DataModuleController.html","46875","True","True","True","True","True","True","True","VIA · Data Module Controller v2.0 · Full Ecosystem"
"C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\BACKUP\VHB_DELETE_ARCHIVE_RUN_20260609_054251_VHB_TO_VAP\VHB\html_templates\VIA_ActiveETF_Console (6).html","1072259","True","True","True","False","True","True","True","VIA Active ETF Console"
"C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\BACKUP\VHB_DELETE_ARCHIVE_RUN_20260609_054251_VHB_TO_VAP\VHB\html_templates\VIA_AutoPlot_Console.html","56046","True","True","True","True","True","True","True","VeritasAutoPlot Console · VIA"
"C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\BACKUP\VHB_DELETE_ARCHIVE_RUN_20260609_054251_VHB_TO_VAP\VHB\html_templates\VIA_Macro_GDP_Identity_Console (2).html","34308","True","True","True","True","True","True","True","VIA Macro · Regional GDP Identity Console v2"
"C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\BACKUP\VHB_DELETE_ARCHIVE_RUN_20260609_054251_VHB_TO_VAP\VHB\html_templates\VIA_Main (2).html","48773","True","True","True","False","True","True","True","VIA · Veritas Intelligence Analytics"
"C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\BACKUP\VHB_DELETE_ARCHIVE_RUN_20260609_054251_VHB_TO_VAP\VHB\html_templates\VIA_TW_Resonance_Stock_Stack (17).html","176303","True","True","True","False","True","True","True","VIA · 台股共振堆疊圖 · TW Resonance Stock Stack v3"
"C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\BACKUP\VHB_DELETE_ARCHIVE_RUN_20260609_054251_VHB_TO_VAP\VHB\html_templates\VIA_US_Macro_Template (1).html","38525","True","True","True","False","True","True","True","VIA · US Macro Template v3"
"C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\BACKUP\VHB_DELETE_ARCHIVE_RUN_20260609_054251_VHB_TO_VAP\VHB\html_templates\VIA_US_Macro_Template.html","24362","True","True","True","False","True","True","True","VIA · US Macro Template v2"
"C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\BACKUP\VHB_DELETE_ARCHIVE_RUN_20260609_054251_VHB_TO_VAP\VHB\html_templates\VIA_Yield_Curve_Spread.html","28648","True","True","True","True","True","True","True","VIA · Yield-Curve Spread"
"C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\BACKUP\VHB_DELETE_ARCHIVE_RUN_20260609_054251_VHB_TO_VAP\VHB\UI\VHB_Editable_HTML_UI_Builder_Prototype.html","10494","True","True","True","False","True","True","True","VHB · Editable HTML UI Builder Prototype"
"C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\INPUT\SOURCE_VAP_MODULE\VeritasAutoPlot\1\index.html","10857","True","True","True","True","False","False","False","SCOTUS Analytics — Supreme Court Database Explorer"
"C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\INPUT\SOURCE_VAP_MODULE\VeritasAutoPlot\10\index.html","1587","True","True","True","False","False","False","False","Oil Price Timeline — 50 Years of Crude"
"C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\INPUT\SOURCE_VAP_MODULE\VeritasAutoPlot\11\index.html","1602","True","True","True","False","False","False","False","Federal Funds Rate — 50 Year Timeline"
"C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\INPUT\SOURCE_VAP_MODULE\VeritasAutoPlot\12\index.html","3984","True","True","True","False","False","False","False","DRUCK // Macro Terminal"
"C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\INPUT\SOURCE_VAP_MODULE\VeritasAutoPlot\13\index.html","6564","True","True","True","False","True","False","False","Straight Talk Tracker — Mag 7 Earnings Call Directness"
"C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\INPUT\SOURCE_VAP_MODULE\VeritasAutoPlot\2\index.html","7152","True","True","True","True","False","False","False","YC Catalog — Every Y Combinator Company"
"C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\INPUT\SOURCE_VAP_MODULE\VeritasAutoPlot\3\index.html","6565","True","True","True","False","True","False","False","MegaCap 50 — Financial & Operational Intelligence"
"C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\INPUT\SOURCE_VAP_MODULE\VeritasAutoPlot\4\index.html","4236","True","True","True","False","True","False","True","S&P 500 Bubble Chart — Revenue vs. Profit"
"C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\INPUT\SOURCE_VAP_MODULE\VeritasAutoPlot\5\index.html","3576","True","True","True","False","True","False","False","The Space Race — 1957–1975"
"C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\INPUT\SOURCE_VAP_MODULE\VeritasAutoPlot\6\index.html","4922","True","True","True","False","False","True","False","Big Mac Index — Currency Valuation Explorer"
"C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\INPUT\SOURCE_VAP_MODULE\VeritasAutoPlot\7\index.html","6229","True","True","True","False","False","False","False","AI Data Center Global Map — 2024-2026"
"C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\INPUT\SOURCE_VAP_MODULE\VeritasAutoPlot\8\index.html","5945","True","True","True","True","True","False","False","ILTB Explorer — Invest Like the Best Episode Rankings"
"C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\INPUT\SOURCE_VAP_MODULE\VeritasAutoPlot\9\index.html","10857","True","True","True","True","False","False","False","SCOTUS Analytics — Supreme Court Database Explorer"
"C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\INPUT\SOURCE_VAP_MODULE\VeritasAutoPlot\html_template\catalog.html","1907","False","False","False","False","False","False","True",""
"C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\INPUT\SOURCE_VAP_MODULE\VeritasAutoPlot\html_template\control_center.html","846","False","False","False","False","True","False","True","VeritasAutoPlot Control Center"
"C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\INPUT\SOURCE_VAP_MODULE\VeritasAutoPlot\html_template\index.html","10904","True","True","True","True","False","False","False","SCOTUS Analytics — Supreme Court Database Explorer"
"C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\INPUT\SOURCE_VAP_MODULE\VeritasAutoPlot\SCOTUS Analytics Dashboard\index.html","10857","True","True","True","True","False","False","False","SCOTUS Analytics — Supreme Court Database Explorer"
"C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\INPUT\SOURCE_VAP_MODULE\_output\VAP_BASE_HOME_IO_20260506_210324\VAP_Base_Home_WindowsIO_TemplateLibrary.html","4782936","True","True","True","True","True","True","True","VeritasAutoPlot Base Home Windows I/O"
"C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\INPUT\SOURCE_VAP_MODULE\_output\VAP_BASE_HOME_IO_20260506_210324\VAP_Intelligence_Optimize_Report_v3.html","37447","True","True","False","True","True","True","True","VAP Intelligence Optimize Report v3"
"C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\INPUT\SOURCE_VAP_MODULE\_output\VAP_BASE_HOME_IO_20260506_210324\VAP_Optimize_All_Report_v2.html","40164","True","True","False","True","True","True","True","VAP Optimize All Report v2"
"C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\INPUT\SOURCE_VAP_MODULE\_output\VAP_DUCKDB_PARQUET_20260506_221932\VAP_DuckDB_Parquet_Warehouse_Report.html","35204","True","True","False","True","True","True","True","VAP DuckDB Parquet Warehouse"
"C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\INPUT\SOURCE_VAP_MODULE\_output\VAP_PANORAMA_MATURITY_OPT_20260507_110152\VAP_Panorama_Maturity_Optimization_Report.html","14988","True","True","False","True","True","True","True","VAP Panorama Maturity Optimization Report"
"C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\INPUT\SOURCE_VAP_MODULE\_output\VAP_PANORAMA_MATURITY_OPT_20260507_230210\VAP_Panorama_Maturity_Optimization_Report.html","15541","True","True","False","True","True","True","True","VAP Panorama Maturity Optimization Report"
"C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\INPUT\SOURCE_VAP_MODULE\_output\VAP_PROJECT_COMPLETION_20260506_224841\VAP_Project_Completion_Handover.html","6399","True","True","False","True","True","False","True","VAP Project Completion Handover"
"C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\INPUT\SOURCE_VAP_MODULE\_output\VAP_PROJECT_COMPLETION_V2_20260506_225531\VAP_Project_Completion_Handover_v2.html","6453","True","True","False","True","True","False","True","VAP Project Completion Handover v2"
"C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\INPUT\SOURCE_VAP_MODULE\_output\VAP_V8_MASTER_20260507_233550\VAP_V8_Master_Orchestrator_Report.html","7539","True","True","False","True","True","True","True","VAP V8 Master Orchestrator Report"
"C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\INPUT\SOURCE_VAP_MODULE\_output\VAP_WAREHOUSE_V4_20260506_222535\VAP_Warehouse_V4_Intelligence_Report.html","101645","True","True","False","True","True","True","True","VAP Warehouse V4 Intelligence Report"
"C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\INPUT\SOURCE_VAP_MODULE\_output\VAP_WAREHOUSE_V5_NEXT3_20260506_231125\VAP_Warehouse_V5_Next3_Report.html","20358","True","True","False","True","True","False","True","VAP Warehouse V5 Next3 Report"
"C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\INPUT\SOURCE_VAP_MODULE\_output\VAP_WAREHOUSE_V6_ALL_20260507_100922\VAP_Warehouse_V6_Workstation_Report.html","25990","True","True","False","True","True","False","True","VAP Warehouse V6 Workstation"
"C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\INPUT\SOURCE_VAP_MODULE\_output\VAP_WAREHOUSE_V7_QUANT_20260507_104041\VAP_Warehouse_V7_Quant_Intelligence_Report.html","6059","True","True","False","True","True","False","True","VAP Warehouse V7 Quant Intelligence"
"C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\ASSETS\SCOPE_COPY\VAP\VeritasAutoPlot\1\index.html","10857","True","True","True","True","False","False","False","SCOTUS Analytics — Supreme Court Database Explorer"
"C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\ASSETS\SCOPE_COPY\VAP\VeritasAutoPlot\10\index.html","1587","True","True","True","False","False","False","False","Oil Price Timeline — 50 Years of Crude"
"C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\ASSETS\SCOPE_COPY\VAP\VeritasAutoPlot\11\index.html","1602","True","True","True","False","False","False","False","Federal Funds Rate — 50 Year Timeline"
"C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\ASSETS\SCOPE_COPY\VAP\VeritasAutoPlot\12\index.html","3984","True","True","True","False","False","False","False","DRUCK // Macro Terminal"
"C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\ASSETS\SCOPE_COPY\VAP\VeritasAutoPlot\13\index.html","6564","True","True","True","False","True","False","False","Straight Talk Tracker — Mag 7 Earnings Call Directness"
"C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\ASSETS\SCOPE_COPY\VAP\VeritasAutoPlot\2\index.html","7152","True","True","True","True","False","False","False","YC Catalog — Every Y Combinator Company"
"C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\ASSETS\SCOPE_COPY\VAP\VeritasAutoPlot\3\index.html","6565","True","True","True","False","True","False","False","MegaCap 50 — Financial & Operational Intelligence"
"C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\ASSETS\SCOPE_COPY\VAP\VeritasAutoPlot\4\index.html","4236","True","True","True","False","True","False","True","S&P 500 Bubble Chart — Revenue vs. Profit"
"C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\ASSETS\SCOPE_COPY\VAP\VeritasAutoPlot\5\index.html","3576","True","True","True","False","True","False","False","The Space Race — 1957–1975"
"C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\ASSETS\SCOPE_COPY\VAP\VeritasAutoPlot\6\index.html","4922","True","True","True","False","False","True","False","Big Mac Index — Currency Valuation Explorer"
"C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\ASSETS\SCOPE_COPY\VAP\VeritasAutoPlot\7\index.html","6229","True","True","True","False","False","False","False","AI Data Center Global Map — 2024-2026"
"C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\ASSETS\SCOPE_COPY\VAP\VeritasAutoPlot\8\index.html","5945","True","True","True","True","True","False","False","ILTB Explorer — Invest Like the Best Episode Rankings"
"C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\ASSETS\SCOPE_COPY\VAP\VeritasAutoPlot\9\index.html","10857","True","True","True","True","False","False","False","SCOTUS Analytics — Supreme Court Database Explorer"
"C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\ASSETS\SCOPE_COPY\VAP\VeritasAutoPlot\html_template\catalog.html","1907","False","False","False","False","False","False","True",""
"C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\ASSETS\SCOPE_COPY\VAP\VeritasAutoPlot\html_template\control_center.html","846","False","False","False","False","True","False","True","VeritasAutoPlot Control Center"
"C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\ASSETS\SCOPE_COPY\VAP\VeritasAutoPlot\html_template\index.html","10904","True","True","True","True","False","False","False","SCOTUS Analytics — Supreme Court Database Explorer"
"C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\ASSETS\SCOPE_COPY\VAP\VeritasAutoPlot\SCOTUS Analytics Dashboard\index.html","10857","True","True","True","True","False","False","False","SCOTUS Analytics — Supreme Court Database Explorer"
"C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\ASSETS\SCOPE_COPY\VAP\_output\VAP_BASE_HOME_IO_20260506_210324\VAP_Base_Home_WindowsIO_TemplateLibrary.html","4782936","True","True","True","True","True","True","True","VeritasAutoPlot Base Home Windows I/O"
"C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\ASSETS\SCOPE_COPY\VAP\_output\VAP_BASE_HOME_IO_20260506_210324\VAP_Intelligence_Optimize_Report_v3.html","37447","True","True","False","True","True","True","True","VAP Intelligence Optimize Report v3"
"C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\ASSETS\SCOPE_COPY\VAP\_output\VAP_BASE_HOME_IO_20260506_210324\VAP_Optimize_All_Report_v2.html","40164","True","True","False","True","True","True","True","VAP Optimize All Report v2"
"C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\ASSETS\SCOPE_COPY\VAP\_output\VAP_DUCKDB_PARQUET_20260506_221932\VAP_DuckDB_Parquet_Warehouse_Report.html","35204","True","True","False","True","True","True","True","VAP DuckDB Parquet Warehouse"
"C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\ASSETS\SCOPE_COPY\VAP\_output\VAP_PANORAMA_MATURITY_OPT_20260507_110152\VAP_Panorama_Maturity_Optimization_Report.html","14988","True","True","False","True","True","True","True","VAP Panorama Maturity Optimization Report"
"C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\ASSETS\SCOPE_COPY\VAP\_output\VAP_PANORAMA_MATURITY_OPT_20260507_230210\VAP_Panorama_Maturity_Optimization_Report.html","15541","True","True","False","True","True","True","True","VAP Panorama Maturity Optimization Report"
"C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\ASSETS\SCOPE_COPY\VAP\_output\VAP_PROJECT_COMPLETION_20260506_224841\VAP_Project_Completion_Handover.html","6399","True","True","False","True","True","False","True","VAP Project Completion Handover"
"C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\ASSETS\SCOPE_COPY\VAP\_output\VAP_PROJECT_COMPLETION_V2_20260506_225531\VAP_Project_Completion_Handover_v2.html","6453","True","True","False","True","True","False","True","VAP Project Completion Handover v2"
"C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\ASSETS\SCOPE_COPY\VAP\_output\VAP_V8_MASTER_20260507_233550\VAP_V8_Master_Orchestrator_Report.html","7539","True","True","False","True","True","True","True","VAP V8 Master Orchestrator Report"
"C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\ASSETS\SCOPE_COPY\VAP\_output\VAP_WAREHOUSE_V4_20260506_222535\VAP_Warehouse_V4_Intelligence_Report.html","101645","True","True","False","True","True","True","True","VAP Warehouse V4 Intelligence Report"
"C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\ASSETS\SCOPE_COPY\VAP\_output\VAP_WAREHOUSE_V5_NEXT3_20260506_231125\VAP_Warehouse_V5_Next3_Report.html","20358","True","True","False","True","True","False","True","VAP Warehouse V5 Next3 Report"
"C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\ASSETS\SCOPE_COPY\VAP\_output\VAP_WAREHOUSE_V6_ALL_20260507_100922\VAP_Warehouse_V6_Workstation_Report.html","25990","True","True","False","True","True","False","True","VAP Warehouse V6 Workstation"
"C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\ASSETS\SCOPE_COPY\VAP\_output\VAP_WAREHOUSE_V7_QUANT_20260507_104041\VAP_Warehouse_V7_Quant_Intelligence_Report.html","6059","True","True","False","True","True","False","True","VAP Warehouse V7 Quant Intelligence"
"C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\ASSETS\SCOPE_COPY\VeritasIntelligenceAnalytics\functional modules\VDF\VDF_MDL501_DataModuleController.html","46875","True","True","True","True","True","True","True","VIA · Data Module Controller v2.0 · Full Ecosystem"
"C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\ASSETS\SCOPE_COPY\VeritasIntelligenceAnalytics\icon base\_icon_manifest\VIA_IconBase_Manager_Gallery.html","3139032","True","True","True","False","True","True","True","VIA Icon Base Manager"
"C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\ASSETS\SCOPE_COPY\VeritasIntelligenceAnalytics\icon base\_icon_manifest\VIA_IconBase_Manager_v2_TemplateVisualLock.html","1214712","True","True","True","True","True","True","True","VIA Icon Base Manager v2 — Template Visual Lock"
"C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\ASSETS\SCOPE_COPY\VeritasIntelligenceAnalytics\icon base\_icon_manifest\VIA_IconBase_Manager_v3_StrictTemplate_LowMemory.html","1290473","True","True","True","True","True","True","True","VIA Icon Base Manager v3 — Strict Template Low Memory"
"C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\ASSETS\SCOPE_COPY\VeritasIntelligenceAnalytics\icon base\_icon_manifest\VIA_IconBase_StylePack_Gallery_DISK_SAFE.html","229056","True","True","True","False","True","False","True","VIA Icon StylePack Gallery · Disk Safe"
"C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\ASSETS\SCOPE_COPY\VeritasIntelligenceAnalytics\icon base\_icon_manifest\VIA_IconBase_UnifiedWindow.html","240488","True","True","True","True","True","False","True","VIA Icon Base · Unified Window"
"C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\ASSETS\SCOPE_COPY\VeritasIntelligenceAnalytics\supportive modules\20_Registry_SSOT\VIS_Supportive_Module_Index.html","1934207","True","True","False","True","True","False","True","VIS · Supportive Module Index"
"C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\BACKUP\ICON_BASE_ORIGINAL_BACKUP_RUN_20260609_092228_ICON_BASE_INTAKE_VERIFY_DELETE\icon base\_icon_manifest\_ui_patch_backup\VIA_IconBase_Manager_Gallery_backup_20260608_222252.html","3127662","True","True","True","False","True","False","True","VIA Icon Base Manager"
