"Time","Project","Lane","Ext","Bytes","Modified","Path"
"2026-06-11T20:54:38.023+08:00","VRN","VRN-2 IO/DB Readiness Inventory",".csv","413","2026-05-15 08:15:46","C:\Users\tonyk\OneDrive\VeritasIntelligenceAnalytics\module\VRN\_schema_lock_runs\VRN_BASIC_INFO_V31_20260515_081533\vrn_basic_info_v31_template.csv"
"2026-06-11T20:54:38.023+08:00","VRN","VRN-2 IO/DB Readiness Inventory",".py","0","2026-05-09 22:57:30","C:\Users\tonyk\OneDrive\VeritasIntelligenceAnalytics\module\VRN\_ssot_panorama_aug_runs\VRN_SSOT_PANORAMA_AUG_20260509_225724\append_patch_vrn_ssot_augment_v1.py"
"2026-06-11T20:54:38.023+08:00","VRN","VRN-2 IO/DB Readiness Inventory",".json","209","2026-05-09 22:57:34","C:\Users\tonyk\OneDrive\VeritasIntelligenceAnalytics\module\VRN\_ssot_panorama_aug_runs\VRN_SSOT_PANORAMA_AUG_20260509_225724\runtime_test_result.json"
"2026-06-11T20:54:38.024+08:00","VRN","VRN-2 IO/DB Readiness Inventory",".json","38123","2026-05-09 22:57:30","C:\Users\tonyk\OneDrive\VeritasIntelligenceAnalytics\module\VRN\_ssot_panorama_aug_runs\VRN_SSOT_PANORAMA_AUG_20260509_225724\scan_result.json"
"2026-06-11T20:54:38.024+08:00","VRN","VRN-2 IO/DB Readiness Inventory",".py","3097","2026-05-09 22:57:30","C:\Users\tonyk\OneDrive\VeritasIntelligenceAnalytics\module\VRN\_ssot_panorama_aug_runs\VRN_SSOT_PANORAMA_AUG_20260509_225724\vrn_ssot_aug_test.py"
"2026-06-11T20:54:38.024+08:00","VRN","VRN-2 IO/DB Readiness Inventory",".py","23454","2026-05-09 22:57:30","C:\Users\tonyk\OneDrive\VeritasIntelligenceAnalytics\module\VRN\_ssot_panorama_aug_runs\VRN_SSOT_PANORAMA_AUG_20260509_225724\vrn_ssot_panorama_scanner.py"
"2026-06-11T20:54:38.025+08:00","VRN","VRN-2 IO/DB Readiness Inventory",".json","1632","2026-05-09 23:02:08","C:\Users\tonyk\OneDrive\VeritasIntelligenceAnalytics\module\VRN\_ssot_panorama_aug_runs\VRN_SSOT_V2_BACKFILL_20260509_230159\v2_runtime_test_result.json"
"2026-06-11T20:54:38.025+08:00","VRN","VRN-2 IO/DB Readiness Inventory",".json","8184","2026-05-09 23:02:04","C:\Users\tonyk\OneDrive\VeritasIntelligenceAnalytics\module\VRN\_ssot_panorama_aug_runs\VRN_SSOT_V2_BACKFILL_20260509_230159\v2_scan_result.json"
"2026-06-11T20:54:38.025+08:00","VRN","VRN-2 IO/DB Readiness Inventory",".py","11329","2026-05-09 23:02:04","C:\Users\tonyk\OneDrive\VeritasIntelligenceAnalytics\module\VRN\_ssot_panorama_aug_runs\VRN_SSOT_V2_BACKFILL_20260509_230159\VRN_SSOT_AUGMENT_V2_BACKFILL.patch.py"
"2026-06-11T20:54:38.026+08:00","VRN","VRN-2 IO/DB Readiness Inventory",".html","11885","2026-05-09 23:02:08","C:\Users\tonyk\OneDrive\VeritasIntelligenceAnalytics\module\VRN\_ssot_panorama_aug_runs\VRN_SSOT_V2_BACKFILL_20260509_230159\VRN_SSOT_V2_Backfill_Report.html"
"2026-06-11T20:54:38.026+08:00","VRN","VRN-2 IO/DB Readiness Inventory",".py","3815","2026-05-09 23:02:04","C:\Users\tonyk\OneDrive\VeritasIntelligenceAnalytics\module\VRN\_ssot_panorama_aug_runs\VRN_SSOT_V2_BACKFILL_20260509_230159\vrn_ssot_v2_runtime_test.py"
"2026-06-11T20:54:38.026+08:00","VRN","VRN-2 IO/DB Readiness Inventory",".py","6086","2026-05-09 23:02:04","C:\Users\tonyk\OneDrive\VeritasIntelligenceAnalytics\module\VRN\_ssot_panorama_aug_runs\VRN_SSOT_V2_BACKFILL_20260509_230159\vrn_ssot_v2_scanner.py"
"2026-06-11T20:54:38.027+08:00","VRN","VRN-2 IO/DB Readiness Inventory",".json","1632","2026-05-15 03:53:37","C:\Users\tonyk\OneDrive\VeritasIntelligenceAnalytics\module\VRN\_ssot_panorama_aug_runs\VRN_SSOT_V2_BACKFILL_20260515_034855\v2_runtime_test_result.json"
"2026-06-11T20:54:38.027+08:00","VRN","VRN-2 IO/DB Readiness Inventory",".json","8184","2026-05-15 03:49:06","C:\Users\tonyk\OneDrive\VeritasIntelligenceAnalytics\module\VRN\_ssot_panorama_aug_runs\VRN_SSOT_V2_BACKFILL_20260515_034855\v2_scan_result.json"
"2026-06-11T20:54:38.027+08:00","VRN","VRN-2 IO/DB Readiness Inventory",".html","11872","2026-05-15 03:53:37","C:\Users\tonyk\OneDrive\VeritasIntelligenceAnalytics\module\VRN\_ssot_panorama_aug_runs\VRN_SSOT_V2_BACKFILL_20260515_034855\VRN_SSOT_V2_Backfill_Report.html"
"2026-06-11T20:54:38.027+08:00","VRN","VRN-2 IO/DB Readiness Inventory",".py","3815","2026-05-15 03:49:05","C:\Users\tonyk\OneDrive\VeritasIntelligenceAnalytics\module\VRN\_ssot_panorama_aug_runs\VRN_SSOT_V2_BACKFILL_20260515_034855\vrn_ssot_v2_runtime_test.py"
"2026-06-11T20:54:38.028+08:00","VRN","VRN-2 IO/DB Readiness Inventory",".py","6086","2026-05-15 03:49:05","C:\Users\tonyk\OneDrive\VeritasIntelligenceAnalytics\module\VRN\_ssot_panorama_aug_runs\VRN_SSOT_V2_BACKFILL_20260515_034855\vrn_ssot_v2_scanner.py"
"2026-06-11T20:54:38.028+08:00","VRN","VRN-2 IO/DB Readiness Inventory",".py","28046","2026-05-10 12:28:30","C:\Users\tonyk\OneDrive\VeritasIntelligenceAnalytics\module\VRN\_u1_panorama_hydra_research_runs\U1_PANORAMA_HYDRA_20260510_122828\U1_PANORAMA_HYDRA_RESEARCH.py"
"2026-06-11T20:54:38.028+08:00","VRN","VRN-2 IO/DB Readiness Inventory",".py","29635","2026-05-10 12:48:56","C:\Users\tonyk\OneDrive\VeritasIntelligenceAnalytics\module\VRN\_u2a_runtime_import_firewall_runs\U2A_RUNTIME_FIREWALL_20260510_124853\U2A_RUNTIME_FIREWALL_BUILDER.py"
"2026-06-11T20:54:38.029+08:00","VRN","VRN-2 IO/DB Readiness Inventory",".py","29635","2026-05-10 12:50:58","C:\Users\tonyk\OneDrive\VeritasIntelligenceAnalytics\module\VRN\_u2a_runtime_import_firewall_runs\U2A_RUNTIME_FIREWALL_20260510_125055\U2A_RUNTIME_FIREWALL_BUILDER.py"
"2026-06-11T20:54:38.029+08:00","VRN","VRN-2 IO/DB Readiness Inventory",".py","19116","2026-05-10 14:14:40","C:\Users\tonyk\OneDrive\VeritasIntelligenceAnalytics\module\VRN\_u2b_gated_launcher_dryrun_runs\U2B_GATED_LAUNCHER_20260510_125842\U2B_GATED_LAUNCHER_DRYRUN.py"
"2026-06-11T20:54:38.030+08:00","VRN","VRN-2 IO/DB Readiness Inventory",".py","24386","2026-05-10 14:17:57","C:\Users\tonyk\OneDrive\VeritasIntelligenceAnalytics\module\VRN\_u2b_gated_launcher_dryrun_runs\U2B_GATED_LAUNCHER_V2_STRICT_20260510_141754\U2B_GATED_LAUNCHER_DRYRUN_V2_STRICT.py"
"2026-06-11T20:54:38.030+08:00","VRN","VRN-2 IO/DB Readiness Inventory",".py","36197","2026-05-10 14:44:10","C:\Users\tonyk\OneDrive\VeritasIntelligenceAnalytics\module\VRN\_u2c_output_module_supportive_verify_runs\U2C_OUTPUT_MODULE_SUPPORTIVE_VERIFY_20260510_144408\U2C_OUTPUT_MODULE_SUPPORTIVE_VERIFY.py"
"2026-06-11T20:54:38.030+08:00","VRN","VRN-2 IO/DB Readiness Inventory",".py","32601","2026-05-10 16:19:17","C:\Users\tonyk\OneDrive\VeritasIntelligenceAnalytics\module\VRN\_u2d_formal_dual_output_runs\U2D_FORMAL_DUAL_OUTPUT_20260510_161915\U2D_FORMAL_DUAL_OUTPUT_NORMALIZER.py"
"2026-06-11T20:54:38.031+08:00","VRN","VRN-2 IO/DB Readiness Inventory",".py","24057","2026-05-10 17:06:18","C:\Users\tonyk\OneDrive\VeritasIntelligenceAnalytics\module\VRN\_u2e_financialdata_semantic_audit_runs\U2E_FINANCIALDATA_SEMANTIC_AUDIT_20260510_170616\U2E_FINANCIALDATA_SEMANTIC_AUDIT.py"
"2026-06-11T20:54:38.031+08:00","VRN","VRN-2 IO/DB Readiness Inventory",".py","30726","2026-05-10 21:14:25","C:\Users\tonyk\OneDrive\VeritasIntelligenceAnalytics\module\VRN\_u2f_financialdata_semantic_fix_runs\U2F_FINANCIALDATA_SEMANTIC_FIX_20260510_211423\U2F_FINANCIALDATA_SEMANTIC_FIX.py"
"2026-06-11T20:54:38.031+08:00","VRN","VRN-2 IO/DB Readiness Inventory",".py","27440","2026-05-10 22:07:49","C:\Users\tonyk\OneDrive\VeritasIntelligenceAnalytics\module\VRN\_u2g_financialdata_strict_ledger_filter_runs\U2G_STRICT_LEDGER_FILTER_20260510_220747\U2G_FINANCIALDATA_STRICT_LEDGER_FILTER.py"
"2026-06-11T20:54:38.032+08:00","VRN","VRN-2 IO/DB Readiness Inventory",".py","27440","2026-05-10 23:01:08","C:\Users\tonyk\OneDrive\VeritasIntelligenceAnalytics\module\VRN\_u2g_financialdata_strict_ledger_filter_runs\U2G_STRICT_LEDGER_FILTER_20260510_230106\U2G_FINANCIALDATA_STRICT_LEDGER_FILTER.py"
"2026-06-11T20:54:38.032+08:00","VRN","VRN-2 IO/DB Readiness Inventory",".py","29391","2026-05-10 23:07:01","C:\Users\tonyk\OneDrive\VeritasIntelligenceAnalytics\module\VRN\_u2h_to_u2k_formal_ledger_refiner_runs\U2H_U2K_FORMAL_LEDGER_20260510_230658\U2H_TO_U2K_FORMAL_LEDGER_REFINER.py"
"2026-06-11T20:54:38.032+08:00","VRN","VRN-2 IO/DB Readiness Inventory",".py","27616","2026-05-10 23:12:52","C:\Users\tonyk\OneDrive\VeritasIntelligenceAnalytics\module\VRN\_u3a_u3c_formal_ledger_gate_runs\U3A_U3C_FORMAL_LEDGER_GATE_20260510_231250\U3A_U3C_FORMAL_LEDGER_GATE.py"
"2026-06-11T20:54:38.033+08:00","VRN","VRN-2 IO/DB Readiness Inventory",".py","23438","2026-05-10 23:16:58","C:\Users\tonyk\OneDrive\VeritasIntelligenceAnalytics\module\VRN\_u3d_basicinfo_name_resolver_runs\U3D_BASICINFO_NAME_RESOLVER_20260510_231656\U3D_BASICINFO_NAME_RESOLVER.py"
"2026-06-11T20:54:38.033+08:00","VRN","VRN-2 IO/DB Readiness Inventory",".py","34478","2026-05-10 23:22:43","C:\Users\tonyk\OneDrive\VeritasIntelligenceAnalytics\module\VRN\_u3e_to_u3h_strict_basicinfo_final_pack_runs\U3E_U3H_STRICT_BASICINFO_FINAL_PACK_20260510_232240\U3E_TO_U3H_STRICT_BASICINFO_FINAL_PACK.py"
"2026-06-11T20:54:38.034+08:00","VRN","VRN-2 IO/DB Readiness Inventory",".py","34022","2026-05-10 23:27:25","C:\Users\tonyk\OneDrive\VeritasIntelligenceAnalytics\module\VRN\_u4a_u4c_formal_dataset_gate_runs\U4A_U4C_FORMAL_DATASET_GATE_20260510_232722\U4A_U4C_FORMAL_DATASET_GATE.py"
"2026-06-11T20:54:38.034+08:00","VRN","VRN-2 IO/DB Readiness Inventory",".py","37735","2026-05-10 23:32:11","C:\Users\tonyk\OneDrive\VeritasIntelligenceAnalytics\module\VRN\_u4d_u4f_smoke_basicinfo_normalizer_runs\U4D_U4F_SMOKE_BASICINFO_NORMALIZER_20260510_233208\U4D_U4F_SMOKE_BASICINFO_NORMALIZER.py"
"2026-06-11T20:54:38.034+08:00","VRN","VRN-2 IO/DB Readiness Inventory",".py","33094","2026-05-10 23:38:43","C:\Users\tonyk\OneDrive\VeritasIntelligenceAnalytics\module\VRN\_u5a_u5c_normalized_view_registry_connector_dryrun_runs\U5A_U5C_NORMALIZED_VIEW_REGISTRY_DRYRUN_20260510_233840\U5A_U5C_NORMALIZED_VIEW_REGISTRY_DRYRUN.py"
"2026-06-11T20:54:38.035+08:00","VRN","VRN-2 IO/DB Readiness Inventory",".py","36089","2026-05-10 23:44:25","C:\Users\tonyk\OneDrive\VeritasIntelligenceAnalytics\module\VRN\_u5d_u5f_connector_alias_hardgate_approval_runs\U5D_U5F_CONNECTOR_ALIAS_HARDGATE_20260510_234423\U5D_U5F_CONNECTOR_ALIAS_HARDGATE.py"
"2026-06-11T20:54:38.035+08:00","VRN","VRN-2 IO/DB Readiness Inventory",".py","35860","2026-05-10 23:49:40","C:\Users\tonyk\OneDrive\VeritasIntelligenceAnalytics\module\VRN\_u6a_u6c_alias_gap_closure_connector_unittest_runs\U6A_U6C_ALIAS_GAP_CLOSURE_20260510_234938\U6A_U6C_ALIAS_GAP_CLOSURE_CONNECTOR_UNITTEST.py"
"2026-06-11T20:54:38.035+08:00","VRN","VRN-2 IO/DB Readiness Inventory",".py","33582","2026-05-10 23:55:20","C:\Users\tonyk\OneDrive\VeritasIntelligenceAnalytics\module\VRN\_u6d_u6f_fix_connector_unittest_approval_u7_plan_runs\U6D_U6F_FIX_CONNECTOR_UNITTEST_20260510_235517\U6D_U6F_FIX_CONNECTOR_UNITTEST_APPROVAL_U7_PLAN.py"
"2026-06-11T20:54:38.036+08:00","VRN","VRN-2 IO/DB Readiness Inventory",".py","33627","2026-05-11 00:01:14","C:\Users\tonyk\OneDrive\VeritasIntelligenceAnalytics\module\VRN\_u7a_u7c_official_validation_safe_dryrun_runs\U7A_U7C_OFFICIAL_VALIDATION_SAFE_DRYRUN_20260511_000111\U7A_U7C_OFFICIAL_VALIDATION_SAFE_DRYRUN.py"
"2026-06-11T20:54:38.036+08:00","VRN","VRN-2 IO/DB Readiness Inventory",".py","33627","2026-05-11 11:11:19","C:\Users\tonyk\OneDrive\VeritasIntelligenceAnalytics\module\VRN\_u7a_u7c_official_validation_safe_dryrun_runs\U7A_U7C_OFFICIAL_VALIDATION_SAFE_DRYRUN_20260511_111112\U7A_U7C_OFFICIAL_VALIDATION_SAFE_DRYRUN.py"
"2026-06-11T20:54:38.036+08:00","VRN","VRN-2 IO/DB Readiness Inventory",".py","30558","2026-05-11 12:24:56","C:\Users\tonyk\OneDrive\VeritasIntelligenceAnalytics\module\VRN\_u7d_u7f_request_endpoint_confidence_preseal_runs\U7D_U7F_PRESEAL_20260511_122453\U7D_U7F_PreSeal.py"
"2026-06-11T20:54:38.037+08:00","VRN","VRN-2 IO/DB Readiness Inventory",".py","30235","2026-05-11 11:43:00","C:\Users\tonyk\OneDrive\VeritasIntelligenceAnalytics\module\VRN\_u7z_all_matrix_onepage_hub_runs\U7Z_ALL_MATRIX_ONEPAGE_HUB_20260511_114257\U7Z_AllMatrix_OnePageHub.py"
"2026-06-11T20:54:38.037+08:00","VRN","VRN-2 IO/DB Readiness Inventory",".py","31198","2026-05-11 11:53:57","C:\Users\tonyk\OneDrive\VeritasIntelligenceAnalytics\module\VRN\_u7z_all_matrix_onepage_hub_runs\U7Z_R2_CLEAN_ONEPAGE_HUB_20260511_115354\U7Z_R2_CleanOnePageHub.py"
"2026-06-11T20:54:38.038+08:00","VRN","VRN-2 IO/DB Readiness Inventory",".json","949","2026-05-11 12:24:57","C:\Users\tonyk\OneDrive\VeritasIntelligenceAnalytics\module\VRN\_u7_official_validation_landing_zone\Evidence\U7D_U7F_PreSeal_Evidence_NO_NETWORK.json"
"2026-06-11T20:54:38.038+08:00","VRN","VRN-2 IO/DB Readiness Inventory",".json","920","2026-05-11 11:11:22","C:\Users\tonyk\OneDrive\VeritasIntelligenceAnalytics\module\VRN\_u7_official_validation_landing_zone\Evidence\U7_OfficialValidation_Evidence_SAFE_DRYRUN.json"
"2026-06-11T20:54:38.041+08:00","VRN","VRN-2 IO/DB Readiness Inventory",".json","1236","2026-05-11 15:13:11","C:\Users\tonyk\OneDrive\VeritasIntelligenceAnalytics\module\VRN\_u7_official_validation_landing_zone\Evidence\U8D_U8F_MOPS_Endpoint_DebugFix_Evidence.json"
"2026-06-11T20:54:38.041+08:00","VRN","VRN-2 IO/DB Readiness Inventory",".json","1087","2026-05-11 15:30:33","C:\Users\tonyk\OneDrive\VeritasIntelligenceAnalytics\module\VRN\_u7_official_validation_landing_zone\Evidence\U8G_U8I_MOPS_SessionSecurityGate_Evidence.json"
"2026-06-11T20:54:38.042+08:00","VRN","VRN-2 IO/DB Readiness Inventory",".json","777","2026-05-11 21:20:08","C:\Users\tonyk\OneDrive\VeritasIntelligenceAnalytics\module\VRN\_u7_official_validation_landing_zone\Evidence\U8J_U8L_R3_BrowserSession_Evidence.json"
"2026-06-11T20:54:38.043+08:00","VRN","VRN-2 IO/DB Readiness Inventory",".json","681","2026-05-11 21:30:06","C:\Users\tonyk\OneDrive\VeritasIntelligenceAnalytics\module\VRN\_u7_official_validation_landing_zone\Evidence\U8M_A_PageNavigation_Evidence.json"
"2026-06-11T20:54:38.043+08:00","VRN","VRN-2 IO/DB Readiness Inventory",".json","890","2026-05-11 12:47:50","C:\Users\tonyk\OneDrive\VeritasIntelligenceAnalytics\module\VRN\_u7_official_validation_landing_zone\Evidence\U8_OfficialNetworkConfidenceSeal_Evidence.json"
"2026-06-11T20:54:38.043+08:00","VRN","VRN-2 IO/DB Readiness Inventory",".csv","1218","2026-05-11 11:11:22","C:\Users\tonyk\OneDrive\VeritasIntelligenceAnalytics\module\VRN\_u7_official_validation_landing_zone\OfficialCompare\U7C_FinancialDataConfidenceMatrix_SAFE_DRYRUN.csv"
"2026-06-11T20:54:38.043+08:00","VRN","VRN-2 IO/DB Readiness Inventory",".csv","78","2026-05-11 11:11:22","C:\Users\tonyk\OneDrive\VeritasIntelligenceAnalytics\module\VRN\_u7_official_validation_landing_zone\OfficialCompare\U7C_FinancialDataMismatchMatrix_SAFE_DRYRUN.csv"
"2026-06-11T20:54:38.044+08:00","VRN","VRN-2 IO/DB Readiness Inventory",".csv","1186","2026-05-11 12:24:57","C:\Users\tonyk\OneDrive\VeritasIntelligenceAnalytics\module\VRN\_u7_official_validation_landing_zone\OfficialCompare\U7D_RebuiltControlledRequestPlan.csv"
"2026-06-11T20:54:38.044+08:00","VRN","VRN-2 IO/DB Readiness Inventory",".csv","2509","2026-05-11 12:24:57","C:\Users\tonyk\OneDrive\VeritasIntelligenceAnalytics\module\VRN\_u7_official_validation_landing_zone\OfficialCompare\U7E_EndpointResolverMatrix_NO_NETWORK.csv"
"2026-06-11T20:54:38.044+08:00","VRN","VRN-2 IO/DB Readiness Inventory",".csv","88269","2026-05-11 12:24:57","C:\Users\tonyk\OneDrive\VeritasIntelligenceAnalytics\module\VRN\_u7_official_validation_landing_zone\OfficialCompare\U7F_ConfidenceMatrix_PreSeal_PENDING_OFFICIAL_DATA.csv"
"2026-06-11T20:54:38.044+08:00","VRN","VRN-2 IO/DB Readiness Inventory",".csv","540","2026-05-11 12:47:50","C:\Users\tonyk\OneDrive\VeritasIntelligenceAnalytics\module\VRN\_u7_official_validation_landing_zone\OfficialCompare\U8C_OfficialVsReportConfidenceMatrix.csv"
"2026-06-11T20:54:38.045+08:00","VRN","VRN-2 IO/DB Readiness Inventory",".csv","5","2026-05-11 12:47:50","C:\Users\tonyk\OneDrive\VeritasIntelligenceAnalytics\module\VRN\_u7_official_validation_landing_zone\OfficialCompare\U8C_OfficialVsReportMismatchMatrix.csv"
"2026-06-11T20:54:38.045+08:00","VRN","VRN-2 IO/DB Readiness Inventory",".csv","5","2026-05-11 15:13:11","C:\Users\tonyk\OneDrive\VeritasIntelligenceAnalytics\module\VRN\_u7_official_validation_landing_zone\OfficialCompare\U8F_OfficialVsReportConfidence_FIXED_MOPS.csv"
"2026-06-11T20:54:38.045+08:00","VRN","VRN-2 IO/DB Readiness Inventory",".csv","5","2026-05-11 15:13:11","C:\Users\tonyk\OneDrive\VeritasIntelligenceAnalytics\module\VRN\_u7_official_validation_landing_zone\OfficialCompare\U8F_OfficialVsReportMismatch_FIXED_MOPS.csv"
"2026-06-11T20:54:38.045+08:00","VRN","VRN-2 IO/DB Readiness Inventory",".csv","5","2026-05-11 15:30:33","C:\Users\tonyk\OneDrive\VeritasIntelligenceAnalytics\module\VRN\_u7_official_validation_landing_zone\OfficialCompare\U8I_OfficialVsReportConfidence_MOPS_SECURITY_FIXED.csv"
"2026-06-11T20:54:38.046+08:00","VRN","VRN-2 IO/DB Readiness Inventory",".csv","5","2026-05-11 15:30:33","C:\Users\tonyk\OneDrive\VeritasIntelligenceAnalytics\module\VRN\_u7_official_validation_landing_zone\OfficialCompare\U8I_OfficialVsReportMismatch_MOPS_SECURITY_FIXED.csv"
"2026-06-11T20:54:38.046+08:00","VRN","VRN-2 IO/DB Readiness Inventory",".csv","780","2026-05-11 21:20:08","C:\Users\tonyk\OneDrive\VeritasIntelligenceAnalytics\module\VRN\_u7_official_validation_landing_zone\OfficialCompare\U8L_R3_OfficialVsReportConfidence_BROWSER_SESSION.csv"
"2026-06-11T20:54:38.046+08:00","VRN","VRN-2 IO/DB Readiness Inventory",".csv","780","2026-05-11 21:20:08","C:\Users\tonyk\OneDrive\VeritasIntelligenceAnalytics\module\VRN\_u7_official_validation_landing_zone\OfficialCompare\U8L_R3_OfficialVsReportMismatch_BROWSER_SESSION.csv"
"2026-06-11T20:54:38.047+08:00","VRN","VRN-2 IO/DB Readiness Inventory",".csv","230340","2026-05-11 21:30:06","C:\Users\tonyk\OneDrive\VeritasIntelligenceAnalytics\module\VRN\_u7_official_validation_landing_zone\OfficialCompare\U8M_A_OfficialVsReportConfidence_PAGENAV.csv"
"2026-06-11T20:54:38.047+08:00","VRN","VRN-2 IO/DB Readiness Inventory",".csv","230340","2026-05-11 21:30:06","C:\Users\tonyk\OneDrive\VeritasIntelligenceAnalytics\module\VRN\_u7_official_validation_landing_zone\OfficialCompare\U8M_A_OfficialVsReportMismatch_PAGENAV.csv"
"2026-06-11T20:54:38.047+08:00","VRN","VRN-2 IO/DB Readiness Inventory",".csv","3432","2026-05-11 11:11:22","C:\Users\tonyk\OneDrive\VeritasIntelligenceAnalytics\module\VRN\_u7_official_validation_landing_zone\OfficialNormalized\U7B_OfficialNormalized_SAFE_DRYRUN.csv"
"2026-06-11T20:54:38.048+08:00","VRN","VRN-2 IO/DB Readiness Inventory",".csv","1399","2026-05-11 12:47:50","C:\Users\tonyk\OneDrive\VeritasIntelligenceAnalytics\module\VRN\_u7_official_validation_landing_zone\OfficialNormalized\U8B_OfficialNormalizedRows.csv"
"2026-06-11T20:54:38.048+08:00","VRN","VRN-2 IO/DB Readiness Inventory",".csv","5","2026-05-11 15:13:11","C:\Users\tonyk\OneDrive\VeritasIntelligenceAnalytics\module\VRN\_u7_official_validation_landing_zone\OfficialNormalized\U8F_OfficialNormalized_FIXED_MOPS.csv"
"2026-06-11T20:54:38.048+08:00","VRN","VRN-2 IO/DB Readiness Inventory",".csv","5","2026-05-11 15:30:33","C:\Users\tonyk\OneDrive\VeritasIntelligenceAnalytics\module\VRN\_u7_official_validation_landing_zone\OfficialNormalized\U8I_OfficialNormalized_MOPS_SECURITY_FIXED.csv"
"2026-06-11T20:54:38.048+08:00","VRN","VRN-2 IO/DB Readiness Inventory",".csv","1893","2026-05-11 21:20:08","C:\Users\tonyk\OneDrive\VeritasIntelligenceAnalytics\module\VRN\_u7_official_validation_landing_zone\OfficialNormalized\U8K_R3_OfficialNormalized_BROWSER_SESSION.csv"
"2026-06-11T20:54:38.049+08:00","VRN","VRN-2 IO/DB Readiness Inventory",".csv","497032","2026-05-11 21:30:06","C:\Users\tonyk\OneDrive\VeritasIntelligenceAnalytics\module\VRN\_u7_official_validation_landing_zone\OfficialNormalized\U8M_A_OfficialNormalized_PAGENAV.csv"
"2026-06-11T20:54:38.049+08:00","VRN","VRN-2 IO/DB Readiness Inventory",".json","264","2026-05-11 11:11:22","C:\Users\tonyk\OneDrive\VeritasIntelligenceAnalytics\module\VRN\_u7_official_validation_landing_zone\OfficialRaw\GO_PLAN_001_MOPS_1319_2013_SAFE_DRYRUN.json"
"2026-06-11T20:54:38.049+08:00","VRN","VRN-2 IO/DB Readiness Inventory",".json","264","2026-05-11 11:11:22","C:\Users\tonyk\OneDrive\VeritasIntelligenceAnalytics\module\VRN\_u7_official_validation_landing_zone\OfficialRaw\GO_PLAN_002_MOPS_1319_2022_SAFE_DRYRUN.json"
"2026-06-11T20:54:38.050+08:00","VRN","VRN-2 IO/DB Readiness Inventory",".json","264","2026-05-11 11:11:22","C:\Users\tonyk\OneDrive\VeritasIntelligenceAnalytics\module\VRN\_u7_official_validation_landing_zone\OfficialRaw\GO_PLAN_003_MOPS_1590_2013_SAFE_DRYRUN.json"
"2026-06-11T20:54:38.050+08:00","VRN","VRN-2 IO/DB Readiness Inventory",".json","264","2026-05-11 11:11:22","C:\Users\tonyk\OneDrive\VeritasIntelligenceAnalytics\module\VRN\_u7_official_validation_landing_zone\OfficialRaw\GO_PLAN_004_MOPS_1590_2022_SAFE_DRYRUN.json"
"2026-06-11T20:54:38.050+08:00","VRN","VRN-2 IO/DB Readiness Inventory",".json","264","2026-05-11 11:11:22","C:\Users\tonyk\OneDrive\VeritasIntelligenceAnalytics\module\VRN\_u7_official_validation_landing_zone\OfficialRaw\GO_PLAN_005_TWSE_1319_2013_SAFE_DRYRUN.json"
"2026-06-11T20:54:38.050+08:00","VRN","VRN-2 IO/DB Readiness Inventory",".json","264","2026-05-11 11:11:22","C:\Users\tonyk\OneDrive\VeritasIntelligenceAnalytics\module\VRN\_u7_official_validation_landing_zone\OfficialRaw\GO_PLAN_006_TWSE_1319_2022_SAFE_DRYRUN.json"
"2026-06-11T20:54:38.051+08:00","VRN","VRN-2 IO/DB Readiness Inventory",".json","264","2026-05-11 11:11:22","C:\Users\tonyk\OneDrive\VeritasIntelligenceAnalytics\module\VRN\_u7_official_validation_landing_zone\OfficialRaw\GO_PLAN_007_TWSE_1590_2013_SAFE_DRYRUN.json"
"2026-06-11T20:54:38.051+08:00","VRN","VRN-2 IO/DB Readiness Inventory",".json","264","2026-05-11 11:11:22","C:\Users\tonyk\OneDrive\VeritasIntelligenceAnalytics\module\VRN\_u7_official_validation_landing_zone\OfficialRaw\GO_PLAN_008_TWSE_1590_2022_SAFE_DRYRUN.json"
"2026-06-11T20:54:38.051+08:00","VRN","VRN-2 IO/DB Readiness Inventory",".json","264","2026-05-11 11:11:22","C:\Users\tonyk\OneDrive\VeritasIntelligenceAnalytics\module\VRN\_u7_official_validation_landing_zone\OfficialRaw\GO_PLAN_009_TPEX_1319_2013_SAFE_DRYRUN.json"
"2026-06-11T20:54:38.051+08:00","VRN","VRN-2 IO/DB Readiness Inventory",".json","264","2026-05-11 11:11:22","C:\Users\tonyk\OneDrive\VeritasIntelligenceAnalytics\module\VRN\_u7_official_validation_landing_zone\OfficialRaw\GO_PLAN_010_TPEX_1319_2022_SAFE_DRYRUN.json"
"2026-06-11T20:54:38.052+08:00","VRN","VRN-2 IO/DB Readiness Inventory",".json","264","2026-05-11 11:11:22","C:\Users\tonyk\OneDrive\VeritasIntelligenceAnalytics\module\VRN\_u7_official_validation_landing_zone\OfficialRaw\GO_PLAN_011_TPEX_1590_2013_SAFE_DRYRUN.json"
"2026-06-11T20:54:38.052+08:00","VRN","VRN-2 IO/DB Readiness Inventory",".json","264","2026-05-11 11:11:22","C:\Users\tonyk\OneDrive\VeritasIntelligenceAnalytics\module\VRN\_u7_official_validation_landing_zone\OfficialRaw\GO_PLAN_012_TPEX_1590_2022_SAFE_DRYRUN.json"
