Group,Date,StrategySignal,TargetPosition,EffectivePosition,BasketRet,GrossPnlRet,NetPnlRet,CostDrag
K AI PC 與消費電子,2025-08-07,HOLD,0.0,0.0,0.005180748100160027,0.0,0.0,0.0
K AI PC 與消費電子,2025-08-08,DYNAMIC_EXIT,0.0,0.0,-0.005359824904082012,-0.0,-0.0,0.0
K AI PC 與消費電子,2025-08-11,DYNAMIC_EXIT,0.0,0.0,-0.027291264596470625,-0.0,-0.0,0.0
K AI PC 與消費電子,2025-08-12,HOLD,0.0,0.0,-0.007761461471739558,-0.0,-0.0,0.0
K AI PC 與消費電子,2025-08-13,HOLD,0.0,0.0,-0.00046628358052696754,-0.0,-0.0,0.0
K AI PC 與消費電子,2025-08-14,HOLD,0.0,0.0,0.015664308695556673,0.0,0.0,0.0
K AI PC 與消費電子,2025-08-15,HOLD,0.0,0.0,0.0007268828685755546,0.0,0.0,0.0
K AI PC 與消費電子,2025-08-18,HOLD,0.0,0.0,-0.004226690145564801,-0.0,-0.0,0.0
K AI PC 與消費電子,2025-08-19,HOLD,0.0,0.0,-0.01810308879564216,-0.0,-0.0,0.0
K AI PC 與消費電子,2025-08-20,HOLD,0.0,0.0,0.01240828610772728,0.0,0.0,0.0
K AI PC 與消費電子,2025-08-21,DYNAMIC_EXIT,0.0,0.0,-0.005264614224465567,-0.0,-0.0,0.0
K AI PC 與消費電子,2025-08-22,HOLD,0.0,0.0,-0.006350579280305887,-0.0,-0.0,0.0
K AI PC 與消費電子,2025-08-25,DYNAMIC_EXIT,0.0,0.0,-0.02456255805404557,-0.0,-0.0,0.0
K AI PC 與消費電子,2025-08-26,HOLD,0.0,0.0,0.03660750294456949,0.0,0.0,0.0
K AI PC 與消費電子,2025-08-27,DYNAMIC_EXIT,0.0,0.0,0.00303666244930784,0.0,0.0,0.0
K AI PC 與消費電子,2025-08-28,DYNAMIC_EXIT,0.0,0.0,-0.006887685594244549,-0.0,-0.0,0.0
K AI PC 與消費電子,2025-08-29,DYNAMIC_EXIT,0.0,0.0,-0.0023833157676185473,-0.0,-0.0,0.0
K AI PC 與消費電子,2025-09-01,DYNAMIC_EXIT,0.0,0.0,0.016469141351424365,0.0,0.0,0.0
K AI PC 與消費電子,2025-09-02,HOLD,0.0,0.0,-0.002890996770304569,-0.0,-0.0,0.0
K AI PC 與消費電子,2025-09-03,HOLD,0.0,0.0,0.015263554722973157,0.0,0.0,0.0
K AI PC 與消費電子,2025-09-04,HOLD,0.0,0.0,0.040508562004687325,0.0,0.0,0.0
K AI PC 與消費電子,2025-09-05,HOLD,0.0,0.0,-0.010966509918175604,-0.0,-0.0,0.0
K AI PC 與消費電子,2025-09-08,HOLD,0.0,0.0,-0.0013866252284945124,-0.0,-0.0,0.0
K AI PC 與消費電子,2025-09-09,HOLD,0.0,0.0,-0.00919203000242626,-0.0,-0.0,0.0
K AI PC 與消費電子,2025-09-10,HOLD,0.0,0.0,-0.025005466220615037,-0.0,-0.0,0.0
K AI PC 與消費電子,2025-09-11,HOLD,0.0,0.0,0.020419064498696914,0.0,0.0,0.0
K AI PC 與消費電子,2025-09-12,HOLD,0.0,0.0,0.0266071551098656,0.0,0.0,0.0
K AI PC 與消費電子,2025-09-15,HOLD,0.0,0.0,-0.00604803508380641,-0.0,-0.0,0.0
K AI PC 與消費電子,2025-09-16,HOLD,0.0,0.0,0.020996006379446,0.0,0.0,0.0
K AI PC 與消費電子,2025-09-17,HOLD,0.0,0.0,0.014037350491449755,0.0,0.0,0.0
K AI PC 與消費電子,2025-09-18,HOLD,0.0,0.0,-0.010767695345385707,-0.0,-0.0,0.0
K AI PC 與消費電子,2025-09-19,HOLD,0.0,0.0,0.010747804080593391,0.0,0.0,0.0
K AI PC 與消費電子,2025-09-22,HOLD,0.0,0.0,-0.011275146973083535,-0.0,-0.0,0.0
K AI PC 與消費電子,2025-09-23,HOLD,0.0,0.0,0.01957707103664758,0.0,0.0,0.0
K AI PC 與消費電子,2025-09-24,HOLD,0.0,0.0,0.02189525167859111,0.0,0.0,0.0
K AI PC 與消費電子,2025-09-25,HOLD,0.0,0.0,-0.003338313558876762,-0.0,-0.0,0.0
K AI PC 與消費電子,2025-09-26,HOLD,0.0,0.0,-0.012893726202650186,-0.0,-0.0,0.0
K AI PC 與消費電子,2025-09-29,HOLD,0.0,0.0,0.0028432301999783785,0.0,0.0,0.0
K AI PC 與消費電子,2025-09-30,DYNAMIC_EXIT,0.0,0.0,0.014386378606414833,0.0,0.0,0.0
K AI PC 與消費電子,2025-10-01,HOLD,0.0,0.0,-0.01768081790320691,-0.0,-0.0,0.0
K AI PC 與消費電子,2025-10-02,HOLD,0.0,0.0,-0.007822997425557211,-0.0,-0.0,0.0
K AI PC 與消費電子,2025-10-03,HOLD,0.0,0.0,-0.008033735180177224,-0.0,-0.0,0.0
K AI PC 與消費電子,2025-10-06,HOLD,0.0,0.0,0.008692248943281534,0.0,0.0,0.0
K AI PC 與消費電子,2025-10-07,HOLD,0.0,0.0,-0.018997263459519454,-0.0,-0.0,0.0
K AI PC 與消費電子,2025-10-08,HOLD,0.0,0.0,-0.01847008337484914,-0.0,-0.0,0.0
K AI PC 與消費電子,2025-10-09,HOLD,0.0,0.0,0.007041272655273963,0.0,0.0,0.0
K AI PC 與消費電子,2025-10-10,HOLD,0.0,0.0,-0.020540237439940157,-0.0,-0.0,0.0
K AI PC 與消費電子,2025-10-13,HOLD,0.0,0.0,-0.021519200061837593,-0.0,-0.0,0.0
K AI PC 與消費電子,2025-10-14,HOLD,0.0,0.0,-0.0029016917140815917,-0.0,-0.0,0.0
K AI PC 與消費電子,2025-10-15,HOLD,0.0,0.0,-0.018668907695215245,-0.0,-0.0,0.0
K AI PC 與消費電子,2025-10-16,HOLD,0.0,0.0,-0.022263913284256406,-0.0,-0.0,0.0
K AI PC 與消費電子,2025-10-17,HOLD,0.0,0.0,-0.011253115638170712,-0.0,-0.0,0.0
K AI PC 與消費電子,2025-10-20,HOLD,0.0,0.0,0.03132452595109737,0.0,0.0,0.0
K AI PC 與消費電子,2025-10-21,HOLD,0.0,0.0,0.016334591663900284,0.0,0.0,0.0
K AI PC 與消費電子,2025-10-22,HOLD,0.0,0.0,-0.011653275106652573,-0.0,-0.0,0.0
K AI PC 與消費電子,2025-10-23,HOLD,0.0,0.0,-0.019400047805867883,-0.0,-0.0,0.0
K AI PC 與消費電子,2025-10-24,HOLD,0.0,0.0,-0.020267716384012254,-0.0,-0.0,0.0
K AI PC 與消費電子,2025-10-27,HOLD,0.0,0.0,-0.024385565495465444,-0.0,-0.0,0.0
K AI PC 與消費電子,2025-10-28,HOLD,0.0,0.0,0.040544612217261085,0.0,0.0,0.0
K AI PC 與消費電子,2025-10-29,HOLD,0.0,0.0,0.029371487238792935,0.0,0.0,0.0
K AI PC 與消費電子,2025-10-30,HOLD,0.0,0.0,0.0019044957685285413,0.0,0.0,0.0
K AI PC 與消費電子,2025-10-31,HOLD,0.0,0.0,0.007450425846586345,0.0,0.0,0.0
K AI PC 與消費電子,2025-11-03,HOLD,0.0,0.0,0.0024323373313000123,0.0,0.0,0.0
K AI PC 與消費電子,2025-11-04,HOLD,0.0,0.0,-0.0073797047273318345,-0.0,-0.0,0.0
K AI PC 與消費電子,2025-11-05,HOLD,0.0,0.0,0.0014601911396508274,0.0,0.0,0.0
K AI PC 與消費電子,2025-11-06,HOLD,0.0,0.0,-0.0033766314541994755,-0.0,-0.0,0.0
K AI PC 與消費電子,2025-11-07,HOLD,0.0,0.0,0.0038284783605985113,0.0,0.0,0.0
K AI PC 與消費電子,2025-11-10,HOLD,0.0,0.0,0.005509808162849666,0.0,0.0,0.0
K AI PC 與消費電子,2025-11-11,HOLD,0.0,0.0,-0.014749028299721093,-0.0,-0.0,0.0
K AI PC 與消費電子,2025-11-12,HOLD,0.0,0.0,-0.010882058965397928,-0.0,-0.0,0.0
K AI PC 與消費電子,2025-11-13,HOLD,0.0,0.0,-0.026556805485191973,-0.0,-0.0,0.0
K AI PC 與消費電子,2025-11-14,HOLD,0.0,0.0,0.010602308355706955,0.0,0.0,0.0
K AI PC 與消費電子,2025-11-17,HOLD,0.0,0.0,0.005881441329942543,0.0,0.0,0.0
K AI PC 與消費電子,2025-11-18,HOLD,0.0,0.0,0.008306368856237704,0.0,0.0,0.0
K AI PC 與消費電子,2025-11-19,HOLD,0.0,0.0,-0.02568961684212922,-0.0,-0.0,0.0
K AI PC 與消費電子,2025-11-20,HOLD,0.0,0.0,-0.0045149441301039275,-0.0,-0.0,0.0
K AI PC 與消費電子,2025-11-21,HOLD,0.0,0.0,-0.0009575395454680911,-0.0,-0.0,0.0
K AI PC 與消費電子,2025-11-24,HOLD,0.0,0.0,0.0012566998843929194,0.0,0.0,0.0
K AI PC 與消費電子,2025-11-25,DYNAMIC_EXIT,0.0,0.0,-0.0026415952334124977,-0.0,-0.0,0.0
K AI PC 與消費電子,2025-11-26,HOLD,0.0,0.0,-0.017804429585840467,-0.0,-0.0,0.0
K AI PC 與消費電子,2025-11-27,HOLD,0.0,0.0,-0.02501012564613017,-0.0,-0.0,0.0
K AI PC 與消費電子,2025-11-28,HOLD,0.0,0.0,0.001551641051600053,0.0,0.0,0.0
K AI PC 與消費電子,2025-12-01,HOLD,0.0,0.0,0.06288005623420839,0.0,0.0,0.0
K AI PC 與消費電子,2025-12-02,HOLD,0.0,0.0,-0.014140657821056925,-0.0,-0.0,0.0
K AI PC 與消費電子,2025-12-03,DYNAMIC_EXIT,0.0,0.0,0.004292524827558222,0.0,0.0,0.0
K AI PC 與消費電子,2025-12-04,HOLD,0.0,0.0,0.023342095751217876,0.0,0.0,0.0
K AI PC 與消費電子,2025-12-05,HOLD,0.0,0.0,0.023105065955369358,0.0,0.0,0.0
K AI PC 與消費電子,2025-12-08,DYNAMIC_EXIT,0.0,0.0,0.0028739120344191535,0.0,0.0,0.0
K AI PC 與消費電子,2025-12-09,DYNAMIC_EXIT,0.0,0.0,0.010675989890302206,0.0,0.0,0.0
K AI PC 與消費電子,2025-12-10,HOLD,0.0,0.0,0.005949259254834976,0.0,0.0,0.0
K AI PC 與消費電子,2025-12-11,HOLD,0.0,0.0,-0.01326457190089722,-0.0,-0.0,0.0
K AI PC 與消費電子,2025-12-12,DYNAMIC_EXIT,0.0,0.0,0.022536367375769608,0.0,0.0,0.0
K AI PC 與消費電子,2025-12-15,HOLD,0.0,0.0,0.011809660321293332,0.0,0.0,0.0
K AI PC 與消費電子,2025-12-16,HOLD,0.0,0.0,0.01923461902959899,0.0,0.0,0.0
K AI PC 與消費電子,2025-12-17,HOLD,0.0,0.0,-0.0003418027484048999,-0.0,-0.0,0.0
K AI PC 與消費電子,2025-12-18,HOLD,0.0,0.0,-0.008313068286650613,-0.0,-0.0,0.0
K AI PC 與消費電子,2025-12-19,HOLD,0.0,0.0,0.04435227035581466,0.0,0.0,0.0
K AI PC 與消費電子,2025-12-22,HOLD,0.0,0.0,0.009852967820899639,0.0,0.0,0.0
K AI PC 與消費電子,2025-12-23,HOLD,0.0,0.0,0.0074105078911417864,0.0,0.0,0.0
K AI PC 與消費電子,2025-12-24,HOLD,0.0,0.0,-0.010971679452707255,-0.0,-0.0,0.0
K AI PC 與消費電子,2025-12-25,HOLD,0.0,0.0,-0.00032518544540822416,-0.0,-0.0,0.0
K AI PC 與消費電子,2025-12-26,HOLD,0.0,0.0,-0.0026914084708619295,-0.0,-0.0,0.0
K AI PC 與消費電子,2025-12-29,DYNAMIC_EXIT,0.0,0.0,0.0035889160343611395,0.0,0.0,0.0
K AI PC 與消費電子,2025-12-30,HOLD,0.0,0.0,-0.0024137538084317046,-0.0,-0.0,0.0
K AI PC 與消費電子,2025-12-31,HOLD,0.0,0.0,-0.020956054730411282,-0.0,-0.0,0.0
K AI PC 與消費電子,2026-01-01,HOLD,0.0,0.0,-0.02172741469537843,-0.0,-0.0,0.0
K AI PC 與消費電子,2026-01-02,HOLD,0.0,0.0,-0.01316306611360727,-0.0,-0.0,0.0
K AI PC 與消費電子,2026-01-05,HOLD,0.0,0.0,-0.019512495991370556,-0.0,-0.0,0.0
K AI PC 與消費電子,2026-01-06,HOLD,0.0,0.0,0.0124585360103052,0.0,0.0,0.0
K AI PC 與消費電子,2026-01-07,HOLD,0.0,0.0,0.012371988078426233,0.0,0.0,0.0
K AI PC 與消費電子,2026-01-08,HOLD,0.0,0.0,-0.005089879833919873,-0.0,-0.0,0.0
K AI PC 與消費電子,2026-01-09,HOLD,0.0,0.0,-0.005045323403953764,-0.0,-0.0,0.0
K AI PC 與消費電子,2026-01-12,HOLD,0.0,0.0,0.011834840237918911,0.0,0.0,0.0
K AI PC 與消費電子,2026-01-13,HOLD,0.0,0.0,-0.029392858284263863,-0.0,-0.0,0.0
K AI PC 與消費電子,2026-01-14,HOLD,0.0,0.0,0.017862360536160152,0.0,0.0,0.0
K AI PC 與消費電子,2026-01-15,HOLD,0.0,0.0,0.026813309730417307,0.0,0.0,0.0
K AI PC 與消費電子,2026-01-16,HOLD,0.0,0.0,0.009333167710528556,0.0,0.0,0.0
K AI PC 與消費電子,2026-01-19,HOLD,0.0,0.0,0.0009990234389906445,0.0,0.0,0.0
K AI PC 與消費電子,2026-01-20,HOLD,0.0,0.0,-0.005363821567434033,-0.0,-0.0,0.0
K AI PC 與消費電子,2026-01-21,HOLD,0.0,0.0,-0.015447246849904254,-0.0,-0.0,0.0
K AI PC 與消費電子,2026-01-22,HOLD,0.0,0.0,0.007873938553040263,0.0,0.0,0.0
K AI PC 與消費電子,2026-01-23,HOLD,0.0,0.0,-0.0050620971822721746,-0.0,-0.0,0.0
K AI PC 與消費電子,2026-01-26,HOLD,0.0,0.0,-0.008291447575757368,-0.0,-0.0,0.0
K AI PC 與消費電子,2026-01-27,HOLD,0.0,0.0,0.0018699252900686598,0.0,0.0,0.0
K AI PC 與消費電子,2026-01-28,HOLD,0.0,0.0,0.032524504724090846,0.0,0.0,0.0
K AI PC 與消費電子,2026-01-29,HOLD,0.0,0.0,-0.016992681904087814,-0.0,-0.0,0.0
K AI PC 與消費電子,2026-01-30,HOLD,0.0,0.0,0.0032060596781143865,0.0,0.0,0.0
K AI PC 與消費電子,2026-02-02,HOLD,0.0,0.0,-0.015769038151426988,-0.0,-0.0,0.0
K AI PC 與消費電子,2026-02-03,HOLD,0.0,0.0,-0.0014540543228198422,-0.0,-0.0,0.0
K AI PC 與消費電子,2026-02-04,HOLD,0.0,0.0,0.013441053696892849,0.0,0.0,0.0
K AI PC 與消費電子,2026-02-05,HOLD,0.0,0.0,0.015610935362173436,0.0,0.0,0.0
K AI PC 與消費電子,2026-02-06,HOLD,0.0,0.0,-0.00954356960799568,-0.0,-0.0,0.0
K AI PC 與消費電子,2026-02-09,HOLD,0.0,0.0,0.04427724672189039,0.0,0.0,0.0
K AI PC 與消費電子,2026-02-10,HOLD,0.0,0.0,-0.002793437473266397,-0.0,-0.0,0.0
K AI PC 與消費電子,2026-02-11,HOLD,0.0,0.0,0.018312351571208713,0.0,0.0,0.0
K AI PC 與消費電子,2026-02-12,HOLD,0.0,0.0,-0.0118628497811653,-0.0,-0.0,0.0
K AI PC 與消費電子,2026-02-13,HOLD,0.0,0.0,0.019058016259958427,0.0,0.0,0.0
K AI PC 與消費電子,2026-02-16,HOLD,0.0,0.0,0.037070604458887296,0.0,0.0,0.0
K AI PC 與消費電子,2026-02-17,DYNAMIC_EXIT,0.0,0.0,-0.0008280700929113134,-0.0,-0.0,0.0
K AI PC 與消費電子,2026-02-18,HOLD,0.0,0.0,0.042029977553291575,0.0,0.0,0.0
K AI PC 與消費電子,2026-02-19,HOLD,0.0,0.0,0.00536110873797114,0.0,0.0,0.0
K AI PC 與消費電子,2026-02-20,HOLD,0.0,0.0,-0.023141042043831175,-0.0,-0.0,0.0
K AI PC 與消費電子,2026-02-23,HOLD,0.0,0.0,0.03027842248508874,0.0,0.0,0.0
K AI PC 與消費電子,2026-02-24,HOLD,0.0,0.0,-0.017088887405936427,-0.0,-0.0,0.0
K AI PC 與消費電子,2026-02-25,HOLD,0.0,0.0,-0.007299245553199986,-0.0,-0.0,0.0
K AI PC 與消費電子,2026-02-26,HOLD,0.0,0.0,-0.00138879056467448,-0.0,-0.0,0.0
K AI PC 與消費電子,2026-02-27,HOLD,0.0,0.0,0.030914062636398537,0.0,0.0,0.0
K AI PC 與消費電子,2026-03-02,HOLD,0.0,0.0,0.012788054141225042,0.0,0.0,0.0
K AI PC 與消費電子,2026-03-03,HOLD,0.0,0.0,0.01109964926670026,0.0,0.0,0.0
K AI PC 與消費電子,2026-03-04,HOLD,0.0,0.0,-0.01077652622106263,-0.0,-0.0,0.0
K AI PC 與消費電子,2026-03-05,HOLD,0.0,0.0,-0.027456046980253966,-0.0,-0.0,0.0
K AI PC 與消費電子,2026-03-06,DYNAMIC_EXIT,0.0,0.0,0.0036545419053903823,0.0,0.0,0.0
K AI PC 與消費電子,2026-03-09,HOLD,0.0,0.0,0.0016576526411454272,0.0,0.0,0.0
K AI PC 與消費電子,2026-03-10,HOLD,0.0,0.0,0.02819542486263134,0.0,0.0,0.0
K AI PC 與消費電子,2026-03-11,HOLD,0.0,0.0,0.023166202792356812,0.0,0.0,0.0
K AI PC 與消費電子,2026-03-12,HOLD,0.0,0.0,0.035545009108457634,0.0,0.0,0.0
K AI PC 與消費電子,2026-03-13,HOLD,0.0,0.0,0.004331668274661962,0.0,0.0,0.0
K AI PC 與消費電子,2026-03-16,DYNAMIC_EXIT,0.0,0.0,-0.00292413056408192,-0.0,-0.0,0.0
K AI PC 與消費電子,2026-03-17,HOLD,0.0,0.0,0.005281313682342894,0.0,0.0,0.0
K AI PC 與消費電子,2026-03-18,DYNAMIC_EXIT,0.0,0.0,-0.016260788411365974,-0.0,-0.0,0.0
K AI PC 與消費電子,2026-03-19,HOLD,0.0,0.0,-0.0014107456270542884,-0.0,-0.0,0.0
K AI PC 與消費電子,2026-03-20,HOLD,0.0,0.0,0.008789532078857708,0.0,0.0,0.0
K AI PC 與消費電子,2026-03-23,HOLD,0.0,0.0,-0.025625931022179093,-0.0,-0.0,0.0
K AI PC 與消費電子,2026-03-24,HOLD,0.0,0.0,-0.024846498178901725,-0.0,-0.0,0.0
K AI PC 與消費電子,2026-03-25,HOLD,0.0,0.0,0.008717982285902509,0.0,0.0,0.0
K AI PC 與消費電子,2026-03-26,HOLD,0.0,0.0,0.02675098996198372,0.0,0.0,0.0
K AI PC 與消費電子,2026-03-27,HOLD,0.0,0.0,-0.012178143380640617,-0.0,-0.0,0.0
K AI PC 與消費電子,2026-03-30,HOLD,0.0,0.0,0.0003107474545692803,0.0,0.0,0.0
K AI PC 與消費電子,2026-03-31,HOLD,0.0,0.0,0.024532592717847152,0.0,0.0,0.0
K AI PC 與消費電子,2026-04-01,HOLD,0.0,0.0,-0.0008706256559091645,-0.0,-0.0,0.0
K AI PC 與消費電子,2026-04-02,HOLD,0.0,0.0,-0.0019227751852398775,-0.0,-0.0,0.0
K AI PC 與消費電子,2026-04-03,HOLD,0.0,0.0,-0.0032500488402416932,-0.0,-0.0,0.0
K AI PC 與消費電子,2026-04-06,HOLD,0.0,0.0,0.02112957004884934,0.0,0.0,0.0
K AI PC 與消費電子,2026-04-07,HOLD,0.0,0.0,0.006830864780184074,0.0,0.0,0.0
K AI PC 與消費電子,2026-04-08,HOLD,0.0,0.0,0.0029945829770108064,0.0,0.0,0.0
K AI PC 與消費電子,2026-04-09,HOLD,0.0,0.0,-0.004498238387187055,-0.0,-0.0,0.0
K AI PC 與消費電子,2026-04-10,HOLD,0.0,0.0,-0.0012684369944387986,-0.0,-0.0,0.0
K AI PC 與消費電子,2026-04-13,HOLD,0.0,0.0,0.018770538999908826,0.0,0.0,0.0
K AI PC 與消費電子,2026-04-14,HOLD,0.0,0.0,0.004469595298727749,0.0,0.0,0.0
K AI PC 與消費電子,2026-04-15,HOLD,0.0,0.0,0.008225892352054134,0.0,0.0,0.0
K AI PC 與消費電子,2026-04-16,HOLD,0.0,0.0,-0.0027933108519544556,-0.0,-0.0,0.0
K AI PC 與消費電子,2026-04-17,HOLD,0.0,0.0,0.010726209376045626,0.0,0.0,0.0
K AI PC 與消費電子,2026-04-20,HOLD,0.0,0.0,0.024078837884197974,0.0,0.0,0.0
K AI PC 與消費電子,2026-04-21,HOLD,0.0,0.0,0.007955987705646178,0.0,0.0,0.0
K AI PC 與消費電子,2026-04-22,HOLD,0.0,0.0,0.014461603046334181,0.0,0.0,0.0
K AI PC 與消費電子,2026-04-23,HOLD,0.0,0.0,0.020110800157817247,0.0,0.0,0.0
K AI PC 與消費電子,2026-04-24,HOLD,0.0,0.0,0.005077376404251196,0.0,0.0,0.0
K AI PC 與消費電子,2026-04-27,HOLD,0.0,0.0,0.00957153490098976,0.0,0.0,0.0
K AI PC 與消費電子,2026-04-28,HOLD,0.0,0.0,0.008574536161364244,0.0,0.0,0.0
K AI PC 與消費電子,2026-04-29,HOLD,0.0,0.0,0.0012461129537596405,0.0,0.0,0.0
K AI PC 與消費電子,2026-04-30,HOLD,0.0,0.0,0.016589353330803372,0.0,0.0,0.0
K AI PC 與消費電子,2026-05-01,HOLD,0.0,0.0,0.01877727644424828,0.0,0.0,0.0
K AI PC 與消費電子,2026-05-04,HOLD,0.0,0.0,0.031846839145955624,0.0,0.0,0.0
K AI PC 與消費電子,2026-05-05,HOLD,0.0,0.0,-0.029834805644454745,-0.0,-0.0,0.0
K AI PC 與消費電子,2026-05-06,HOLD,0.0,0.0,0.018330433066710457,0.0,0.0,0.0
K AI PC 與消費電子,2026-05-07,HOLD,0.0,0.0,-0.004992968110020566,-0.0,-0.0,0.0
K AI PC 與消費電子,2026-05-08,HOLD,0.0,0.0,0.004350057047963643,0.0,0.0,0.0
K AI PC 與消費電子,2026-05-11,HOLD,0.0,0.0,-0.006597130378178345,-0.0,-0.0,0.0
K AI PC 與消費電子,2026-05-12,HOLD,0.0,0.0,0.007058477560458759,0.0,0.0,0.0
K AI PC 與消費電子,2026-05-13,HOLD,0.0,0.0,-0.014246327480734584,-0.0,-0.0,0.0
K AI PC 與消費電子,2026-05-14,HOLD,0.0,0.0,-0.012119734086352071,-0.0,-0.0,0.0
K AI PC 與消費電子,2026-05-15,HOLD,0.0,0.0,0.004752515320540993,0.0,0.0,0.0
K AI PC 與消費電子,2026-05-18,HOLD,0.0,0.0,0.018784765505358462,0.0,0.0,0.0
K AI PC 與消費電子,2026-05-19,HOLD,0.0,0.0,0.016538182812214315,0.0,0.0,0.0
K AI PC 與消費電子,2026-05-20,HOLD,0.0,0.0,-0.01882963435396056,-0.0,-0.0,0.0
K AI PC 與消費電子,2026-05-21,HOLD,0.0,0.0,-0.020874810466285133,-0.0,-0.0,0.0
K AI PC 與消費電子,2026-05-22,HOLD,0.0,0.0,-0.008881499339391856,-0.0,-0.0,0.0
K AI PC 與消費電子,2026-05-25,HOLD,0.0,0.0,0.013669786773450708,0.0,0.0,0.0
K AI PC 與消費電子,2026-05-26,HOLD,0.0,0.0,0.0015956207228340076,0.0,0.0,0.0
K AI PC 與消費電子,2026-05-27,HOLD,0.0,0.0,0.026145881441627022,0.0,0.0,0.0
K AI PC 與消費電子,2026-05-28,HOLD,0.0,0.0,0.004311259628510982,0.0,0.0,0.0
K AI PC 與消費電子,2026-05-29,HOLD,0.0,0.0,0.012897363976439898,0.0,0.0,0.0
K AI PC 與消費電子,2026-06-01,HOLD,0.0,0.0,-0.0456190613368176,-0.0,-0.0,0.0
K AI PC 與消費電子,2026-06-02,HOLD,0.0,0.0,-0.03593821550327437,-0.0,-0.0,0.0
K AI PC 與消費電子,2026-06-03,HOLD,0.0,0.0,0.013974095605319932,0.0,0.0,0.0
K AI PC 與消費電子,2026-06-04,HOLD,0.0,0.0,0.005102669777476578,0.0,0.0,0.0
K AI PC 與消費電子,2026-06-05,HOLD,0.0,0.0,-0.005936486657368404,-0.0,-0.0,0.0
K AI PC 與消費電子,2026-06-08,HOLD,0.0,0.0,0.016753289677182287,0.0,0.0,0.0
K AI PC 與消費電子,2026-06-09,HOLD,0.0,0.0,-0.02381425556815302,-0.0,-0.0,0.0
K AI PC 與消費電子,2026-06-10,HOLD,0.0,0.0,-0.0029262395477249103,-0.0,-0.0,0.0
K AI PC 與消費電子,2026-06-11,HOLD,0.0,0.0,-0.010526373159347076,-0.0,-0.0,0.0
K AI PC 與消費電子,2026-06-12,DYNAMIC_EXIT,0.0,0.0,-0.005937454560463097,-0.0,-0.0,0.0
K AI PC 與消費電子,2026-06-15,HOLD,0.0,0.0,0.012333121979829243,0.0,0.0,0.0
K AI PC 與消費電子,2026-06-16,HOLD,0.0,0.0,-0.005265932894188538,-0.0,-0.0,0.0
K AI PC 與消費電子,2026-06-17,HOLD,0.0,0.0,0.0012390844532153558,0.0,0.0,0.0
K AI PC 與消費電子,2026-06-18,HOLD,0.0,0.0,-0.018154847867378664,-0.0,-0.0,0.0
K AI PC 與消費電子,2026-06-19,HOLD,0.0,0.0,-0.015056164086319298,-0.0,-0.0,0.0
K AI PC 與消費電子,2026-06-22,HOLD,0.0,0.0,0.012581480545769335,0.0,0.0,0.0
K AI PC 與消費電子,2026-06-23,HOLD,0.0,0.0,-0.010575658903151434,-0.0,-0.0,0.0
K AI PC 與消費電子,2026-06-24,DYNAMIC_EXIT,0.0,0.0,0.006520704786550584,0.0,0.0,0.0
K AI PC 與消費電子,2026-06-25,HOLD,0.0,0.0,0.0009187696129099575,0.0,0.0,0.0
K AI PC 與消費電子,2026-06-26,DYNAMIC_EXIT,0.0,0.0,-0.012267537755483462,-0.0,-0.0,0.0
K AI PC 與消費電子,2026-06-29,HOLD,0.0,0.0,-0.005375647181217002,-0.0,-0.0,0.0
K AI PC 與消費電子,2026-06-30,HOLD,0.0,0.0,0.017298619824728405,0.0,0.0,0.0
K AI PC 與消費電子,2026-07-01,HOLD,0.0,0.0,0.01995408722922045,0.0,0.0,0.0
K AI PC 與消費電子,2026-07-02,HOLD,0.0,0.0,-0.012219925288035696,-0.0,-0.0,0.0
K AI PC 與消費電子,2026-07-03,HOLD,0.0,0.0,0.030684398424311716,0.0,0.0,0.0
K AI PC 與消費電子,2026-07-06,HOLD,0.0,0.0,-0.0019771620738441202,-0.0,-0.0,0.0
K AI PC 與消費電子,2026-07-07,HOLD,0.0,0.0,0.00018790343778692965,0.0,0.0,0.0
K AI PC 與消費電子,2026-07-08,HOLD,0.0,0.0,0.005078992581230552,0.0,0.0,0.0
K AI PC 與消費電子,2026-07-09,HOLD,0.0,0.0,0.008521854036735454,0.0,0.0,0.0
K AI PC 與消費電子,2026-07-10,DYNAMIC_EXIT,0.0,0.0,0.00576225810668381,0.0,0.0,0.0
K AI PC 與消費電子,2026-07-13,HOLD,0.0,0.0,0.028670044721032392,0.0,0.0,0.0
K AI PC 與消費電子,2026-07-14,HOLD,0.0,0.0,0.033591126481340425,0.0,0.0,0.0
K AI PC 與消費電子,2026-07-15,HOLD,0.0,0.0,0.00991521972405289,0.0,0.0,0.0
K AI PC 與消費電子,2026-07-16,HOLD,0.0,0.0,0.0029820021533578456,0.0,0.0,0.0
K AI PC 與消費電子,2026-07-17,HOLD,0.0,0.0,0.012305437672268415,0.0,0.0,0.0
K AI PC 與消費電子,2026-07-20,HOLD,0.0,0.0,0.006607933429884463,0.0,0.0,0.0
K AI PC 與消費電子,2026-07-21,HOLD,0.0,0.0,-0.012071366325617621,-0.0,-0.0,0.0
K AI PC 與消費電子,2026-07-22,HOLD,0.0,0.0,-0.01056127232104684,-0.0,-0.0,0.0
K AI PC 與消費電子,2026-07-23,HOLD,0.0,0.0,0.03269003405824053,0.0,0.0,0.0
K AI PC 與消費電子,2026-07-24,HOLD,0.0,0.0,0.0012327237078811168,0.0,0.0,0.0
