Date,Ticker,ETFId,ActiveETFFlowAmount
2026-03-27,3661.TW,FETF08,2248897.4902154114
2026-03-30,3661.TW,FETF08,-950742.1252742553
2026-03-31,3661.TW,FETF08,-471277.07632238255
2026-04-01,3661.TW,FETF08,-2950893.197482687
2026-04-02,3661.TW,FETF08,1444570.3222635153
2026-04-03,3661.TW,FETF08,1836710.292323027
2026-04-06,3661.TW,FETF08,-10229231.84565032
2026-04-07,3661.TW,FETF08,-893949.3685949859
2026-04-08,3661.TW,FETF08,556919.7627370879
2026-04-09,3661.TW,FETF08,-995180.4862959365
2026-04-10,3661.TW,FETF08,609947.420292851
2026-04-13,3661.TW,FETF08,171945.4787413088
2026-04-14,3661.TW,FETF08,-1558200.8361658603
2026-04-15,3661.TW,FETF08,672011.6351995016
2026-04-16,3661.TW,FETF08,2152488.179668491
2026-04-17,3661.TW,FETF08,272601.1408656817
2026-04-20,3661.TW,FETF08,-675521.6529688432
2026-04-21,3661.TW,FETF08,3644222.223784582
2026-04-22,3661.TW,FETF08,-442928.3486482931
2026-04-23,3661.TW,FETF08,-1011301.0140618116
2026-04-24,3661.TW,FETF08,5956970.056043602
2026-04-27,3661.TW,FETF08,3179188.388489177
2026-04-28,3661.TW,FETF08,-2424.892555022022
2026-04-29,3661.TW,FETF08,-690854.2501299193
2026-04-30,3661.TW,FETF08,-1482029.6204038712
2026-05-01,3661.TW,FETF08,643673.2677973253
2026-05-04,3661.TW,FETF08,345485.7165072511
2026-05-05,3661.TW,FETF08,1769693.553678393
2026-05-06,3661.TW,FETF08,3490238.5513146617
2026-05-07,3661.TW,FETF08,-986256.5925308694
2026-05-08,3661.TW,FETF08,2482178.4578702096
2026-05-11,3661.TW,FETF08,1172801.4069706253
2026-05-12,3661.TW,FETF08,-788542.4066569996
2026-05-13,3661.TW,FETF08,-1546622.5689914906
2026-05-14,3661.TW,FETF08,-127014.11592098571
2026-05-15,3661.TW,FETF08,-2479504.622866332
2026-05-18,3661.TW,FETF08,-3689813.9438755987
2026-05-19,3661.TW,FETF08,10921075.354125341
2026-05-20,3661.TW,FETF08,1879275.3125272745
2026-05-21,3661.TW,FETF08,-392213.0626424352
2026-05-22,3661.TW,FETF08,-833306.8697787316
2026-05-25,3661.TW,FETF08,-1266381.1317892978
2026-05-26,3661.TW,FETF08,386869.4139581453
2026-05-27,3661.TW,FETF08,-4972613.390286621
2026-05-28,3661.TW,FETF08,-3980617.444208695
2026-05-29,3661.TW,FETF08,-250221.54914495803
2026-06-01,3661.TW,FETF08,-665614.0218089065
2026-06-02,3661.TW,FETF08,404250.6990001292
2026-06-03,3661.TW,FETF08,4252693.202020123
2026-06-04,3661.TW,FETF08,2496715.168806062
2026-06-05,3661.TW,FETF08,6798617.658065101
2026-06-08,3661.TW,FETF08,2433490.601400202
2026-06-09,3661.TW,FETF08,-1284771.2393660028
2026-06-10,3661.TW,FETF08,1345271.0145270592
2026-06-11,3661.TW,FETF08,-437774.3705599703
2026-06-12,3661.TW,FETF08,4000715.4193015457
2026-06-15,3661.TW,FETF08,-2149727.1649809116
2026-06-16,3661.TW,FETF08,-53313.848791081284
2026-06-17,3661.TW,FETF08,3635679.7396210614
2026-06-18,3661.TW,FETF08,-5413040.856589815
2026-06-19,3661.TW,FETF08,4519774.628630783
2026-06-22,3661.TW,FETF08,-5205588.825340463
2026-06-23,3661.TW,FETF08,3925700.3640176323
2026-06-24,3661.TW,FETF08,4414443.3987750765
2026-06-25,3661.TW,FETF08,-1410642.7725720126
2026-06-26,3661.TW,FETF08,1266214.2863233683
2026-06-29,3661.TW,FETF08,-3743526.097721053
2026-06-30,3661.TW,FETF08,-3386541.1681568814
2026-07-01,3661.TW,FETF08,-441535.46539060376
2026-07-02,3661.TW,FETF08,-3378635.925514361
2026-07-03,3661.TW,FETF08,1044822.2073025696
2026-07-06,3661.TW,FETF08,-2125450.6089006513
2026-07-07,3661.TW,FETF08,-336593.5762934248
2026-07-08,3661.TW,FETF08,5752691.306631125
2026-07-09,3661.TW,FETF08,680360.586599335
2026-07-10,3661.TW,FETF08,-404235.9030513238
2026-07-13,3661.TW,FETF08,-4567647.9977941075
2026-07-14,3661.TW,FETF08,-2599708.3360840585
2026-07-15,3661.TW,FETF08,-1069139.5465069106
2026-07-16,3661.TW,FETF08,-3336886.5832972256
2026-07-17,3661.TW,FETF08,3762934.419717182
2026-07-20,3661.TW,FETF08,223063.5588157165
2026-07-21,3661.TW,FETF08,-3936286.803998409
2026-07-22,3661.TW,FETF08,-1077163.0661399998
2026-07-23,3661.TW,FETF08,185471.7349419856
2026-07-24,3661.TW,FETF08,-1691981.425185521
2026-07-27,3661.TW,FETF08,-1683328.5110703404
2026-07-28,3661.TW,FETF08,-2425817.8570868126
2026-07-29,3661.TW,FETF08,-1531958.477319799
2026-07-30,3661.TW,FETF08,526219.7350826167
2026-07-31,3661.TW,FETF08,-949123.3060721711
2026-08-03,3661.TW,FETF08,2806723.938857907
2026-08-04,3661.TW,FETF08,-1671167.2799073823
2025-10-01,3665.TW,FETF15,0.0
2025-10-02,3665.TW,FETF15,-1189488.7870400918
2025-10-03,3665.TW,FETF15,820525.9922100874
2025-10-06,3665.TW,FETF15,11691.753352711987
2025-10-07,3665.TW,FETF15,-1649168.4934176435
2025-10-08,3665.TW,FETF15,-1674094.086565987
2025-10-09,3665.TW,FETF15,-2301571.1054532505
2025-10-10,3665.TW,FETF15,6062813.937218227
2025-10-13,3665.TW,FETF15,4238729.029357792
2025-10-14,3665.TW,FETF15,-1629914.9046322098
2025-10-15,3665.TW,FETF15,-9120.343651122788
2025-10-16,3665.TW,FETF15,1921176.0036800276
2025-10-17,3665.TW,FETF15,1813577.2547911108
2025-10-20,3665.TW,FETF15,523462.77409574325
2025-10-21,3665.TW,FETF15,3892478.4991666367
2025-10-22,3665.TW,FETF15,4111955.0583529915
2025-10-23,3665.TW,FETF15,-3858158.66060954
2025-10-24,3665.TW,FETF15,3135406.750625218
2025-10-27,3665.TW,FETF15,-134209.08737875702
2025-10-28,3665.TW,FETF15,6566565.9790197555
2025-10-29,3665.TW,FETF15,-143358.7928127067
2025-10-30,3665.TW,FETF15,722469.2619676953
2025-10-31,3665.TW,FETF15,-371572.7970697702
2025-11-03,3665.TW,FETF15,4456037.679628805
2025-11-04,3665.TW,FETF15,506467.61294342455
2025-11-05,3665.TW,FETF15,-338530.75698249805
2025-11-06,3665.TW,FETF15,-1660295.7686941626
2025-11-07,3665.TW,FETF15,-1799641.870266348
2025-11-10,3665.TW,FETF15,238151.24430817086
2025-11-11,3665.TW,FETF15,2141055.346957133
2025-11-12,3665.TW,FETF15,7053113.192391341
2025-11-13,3665.TW,FETF15,2348698.0290520764
2025-11-14,3665.TW,FETF15,-622291.0678249763
2025-11-17,3665.TW,FETF15,311539.14148107445
2025-11-18,3665.TW,FETF15,5985552.20840511
2025-11-19,3665.TW,FETF15,-2022160.8849421234
2025-11-20,3665.TW,FETF15,-1220097.5701369646
2025-11-21,3665.TW,FETF15,1260924.6377418563
2025-11-24,3665.TW,FETF15,-1506993.2862653453
2025-11-25,3665.TW,FETF15,-233892.35944293198
2025-11-26,3665.TW,FETF15,121690.14999911394
2025-11-27,3665.TW,FETF15,-348628.8625472634
2025-11-28,3665.TW,FETF15,-490960.5035814571
2025-12-01,3665.TW,FETF15,-992530.2122162707
2025-12-02,3665.TW,FETF15,587772.4553225187
2025-12-03,3665.TW,FETF15,2719880.930771665
2025-12-04,3665.TW,FETF15,1412494.8694732948
2025-12-05,3665.TW,FETF15,-1022865.963792318
2025-12-08,3665.TW,FETF15,166535.86477555704
2025-12-09,3665.TW,FETF15,2558725.815994056
2025-12-10,3665.TW,FETF15,-316503.55038138747
2025-12-11,3665.TW,FETF15,-901400.6180618092
2025-12-12,3665.TW,FETF15,-854859.5230896657
2025-12-15,3665.TW,FETF15,-3449583.7801937144
2025-12-16,3665.TW,FETF15,-409996.4505137353
2025-12-17,3665.TW,FETF15,433446.2191226548
2025-12-18,3665.TW,FETF15,675046.3991351716
2025-12-19,3665.TW,FETF15,2853604.7923888485
2025-12-22,3665.TW,FETF15,-1220550.7999489703
2025-12-23,3665.TW,FETF15,-1337641.6355604494
2025-12-24,3665.TW,FETF15,-3769484.3696140633
2025-12-25,3665.TW,FETF15,-4685164.799480187
2025-12-26,3665.TW,FETF15,-2901839.457287054
2025-12-29,3665.TW,FETF15,-1445575.5490110815
2025-12-30,3665.TW,FETF15,-1851724.4290464455
2025-12-31,3665.TW,FETF15,266250.15238932293
2026-01-01,3665.TW,FETF15,332180.84965046117
2026-01-02,3665.TW,FETF15,-2585661.1244835067
2026-01-05,3665.TW,FETF15,-57134.812114488435
2026-01-06,3665.TW,FETF15,-371126.274233538
2026-01-07,3665.TW,FETF15,-2444325.322075588
2026-01-08,3665.TW,FETF15,-3628980.8205925683
2026-01-09,3665.TW,FETF15,4090927.5898552896
2026-01-12,3665.TW,FETF15,-57442.0800722357
2026-01-13,3665.TW,FETF15,3966079.941019971
2026-01-14,3665.TW,FETF15,-2103773.683237907
2026-01-15,3665.TW,FETF15,1733968.619199983
2026-01-16,3665.TW,FETF15,-2093089.9335213623
2026-01-19,3665.TW,FETF15,673899.5321283191
2026-01-20,3665.TW,FETF15,-2954494.2115874933
2026-01-21,3665.TW,FETF15,1998435.2406050332
2026-01-22,3665.TW,FETF15,2213864.7279207534
2026-01-23,3665.TW,FETF15,1065357.5798160601
2026-01-26,3665.TW,FETF15,297482.25383256003
2026-01-27,3665.TW,FETF15,14738530.597055873
2026-01-28,3665.TW,FETF15,-3042890.788674606
2026-01-29,3665.TW,FETF15,1777802.5448754572
2026-01-30,3665.TW,FETF15,1245590.236550804
2026-02-02,3665.TW,FETF15,-458178.21263813897
2026-02-03,3665.TW,FETF15,973174.6537555151
2026-02-04,3665.TW,FETF15,1189858.3230183749
2026-02-05,3665.TW,FETF15,273240.5386004694
2026-02-06,3665.TW,FETF15,-1018937.3764350791
2026-02-09,3665.TW,FETF15,3761140.930549298
2026-02-10,3665.TW,FETF15,696262.4176836449
2026-02-11,3665.TW,FETF15,-3550905.5542919477
2026-02-12,3665.TW,FETF15,1076047.09117313
2026-02-13,3665.TW,FETF15,1842925.6396993704
2026-02-16,3665.TW,FETF15,408671.71013453836
2026-02-17,3665.TW,FETF15,1483961.7929694632
2026-02-18,3665.TW,FETF15,-585585.6767964951
2026-02-19,3665.TW,FETF15,1338115.282811767
2026-02-20,3665.TW,FETF15,225170.18352827453
2026-02-23,3665.TW,FETF15,-2319100.987480749
2026-02-24,3665.TW,FETF15,2601971.667124347
2026-02-25,3665.TW,FETF15,364426.87132004055
2026-02-26,3665.TW,FETF15,3849525.1189857265
2026-02-27,3665.TW,FETF15,-4089.0208396627454
2026-03-02,3665.TW,FETF15,4550958.931158459
2026-03-03,3665.TW,FETF15,50197.71449563311
2026-03-04,3665.TW,FETF15,-1741850.1933996328
2026-03-05,3665.TW,FETF15,-1647500.0257657468
2026-03-06,3665.TW,FETF15,1047823.9067182487
2026-03-09,3665.TW,FETF15,393653.3883553625
2026-03-10,3665.TW,FETF15,-143902.5870605001
2026-03-11,3665.TW,FETF15,-478849.3088412906
2026-03-12,3665.TW,FETF15,-546917.3627635342
2026-03-13,3665.TW,FETF15,-1194851.929393051
2026-03-16,3665.TW,FETF15,-2110189.562512092
2026-03-17,3665.TW,FETF15,-998004.865886799
2026-03-18,3665.TW,FETF15,-2821732.3558815466
2026-03-19,3665.TW,FETF15,-912331.279726872
2026-03-20,3665.TW,FETF15,-431559.27399290923
2026-03-23,3665.TW,FETF15,-660006.0030659335
2026-03-24,3665.TW,FETF15,-932152.1398931587
2026-03-25,3665.TW,FETF15,-2938063.690266436
2026-03-26,3665.TW,FETF15,206438.20528060247
2026-03-27,3665.TW,FETF15,-66379.97841191759
2026-03-30,3665.TW,FETF15,1151173.9538405514
2026-03-31,3665.TW,FETF15,282131.9270603597
2026-04-01,3665.TW,FETF15,-1666531.9845190537
2026-04-02,3665.TW,FETF15,-2704525.0476833372
2026-04-03,3665.TW,FETF15,113317.02009197912
2026-04-06,3665.TW,FETF15,-3404467.0771835726
2026-04-07,3665.TW,FETF15,-1207232.0798753544
2026-04-08,3665.TW,FETF15,-2123983.2966812616
2026-04-09,3665.TW,FETF15,-1418813.624998117
2026-04-10,3665.TW,FETF15,1557829.6288399887
2026-04-13,3665.TW,FETF15,1465477.9445498195
2026-04-14,3665.TW,FETF15,-478087.2576617029
2026-04-15,3665.TW,FETF15,-386351.26184101467
2026-04-16,3665.TW,FETF15,786596.2866710817
2026-04-17,3665.TW,FETF15,-796613.2133886135
2026-04-20,3665.TW,FETF15,858283.2055481937
2026-04-21,3665.TW,FETF15,-525282.1022695489
2026-04-22,3665.TW,FETF15,2828387.3877863754
2026-04-23,3665.TW,FETF15,248892.95006697183
2026-04-24,3665.TW,FETF15,-850284.7575703744
2026-04-27,3665.TW,FETF15,-471552.2909599708
2026-04-28,3665.TW,FETF15,1618359.6729649017
2026-04-29,3665.TW,FETF15,-593772.9812191577
2026-04-30,3665.TW,FETF15,-128067.89284123281
2026-05-01,3665.TW,FETF15,13789804.386273742
2026-05-04,3665.TW,FETF15,2289842.076819089
2026-05-05,3665.TW,FETF15,267555.4345894023
2026-05-06,3665.TW,FETF15,-316994.23561453575
2026-05-07,3665.TW,FETF15,1306680.6498868694
2026-05-08,3665.TW,FETF15,796818.2374466801
2026-05-11,3665.TW,FETF15,3477726.5122809005
2026-05-12,3665.TW,FETF15,4052084.0810934403
2026-05-13,3665.TW,FETF15,1882212.6510751136
2026-05-14,3665.TW,FETF15,-715007.2671284041
2026-05-15,3665.TW,FETF15,-646667.6729633381
2026-05-18,3665.TW,FETF15,-3401979.97658194
2026-05-19,3665.TW,FETF15,2079009.3273641819
2026-05-20,3665.TW,FETF15,3451449.8647737484
2026-05-21,3665.TW,FETF15,-954185.1916374505
2026-05-22,3665.TW,FETF15,-312953.52713848866
2026-05-25,3665.TW,FETF15,1248537.1945583618
2026-05-26,3665.TW,FETF15,-1676604.2176489388
2026-05-27,3665.TW,FETF15,3600825.9857152817
2026-05-28,3665.TW,FETF15,-739759.4804510857
2026-05-29,3665.TW,FETF15,1237571.4320759918
2026-06-01,3665.TW,FETF15,2831116.6577791004
2026-06-02,3665.TW,FETF15,-320794.67149583966
2026-06-03,3665.TW,FETF15,-835303.8566328422
2026-06-04,3665.TW,FETF15,-611932.5883162979
2026-06-05,3665.TW,FETF15,1058929.7860730987
2026-06-08,3665.TW,FETF15,-412006.435029836
2026-06-09,3665.TW,FETF15,4487443.37622125
2026-06-10,3665.TW,FETF15,-955386.9674012621
2026-06-11,3665.TW,FETF15,-2109427.4973364356
2026-06-12,3665.TW,FETF15,-408718.44025140867
2026-06-15,3665.TW,FETF15,-3249883.2133188215
2026-06-16,3665.TW,FETF15,-904211.1267591583
2026-06-17,3665.TW,FETF15,280709.8812165639
2026-06-18,3665.TW,FETF15,-31046.6861779885
2026-06-19,3665.TW,FETF15,-168928.1425005254
2026-06-22,3665.TW,FETF15,-1097.4322031928948
2026-06-23,3665.TW,FETF15,-1366642.5367907155
2026-06-24,3665.TW,FETF15,2210126.4980838615
2026-06-25,3665.TW,FETF15,1866762.9158678118
2026-06-26,3665.TW,FETF15,992301.9158120484
2026-06-29,3665.TW,FETF15,-1656433.312014814
2026-06-30,3665.TW,FETF15,602904.4816027856
2026-07-01,3665.TW,FETF15,-393472.3812292003
2026-07-02,3665.TW,FETF15,1223075.0363466255
2026-07-03,3665.TW,FETF15,-4013412.772435273
2026-07-06,3665.TW,FETF15,1429230.3608944947
2026-07-07,3665.TW,FETF15,796650.6342202433
2026-07-08,3665.TW,FETF15,1611501.633965274
2026-07-09,3665.TW,FETF15,-664419.1313568292
2026-07-10,3665.TW,FETF15,-2610265.2413376165
2026-07-13,3665.TW,FETF15,2437449.3936243714
2026-07-14,3665.TW,FETF15,1434938.8907452065
2026-07-15,3665.TW,FETF15,-1164311.557334458
2026-07-16,3665.TW,FETF15,-5236230.908104641
2026-07-17,3665.TW,FETF15,2907322.225973518
2026-07-20,3665.TW,FETF15,6297427.093436679
2026-07-21,3665.TW,FETF15,-3596917.3790936787
2026-07-22,3665.TW,FETF15,3189707.6334066223
2026-07-23,3665.TW,FETF15,-2578896.0981638227
2026-07-24,3665.TW,FETF15,1757839.2472708072
2026-07-27,3665.TW,FETF15,-3905325.157298882
2026-07-28,3665.TW,FETF15,-369167.7732068881
2026-07-29,3665.TW,FETF15,4747295.246585833
2026-07-30,3665.TW,FETF15,1206475.3542215368
2026-07-31,3665.TW,FETF15,-342758.6396197277
2026-08-03,3665.TW,FETF15,4168671.6157292244
2026-08-04,3665.TW,FETF15,-176977.86700251448
2025-10-01,3680.TW,FETF18,0.0
2025-10-02,3680.TW,FETF18,1838768.5625126106
2025-10-03,3680.TW,FETF18,141941.7166546227
2025-10-06,3680.TW,FETF18,1771441.3458806616
2025-10-07,3680.TW,FETF18,136113.53288450238
2025-10-08,3680.TW,FETF18,-386870.1861039934
2025-10-09,3680.TW,FETF18,-5559660.302451232
2025-10-10,3680.TW,FETF18,-792262.0231924456
2025-10-13,3680.TW,FETF18,2073957.6588378234
2025-10-14,3680.TW,FETF18,-3367804.9531289306
2025-10-15,3680.TW,FETF18,214568.84079874854
2025-10-16,3680.TW,FETF18,1758155.5735149132
2025-10-17,3680.TW,FETF18,-102762.92892494764
2025-10-20,3680.TW,FETF18,1183945.2018901024
2025-10-21,3680.TW,FETF18,-1001428.0235689345
2025-10-22,3680.TW,FETF18,1652855.4919883923
2025-10-23,3680.TW,FETF18,-1015640.25990053
2025-10-24,3680.TW,FETF18,8107485.451176975
2025-10-27,3680.TW,FETF18,2390783.824872102
2025-10-28,3680.TW,FETF18,-839609.6996205114
2025-10-29,3680.TW,FETF18,-2631735.0590531286
2025-10-30,3680.TW,FETF18,7383142.52924037
2025-10-31,3680.TW,FETF18,485090.2860626983
2025-11-03,3680.TW,FETF18,271355.2757802673
2025-11-04,3680.TW,FETF18,4124813.065015072
2025-11-05,3680.TW,FETF18,1367988.076327882
2025-11-06,3680.TW,FETF18,-2477733.8807044565
2025-11-07,3680.TW,FETF18,-775586.8372320863
2025-11-10,3680.TW,FETF18,962758.0594783517
2025-11-11,3680.TW,FETF18,2102725.1014997624
2025-11-12,3680.TW,FETF18,677591.457250143
2025-11-13,3680.TW,FETF18,1741921.2486572515
2025-11-14,3680.TW,FETF18,940671.7733435645
2025-11-17,3680.TW,FETF18,7335212.296314467
2025-11-18,3680.TW,FETF18,1246558.2211900975
2025-11-19,3680.TW,FETF18,376304.709115594
2025-11-20,3680.TW,FETF18,322194.38243658876
2025-11-21,3680.TW,FETF18,5323701.372244526
2025-11-24,3680.TW,FETF18,-1779818.1506315519
2025-11-25,3680.TW,FETF18,3115011.636725905
2025-11-26,3680.TW,FETF18,-16392.88259761858
2025-11-27,3680.TW,FETF18,1098298.1507611133
2025-11-28,3680.TW,FETF18,-3953495.8758848505
2025-12-01,3680.TW,FETF18,506061.35459898994
2025-12-02,3680.TW,FETF18,-2147614.6170450607
2025-12-03,3680.TW,FETF18,3089480.0400547152
2025-12-04,3680.TW,FETF18,-118416.25271555665
2025-12-05,3680.TW,FETF18,-2013395.8174360532
2025-12-08,3680.TW,FETF18,-1753973.4404003948
2025-12-09,3680.TW,FETF18,-1871250.9513282627
2025-12-10,3680.TW,FETF18,-220289.87390178724
2025-12-11,3680.TW,FETF18,-1195312.3994770364
2025-12-12,3680.TW,FETF18,-1595821.6663530152
2025-12-15,3680.TW,FETF18,-2053423.776000199
2025-12-16,3680.TW,FETF18,1402987.271447782
2025-12-17,3680.TW,FETF18,-809067.2730864097
2025-12-18,3680.TW,FETF18,2282365.681993803
2025-12-19,3680.TW,FETF18,1208058.7479747273
2025-12-22,3680.TW,FETF18,-117312.19297850008
2025-12-23,3680.TW,FETF18,2247829.1692354036
2025-12-24,3680.TW,FETF18,-3047509.0144309103
2025-12-25,3680.TW,FETF18,-2133856.392610113
2025-12-26,3680.TW,FETF18,-1281709.3344436828
2025-12-29,3680.TW,FETF18,275990.7768524258
2025-12-30,3680.TW,FETF18,-2553838.4893808668
2025-12-31,3680.TW,FETF18,-3680427.5530298892
2026-01-01,3680.TW,FETF18,-1732895.7599622593
2026-01-02,3680.TW,FETF18,2003782.8546337585
2026-01-05,3680.TW,FETF18,-1690700.991361083
2026-01-06,3680.TW,FETF18,-2948412.6160756894
2026-01-07,3680.TW,FETF18,-4790483.286519196
2026-01-08,3680.TW,FETF18,1364858.2273575247
2026-01-09,3680.TW,FETF18,289015.66541059
2026-01-12,3680.TW,FETF18,2383842.3837193917
2026-01-13,3680.TW,FETF18,558210.8156549218
2026-01-14,3680.TW,FETF18,821436.0546318948
2026-01-15,3680.TW,FETF18,-717214.3197115529
2026-01-16,3680.TW,FETF18,1090290.7369307764
2026-01-19,3680.TW,FETF18,-4129097.3418019563
2026-01-20,3680.TW,FETF18,-5788744.5378306955
2026-01-21,3680.TW,FETF18,-9663371.56770866
2026-01-22,3680.TW,FETF18,-371130.40183368046
2026-01-23,3680.TW,FETF18,-3780768.502969479
2026-01-26,3680.TW,FETF18,-406771.24848893
2026-01-27,3680.TW,FETF18,-1626499.4528378404
2026-01-28,3680.TW,FETF18,-720687.4068713934
2026-01-29,3680.TW,FETF18,-2706.275499482726
2026-01-30,3680.TW,FETF18,1148719.2821765034
2026-02-02,3680.TW,FETF18,712606.021713223
2026-02-03,3680.TW,FETF18,2012224.6549460397
2026-02-04,3680.TW,FETF18,-1672869.0682291202
2026-02-05,3680.TW,FETF18,3411642.5475398833
2026-02-06,3680.TW,FETF18,178260.59287088457
2026-02-09,3680.TW,FETF18,419045.38676239323
2026-02-10,3680.TW,FETF18,1467640.4586390436
2026-02-11,3680.TW,FETF18,-41686.93740147721
2026-02-12,3680.TW,FETF18,-1628194.934152854
2026-02-13,3680.TW,FETF18,-2868231.1418663794
2026-02-16,3680.TW,FETF18,-813140.6164298559
2026-02-17,3680.TW,FETF18,2095738.0866052816
2026-02-18,3680.TW,FETF18,2411808.1993076643
2026-02-19,3680.TW,FETF18,1054889.542400325
2026-02-20,3680.TW,FETF18,-313260.22068056493
2026-02-23,3680.TW,FETF18,4312378.230464495
2026-02-24,3680.TW,FETF18,-738330.1705869407
2026-02-25,3680.TW,FETF18,1523973.2642746381
2026-02-26,3680.TW,FETF18,539220.7473374939
2026-02-27,3680.TW,FETF18,-369077.1955195367
2026-03-02,3680.TW,FETF18,3028805.466043609
2026-03-03,3680.TW,FETF18,-169116.41698986312
2026-03-04,3680.TW,FETF18,-1689988.144106493
2026-03-05,3680.TW,FETF18,2734785.1777859298
2026-03-06,3680.TW,FETF18,430689.6515073156
2026-03-09,3680.TW,FETF18,1531479.6635168076
2026-03-10,3680.TW,FETF18,835828.6502760032
2026-03-11,3680.TW,FETF18,2486814.260795352
2026-03-12,3680.TW,FETF18,-3279219.0115743154
2026-03-13,3680.TW,FETF18,2026550.1585663646
2026-03-16,3680.TW,FETF18,-510068.275892695
2026-03-17,3680.TW,FETF18,-2263740.7373704454
2026-03-18,3680.TW,FETF18,-1430348.3490919352
2026-03-19,3680.TW,FETF18,4722453.892638871
2026-03-20,3680.TW,FETF18,667226.7233457463
2026-03-23,3680.TW,FETF18,2719520.92090575
2026-03-24,3680.TW,FETF18,549232.1591813182
2026-03-25,3680.TW,FETF18,2382673.854356701
2026-03-26,3680.TW,FETF18,-908278.174992268
2026-03-27,3680.TW,FETF18,3391375.4018995273
2026-03-30,3680.TW,FETF18,1255199.967635123
2026-03-31,3680.TW,FETF18,-1756042.5366198872
2026-04-01,3680.TW,FETF18,1783528.5899868386
2026-04-02,3680.TW,FETF18,724721.8889985195
2026-04-03,3680.TW,FETF18,2228100.5940554063
2026-04-06,3680.TW,FETF18,-1225805.390008683
2026-04-07,3680.TW,FETF18,-758498.9667285085
2026-04-08,3680.TW,FETF18,2530392.9165744833
2026-04-09,3680.TW,FETF18,-1756474.3717251413
2026-04-10,3680.TW,FETF18,-62792.46304584416
2026-04-13,3680.TW,FETF18,449664.7997267798
2026-04-14,3680.TW,FETF18,355725.74698467
2026-04-15,3680.TW,FETF18,4540141.980561705
2026-04-16,3680.TW,FETF18,-1489927.2344310035
2026-04-17,3680.TW,FETF18,-1780560.4372040504
2026-04-20,3680.TW,FETF18,-1851855.4530537874
2026-04-21,3680.TW,FETF18,-2308701.797664109
2026-04-22,3680.TW,FETF18,2052704.716318248
2026-04-23,3680.TW,FETF18,-483395.5846992482
2026-04-24,3680.TW,FETF18,450792.5103042081
2026-04-27,3680.TW,FETF18,70563.37016903395
2026-04-28,3680.TW,FETF18,-164628.8315055855
2026-04-29,3680.TW,FETF18,-93495.1690426366
2026-04-30,3680.TW,FETF18,2420980.343878216
2026-05-01,3680.TW,FETF18,886900.3775780145
2026-05-04,3680.TW,FETF18,2953088.753051706
2026-05-05,3680.TW,FETF18,1049093.568116135
2026-05-06,3680.TW,FETF18,1675766.5476393283
2026-05-07,3680.TW,FETF18,-274684.2008677022
2026-05-08,3680.TW,FETF18,-1309056.8857067013
2026-05-11,3680.TW,FETF18,-5098192.357732784
2026-05-12,3680.TW,FETF18,-3742030.3043159754
2026-05-13,3680.TW,FETF18,-5032345.798660013
2026-05-14,3680.TW,FETF18,-7563047.2475029705
2026-05-15,3680.TW,FETF18,1766259.5797749131
2026-05-18,3680.TW,FETF18,-116834.17354819791
2026-05-19,3680.TW,FETF18,-2704063.8279636744
2026-05-20,3680.TW,FETF18,-727994.1696261107
2026-05-21,3680.TW,FETF18,-2303067.372294454
2026-05-22,3680.TW,FETF18,668477.6613337833
2026-05-25,3680.TW,FETF18,-2856305.5733355386
2026-05-26,3680.TW,FETF18,-3097210.9582905103
2026-05-27,3680.TW,FETF18,-1779390.4959472613
2026-05-28,3680.TW,FETF18,-864799.2760220062
2026-05-29,3680.TW,FETF18,-27467.353547372793
2026-06-01,3680.TW,FETF18,-1961109.3924645989
2026-06-02,3680.TW,FETF18,-458147.9454276624
2026-06-03,3680.TW,FETF18,-178895.81454457054
2026-06-04,3680.TW,FETF18,-1091331.8583224185
2026-06-05,3680.TW,FETF18,1177993.0013764817
2026-06-08,3680.TW,FETF18,-6059143.263989793
2026-06-09,3680.TW,FETF18,1194374.2780016337
2026-06-10,3680.TW,FETF18,-1998456.1240096132
2026-06-11,3680.TW,FETF18,919453.4927364414
2026-06-12,3680.TW,FETF18,-2907573.82490667
2026-06-15,3680.TW,FETF18,-1908128.9193029918
2026-06-16,3680.TW,FETF18,-705879.8828949995
2026-06-17,3680.TW,FETF18,3818349.8340624077
2026-06-18,3680.TW,FETF18,-1470004.3864728257
2026-06-19,3680.TW,FETF18,-1118275.8406300514
2026-06-22,3680.TW,FETF18,2118498.987468469
2026-06-23,3680.TW,FETF18,-1728924.8347517026
2026-06-24,3680.TW,FETF18,1087326.1996899098
2026-06-25,3680.TW,FETF18,752128.7631837062
2026-06-26,3680.TW,FETF18,325058.6588060216
2026-06-29,3680.TW,FETF18,-1902563.5637371873
2026-06-30,3680.TW,FETF18,1584933.5844454379
2026-07-01,3680.TW,FETF18,-3556423.224599125
2026-07-02,3680.TW,FETF18,2590176.7627860676
2026-07-03,3680.TW,FETF18,1282965.9049730997
2026-07-06,3680.TW,FETF18,803765.2720033163
2026-07-07,3680.TW,FETF18,3750442.492624202
2026-07-08,3680.TW,FETF18,1814632.6288410262
2026-07-09,3680.TW,FETF18,1392972.0342778733
2026-07-10,3680.TW,FETF18,1950652.406823285
2026-07-13,3680.TW,FETF18,-594455.4858715181
2026-07-14,3680.TW,FETF18,849891.6638752244
2026-07-15,3680.TW,FETF18,259417.7340846328
2026-07-16,3680.TW,FETF18,-1303429.5593763588
