Date,Ticker,MarginBalanceValue,ShortBalanceValue
2026-07-13,3661.TW,1076938454.116211,93290288.6957673
2026-07-14,3661.TW,1076745164.103158,93365633.38310272
2026-07-15,3661.TW,1076459375.043121,93453881.27061585
2026-07-16,3661.TW,1076585962.3661456,93446588.92974645
2026-07-17,3661.TW,1075140168.0225902,93816498.5477731
2026-07-20,3661.TW,1074661201.7154374,93947583.9256295
2026-07-21,3661.TW,1074929049.3866937,93906083.60743298
2026-07-22,3661.TW,1074862894.6658032,93933434.52283554
2026-07-23,3661.TW,1074395461.7766504,94061632.25222336
2026-07-24,3661.TW,1074092475.209008,94159850.9322237
2026-07-27,3661.TW,1073963418.7642467,94209719.60787134
2026-07-28,3661.TW,1074146568.8439124,94179124.76146854
2026-07-29,3661.TW,1073948315.0490851,94246937.45095827
2026-07-30,3661.TW,1073369330.2755939,94403255.28949575
2026-07-31,3661.TW,1073239079.8893037,94447328.82216956
2026-08-03,3661.TW,1072263643.9126775,94694660.08374862
2026-08-04,3661.TW,1072407518.9272963,94668669.66981028
2025-10-01,3665.TW,1230000000.0,101500000.0
2025-10-02,3665.TW,1230335921.1305556,101416596.1436148
2025-10-03,3665.TW,1230204405.724972,101446314.63285953
2025-10-06,3665.TW,1230379485.468182,101397621.03418922
2025-10-07,3665.TW,1230939690.0573177,101255764.63089289
2025-10-08,3665.TW,1231452800.5081527,101127186.30193819
2025-10-09,3665.TW,1232247087.4964156,100925751.39574651
2025-10-10,3665.TW,1231156744.3149037,101178254.8576397
2025-10-13,3665.TW,1230595823.480511,101298892.8122646
2025-10-14,3665.TW,1231207319.9384263,101142640.08114669
2025-10-15,3665.TW,1231602787.484252,101032945.54833877
2025-10-16,3665.TW,1231705222.0207803,100988623.47833541
2025-10-17,3665.TW,1231962931.9843984,100902091.5012965
2025-10-20,3665.TW,1232127389.333788,100852113.70064342
2025-10-21,3665.TW,1231958244.1135473,100866870.1660915
2025-10-22,3665.TW,1231589487.909418,100935217.46497852
2025-10-23,3665.TW,1233006329.4570084,100573853.96718621
2025-10-24,3665.TW,1232732580.429269,100623906.76984386
2025-10-27,3665.TW,1233132544.761776,100513998.62431508
2025-10-28,3665.TW,1232495633.269316,100636476.67095664
2025-10-29,3665.TW,1233202230.1355374,100441532.17807394
2025-10-30,3665.TW,1233403863.1339257,100379589.62310848
2025-10-31,3665.TW,1234127986.747521,100181667.69937344
2025-11-03,3665.TW,1233532290.1465175,100310161.09071118
2025-11-04,3665.TW,1233719017.228885,100254142.43862057
2025-11-05,3665.TW,1234095800.1645617,100152358.62134106
2025-11-06,3665.TW,1235032379.9787328,99906123.74106067
2025-11-07,3665.TW,1235774900.4553406,99714906.40713319
2025-11-10,3665.TW,1236137299.3345687,99612345.65922083
2025-11-11,3665.TW,1236016014.779803,99628302.7810101
2025-11-12,3665.TW,1234691801.2494066,99937531.27411439
2025-11-13,3665.TW,1234434542.7902179,99989513.35268345
2025-11-14,3665.TW,1234904725.5169134,99864151.41882513
2025-11-17,3665.TW,1235073391.431173,99814758.185098
2025-11-18,3665.TW,1233851268.2222197,100104478.8434991
2025-11-19,3665.TW,1234400384.8949215,99968784.99048772
2025-11-20,3665.TW,1234751758.0869207,99881345.25740904
2025-11-21,3665.TW,1234482255.4356606,99945722.51190579
2025-11-24,3665.TW,1234826464.618828,99862644.09729971
2025-11-25,3665.TW,1234825984.4326494,99864711.81616318
2025-11-26,3665.TW,1234672994.4206545,99906170.81577082
2025-11-27,3665.TW,1234647194.2263978,99916215.55302997
2025-11-28,3665.TW,1234526758.158841,99953705.54862052
2025-12-01,3665.TW,1234637038.3599458,99931303.89766473
2025-12-02,3665.TW,1234232434.4376073,100038748.60680605
2025-12-03,3665.TW,1233323631.7922153,100268509.95533997
2025-12-04,3665.TW,1232754169.376861,100414893.49063256
2025-12-05,3665.TW,1232623807.533024,100459537.76988825
2025-12-08,3665.TW,1232203229.7555277,100574900.22895516
2025-12-09,3665.TW,1231280148.075249,100809957.86236714
2025-12-10,3665.TW,1230888850.4257727,100921188.06635734
2025-12-11,3665.TW,1230654214.555815,100993771.1037381
2025-12-12,3665.TW,1230541768.4967258,101032052.98044129
2025-12-15,3665.TW,1230920170.5721815,100955550.05864683
2025-12-16,3665.TW,1230647756.9822443,101034554.84685616
2025-12-17,3665.TW,1230045378.0386453,101198172.35994035
2025-12-18,3665.TW,1229293867.8599427,101401186.06193604
2025-12-19,3665.TW,1227971856.6010835,101744535.78541782
2025-12-22,3665.TW,1227955106.8324966,101759279.72540206
2025-12-23,3665.TW,1227739471.4610152,101830196.77393274
2025-12-24,3665.TW,1228040651.633935,101777774.11729771
2025-12-25,3665.TW,1228588708.1754403,101664399.20380847
2025-12-26,3665.TW,1228741674.4952383,101645940.32363765
2025-12-29,3665.TW,1228640031.3901098,101686109.20793371
2025-12-30,3665.TW,1228675253.1999497,101691647.58580983
2025-12-31,3665.TW,1228134598.9193027,101839514.99264471
2026-01-01,3665.TW,1227843936.2678359,101917446.91222315
2026-01-02,3665.TW,1228140382.3708208,101856547.34611787
2026-01-05,3665.TW,1227931251.2926297,101915068.41904223
2026-01-06,3665.TW,1227774238.1953182,101961720.00148457
2026-01-07,3665.TW,1228183185.7846878,101868424.4533516
2026-01-08,3665.TW,1228843499.609281,101715154.98476684
2026-01-09,3665.TW,1227700912.9576738,101998468.38336693
2026-01-12,3665.TW,1227670695.0057013,102007331.06442082
2026-01-13,3665.TW,1226637861.0725892,102261212.95746653
2026-01-14,3665.TW,1227115936.8581138,102145912.91814178
2026-01-15,3665.TW,1226731870.860488,102238177.16698071
2026-01-16,3665.TW,1227296502.0381625,102098763.57819231
2026-01-19,3665.TW,1227222843.9793396,102113635.28921725
2026-01-20,3665.TW,1228103356.8125353,101893666.74250238
2026-01-21,3665.TW,1228108255.1354897,101875778.82705058
2026-01-22,3665.TW,1227846928.7970724,101930005.18149354
2026-01-23,3665.TW,1228115063.7013218,101846767.78920731
2026-01-26,3665.TW,1228302152.0451298,101792377.29908758
2026-01-27,3665.TW,1225678723.2793062,102398665.96183468
2026-01-28,3665.TW,1226926087.6209605,102077601.50164457
2026-01-29,3665.TW,1226839179.799494,102087020.99425367
2026-01-30,3665.TW,1226770638.0593245,102095744.3347985
2026-02-02,3665.TW,1227182175.6885326,101985303.21196982
2026-02-03,3665.TW,1227514381.5651138,101885044.04335104
2026-02-04,3665.TW,1227537675.4344702,101868737.50234959
2026-02-05,3665.TW,1227920110.3126917,101760325.15029772
2026-02-06,3665.TW,1228464005.1385539,101617783.45089877
2026-02-09,3665.TW,1228149013.4159927,101674108.78602675
2026-02-10,3665.TW,1228484212.5706322,101575309.00729431
2026-02-11,3665.TW,1230103594.932463,101155185.06476589
2026-02-12,3665.TW,1230201178.9703698,101119199.08356199
2026-02-13,3665.TW,1230072188.224147,101139760.92951588
2026-02-16,3665.TW,1230199840.2145803,101100948.58842692
2026-02-17,3665.TW,1230107645.254765,101114265.87610692
2026-02-18,3665.TW,1230863448.58787,100909320.62769458
2026-02-19,3665.TW,1230792835.0141494,100917853.80828196
2026-02-20,3665.TW,1230972466.342145,100866131.22799592
2026-02-23,3665.TW,1231994049.3971522,100601750.71421199
2026-02-24,3665.TW,1231853949.2954116,100619118.40792954
2026-02-25,3665.TW,1232415399.078536,100460262.70498718
2026-02-26,3665.TW,1231824525.2908762,100592433.659157
2026-02-27,3665.TW,1231916266.7664638,100567002.7879192
2026-03-02,3665.TW,1231251935.6520479,100713762.01047945
2026-03-03,3665.TW,1231402383.3745265,100671587.0561448
2026-03-04,3665.TW,1232030696.8764,100511592.19018683
2026-03-05,3665.TW,1232503557.0217814,100393966.19305356
2026-03-06,3665.TW,1232307456.9336393,100439731.56524296
2026-03-09,3665.TW,1232217028.4391458,100461576.0554865
2026-03-10,3665.TW,1232223045.831317,100461095.97020327
2026-03-11,3665.TW,1232257467.708296,100455501.86463337
2026-03-12,3665.TW,1232239112.655068,100465120.02114776
2026-03-13,3665.TW,1232385800.0602221,100434286.14409053
2026-03-16,3665.TW,1232748788.2740955,100350984.03604904
2026-03-17,3665.TW,1232727996.986236,100365009.18928482
2026-03-18,3665.TW,1233205099.1715045,100255917.35168736
2026-03-19,3665.TW,1233072405.8110006,100300294.60048069
2026-03-20,3665.TW,1232774871.6344454,100386450.45006597
2026-03-23,3665.TW,1232612272.9352844,100437041.64141166
2026-03-24,3665.TW,1232489474.964697,100478836.15659474
2026-03-25,3665.TW,1232773097.6514835,100424410.57309477
2026-03-26,3665.TW,1232342150.044446,100542321.36984034
2026-03-27,3665.TW,1231831097.2078042,100684723.35668132
2026-03-30,3665.TW,1231053651.5847266,100890998.09493512
2026-03-31,3665.TW,1230745222.9066124,100974275.26753567
2026-04-01,3665.TW,1230176439.625187,101145935.73972522
2026-04-02,3665.TW,1230313145.3098657,101130358.41414572
2026-04-03,3665.TW,1229772260.514996,101279554.65581743
2026-04-06,3665.TW,1230203684.192165,101187961.38022171
2026-04-07,3665.TW,1230070060.8397021,101235035.77780569
2026-04-08,3665.TW,1230135057.579098,101234561.2738425
2026-04-09,3665.TW,1229890249.9979327,101314246.99757494
2026-04-10,3665.TW,1228866559.2017426,101585508.73921825
2026-04-13,3665.TW,1228080763.7909336,101791501.64168799
2026-04-14,3665.TW,1227855136.7433374,101858083.03778453
2026-04-15,3665.TW,1227580647.630879,101937468.36873372
2026-04-16,3665.TW,1227017726.7100625,102087212.74667469
2026-04-17,3665.TW,1226917729.269962,102121557.52626781
2026-04-20,3665.TW,1226316776.0153952,102281265.64777112
2026-04-21,3665.TW,1226246604.9502432,102305087.4426585
2026-04-22,3665.TW,1225326298.7089212,102537144.43031235
2026-04-23,3665.TW,1225130937.2726111,102589312.42480358
2026-04-24,3665.TW,1225176914.8564427,102583582.80001323
2026-04-27,3665.TW,1225217228.1594648,102576293.05994406
2026-04-28,3665.TW,1224755994.8337824,102690932.8082714
2026-04-29,3665.TW,1224863246.8229113,102666073.73105748
2026-04-30,3665.TW,1224902795.2347054,102656155.47487204
2026-05-01,3665.TW,1221748271.8047094,103417706.68195026
2026-05-04,3665.TW,1221258861.2850463,103534614.00453389
2026-05-05,3665.TW,1221365726.7577388,103502738.49743259
2026-05-06,3665.TW,1221662512.1842244,103422981.47598962
2026-05-07,3665.TW,1221678828.5785098,103407645.4809644
2026-05-08,3665.TW,1221666199.5135198,103404560.75524019
2026-05-11,3665.TW,1221226742.3875852,103497777.97541396
2026-05-12,3665.TW,1220528833.8522263,103657983.28741531
2026-05-13,3665.TW,1220322263.2280717,103699754.05961098
2026-05-14,3665.TW,1221261308.6729963,103445016.67717786
2026-05-15,3665.TW,1221762337.3775642,103311294.43186289
2026-05-18,3665.TW,1223183707.7244973,102944900.99677195
2026-05-19,3665.TW,1223797497.615578,102757336.59463881
2026-05-20,3665.TW,1223340006.613556,102855776.80350564
2026-05-21,3665.TW,1224192040.2490947,102627169.44554782
2026-05-22,3665.TW,1224854811.0395977,102445792.41326813
2026-05-25,3665.TW,1225286938.810881,102315520.49757385
2026-05-26,3665.TW,1226309739.635213,102045488.12433963
2026-05-27,3665.TW,1226426454.822357,101983310.43530263
2026-05-28,3665.TW,1226886516.10437,101861729.44774832
2026-05-29,3665.TW,1227415487.6426196,101704667.29220067
2026-06-01,3665.TW,1227297497.0374641,101714002.88100098
2026-06-02,3665.TW,1227920201.3692775,101543811.95048662
2026-06-03,3665.TW,1228619066.6787343,101356736.31742032
2026-06-04,3665.TW,1229287018.6640913,101176393.88096136
2026-06-05,3665.TW,1229495385.8363268,101109799.38544014
2026-06-08,3665.TW,1229911732.4598548,100997641.56063494
2026-06-09,3665.TW,1229150333.7761917,101171869.15013295
2026-06-10,3665.TW,1229671987.1884718,101034975.40104572
2026-06-11,3665.TW,1230446968.9791262,100837309.89464578
2026-06-12,3665.TW,1230772865.700119,100750231.06400327
2026-06-15,3665.TW,1231743911.5160966,100507576.31735946
2026-06-16,3665.TW,1232150321.4012537,100402247.46921623
2026-06-17,3665.TW,1232223872.3442953,100379510.28386648
2026-06-18,3665.TW,1232324166.0875447,100351928.51535262
2026-06-19,3665.TW,1232404968.042717,100330897.4486498
2026-06-22,3665.TW,1232428464.8263254,100324384.52066636
2026-06-23,3665.TW,1232725808.701578,100253153.72701356
2026-06-24,3665.TW,1232116570.3554485,100403980.96741027
2026-06-25,3665.TW,1231535154.9682012,100549925.21433394
2026-06-26,3665.TW,1231204012.9236255,100633633.39597473
2026-06-29,3665.TW,1231279406.1318698,100626406.21749595
2026-06-30,3665.TW,1230944726.9711237,100714316.75287098
2026-07-01,3665.TW,1230621646.4993088,100807248.48801124
2026-07-02,3665.TW,1230068472.7373734,100950677.39867179
2026-07-03,3665.TW,1230581380.6178231,100841502.90025695
2026-07-06,3665.TW,1229877173.2183185,101025149.20059511
2026-07-07,3665.TW,1229325773.315181,101171612.5329495
2026-07-08,3665.TW,1228657010.73511,101343912.91600963
2026-07-09,3665.TW,1228402343.3118258,101420096.13099761
2026-07-10,3665.TW,1228510285.4301615,101411723.12469435
2026-07-13,3665.TW,1227155039.0827808,101767739.77568121
2026-07-14,3665.TW,1225935786.990308,102094299.86653171
2026-07-15,3665.TW,1225786096.7700355,102145478.96701884
2026-07-16,3665.TW,1226003546.733582,102128428.2076236
2026-07-17,3665.TW,1224548099.2682815,102508371.55521254
2026-07-20,3665.TW,1222235760.0156026,103098124.1858115
2026-07-21,3665.TW,1222603805.7620077,103025714.4106398
2026-07-22,3665.TW,1221343784.219697,103349077.86567317
2026-07-23,3665.TW,1221208937.2935352,103407836.39505102
2026-07-24,3665.TW,1220313894.790566,103641735.0154702
2026-07-27,3665.TW,1220629732.8697667,103586367.24920805
2026-07-28,3665.TW,1220485281.137168,103629515.97446613
2026-07-29,3665.TW,1218592229.9142804,104115707.33038984
2026-07-30,3665.TW,1217749625.4730287,104339610.83132967
2026-07-31,3665.TW,1217615899.7031646,104379563.93034571
2026-08-03,3665.TW,1216220554.8660076,104732392.45126286
2026-08-04,3665.TW,1215995268.4166222,104796388.9477878
2025-10-01,3680.TW,1296000000.0,104800000.0
2025-10-02,3680.TW,1295608184.664717,104893681.87456553
2025-10-03,3680.TW,1295657112.0135152,104878937.45833118
2025-10-06,3680.TW,1295298507.296138,104963953.0114962
2025-10-07,3680.TW,1295414401.2364147,104930668.45203754
2025-10-08,3680.TW,1295677782.1829956,104860733.36511157
2025-10-09,3680.TW,1297292592.1005507,104458088.883343
2025-10-10,3680.TW,1297732832.5636091,104342386.31263435
2025-10-13,3680.TW,1297588462.5412483,104365456.67300701
2025-10-14,3680.TW,1298782490.4609613,104061639.7165181
2025-10-15,3680.TW,1299332830.3086505,103907122.78420249
2025-10-16,3680.TW,1299397990.851501,103874622.69211075
2025-10-17,3680.TW,1299908536.7917864,103733752.86494848
2025-10-20,3680.TW,1299870459.6223173,103734615.8884113
2025-10-21,3680.TW,1300691354.1743913,103514969.88316001
2025-10-22,3680.TW,1300758929.7723167,103482662.70094535
2025-10-23,3680.TW,1301522446.7743447,103279059.50046359
2025-10-24,3680.TW,1300621752.384831,103462599.6315423
2025-10-27,3680.TW,1300416259.8996003,103500038.39806192
2025-10-28,3680.TW,1301322003.4613273,103255514.24809201
2025-10-29,3680.TW,1302363209.700951,102988081.67060283
2025-10-30,3680.TW,1301462967.239475,103177434.57051606
2025-10-31,3680.TW,1301823179.2838697,103073473.67786826
2025-11-03,3680.TW,1302362293.952192,102921606.98073886
2025-11-04,3680.TW,1301943783.1305237,103003957.5819443
2025-11-05,3680.TW,1302072776.6113436,102956937.99389762
2025-11-06,3680.TW,1303633699.329944,102543985.15305762
2025-11-07,3680.TW,1304479005.5540226,102315711.73694333
2025-11-10,3680.TW,1304668007.0319421,102255357.8256556
2025-11-11,3680.TW,1304551549.6803753,102270444.62601504
2025-11-12,3680.TW,1304948372.8598487,102154743.44001848
2025-11-13,3680.TW,1304883931.964408,102158349.9213202
2025-11-14,3680.TW,1305191010.1374454,102065402.51554832
2025-11-17,3680.TW,1304044023.1437242,102323637.25351442
2025-11-18,3680.TW,1304118608.5538707,102292715.20860596
2025-11-19,3680.TW,1304521083.137772,102177915.3301763
2025-11-20,3680.TW,1304722702.3973515,102119310.48287939
2025-11-21,3680.TW,1303780928.9395366,102337074.57832499
2025-11-24,3680.TW,1304379479.6971748,102185525.8539318
2025-11-25,3680.TW,1303935184.6661384,102283311.79854652
2025-11-26,3680.TW,1304088791.8649564,102240809.4239361
2025-11-27,3680.TW,1303960233.2990012,102267489.51719193
2025-11-28,3680.TW,1305085865.6943994,101987458.64518422
2025-12-01,3680.TW,1305199182.6515946,101951856.52277629
2025-12-02,3680.TW,1305858244.2022247,101786527.03134988
2025-12-03,3680.TW,1305202627.4993782,101943178.86185426
2025-12-04,3680.TW,1305254070.9169338,101929870.49180277
2025-12-05,3680.TW,1305736740.7074335,101812401.74324319
2025-12-08,3680.TW,1306132429.2182848,101716949.63502866
2025-12-09,3680.TW,1306543094.463321,101618301.88199453
2025-12-10,3680.TW,1306526285.365804,101624773.53552485
2025-12-11,3680.TW,1306717476.998072,101581503.70534079
2025-12-12,3680.TW,1306912793.4759881,101540372.34247038
2025-12-15,3680.TW,1306576335.8398242,101650597.02210014
2025-12-16,3680.TW,1306053215.508906,101784297.80003741
2025-12-17,3680.TW,1306006485.8514814,101803901.34171769
2025-12-18,3680.TW,1305232724.465567,101999963.37911971
2025-12-19,3680.TW,1304775572.7593763,102116951.27648182
2025-12-22,3680.TW,1304537431.4740872,102184013.90830912
2025-12-23,3680.TW,1303466563.8127563,102462826.89493075
2025-12-24,3680.TW,1303865920.2244885,102376961.17617357
2025-12-25,3680.TW,1303977227.0340354,102363559.2286
2025-12-26,3680.TW,1304104652.686714,102338697.21504085
2025-12-29,3680.TW,1303824565.562344,102414178.43392973
2025-12-30,3680.TW,1304001920.0262568,102385886.67339703
2025-12-31,3680.TW,1304162609.3701174,102371456.50245583
2026-01-01,3680.TW,1304139213.1350539,102392156.99013208
2026-01-02,3680.TW,1303210718.064938,102633452.31091702
2026-01-05,3680.TW,1302766191.7165554,102770700.00803868
2026-01-06,3680.TW,1302756632.1591194,102797524.73431957
2026-01-07,3680.TW,1303325932.5763447,102678776.65889825
2026-01-08,3680.TW,1302334202.820171,102942861.98319045
2026-01-09,3680.TW,1301857954.474399,103072684.91175042
2026-01-12,3680.TW,1300591161.0416074,103404765.98785913
2026-01-13,3680.TW,1299932005.7895951,103583151.52406979
2026-01-14,3680.TW,1299407065.1456594,103722125.16128685
2026-01-15,3680.TW,1299152382.8408074,103798697.12224269
2026-01-16,3680.TW,1298532757.0512326,103961748.43595392
2026-01-19,3680.TW,1298931875.4687893,103884815.70895082
2026-01-20,3680.TW,1299545827.3078222,103761857.54508676
2026-01-21,3680.TW,1301132136.6380236,103400766.46676038
2026-01-22,3680.TW,1300881683.4361925,103473327.33665238
2026-01-23,3680.TW,1301319557.1697264,103382781.67042004
2026-01-26,3680.TW,1301175953.6801512,103425976.44168198
2026-01-27,3680.TW,1301242700.9085581,103420783.55590916
2026-01-28,3680.TW,1301164567.271868,103448379.35913861
2026-01-29,3680.TW,1300878189.7847083,103527891.37123695
2026-01-30,3680.TW,1300332649.7848418,103669899.6843481
2026-02-02,3680.TW,1299914996.3968825,103779985.78360872
2026-02-03,3680.TW,1299240245.0165455,103950780.23827755
2026-02-04,3680.TW,1299507189.8738925,103890398.61906275
2026-02-05,3680.TW,1298563516.7363448,104124365.19180869
2026-02-06,3680.TW,1298432282.219735,104159330.57687598
2026-02-09,3680.TW,1298300879.8022518,104192368.59675117
2026-02-10,3680.TW,1297947267.2371414,104278489.05724365
2026-02-11,3680.TW,1297996375.9410217,104265199.70195118
2026-02-12,3680.TW,1298443260.492148,104154505.96365078
2026-02-13,3680.TW,1299211197.0553193,103964863.68611355
2026-02-16,3680.TW,1299543320.011063,103879342.46608454
2026-02-17,3680.TW,1299161978.8658218,103968010.36581379
2026-02-18,3680.TW,1299003744.9578896,103992159.20542245
2026-02-19,3680.TW,1298934388.9348102,104002762.30992335
2026-02-20,3680.TW,1299212645.4916322,103928094.73917241
2026-02-23,3680.TW,1298552954.0675077,104075852.19127554
2026-02-24,3680.TW,1299073736.862433,103937351.34113626
2026-02-25,3680.TW,1299051704.6153286,103930973.20175426
2026-02-26,3680.TW,1299335447.8082147,103847794.01031244
2026-02-27,3680.TW,1299645462.8426332,103764768.82716909
2026-03-02,3680.TW,1299416166.2969844,103803584.34591424
2026-03-03,3680.TW,1300024964.8386126,103635986.50523993
2026-03-04,3680.TW,1300730746.7945256,103453937.17486447
2026-03-05,3680.TW,1300651548.1145988,103453500.41250326
2026-03-06,3680.TW,1300830086.9156194,103400412.5589497
2026-03-09,3680.TW,1300843637.2832894,103384096.21190843
2026-03-10,3680.TW,1301391796.2111642,103225091.50925009
2026-03-11,3680.TW,1301503790.2511473,103173618.24751426
2026-03-12,3680.TW,1302677855.843723,102874616.00270478
2026-03-13,3680.TW,1302847988.8206184,102810778.38596198
2026-03-16,3680.TW,1303708676.2774708,102576058.86113647
2026-03-17,3680.TW,1305004188.1706984,102235021.79814643
2026-03-18,3680.TW,1306018342.103886,101965249.08523633
2026-03-19,3680.TW,1305499486.3083718,102070552.95170526
2026-03-20,3680.TW,1305764545.7145886,101991510.41933079
2026-03-23,3680.TW,1305809637.4728844,101956699.48579016
2026-03-24,3680.TW,1305996648.7469335,101900288.10789268
2026-03-25,3680.TW,1305877971.9296043,101913695.92742684
2026-03-26,3680.TW,1306966164.40226,101619092.36484127
2026-03-27,3680.TW,1306977324.0846698,101588192.05389741
2026-03-30,3680.TW,1307256106.9935546,101500520.04457903
2026-03-31,3680.TW,1308224235.41224,101246192.70023382
2026-04-01,3680.TW,1308141479.1389744,101254541.88297065
2026-04-02,3680.TW,1308174248.3128917,101239504.82296498
2026-04-03,3680.TW,1308003445.3386664,101268648.5064153
2026-04-06,3680.TW,1308396494.9693825,101169598.91626298
2026-04-07,3680.TW,1308709844.442547,101088840.69773802
2026-04-08,3680.TW,1308341288.5236945,101170396.47232348
2026-04-09,3680.TW,1308913739.040408,101025901.02042024
2026-04-10,3680.TW,1309220755.099607,100941197.32088491
2026-04-13,3680.TW,1309222705.3583794,100936969.6060035
2026-04-14,3680.TW,1309203927.4341664,100939265.53329493
2026-04-15,3680.TW,1308199933.986313,101180723.70821592
2026-04-16,3680.TW,1308578797.2442856,101087777.11898813
2026-04-17,3680.TW,1308969016.775444,100994060.99791288
2026-04-20,3680.TW,1309339582.530142,100906384.65859897
2026-04-21,3680.TW,1309791829.0482743,100799781.43829028
2026-04-22,3680.TW,1309209879.3054447,100944485.07557839
2026-04-23,3680.TW,1309158021.16283,100962842.25361858
2026-04-24,3680.TW,1308875137.4524105,101037666.68514086
2026-04-27,3680.TW,1308520270.5242949,101135588.64842963
2026-04-28,3680.TW,1308307899.6194043,101195886.09825167
2026-04-29,3680.TW,1308045537.9165595,101269476.34012711
2026-04-30,3680.TW,1307182764.8902874,101489108.97481836
2026-05-01,3680.TW,1306777413.3001702,101594351.58639905
2026-05-04,3680.TW,1305717510.699539,101864339.2360065
2026-05-05,3680.TW,1305094652.9780283,102028625.37444556
2026-05-06,3680.TW,1303936393.9741282,102336385.39089419
2026-05-07,3680.TW,1303434413.9806678,102477971.90359673
2026-05-08,3680.TW,1303093517.9592361,102583326.17789859
2026-05-11,3680.TW,1303771114.1275418,102437041.05977462
2026-05-12,3680.TW,1304036224.1539195,102394131.85360326
2026-05-13,3680.TW,1304383790.3580432,102338913.36909305
2026-05-14,3680.TW,1305533738.4148176,102081724.53437613
2026-05-15,3680.TW,1304537249.0246642,102343840.2762358
2026-05-18,3680.TW,1303878151.913702,102527743.73710239
2026-05-19,3680.TW,1303409187.8915076,102680082.21629092
2026-05-20,3680.TW,1303223481.3672822,102737596.93728496
2026-05-21,3680.TW,1303418353.4021237,102702386.9849701
2026-05-22,3680.TW,1302834574.8916738,102858946.21718423
2026-05-25,3680.TW,1303077845.9134579,102814837.636415
2026-05-26,3680.TW,1303208755.419651,102803892.21009596
2026-05-27,3680.TW,1302911851.9547725,102900891.291993
2026-05-28,3680.TW,1302777526.0921192,102945265.81514217
2026-05-29,3680.TW,1302355471.340176,103062640.77124022
2026-06-01,3680.TW,1302276038.7731738,103100766.17906138
2026-06-02,3680.TW,1301906078.9740403,103207211.88183638
2026-06-03,3680.TW,1301501291.3250806,103321035.42695048
2026-06-04,3680.TW,1301427477.7730403,103350470.67127989
2026-06-05,3680.TW,1300941101.9139123,103475816.80045669
2026-06-08,3680.TW,1301763074.0909784,103297335.15832587
2026-06-09,3680.TW,1301177481.627248,103450086.55493994
2026-06-10,3680.TW,1301433236.1581044,103395480.2196249
2026-06-11,3680.TW,1300920647.2644699,103530221.82700269
2026-06-12,3680.TW,1301390566.5590441,103423622.76444498
2026-06-15,3680.TW,1301664726.6865036,103363167.07764201
2026-06-16,3680.TW,1301466576.2581062,103423954.55991434
2026-06-17,3680.TW,1300463145.5348122,103671173.8384455
2026-06-18,3680.TW,1300715708.683601,103613121.05351998
2026-06-19,3680.TW,1300939987.4656768,103560035.6693349
2026-06-22,3680.TW,1300426248.679518,103685266.59927665
2026-06-23,3680.TW,1300859757.5244627,103579111.34728952
2026-06-24,3680.TW,1300637138.9318726,103631989.63969997
2026-06-25,3680.TW,1300547131.9090595,103650806.89675212
2026-06-26,3680.TW,1300539829.3426156,103650169.01870534
2026-06-29,3680.TW,1301301225.6144235,103454425.52463143
2026-06-30,3680.TW,1301151717.3727856,103482931.15228295
2026-07-01,3680.TW,1302435720.185694,103155686.16117907
2026-07-02,3680.TW,1301992270.846192,103257539.99766105
2026-07-03,3680.TW,1301966882.8425188,103254069.11000235
2026-07-06,3680.TW,1302086294.957101,103214334.55804688
2026-07-07,3680.TW,1301476586.207797,103352825.10027763
2026-07-08,3680.TW,1301466564.7162442,103340730.28991655
2026-07-09,3680.TW,1301427290.599611,103340211.93450326
2026-07-10,3680.TW,1301360406.6713016,103342785.33701089
2026-07-13,3680.TW,1302249683.1812022,103100822.15791316
2026-07-14,3680.TW,1302310637.4208744,103076935.61658919
2026-07-15,3680.TW,1302647217.6616614,102981384.28418511
2026-07-16,3680.TW,1303283485.8699064,102815460.85874332
2026-07-17,3680.TW,1303039285.083239,102859402.51570122
2026-07-20,3680.TW,1303524708.4192023,102726909.31239428
2026-07-21,3680.TW,1304294330.2293139,102523858.22178908
2026-07-22,3680.TW,1303984252.2623713,102581754.41940904
2026-07-23,3680.TW,1304480255.4732623,102445792.70665121
2026-07-24,3680.TW,1304380283.5528133,102441636.94639733
2026-07-27,3680.TW,1304733431.7629156,102344104.2379504
2026-07-28,3680.TW,1304484057.21109,102389711.88236465
2026-07-29,3680.TW,1305064970.575881,102239454.63410868
2026-07-30,3680.TW,1305484538.3558347,102111376.93686387
2026-07-31,3680.TW,1304437001.3302622,102340778.23368128
2026-08-03,3680.TW,1304410324.1356807,102330854.89376488
2026-08-04,3680.TW,1305281127.9172826,102103678.61134057
2025-10-01,3711.TW,1428000000.0,111400000.0
2025-10-02,3711.TW,1428203546.3255205,111349141.10277376
2025-10-03,3711.TW,1428090773.5753603,111373061.4712689
2025-10-06,3711.TW,1428287479.4359977,111322299.06443548
2025-10-07,3711.TW,1428429576.3597522,111283103.46654184
2025-10-08,3711.TW,1428448153.984808,111269409.20998989
2025-10-09,3711.TW,1429190371.1810374,111077407.76780424
2025-10-10,3711.TW,1429783953.2715392,110915525.26584755
2025-10-13,3711.TW,1430362874.4584713,110764622.88605377
2025-10-14,3711.TW,1431584026.6882052,110453425.84080182
2025-10-15,3711.TW,1433060752.3266177,110080892.77761528
2025-10-16,3711.TW,1433234020.0591717,110023242.31717798
2025-10-17,3711.TW,1433822528.6096518,109872335.65932398
