CandidateGroupId,GroupName,TickerCode,Ticker,Name,Market,MarketLabel,CandidateRole,SizeTier,SizeBucketPolicy,CapitalControlStyle,SourceReportedMemberScore1,SourceReportedMemberScore2,SourceReportedChange1D,EvidenceTier,CandidateIdPolicy,SourceVersion,CanonicalMutation,VerificationIssue
C49-044,IC 設計 · 大型,8299,8299.TWO,群聯,TPEX,上櫃,LAGGARD,NEEDS_FETCH,ROLLING_MARKET_CAP_P90_P60_QUARTERLY_APPEND_ONLY,NEEDS_FETCH,0.31,0.25,-0.34,SOURCE_REPORTED_SOURCED_UNVERIFIED,NONCANONICAL_CANDIDATE_ID,ATTACHED_FLOWROT_V21_2026-08-18,0,
C49-044,IC 設計 · 大型,3443,3443.TW,創意,TWSE,上市,PEER,NEEDS_FETCH,ROLLING_MARKET_CAP_P90_P60_QUARTERLY_APPEND_ONLY,NEEDS_FETCH,0.56,0.5,0.6,SOURCE_REPORTED_SOURCED_UNVERIFIED,NONCANONICAL_CANDIDATE_ID,ATTACHED_FLOWROT_V21_2026-08-18,0,
C49-045,IC 設計 · 中小型,6415,6415.TW,矽力-KY,TWSE,上市,LEADER,NEEDS_FETCH,ROLLING_MARKET_CAP_P90_P60_QUARTERLY_APPEND_ONLY,NEEDS_FETCH,0.5,0.45,0.44,SOURCE_REPORTED_SOURCED_UNVERIFIED,NONCANONICAL_CANDIDATE_ID,ATTACHED_FLOWROT_V21_2026-08-18,0,
C49-045,IC 設計 · 中小型,5274,5274.TWO,信驊,TPEX,上櫃,PEER,NEEDS_FETCH,ROLLING_MARKET_CAP_P90_P60_QUARTERLY_APPEND_ONLY,NEEDS_FETCH,0.56,0.5,0.58,SOURCE_REPORTED_SOURCED_UNVERIFIED,NONCANONICAL_CANDIDATE_ID,ATTACHED_FLOWROT_V21_2026-08-18,0,
C49-045,IC 設計 · 中小型,4966,4966.TWO,譜瑞-KY,TPEX,上櫃,PEER,NEEDS_FETCH,ROLLING_MARKET_CAP_P90_P60_QUARTERLY_APPEND_ONLY,NEEDS_FETCH,0.48,0.43,0.36,SOURCE_REPORTED_SOURCED_UNVERIFIED,NONCANONICAL_CANDIDATE_ID,ATTACHED_FLOWROT_V21_2026-08-18,0,
C49-045,IC 設計 · 中小型,4961,4961.TW,天鈺,TWSE,上市,PEER,NEEDS_FETCH,ROLLING_MARKET_CAP_P90_P60_QUARTERLY_APPEND_ONLY,NEEDS_FETCH,0.44,0.39,0.28,SOURCE_REPORTED_SOURCED_UNVERIFIED,NONCANONICAL_CANDIDATE_ID,ATTACHED_FLOWROT_V21_2026-08-18,0,
C49-045,IC 設計 · 中小型,3545,3545.TW,敦泰,TWSE,上市,LAGGARD,NEEDS_FETCH,ROLLING_MARKET_CAP_P90_P60_QUARTERLY_APPEND_ONLY,NEEDS_FETCH,0.27,0.21,-0.5,SOURCE_REPORTED_SOURCED_UNVERIFIED,NONCANONICAL_CANDIDATE_ID,ATTACHED_FLOWROT_V21_2026-08-18,0,
C49-046,PCB · 高階載板 ABF,3037,3037.TW,欣興,TWSE,上市,LEADER,NEEDS_FETCH,ROLLING_MARKET_CAP_P90_P60_QUARTERLY_APPEND_ONLY,NEEDS_FETCH,0.75,0.69,1.46,SOURCE_REPORTED_SOURCED_UNVERIFIED,NONCANONICAL_CANDIDATE_ID,ATTACHED_FLOWROT_V21_2026-08-18,0,
C49-046,PCB · 高階載板 ABF,8046,8046.TW,南電,TWSE,上市,PEER,NEEDS_FETCH,ROLLING_MARKET_CAP_P90_P60_QUARTERLY_APPEND_ONLY,NEEDS_FETCH,0.56,0.51,0.6,SOURCE_REPORTED_SOURCED_UNVERIFIED,NONCANONICAL_CANDIDATE_ID,ATTACHED_FLOWROT_V21_2026-08-18,0,
C49-046,PCB · 高階載板 ABF,3189,3189.TW,景碩,TWSE,上市,PEER,NEEDS_FETCH,ROLLING_MARKET_CAP_P90_P60_QUARTERLY_APPEND_ONLY,NEEDS_FETCH,0.48,0.43,0.36,SOURCE_REPORTED_SOURCED_UNVERIFIED,NONCANONICAL_CANDIDATE_ID,ATTACHED_FLOWROT_V21_2026-08-18,0,
C49-046,PCB · 高階載板 ABF,3167,3167.TWO,大量,TPEX,上櫃,LAGGARD,NEEDS_FETCH,ROLLING_MARKET_CAP_P90_P60_QUARTERLY_APPEND_ONLY,NEEDS_FETCH,0.25,0.19,-0.58,SOURCE_REPORTED_SOURCED_UNVERIFIED,NONCANONICAL_CANDIDATE_ID,ATTACHED_FLOWROT_V21_2026-08-18,0,
C49-047,PCB · 設備與製程,3563,3563.TWO,牧德,TPEX,上櫃,LEADER,NEEDS_FETCH,ROLLING_MARKET_CAP_P90_P60_QUARTERLY_APPEND_ONLY,NEEDS_FETCH,0.56,0.5,0.62,SOURCE_REPORTED_SOURCED_UNVERIFIED,NONCANONICAL_CANDIDATE_ID,ATTACHED_FLOWROT_V21_2026-08-18,0,
C49-047,PCB · 設備與製程,2467,2467.TW,志聖,TWSE,上市,PEER,NEEDS_FETCH,ROLLING_MARKET_CAP_P90_P60_QUARTERLY_APPEND_ONLY,NEEDS_FETCH,0.48,0.43,0.38,SOURCE_REPORTED_SOURCED_UNVERIFIED,NONCANONICAL_CANDIDATE_ID,ATTACHED_FLOWROT_V21_2026-08-18,0,
C49-047,PCB · 設備與製程,6664,6664.TWO,群翊,TPEX,上櫃,PEER,NEEDS_FETCH,ROLLING_MARKET_CAP_P90_P60_QUARTERLY_APPEND_ONLY,NEEDS_FETCH,0.44,0.39,0.3,SOURCE_REPORTED_SOURCED_UNVERIFIED,NONCANONICAL_CANDIDATE_ID,ATTACHED_FLOWROT_V21_2026-08-18,0,
C49-047,PCB · 設備與製程,3498,3498.TW,陽程,TWSE,上市,LAGGARD,NEEDS_FETCH,ROLLING_MARKET_CAP_P90_P60_QUARTERLY_APPEND_ONLY,NEEDS_FETCH,0.26,0.2,-0.42,SOURCE_REPORTED_SOURCED_UNVERIFIED,NONCANONICAL_CANDIDATE_ID,ATTACHED_FLOWROT_V21_2026-08-18,0,
C49-047,PCB · 設備與製程,3167,3167.TWO,大量,TPEX,上櫃,LAGGARD,NEEDS_FETCH,ROLLING_MARKET_CAP_P90_P60_QUARTERLY_APPEND_ONLY,NEEDS_FETCH,0.24,0.18,-0.5,SOURCE_REPORTED_SOURCED_UNVERIFIED,NONCANONICAL_CANDIDATE_ID,ATTACHED_FLOWROT_V21_2026-08-18,0,
C49-048,PCB · 硬板與軟板,4958,4958.TW,臻鼎-KY,TWSE,上市,LEADER,NEEDS_FETCH,ROLLING_MARKET_CAP_P90_P60_QUARTERLY_APPEND_ONLY,NEEDS_FETCH,0.66,0.6,0.84,SOURCE_REPORTED_SOURCED_UNVERIFIED,NONCANONICAL_CANDIDATE_ID,ATTACHED_FLOWROT_V21_2026-08-18,0,
C49-048,PCB · 硬板與軟板,3044,3044.TW,健鼎,TWSE,上市,LEADER,NEEDS_FETCH,ROLLING_MARKET_CAP_P90_P60_QUARTERLY_APPEND_ONLY,NEEDS_FETCH,0.58,0.52,0.7,SOURCE_REPORTED_SOURCED_UNVERIFIED,NONCANONICAL_CANDIDATE_ID,ATTACHED_FLOWROT_V21_2026-08-18,0,
C49-048,PCB · 硬板與軟板,2368,2368.TW,金像電,TWSE,上市,PEER,NEEDS_FETCH,ROLLING_MARKET_CAP_P90_P60_QUARTERLY_APPEND_ONLY,NEEDS_FETCH,0.55,0.5,0.72,SOURCE_REPORTED_SOURCED_UNVERIFIED,NONCANONICAL_CANDIDATE_ID,ATTACHED_FLOWROT_V21_2026-08-18,0,
C49-048,PCB · 硬板與軟板,2313,2313.TW,華通,TWSE,上市,PEER,NEEDS_FETCH,ROLLING_MARKET_CAP_P90_P60_QUARTERLY_APPEND_ONLY,NEEDS_FETCH,0.5,0.45,0.48,SOURCE_REPORTED_SOURCED_UNVERIFIED,NONCANONICAL_CANDIDATE_ID,ATTACHED_FLOWROT_V21_2026-08-18,0,
C49-048,PCB · 硬板與軟板,6153,6153.TW,嘉聯益,TWSE,上市,PEER,NEEDS_FETCH,ROLLING_MARKET_CAP_P90_P60_QUARTERLY_APPEND_ONLY,NEEDS_FETCH,0.44,0.39,0.3,SOURCE_REPORTED_SOURCED_UNVERIFIED,NONCANONICAL_CANDIDATE_ID,ATTACHED_FLOWROT_V21_2026-08-18,0,
C49-048,PCB · 硬板與軟板,2367,2367.TW,燿華,TWSE,上市,LAGGARD,NEEDS_FETCH,ROLLING_MARKET_CAP_P90_P60_QUARTERLY_APPEND_ONLY,NEEDS_FETCH,0.27,0.21,-0.4,SOURCE_REPORTED_SOURCED_UNVERIFIED,NONCANONICAL_CANDIDATE_ID,ATTACHED_FLOWROT_V21_2026-08-18,0,
C49-048,PCB · 硬板與軟板,3715,3715.TW,定穎投控,TWSE,上市,LAGGARD,NEEDS_FETCH,ROLLING_MARKET_CAP_P90_P60_QUARTERLY_APPEND_ONLY,NEEDS_FETCH,0.25,0.19,-0.48,SOURCE_REPORTED_SOURCED_UNVERIFIED,NONCANONICAL_CANDIDATE_ID,ATTACHED_FLOWROT_V21_2026-08-18,0,
C49-049,PCB · 銅箔基板 CCL,2383,2383.TW,台光電,TWSE,上市,LEADER,NEEDS_FETCH,ROLLING_MARKET_CAP_P90_P60_QUARTERLY_APPEND_ONLY,NEEDS_FETCH,0.74,0.68,1.28,SOURCE_REPORTED_SOURCED_UNVERIFIED,NONCANONICAL_CANDIDATE_ID,ATTACHED_FLOWROT_V21_2026-08-18,0,
C49-049,PCB · 銅箔基板 CCL,6274,6274.TW,台燿,TWSE,上市,LEADER,NEEDS_FETCH,ROLLING_MARKET_CAP_P90_P60_QUARTERLY_APPEND_ONLY,NEEDS_FETCH,0.66,0.6,1.02,SOURCE_REPORTED_SOURCED_UNVERIFIED,NONCANONICAL_CANDIDATE_ID,ATTACHED_FLOWROT_V21_2026-08-18,0,
C49-049,PCB · 銅箔基板 CCL,6213,6213.TW,聯茂,TWSE,上市,PEER,NEEDS_FETCH,ROLLING_MARKET_CAP_P90_P60_QUARTERLY_APPEND_ONLY,NEEDS_FETCH,0.54,0.49,0.56,SOURCE_REPORTED_SOURCED_UNVERIFIED,NONCANONICAL_CANDIDATE_ID,ATTACHED_FLOWROT_V21_2026-08-18,0,
C49-049,PCB · 銅箔基板 CCL,1815,1815.TW,富喬,TWSE,上市,PEER,NEEDS_FETCH,ROLLING_MARKET_CAP_P90_P60_QUARTERLY_APPEND_ONLY,NEEDS_FETCH,0.44,0.39,0.3,SOURCE_REPORTED_SOURCED_UNVERIFIED,NONCANONICAL_CANDIDATE_ID,ATTACHED_FLOWROT_V21_2026-08-18,0,
C49-049,PCB · 銅箔基板 CCL,6672,6672.TW,騰輝電子-KY,TWSE,上市,LAGGARD,NEEDS_FETCH,ROLLING_MARKET_CAP_P90_P60_QUARTERLY_APPEND_ONLY,NEEDS_FETCH,0.26,0.2,-0.4,SOURCE_REPORTED_SOURCED_UNVERIFIED,NONCANONICAL_CANDIDATE_ID,ATTACHED_FLOWROT_V21_2026-08-18,0,
