"Root","Lang","Ext","Bytes","Modified","Path"
"C:\Users\tonyk\OneDrive\VeritasIntelligenceAnalytics","PY",".py","25040","2026-05-11 15:41:36","C:\Users\tonyk\OneDrive\VeritasIntelligenceAnalytics\module\VRN\_u8j_u8l_mops_browser_session_runs\U8J_U8L_MOPS_BROWSER_SESSION_20260511_153958\.venv_u8j_browser\Lib\site-packages\pandas\tests\indexing\test_partial.py"
"C:\Users\tonyk\OneDrive\VeritasIntelligenceAnalytics","PY",".py","9929","2026-05-11 15:41:36","C:\Users\tonyk\OneDrive\VeritasIntelligenceAnalytics\module\VRN\_u8j_u8l_mops_browser_session_runs\U8J_U8L_MOPS_BROWSER_SESSION_20260511_153958\.venv_u8j_browser\Lib\site-packages\pandas\tests\indexing\test_scalar.py"
"C:\Users\tonyk\OneDrive\VeritasIntelligenceAnalytics","PY",".py","0","2026-05-11 15:41:36","C:\Users\tonyk\OneDrive\VeritasIntelligenceAnalytics\module\VRN\_u8j_u8l_mops_browser_session_runs\U8J_U8L_MOPS_BROWSER_SESSION_20260511_153958\.venv_u8j_browser\Lib\site-packages\pandas\tests\indexing\__init__.py"
"C:\Users\tonyk\OneDrive\VeritasIntelligenceAnalytics","PY",".py","24540","2026-05-11 15:41:36","C:\Users\tonyk\OneDrive\VeritasIntelligenceAnalytics\module\VRN\_u8j_u8l_mops_browser_session_runs\U8J_U8L_MOPS_BROWSER_SESSION_20260511_153958\.venv_u8j_browser\Lib\site-packages\pandas\tests\interchange\test_impl.py"
"C:\Users\tonyk\OneDrive\VeritasIntelligenceAnalytics","PY",".py","6243","2026-05-11 15:41:36","C:\Users\tonyk\OneDrive\VeritasIntelligenceAnalytics\module\VRN\_u8j_u8l_mops_browser_session_runs\U8J_U8L_MOPS_BROWSER_SESSION_20260511_153958\.venv_u8j_browser\Lib\site-packages\pandas\tests\interchange\test_spec_conformance.py"
"C:\Users\tonyk\OneDrive\VeritasIntelligenceAnalytics","PY",".py","2965","2026-05-11 15:41:36","C:\Users\tonyk\OneDrive\VeritasIntelligenceAnalytics\module\VRN\_u8j_u8l_mops_browser_session_runs\U8J_U8L_MOPS_BROWSER_SESSION_20260511_153958\.venv_u8j_browser\Lib\site-packages\pandas\tests\interchange\test_utils.py"
"C:\Users\tonyk\OneDrive\VeritasIntelligenceAnalytics","PY",".py","0","2026-05-11 15:41:36","C:\Users\tonyk\OneDrive\VeritasIntelligenceAnalytics\module\VRN\_u8j_u8l_mops_browser_session_runs\U8J_U8L_MOPS_BROWSER_SESSION_20260511_153958\.venv_u8j_browser\Lib\site-packages\pandas\tests\interchange\__init__.py"
"C:\Users\tonyk\OneDrive\VeritasIntelligenceAnalytics","PY",".py","5461","2026-05-11 15:41:36","C:\Users\tonyk\OneDrive\VeritasIntelligenceAnalytics\module\VRN\_u8j_u8l_mops_browser_session_runs\U8J_U8L_MOPS_BROWSER_SESSION_20260511_153958\.venv_u8j_browser\Lib\site-packages\pandas\tests\internals\test_api.py"
"C:\Users\tonyk\OneDrive\VeritasIntelligenceAnalytics","PY",".py","50027","2026-05-11 15:41:36","C:\Users\tonyk\OneDrive\VeritasIntelligenceAnalytics\module\VRN\_u8j_u8l_mops_browser_session_runs\U8J_U8L_MOPS_BROWSER_SESSION_20260511_153958\.venv_u8j_browser\Lib\site-packages\pandas\tests\internals\test_internals.py"
"C:\Users\tonyk\OneDrive\VeritasIntelligenceAnalytics","PY",".py","0","2026-05-11 15:41:36","C:\Users\tonyk\OneDrive\VeritasIntelligenceAnalytics\module\VRN\_u8j_u8l_mops_browser_session_runs\U8J_U8L_MOPS_BROWSER_SESSION_20260511_153958\.venv_u8j_browser\Lib\site-packages\pandas\tests\internals\__init__.py"
"C:\Users\tonyk\OneDrive\VeritasIntelligenceAnalytics","PY",".py","5023","2026-05-11 15:41:36","C:\Users\tonyk\OneDrive\VeritasIntelligenceAnalytics\module\VRN\_u8j_u8l_mops_browser_session_runs\U8J_U8L_MOPS_BROWSER_SESSION_20260511_153958\.venv_u8j_browser\Lib\site-packages\pandas\tests\io\conftest.py"
"C:\Users\tonyk\OneDrive\VeritasIntelligenceAnalytics","PY",".py","13016","2026-05-11 15:41:36","C:\Users\tonyk\OneDrive\VeritasIntelligenceAnalytics\module\VRN\_u8j_u8l_mops_browser_session_runs\U8J_U8L_MOPS_BROWSER_SESSION_20260511_153958\.venv_u8j_browser\Lib\site-packages\pandas\tests\io\generate_legacy_storage_files.py"
"C:\Users\tonyk\OneDrive\VeritasIntelligenceAnalytics","PY",".py","12580","2026-05-11 15:41:36","C:\Users\tonyk\OneDrive\VeritasIntelligenceAnalytics\module\VRN\_u8j_u8l_mops_browser_session_runs\U8J_U8L_MOPS_BROWSER_SESSION_20260511_153958\.venv_u8j_browser\Lib\site-packages\pandas\tests\io\test_clipboard.py"
"C:\Users\tonyk\OneDrive\VeritasIntelligenceAnalytics","PY",".py","25197","2026-05-11 15:41:36","C:\Users\tonyk\OneDrive\VeritasIntelligenceAnalytics\module\VRN\_u8j_u8l_mops_browser_session_runs\U8J_U8L_MOPS_BROWSER_SESSION_20260511_153958\.venv_u8j_browser\Lib\site-packages\pandas\tests\io\test_common.py"
"C:\Users\tonyk\OneDrive\VeritasIntelligenceAnalytics","PY",".py","12025","2026-05-11 15:41:36","C:\Users\tonyk\OneDrive\VeritasIntelligenceAnalytics\module\VRN\_u8j_u8l_mops_browser_session_runs\U8J_U8L_MOPS_BROWSER_SESSION_20260511_153958\.venv_u8j_browser\Lib\site-packages\pandas\tests\io\test_compression.py"
"C:\Users\tonyk\OneDrive\VeritasIntelligenceAnalytics","PY",".py","10351","2026-05-11 15:41:36","C:\Users\tonyk\OneDrive\VeritasIntelligenceAnalytics\module\VRN\_u8j_u8l_mops_browser_session_runs\U8J_U8L_MOPS_BROWSER_SESSION_20260511_153958\.venv_u8j_browser\Lib\site-packages\pandas\tests\io\test_feather.py"
"C:\Users\tonyk\OneDrive\VeritasIntelligenceAnalytics","PY",".py","10739","2026-05-11 15:41:36","C:\Users\tonyk\OneDrive\VeritasIntelligenceAnalytics\module\VRN\_u8j_u8l_mops_browser_session_runs\U8J_U8L_MOPS_BROWSER_SESSION_20260511_153958\.venv_u8j_browser\Lib\site-packages\pandas\tests\io\test_fsspec.py"
"C:\Users\tonyk\OneDrive\VeritasIntelligenceAnalytics","PY",".py","7491","2026-05-11 15:41:36","C:\Users\tonyk\OneDrive\VeritasIntelligenceAnalytics\module\VRN\_u8j_u8l_mops_browser_session_runs\U8J_U8L_MOPS_BROWSER_SESSION_20260511_153958\.venv_u8j_browser\Lib\site-packages\pandas\tests\io\test_gcs.py"
"C:\Users\tonyk\OneDrive\VeritasIntelligenceAnalytics","PY",".py","56905","2026-05-11 15:41:36","C:\Users\tonyk\OneDrive\VeritasIntelligenceAnalytics\module\VRN\_u8j_u8l_mops_browser_session_runs\U8J_U8L_MOPS_BROWSER_SESSION_20260511_153958\.venv_u8j_browser\Lib\site-packages\pandas\tests\io\test_html.py"
"C:\Users\tonyk\OneDrive\VeritasIntelligenceAnalytics","PY",".py","4782","2026-05-11 15:41:36","C:\Users\tonyk\OneDrive\VeritasIntelligenceAnalytics\module\VRN\_u8j_u8l_mops_browser_session_runs\U8J_U8L_MOPS_BROWSER_SESSION_20260511_153958\.venv_u8j_browser\Lib\site-packages\pandas\tests\io\test_http_headers.py"
"C:\Users\tonyk\OneDrive\VeritasIntelligenceAnalytics","PY",".py","6424","2026-05-11 15:41:36","C:\Users\tonyk\OneDrive\VeritasIntelligenceAnalytics\module\VRN\_u8j_u8l_mops_browser_session_runs\U8J_U8L_MOPS_BROWSER_SESSION_20260511_153958\.venv_u8j_browser\Lib\site-packages\pandas\tests\io\test_iceberg.py"
"C:\Users\tonyk\OneDrive\VeritasIntelligenceAnalytics","PY",".py","13932","2026-05-11 15:41:36","C:\Users\tonyk\OneDrive\VeritasIntelligenceAnalytics\module\VRN\_u8j_u8l_mops_browser_session_runs\U8J_U8L_MOPS_BROWSER_SESSION_20260511_153958\.venv_u8j_browser\Lib\site-packages\pandas\tests\io\test_orc.py"
"C:\Users\tonyk\OneDrive\VeritasIntelligenceAnalytics","PY",".py","51747","2026-05-11 15:41:36","C:\Users\tonyk\OneDrive\VeritasIntelligenceAnalytics\module\VRN\_u8j_u8l_mops_browser_session_runs\U8J_U8L_MOPS_BROWSER_SESSION_20260511_153958\.venv_u8j_browser\Lib\site-packages\pandas\tests\io\test_parquet.py"
"C:\Users\tonyk\OneDrive\VeritasIntelligenceAnalytics","PY",".py","20500","2026-05-11 15:41:36","C:\Users\tonyk\OneDrive\VeritasIntelligenceAnalytics\module\VRN\_u8j_u8l_mops_browser_session_runs\U8J_U8L_MOPS_BROWSER_SESSION_20260511_153958\.venv_u8j_browser\Lib\site-packages\pandas\tests\io\test_pickle.py"
"C:\Users\tonyk\OneDrive\VeritasIntelligenceAnalytics","PY",".py","908","2026-05-11 15:41:36","C:\Users\tonyk\OneDrive\VeritasIntelligenceAnalytics\module\VRN\_u8j_u8l_mops_browser_session_runs\U8J_U8L_MOPS_BROWSER_SESSION_20260511_153958\.venv_u8j_browser\Lib\site-packages\pandas\tests\io\test_s3.py"
"C:\Users\tonyk\OneDrive\VeritasIntelligenceAnalytics","PY",".py","6448","2026-05-11 15:41:36","C:\Users\tonyk\OneDrive\VeritasIntelligenceAnalytics\module\VRN\_u8j_u8l_mops_browser_session_runs\U8J_U8L_MOPS_BROWSER_SESSION_20260511_153958\.venv_u8j_browser\Lib\site-packages\pandas\tests\io\test_spss.py"
"C:\Users\tonyk\OneDrive\VeritasIntelligenceAnalytics","PY",".py","145051","2026-05-11 15:41:36","C:\Users\tonyk\OneDrive\VeritasIntelligenceAnalytics\module\VRN\_u8j_u8l_mops_browser_session_runs\U8J_U8L_MOPS_BROWSER_SESSION_20260511_153958\.venv_u8j_browser\Lib\site-packages\pandas\tests\io\test_sql.py"
"C:\Users\tonyk\OneDrive\VeritasIntelligenceAnalytics","PY",".py","100596","2026-05-11 15:41:36","C:\Users\tonyk\OneDrive\VeritasIntelligenceAnalytics\module\VRN\_u8j_u8l_mops_browser_session_runs\U8J_U8L_MOPS_BROWSER_SESSION_20260511_153958\.venv_u8j_browser\Lib\site-packages\pandas\tests\io\test_stata.py"
"C:\Users\tonyk\OneDrive\VeritasIntelligenceAnalytics","PY",".py","0","2026-05-11 15:41:36","C:\Users\tonyk\OneDrive\VeritasIntelligenceAnalytics\module\VRN\_u8j_u8l_mops_browser_session_runs\U8J_U8L_MOPS_BROWSER_SESSION_20260511_153958\.venv_u8j_browser\Lib\site-packages\pandas\tests\io\__init__.py"
"C:\Users\tonyk\OneDrive\VeritasIntelligenceAnalytics","PY",".py","27212","2026-05-11 15:41:36","C:\Users\tonyk\OneDrive\VeritasIntelligenceAnalytics\module\VRN\_u8j_u8l_mops_browser_session_runs\U8J_U8L_MOPS_BROWSER_SESSION_20260511_153958\.venv_u8j_browser\Lib\site-packages\pandas\tests\libs\test_hashtable.py"
"C:\Users\tonyk\OneDrive\VeritasIntelligenceAnalytics","PY",".py","10736","2026-05-11 15:41:36","C:\Users\tonyk\OneDrive\VeritasIntelligenceAnalytics\module\VRN\_u8j_u8l_mops_browser_session_runs\U8J_U8L_MOPS_BROWSER_SESSION_20260511_153958\.venv_u8j_browser\Lib\site-packages\pandas\tests\libs\test_join.py"
"C:\Users\tonyk\OneDrive\VeritasIntelligenceAnalytics","PY",".py","13071","2026-05-11 15:41:36","C:\Users\tonyk\OneDrive\VeritasIntelligenceAnalytics\module\VRN\_u8j_u8l_mops_browser_session_runs\U8J_U8L_MOPS_BROWSER_SESSION_20260511_153958\.venv_u8j_browser\Lib\site-packages\pandas\tests\libs\test_lib.py"
"C:\Users\tonyk\OneDrive\VeritasIntelligenceAnalytics","PY",".py","5322","2026-05-11 15:41:36","C:\Users\tonyk\OneDrive\VeritasIntelligenceAnalytics\module\VRN\_u8j_u8l_mops_browser_session_runs\U8J_U8L_MOPS_BROWSER_SESSION_20260511_153958\.venv_u8j_browser\Lib\site-packages\pandas\tests\libs\test_libalgos.py"
"C:\Users\tonyk\OneDrive\VeritasIntelligenceAnalytics","PY",".py","0","2026-05-11 15:41:36","C:\Users\tonyk\OneDrive\VeritasIntelligenceAnalytics\module\VRN\_u8j_u8l_mops_browser_session_runs\U8J_U8L_MOPS_BROWSER_SESSION_20260511_153958\.venv_u8j_browser\Lib\site-packages\pandas\tests\libs\__init__.py"
"C:\Users\tonyk\OneDrive\VeritasIntelligenceAnalytics","PY",".py","17614","2026-05-11 15:41:36","C:\Users\tonyk\OneDrive\VeritasIntelligenceAnalytics\module\VRN\_u8j_u8l_mops_browser_session_runs\U8J_U8L_MOPS_BROWSER_SESSION_20260511_153958\.venv_u8j_browser\Lib\site-packages\pandas\tests\plotting\common.py"
"C:\Users\tonyk\OneDrive\VeritasIntelligenceAnalytics","PY",".py","882","2026-05-11 15:41:36","C:\Users\tonyk\OneDrive\VeritasIntelligenceAnalytics\module\VRN\_u8j_u8l_mops_browser_session_runs\U8J_U8L_MOPS_BROWSER_SESSION_20260511_153958\.venv_u8j_browser\Lib\site-packages\pandas\tests\plotting\conftest.py"
"C:\Users\tonyk\OneDrive\VeritasIntelligenceAnalytics","PY",".py","3419","2026-05-11 15:41:36","C:\Users\tonyk\OneDrive\VeritasIntelligenceAnalytics\module\VRN\_u8j_u8l_mops_browser_session_runs\U8J_U8L_MOPS_BROWSER_SESSION_20260511_153958\.venv_u8j_browser\Lib\site-packages\pandas\tests\plotting\test_backend.py"
"C:\Users\tonyk\OneDrive\VeritasIntelligenceAnalytics","PY",".py","29925","2026-05-11 15:41:36","C:\Users\tonyk\OneDrive\VeritasIntelligenceAnalytics\module\VRN\_u8j_u8l_mops_browser_session_runs\U8J_U8L_MOPS_BROWSER_SESSION_20260511_153958\.venv_u8j_browser\Lib\site-packages\pandas\tests\plotting\test_boxplot_method.py"
"C:\Users\tonyk\OneDrive\VeritasIntelligenceAnalytics","PY",".py","1869","2026-05-11 15:41:36","C:\Users\tonyk\OneDrive\VeritasIntelligenceAnalytics\module\VRN\_u8j_u8l_mops_browser_session_runs\U8J_U8L_MOPS_BROWSER_SESSION_20260511_153958\.venv_u8j_browser\Lib\site-packages\pandas\tests\plotting\test_common.py"
"C:\Users\tonyk\OneDrive\VeritasIntelligenceAnalytics","PY",".py","12695","2026-05-11 15:41:36","C:\Users\tonyk\OneDrive\VeritasIntelligenceAnalytics\module\VRN\_u8j_u8l_mops_browser_session_runs\U8J_U8L_MOPS_BROWSER_SESSION_20260511_153958\.venv_u8j_browser\Lib\site-packages\pandas\tests\plotting\test_converter.py"
"C:\Users\tonyk\OneDrive\VeritasIntelligenceAnalytics","PY",".py","65153","2026-05-11 15:41:36","C:\Users\tonyk\OneDrive\VeritasIntelligenceAnalytics\module\VRN\_u8j_u8l_mops_browser_session_runs\U8J_U8L_MOPS_BROWSER_SESSION_20260511_153958\.venv_u8j_browser\Lib\site-packages\pandas\tests\plotting\test_datetimelike.py"
"C:\Users\tonyk\OneDrive\VeritasIntelligenceAnalytics","PY",".py","5745","2026-05-11 15:41:36","C:\Users\tonyk\OneDrive\VeritasIntelligenceAnalytics\module\VRN\_u8j_u8l_mops_browser_session_runs\U8J_U8L_MOPS_BROWSER_SESSION_20260511_153958\.venv_u8j_browser\Lib\site-packages\pandas\tests\plotting\test_groupby.py"
"C:\Users\tonyk\OneDrive\VeritasIntelligenceAnalytics","PY",".py","34607","2026-05-11 15:41:36","C:\Users\tonyk\OneDrive\VeritasIntelligenceAnalytics\module\VRN\_u8j_u8l_mops_browser_session_runs\U8J_U8L_MOPS_BROWSER_SESSION_20260511_153958\.venv_u8j_browser\Lib\site-packages\pandas\tests\plotting\test_hist_method.py"
"C:\Users\tonyk\OneDrive\VeritasIntelligenceAnalytics","PY",".py","30692","2026-05-11 15:41:36","C:\Users\tonyk\OneDrive\VeritasIntelligenceAnalytics\module\VRN\_u8j_u8l_mops_browser_session_runs\U8J_U8L_MOPS_BROWSER_SESSION_20260511_153958\.venv_u8j_browser\Lib\site-packages\pandas\tests\plotting\test_misc.py"
"C:\Users\tonyk\OneDrive\VeritasIntelligenceAnalytics","PY",".py","35833","2026-05-11 15:41:36","C:\Users\tonyk\OneDrive\VeritasIntelligenceAnalytics\module\VRN\_u8j_u8l_mops_browser_session_runs\U8J_U8L_MOPS_BROWSER_SESSION_20260511_153958\.venv_u8j_browser\Lib\site-packages\pandas\tests\plotting\test_series.py"
"C:\Users\tonyk\OneDrive\VeritasIntelligenceAnalytics","PY",".py","5000","2026-05-11 15:41:36","C:\Users\tonyk\OneDrive\VeritasIntelligenceAnalytics\module\VRN\_u8j_u8l_mops_browser_session_runs\U8J_U8L_MOPS_BROWSER_SESSION_20260511_153958\.venv_u8j_browser\Lib\site-packages\pandas\tests\plotting\test_style.py"
"C:\Users\tonyk\OneDrive\VeritasIntelligenceAnalytics","PY",".py","0","2026-05-11 15:41:36","C:\Users\tonyk\OneDrive\VeritasIntelligenceAnalytics\module\VRN\_u8j_u8l_mops_browser_session_runs\U8J_U8L_MOPS_BROWSER_SESSION_20260511_153958\.venv_u8j_browser\Lib\site-packages\pandas\tests\plotting\__init__.py"
"C:\Users\tonyk\OneDrive\VeritasIntelligenceAnalytics","PY",".py","57024","2026-05-11 15:41:36","C:\Users\tonyk\OneDrive\VeritasIntelligenceAnalytics\module\VRN\_u8j_u8l_mops_browser_session_runs\U8J_U8L_MOPS_BROWSER_SESSION_20260511_153958\.venv_u8j_browser\Lib\site-packages\pandas\tests\reductions\test_reductions.py"
"C:\Users\tonyk\OneDrive\VeritasIntelligenceAnalytics","PY",".py","9952","2026-05-11 15:41:36","C:\Users\tonyk\OneDrive\VeritasIntelligenceAnalytics\module\VRN\_u8j_u8l_mops_browser_session_runs\U8J_U8L_MOPS_BROWSER_SESSION_20260511_153958\.venv_u8j_browser\Lib\site-packages\pandas\tests\reductions\test_stat_reductions.py"
"C:\Users\tonyk\OneDrive\VeritasIntelligenceAnalytics","PY",".py","125","2026-05-11 15:41:36","C:\Users\tonyk\OneDrive\VeritasIntelligenceAnalytics\module\VRN\_u8j_u8l_mops_browser_session_runs\U8J_U8L_MOPS_BROWSER_SESSION_20260511_153958\.venv_u8j_browser\Lib\site-packages\pandas\tests\reductions\__init__.py"
"C:\Users\tonyk\OneDrive\VeritasIntelligenceAnalytics","PY",".py","706","2026-05-11 15:41:36","C:\Users\tonyk\OneDrive\VeritasIntelligenceAnalytics\module\VRN\_u8j_u8l_mops_browser_session_runs\U8J_U8L_MOPS_BROWSER_SESSION_20260511_153958\.venv_u8j_browser\Lib\site-packages\pandas\tests\resample\conftest.py"
"C:\Users\tonyk\OneDrive\VeritasIntelligenceAnalytics","PY",".py","18141","2026-05-11 15:41:36","C:\Users\tonyk\OneDrive\VeritasIntelligenceAnalytics\module\VRN\_u8j_u8l_mops_browser_session_runs\U8J_U8L_MOPS_BROWSER_SESSION_20260511_153958\.venv_u8j_browser\Lib\site-packages\pandas\tests\resample\test_base.py"
"C:\Users\tonyk\OneDrive\VeritasIntelligenceAnalytics","PY",".py","73695","2026-05-11 15:41:36","C:\Users\tonyk\OneDrive\VeritasIntelligenceAnalytics\module\VRN\_u8j_u8l_mops_browser_session_runs\U8J_U8L_MOPS_BROWSER_SESSION_20260511_153958\.venv_u8j_browser\Lib\site-packages\pandas\tests\resample\test_datetime_index.py"
"C:\Users\tonyk\OneDrive\VeritasIntelligenceAnalytics","PY",".py","39512","2026-05-11 15:41:36","C:\Users\tonyk\OneDrive\VeritasIntelligenceAnalytics\module\VRN\_u8j_u8l_mops_browser_session_runs\U8J_U8L_MOPS_BROWSER_SESSION_20260511_153958\.venv_u8j_browser\Lib\site-packages\pandas\tests\resample\test_period_index.py"
"C:\Users\tonyk\OneDrive\VeritasIntelligenceAnalytics","PY",".py","20606","2026-05-11 15:41:36","C:\Users\tonyk\OneDrive\VeritasIntelligenceAnalytics\module\VRN\_u8j_u8l_mops_browser_session_runs\U8J_U8L_MOPS_BROWSER_SESSION_20260511_153958\.venv_u8j_browser\Lib\site-packages\pandas\tests\resample\test_resampler_grouper.py"
"C:\Users\tonyk\OneDrive\VeritasIntelligenceAnalytics","PY",".py","31396","2026-05-11 15:41:36","C:\Users\tonyk\OneDrive\VeritasIntelligenceAnalytics\module\VRN\_u8j_u8l_mops_browser_session_runs\U8J_U8L_MOPS_BROWSER_SESSION_20260511_153958\.venv_u8j_browser\Lib\site-packages\pandas\tests\resample\test_resample_api.py"
"C:\Users\tonyk\OneDrive\VeritasIntelligenceAnalytics","PY",".py","7426","2026-05-11 15:41:36","C:\Users\tonyk\OneDrive\VeritasIntelligenceAnalytics\module\VRN\_u8j_u8l_mops_browser_session_runs\U8J_U8L_MOPS_BROWSER_SESSION_20260511_153958\.venv_u8j_browser\Lib\site-packages\pandas\tests\resample\test_timedelta.py"
"C:\Users\tonyk\OneDrive\VeritasIntelligenceAnalytics","PY",".py","13529","2026-05-11 15:41:36","C:\Users\tonyk\OneDrive\VeritasIntelligenceAnalytics\module\VRN\_u8j_u8l_mops_browser_session_runs\U8J_U8L_MOPS_BROWSER_SESSION_20260511_153958\.venv_u8j_browser\Lib\site-packages\pandas\tests\resample\test_time_grouper.py"
"C:\Users\tonyk\OneDrive\VeritasIntelligenceAnalytics","PY",".py","0","2026-05-11 15:41:36","C:\Users\tonyk\OneDrive\VeritasIntelligenceAnalytics\module\VRN\_u8j_u8l_mops_browser_session_runs\U8J_U8L_MOPS_BROWSER_SESSION_20260511_153958\.venv_u8j_browser\Lib\site-packages\pandas\tests\resample\__init__.py"
"C:\Users\tonyk\OneDrive\VeritasIntelligenceAnalytics","PY",".py","32141","2026-05-11 15:41:36","C:\Users\tonyk\OneDrive\VeritasIntelligenceAnalytics\module\VRN\_u8j_u8l_mops_browser_session_runs\U8J_U8L_MOPS_BROWSER_SESSION_20260511_153958\.venv_u8j_browser\Lib\site-packages\pandas\tests\reshape\test_crosstab.py"
"C:\Users\tonyk\OneDrive\VeritasIntelligenceAnalytics","PY",".py","25764","2026-05-11 15:41:36","C:\Users\tonyk\OneDrive\VeritasIntelligenceAnalytics\module\VRN\_u8j_u8l_mops_browser_session_runs\U8J_U8L_MOPS_BROWSER_SESSION_20260511_153958\.venv_u8j_browser\Lib\site-packages\pandas\tests\reshape\test_cut.py"
"C:\Users\tonyk\OneDrive\VeritasIntelligenceAnalytics","PY",".py","14068","2026-05-11 15:41:36","C:\Users\tonyk\OneDrive\VeritasIntelligenceAnalytics\module\VRN\_u8j_u8l_mops_browser_session_runs\U8J_U8L_MOPS_BROWSER_SESSION_20260511_153958\.venv_u8j_browser\Lib\site-packages\pandas\tests\reshape\test_from_dummies.py"
"C:\Users\tonyk\OneDrive\VeritasIntelligenceAnalytics","PY",".py","27570","2026-05-11 15:41:36","C:\Users\tonyk\OneDrive\VeritasIntelligenceAnalytics\module\VRN\_u8j_u8l_mops_browser_session_runs\U8J_U8L_MOPS_BROWSER_SESSION_20260511_153958\.venv_u8j_browser\Lib\site-packages\pandas\tests\reshape\test_get_dummies.py"
"C:\Users\tonyk\OneDrive\VeritasIntelligenceAnalytics","PY",".py","43351","2026-05-11 15:41:36","C:\Users\tonyk\OneDrive\VeritasIntelligenceAnalytics\module\VRN\_u8j_u8l_mops_browser_session_runs\U8J_U8L_MOPS_BROWSER_SESSION_20260511_153958\.venv_u8j_browser\Lib\site-packages\pandas\tests\reshape\test_melt.py"
"C:\Users\tonyk\OneDrive\VeritasIntelligenceAnalytics","PY",".py","100397","2026-05-11 15:41:37","C:\Users\tonyk\OneDrive\VeritasIntelligenceAnalytics\module\VRN\_u8j_u8l_mops_browser_session_runs\U8J_U8L_MOPS_BROWSER_SESSION_20260511_153958\.venv_u8j_browser\Lib\site-packages\pandas\tests\reshape\test_pivot.py"
"C:\Users\tonyk\OneDrive\VeritasIntelligenceAnalytics","PY",".py","8910","2026-05-11 15:41:37","C:\Users\tonyk\OneDrive\VeritasIntelligenceAnalytics\module\VRN\_u8j_u8l_mops_browser_session_runs\U8J_U8L_MOPS_BROWSER_SESSION_20260511_153958\.venv_u8j_browser\Lib\site-packages\pandas\tests\reshape\test_pivot_multilevel.py"
"C:\Users\tonyk\OneDrive\VeritasIntelligenceAnalytics","PY",".py","8734","2026-05-11 15:41:37","C:\Users\tonyk\OneDrive\VeritasIntelligenceAnalytics\module\VRN\_u8j_u8l_mops_browser_session_runs\U8J_U8L_MOPS_BROWSER_SESSION_20260511_153958\.venv_u8j_browser\Lib\site-packages\pandas\tests\reshape\test_qcut.py"
"C:\Users\tonyk\OneDrive\VeritasIntelligenceAnalytics","PY",".py","15301","2026-05-11 15:41:37","C:\Users\tonyk\OneDrive\VeritasIntelligenceAnalytics\module\VRN\_u8j_u8l_mops_browser_session_runs\U8J_U8L_MOPS_BROWSER_SESSION_20260511_153958\.venv_u8j_browser\Lib\site-packages\pandas\tests\reshape\test_union_categoricals.py"
"C:\Users\tonyk\OneDrive\VeritasIntelligenceAnalytics","PY",".py","0","2026-05-11 15:41:37","C:\Users\tonyk\OneDrive\VeritasIntelligenceAnalytics\module\VRN\_u8j_u8l_mops_browser_session_runs\U8J_U8L_MOPS_BROWSER_SESSION_20260511_153958\.venv_u8j_browser\Lib\site-packages\pandas\tests\reshape\__init__.py"
"C:\Users\tonyk\OneDrive\VeritasIntelligenceAnalytics","PY",".py","19045","2026-05-11 15:41:37","C:\Users\tonyk\OneDrive\VeritasIntelligenceAnalytics\module\VRN\_u8j_u8l_mops_browser_session_runs\U8J_U8L_MOPS_BROWSER_SESSION_20260511_153958\.venv_u8j_browser\Lib\site-packages\pandas\tests\scalar\test_nat.py"
"C:\Users\tonyk\OneDrive\VeritasIntelligenceAnalytics","PY",".py","7777","2026-05-11 15:41:37","C:\Users\tonyk\OneDrive\VeritasIntelligenceAnalytics\module\VRN\_u8j_u8l_mops_browser_session_runs\U8J_U8L_MOPS_BROWSER_SESSION_20260511_153958\.venv_u8j_browser\Lib\site-packages\pandas\tests\scalar\test_na_scalar.py"
"C:\Users\tonyk\OneDrive\VeritasIntelligenceAnalytics","PY",".py","0","2026-05-11 15:41:37","C:\Users\tonyk\OneDrive\VeritasIntelligenceAnalytics\module\VRN\_u8j_u8l_mops_browser_session_runs\U8J_U8L_MOPS_BROWSER_SESSION_20260511_153958\.venv_u8j_browser\Lib\site-packages\pandas\tests\scalar\__init__.py"
"C:\Users\tonyk\OneDrive\VeritasIntelligenceAnalytics","PY",".py","9452","2026-05-11 15:41:37","C:\Users\tonyk\OneDrive\VeritasIntelligenceAnalytics\module\VRN\_u8j_u8l_mops_browser_session_runs\U8J_U8L_MOPS_BROWSER_SESSION_20260511_153958\.venv_u8j_browser\Lib\site-packages\pandas\tests\series\test_api.py"
"C:\Users\tonyk\OneDrive\VeritasIntelligenceAnalytics","PY",".py","37013","2026-05-11 15:41:37","C:\Users\tonyk\OneDrive\VeritasIntelligenceAnalytics\module\VRN\_u8j_u8l_mops_browser_session_runs\U8J_U8L_MOPS_BROWSER_SESSION_20260511_153958\.venv_u8j_browser\Lib\site-packages\pandas\tests\series\test_arithmetic.py"
"C:\Users\tonyk\OneDrive\VeritasIntelligenceAnalytics","PY",".py","3282","2026-05-11 15:41:37","C:\Users\tonyk\OneDrive\VeritasIntelligenceAnalytics\module\VRN\_u8j_u8l_mops_browser_session_runs\U8J_U8L_MOPS_BROWSER_SESSION_20260511_153958\.venv_u8j_browser\Lib\site-packages\pandas\tests\series\test_arrow_interface.py"
